"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"869",63,1,22,15,7,22,0.20952380952381,1,3.14285714285714,1.46666666666667,0.417355371900826,3.14285714285714,1.46666666666667,NA,1.86445447147161
"870",63,2,25,13,12,30,0.192307692307692,1.2,2.5,2.30769230769231,0.384444444444444,2.08333333333333,1.92307692307692,NA,1.3989534327742
"871",63,3,28,3,25,43,0.573333333333333,1.53571428571429,1.72,14.3333333333333,NA,1.12,9.33333333333333,NA,0.435656156023156
"872",63,4,29,13,16,50,0.240384615384615,1.72413793103448,3.125,3.84615384615385,0.346,1.8125,2.23076923076923,NA,0.788885289506656
"873",63,5,32,5,27,53,0.392592592592593,1.65625,1.96296296296296,10.6,0.311142755428978,1.18518518518519,6.4,NA,0.578634862243633
"874",63,6,38,7,31,60,0.276497695852535,1.57894736842105,1.93548387096774,8.57142857142857,0.365833333333333,1.2258064516129,5.42857142857143,NA,0.661203363800427
"875",63,7,42,29,13,65,0.172413793103448,1.54761904761905,5,2.24137931034483,0.452544378698225,3.23076923076923,1.44827586206897,NA,1.37069929891546
"876",63,8,42,39,3,68,0.581196581196581,1.61904761904762,22.6666666666667,1.74358974358974,NA,14,1.07692307692308,NA,3.10875535569972
"877",63,9,44,10,34,73,0.214705882352941,1.65909090909091,2.14705882352941,7.3,0.400075060987052,1.29411764705882,4.4,NA,0.616853103467571
"878",63,10,44,4,40,75,0.46875,1.70454545454545,1.875,18.75,NA,1.1,11,NA,0.512884157222816
"879",63,11,46,37,9,79,0.237237237237237,1.71739130434783,8.77777777777778,2.13513513513514,0.349463227046947,5.11111111111111,1.24324324324324,NA,1.22755082166874
"880",63,12,48,5,43,86,0.4,1.79166666666667,2,17.2,0.259058950784208,1.11627906976744,9.6,NA,0.603634982294352
"881",63,13,50,43,7,92,0.305647840531561,1.84,13.1428571428571,2.13953488372093,0.329276937618148,7.14285714285714,1.16279069767442,NA,1.78683914521841
"882",63,14,51,25,26,93,0.143076923076923,1.82352941176471,3.57692307692308,3.72,0.380737657532663,1.96153846153846,2.04,NA,0.932878205650708
"883",64,1,15,12,3,14,0.388888888888889,0.933333333333333,4.66666666666667,1.16666666666667,NA,5,1.25,NA,1.63663417676994
"884",64,2,27,18,9,30,0.185185185185185,1.11111111111111,3.33333333333333,1.66666666666667,0.433333333333333,3,1.5,NA,0.9
"885",64,3,30,5,25,34,0.272,1.13333333333333,1.36,6.8,0.432525951557093,1.2,6,NA,0.812349077203158
"886",64,4,35,28,7,46,0.23469387755102,1.31428571428571,6.57142857142857,1.64285714285714,0.346880907372401,5,1.25,NA,1.1503266569846
"887",64,5,39,31,8,56,0.225806451612903,1.43589743589744,7,1.80645161290323,0.383609693877551,4.875,1.25806451612903,NA,1.70589464229543
"888",64,6,41,17,24,64,0.156862745098039,1.5609756097561,2.66666666666667,3.76470588235294,0.3974609375,1.70833333333333,2.41176470588235,NA,0.904017439607621
"889",64,7,41,25,16,70,0.175,1.70731707317073,4.375,2.8,0.431224489795918,2.5625,1.64,NA,0.977166179058915
"890",64,8,41,23,18,70,0.169082125603865,1.70731707317073,3.88888888888889,3.04347826086957,0.41,2.27777777777778,1.78260869565217,NA,0.981915982623822
"891",64,9,43,17,26,74,0.167420814479638,1.72093023255814,2.84615384615385,4.35294117647059,0.392439737034332,1.65384615384615,2.52941176470588,NA,1.10609105588572
"892",64,10,48,46,2,79,0.858695652173913,1.64583333333333,39.5,1.71739130434783,NA,24,1.04347826086957,NA,0.429634499961446
"893",64,11,48,34,14,84,0.176470588235294,1.75,6,2.47058823529412,0.371031746031746,3.42857142857143,1.41176470588235,NA,1.46973657119125
"894",64,12,50,34,16,90,0.165441176470588,1.8,5.625,2.64705882352941,0.416666666666667,3.125,1.47058823529412,NA,1.21504627424624
"895",64,13,51,3,48,91,0.631944444444444,1.7843137254902,1.89583333333333,30.3333333333333,NA,1.0625,17,NA,0.417545324879598
"896",64,14,51,18,33,93,0.156565656565657,1.82352941176471,2.81818181818182,5.16666666666667,0.374378540871777,1.54545454545455,2.83333333333333,NA,0.792966431818114
"897",65,1,13,11,2,13,0.590909090909091,1,6.5,1.18181818181818,NA,6.5,1.18181818181818,NA,0.707106781186548
"898",65,2,23,2,21,31,0.738095238095238,1.34782608695652,1.47619047619048,15.5,NA,1.0952380952381,11.5,NA,0.379697589081957
"899",65,3,30,20,10,45,0.225,1.5,4.5,2.25,0.381234567901235,3,1.5,NA,1.30526001383008
"900",65,4,37,9,28,51,0.202380952380952,1.37837837837838,1.82142857142857,5.66666666666667,0.379853902345252,1.32142857142857,4.11111111111111,NA,0.719551567983384
"901",65,5,41,14,27,57,0.150793650793651,1.39024390243902,2.11111111111111,4.07142857142857,0.434287473068636,1.51851851851852,2.92857142857143,NA,0.778026869839032
"902",65,6,43,12,31,63,0.169354838709677,1.46511627906977,2.03225806451613,5.25,0.407407407407408,1.38709677419355,3.58333333333333,NA,0.576316947622168
"903",65,7,44,13,31,66,0.163771712158809,1.5,2.12903225806452,5.07692307692308,0.408172635445363,1.41935483870968,3.38461538461538,NA,0.782719344752366
"904",65,8,45,19,26,73,0.147773279352227,1.62222222222222,2.80769230769231,3.84210526315789,0.422781009570276,1.73076923076923,2.36842105263158,NA,0.710019967527575
"905",65,9,45,23,22,73,0.144268774703557,1.62222222222222,3.31818181818182,3.17391304347826,0.390692437605555,2.04545454545455,1.95652173913043,NA,1.06090183021289
"906",65,10,45,17,28,75,0.157563025210084,1.66666666666667,2.67857142857143,4.41176470588235,0.389155555555556,1.60714285714286,2.64705882352941,NA,0.765124424270579
"907",65,11,48,35,13,82,0.18021978021978,1.70833333333333,6.30769230769231,2.34285714285714,0.39039262343843,3.69230769230769,1.37142857142857,NA,1.18007528493821
"908",65,12,51,19,32,85,0.139802631578947,1.66666666666667,2.65625,4.47368421052632,0.392249134948097,1.59375,2.68421052631579,NA,0.886673827396792
"909",65,13,51,30,21,90,0.142857142857143,1.76470588235294,4.28571428571429,3,0.381851851851852,2.42857142857143,1.7,NA,0.950630534276284
"910",65,14,51,21,30,93,0.147619047619048,1.82352941176471,3.1,4.42857142857143,0.392415308128107,1.7,2.42857142857143,NA,0.959069408539226
"911",66,1,17,13,4,20,0.384615384615385,1.17647058823529,5,1.53846153846154,0.365,4.25,1.30769230769231,NA,3.02517217140887
"912",66,2,23,17,6,36,0.352941176470588,1.56521739130435,6,2.11764705882353,0.35108024691358,3.83333333333333,1.35294117647059,NA,1.45689082096001
"913",66,3,28,15,13,44,0.225641025641026,1.57142857142857,3.38461538461538,2.93333333333333,0.351239669421488,2.15384615384615,1.86666666666667,NA,1.14835168456308
"914",66,4,34,31,3,51,0.548387096774194,1.5,17,1.64516129032258,NA,11.3333333333333,1.09677419354839,NA,0.666666666666667
"915",66,5,40,32,8,57,0.22265625,1.425,7.125,1.78125,0.363188673437981,5,1.25,NA,1.92868501329032
"916",66,6,43,27,16,64,0.148148148148148,1.48837209302326,4,2.37037037037037,0.439208984375,2.6875,1.59259259259259,NA,1.33089085251553
"917",66,7,43,34,9,65,0.212418300653595,1.51162790697674,7.22222222222222,1.91176470588235,0.417751479289941,4.77777777777778,1.26470588235294,NA,1.27153895274575
"918",66,8,44,41,3,66,0.536585365853659,1.5,22,1.60975609756098,NA,14.6666666666667,1.07317073170732,NA,1.33333333333333
"919",66,9,47,37,10,73,0.197297297297297,1.5531914893617,7.3,1.97297297297297,0.435729029836742,4.7,1.27027027027027,NA,1.66376115038497
"920",66,10,48,2,46,75,0.815217391304348,1.5625,1.6304347826087,37.5,NA,1.04347826086957,24,NA,0.30510802855859
"921",66,11,49,2,47,80,0.851063829787234,1.63265306122449,1.70212765957447,40,NA,1.04255319148936,24.5,NA,0.271926167515578
"922",66,12,50,32,18,87,0.151041666666667,1.74,4.83333333333333,2.71875,0.418681463865768,2.77777777777778,1.5625,NA,1.42490016333385
"923",66,13,50,13,37,88,0.182952182952183,1.76,2.37837837837838,6.76923076923077,0.338326446280992,1.35135135135135,3.84615384615385,NA,0.767636965310453
"924",66,14,51,26,25,93,0.143076923076923,1.82352941176471,3.72,3.57692307692308,0.374841022083478,2.04,1.96153846153846,NA,0.982516254006037
"925",67,1,16,14,2,16,0.571428571428571,1,8,1.14285714285714,NA,8,1.14285714285714,NA,1.4142135623731
"926",67,2,25,9,16,30,0.208333333333333,1.2,1.875,3.33333333333333,0.435555555555556,1.5625,2.77777777777778,NA,0.833333333333333
"927",67,3,33,10,23,41,0.178260869565217,1.24242424242424,1.78260869565217,4.1,0.51219512195122,1.43478260869565,3.3,NA,0.684534541475794
"928",67,4,37,34,3,50,0.490196078431373,1.35135135135135,16.6666666666667,1.47058823529412,NA,12.3333333333333,1.08823529411765,NA,2.59879459237034
"929",67,5,38,29,9,53,0.203065134099617,1.39473684210526,5.88888888888889,1.82758620689655,0.38875044499822,4.22222222222222,1.31034482758621,NA,1.10170657036833
"930",67,6,40,19,21,62,0.155388471177945,1.55,2.95238095238095,3.26315789473684,0.392559833506764,1.9047619047619,2.10526315789474,NA,1.08870256582988
"931",67,7,41,33,8,65,0.246212121212121,1.58536585365854,8.125,1.96969696969697,0.384378698224852,5.125,1.24242424242424,NA,1.73359110617673
"932",67,8,46,40,6,70,0.291666666666667,1.52173913043478,11.6666666666667,1.75,0.354489795918367,7.66666666666667,1.15,NA,0.795839521648484
"933",67,9,46,33,13,76,0.177156177156177,1.65217391304348,5.84615384615385,2.3030303030303,0.386945983379501,3.53846153846154,1.39393939393939,NA,1.18106870672556
"934",67,10,47,44,3,77,0.583333333333333,1.63829787234043,25.6666666666667,1.75,NA,15.6666666666667,1.06818181818182,NA,2.31089776842089
"935",67,11,49,42,7,84,0.285714285714286,1.71428571428571,12,2,0.369189342403628,7,1.16666666666667,NA,1.11699829238239
"936",67,12,49,6,43,86,0.333333333333333,1.75510204081633,2,14.3333333333333,0.319361817198486,1.13953488372093,8.16666666666667,NA,0.570497445288443
