"","replicate","areas","areas_ha","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"184",17,8,0.5261,44,5,39,45,0.230769230769231,1.02272727272727,1.15384615384615,9,0.430123456790124,1.12820512820513,8.8,NA,0.768489088066131
"185",17,9,0.5754,44,13,31,46,0.114143920595533,1.04545454545455,1.48387096774194,3.53846153846154,0.493383742911153,1.41935483870968,3.38461538461538,NA,0.813512226341471
"186",17,10,0.6674,47,36,11,53,0.133838383838384,1.12765957446809,4.81818181818182,1.47222222222222,0.460306158775365,4.27272727272727,1.30555555555556,NA,1.93549159295469
"187",17,11,0.7133,48,23,25,55,0.0956521739130435,1.14583333333333,2.2,2.39130434782609,0.522314049586777,1.92,2.08695652173913,NA,1.22688339734298
"188",18,1,0.0437,19,4,15,17,0.283333333333333,0.894736842105263,1.13333333333333,4.25,0.43598615916955,1.26666666666667,4.75,NA,0.74721179676523
"189",18,2,0.0896,21,11,10,20,0.181818181818182,0.952380952380952,2,1.81818181818182,0.3725,2.1,1.90909090909091,NA,0.7
"190",18,3,0.2029,28,20,8,25,0.15625,0.892857142857143,3.125,1.25,0.5648,3.5,1.4,NA,2.49244190838356
"191",18,4,0.3152,29,17,12,27,0.132352941176471,0.931034482758621,2.25,1.58823529411765,0.550068587105624,2.41666666666667,1.70588235294118,NA,1.38914251331874
"192",18,5,0.3466,38,18,20,36,0.1,0.947368421052632,1.8,2,0.443672839506173,1.9,2.11111111111111,NA,1.04036691397634
"193",18,6,0.3955,43,39,4,41,0.262820512820513,0.953488372093023,10.25,1.05128205128205,0.515764425936942,10.75,1.1025641025641,NA,2.6219512195122
"194",18,7,0.4284,45,28,17,45,0.0945378151260504,1,2.64705882352941,1.60714285714286,0.544691358024692,2.64705882352941,1.60714285714286,NA,1.16946443247477
"195",18,8,0.5059,45,4,41,46,0.280487804878049,1.02222222222222,1.1219512195122,11.5,0.457466918714556,1.09756097560976,11.25,NA,0.55213132490289
"196",18,9,0.572,45,29,16,47,0.101293103448276,1.04444444444444,2.9375,1.62068965517241,0.479855138071526,2.8125,1.55172413793103,NA,1.41877766364225
"197",18,10,0.6213,45,27,18,48,0.0987654320987654,1.06666666666667,2.66666666666667,1.77777777777778,0.4921875,2.5,1.66666666666667,NA,1.36426289082937
"198",18,11,0.7133,48,13,35,55,0.120879120879121,1.14583333333333,1.57142857142857,4.23076923076923,0.524628099173554,1.37142857142857,3.69230769230769,NA,0.860096689442247
"199",19,1,0.0489,15,13,2,11,0.423076923076923,0.733333333333333,5.5,0.846153846153846,NA,7.5,1.15384615384615,NA,0.964236519799837
"200",19,2,0.1409,24,16,8,23,0.1796875,0.958333333333333,2.875,1.4375,0.429111531190926,3,1.5,NA,1.6732877754517
"201",19,3,0.2542,30,12,18,28,0.12962962962963,0.933333333333333,1.55555555555556,2.33333333333333,0.474489795918367,1.66666666666667,2.5,NA,0.857829395384395
"202",19,4,0.3665,31,2,29,30,0.517241379310345,0.967741935483871,1.03448275862069,15,NA,1.06896551724138,15.5,NA,0.486154367860197
"203",19,5,0.3979,38,24,14,38,0.113095238095238,1,2.71428571428571,1.58333333333333,0.49584487534626,2.71428571428571,1.58333333333333,NA,1.81568259800641
"204",19,6,0.4308,40,7,33,42,0.181818181818182,1.05,1.27272727272727,6,0.521541950113379,1.21212121212121,5.71428571428571,NA,0.549857399228215
"205",19,7,0.4745,47,23,24,50,0.0905797101449275,1.06382978723404,2.08333333333333,2.17391304347826,0.4656,1.95833333333333,2.04347826086956,NA,0.915049829504487
"206",19,8,0.5406,47,37,10,51,0.137837837837838,1.08510638297872,5.1,1.37837837837838,0.487120338331411,4.7,1.27027027027027,NA,1.47002313034838
"207",19,9,0.5899,47,39,8,52,0.166666666666667,1.1063829787234,6.5,1.33333333333333,0.467085798816568,5.875,1.20512820512821,NA,1.74193589415359
"208",19,10,0.6674,47,11,36,53,0.133838383838384,1.12765957446809,1.47222222222222,4.81818181818182,0.497330010679957,1.30555555555556,4.27272727272727,NA,0.752056375434731
"209",19,11,0.7133,48,17,31,55,0.104364326375712,1.14583333333333,1.7741935483871,3.23529411764706,0.494214876033058,1.54838709677419,2.82352941176471,NA,0.934603060531907
"210",20,1,0.1133,11,9,2,6,0.333333333333333,0.545454545454545,3,0.666666666666667,NA,5.5,1.22222222222222,NA,5.18544972870135
"211",20,2,0.1908,15,12,3,11,0.305555555555556,0.733333333333333,3.66666666666667,0.916666666666667,0.487603305785124,5,1.25,NA,0.787295821622217
"212",20,3,0.2397,24,4,20,19,0.2375,0.791666666666667,0.95,4.75,0.529085872576177,1.2,6,NA,0.578194999853133
"213",20,4,0.2711,33,20,13,29,0.111538461538462,0.878787878787879,2.23076923076923,1.45,0.516052318668252,2.53846153846154,1.65,NA,1.46371085427509
"214",20,5,0.3372,33,5,28,30,0.214285714285714,0.909090909090909,1.07142857142857,6,0.42,1.17857142857143,6.6,NA,1.06715675015987
"215",20,6,0.3701,35,13,22,34,0.118881118881119,0.971428571428571,1.54545454545455,2.61538461538462,0.478373702422145,1.59090909090909,2.69230769230769,NA,0.829938297618968
"216",20,7,0.4194,35,9,26,35,0.14957264957265,1,1.34615384615385,3.88888888888889,0.547755102040817,1.34615384615385,3.88888888888889,NA,0.897955517089759
"217",20,8,0.4653,37,4,33,37,0.28030303030303,1,1.12121212121212,9.25,0.306062819576333,1.12121212121212,9.25,NA,0.745159820370595
"218",20,9,0.5573,41,31,10,45,0.145161290322581,1.09756097560976,4.5,1.45161290322581,0.466172839506173,4.1,1.32258064516129,NA,2.02595639492289
"219",20,10,0.6696,42,14,28,47,0.119897959183673,1.11904761904762,1.67857142857143,3.35714285714286,0.512449071978271,1.5,3,NA,0.930883440695028
"220",20,11,0.7133,48,18,30,55,0.101851851851852,1.14583333333333,1.83333333333333,3.05555555555556,0.534876033057851,1.6,2.66666666666667,NA,1.04840727386121
"221",21,1,0.1123,11,3,8,9,0.375,0.818181818181818,1.125,3,0.333333333333333,1.375,3.66666666666667,NA,0.669438681395203
"222",21,2,0.2043,20,9,11,20,0.202020202020202,1,1.81818181818182,2.22222222222222,0.4325,1.81818181818182,2.22222222222222,NA,0.97182531580755
"223",21,3,0.2372,25,7,18,24,0.19047619047619,0.96,1.33333333333333,3.42857142857143,0.494791666666667,1.38888888888889,3.57142857142857,NA,0.862581949177943
"224",21,4,0.2861,30,14,16,29,0.129464285714286,0.966666666666667,1.8125,2.07142857142857,0.556480380499406,1.875,2.14285714285714,NA,0.775862068965517
"225",21,5,0.3636,30,6,24,30,0.208333333333333,1,1.25,5,0.483333333333334,1.25,5,NA,0.594088525786005
"226",21,6,0.4297,31,25,6,31,0.206666666666667,1,5.16666666666667,1.24,0.494276795005203,5.16666666666667,1.24,NA,2.04124145231932
"227",21,7,0.4734,38,10,28,39,0.139285714285714,1.02631578947368,1.39285714285714,3.9,0.478632478632479,1.35714285714286,3.8,NA,0.947629823621897
"228",21,8,0.5867,42,29,13,44,0.116710875331565,1.04761904761905,3.38461538461538,1.51724137931034,0.483471074380165,3.23076923076923,1.44827586206897,NA,1.63198715450612
"229",21,9,0.6181,47,24,23,52,0.0942028985507246,1.1063829787234,2.26086956521739,2.16666666666667,0.48594674556213,2.04347826086956,1.95833333333333,NA,1.40805788020721
"230",21,10,0.664,48,42,6,54,0.214285714285714,1.125,9,1.28571428571429,0.453360768175583,8,1.14285714285714,NA,1.59009278399985
"231",21,11,0.7133,48,26,22,55,0.0961538461538462,1.14583333333333,2.5,2.11538461538462,0.497190082644628,2.18181818181818,1.84615384615385,NA,1.05471043091644
"232",22,1,0.1133,11,6,5,6,0.2,0.545454545454545,1.2,1,0.5,2.2,1.83333333333333,NA,1.05847549351431
"233",22,2,0.1626,14,9,5,8,0.177777777777778,0.571428571428571,1.6,0.888888888888889,0.5,2.8,1.55555555555556,NA,2.02072594216369
"234",22,3,0.2749,19,14,5,15,0.214285714285714,0.789473684210526,3,1.07142857142857,0.52,3.8,1.35714285714286,NA,3.22937902527543
"235",22,4,0.3669,27,5,22,26,0.236363636363636,0.962962962962963,1.18181818181818,5.2,0.501479289940828,1.22727272727273,5.4,NA,0.639379485126553
"236",22,5,0.433,28,24,4,27,0.28125,0.964285714285714,6.75,1.125,NA,7,1.16666666666667,NA,1.77107791016586
"237",22,6,0.4644,34,10,24,35,0.145833333333333,1.02941176470588,1.45833333333333,3.5,0.503673469387755,1.41666666666667,3.4,NA,1.03736149369449
"238",22,7,0.5133,38,5,33,40,0.242424242424242,1.05263157894737,1.21212121212121,8,0.484375,1.15151515151515,7.6,NA,0.665019332238328
"239",22,8,0.5908,38,17,21,41,0.11484593837535,1.07894736842105,1.95238095238095,2.41176470588235,0.544913741820345,1.80952380952381,2.23529411764706,NA,1.12512805801666
"240",22,9,0.6345,45,23,22,49,0.0968379446640316,1.08888888888889,2.22727272727273,2.1304347826087,0.511453561016243,2.04545454545455,1.95652173913044,NA,1.24347526601571
"241",22,10,0.6674,47,8,39,53,0.169871794871795,1.12765957446809,1.35897435897436,6.625,0.46813812744749,1.20512820512821,5.875,NA,0.731036486136673
"242",22,11,0.7133,48,4,44,55,0.3125,1.14583333333333,1.25,13.75,0.394049586776859,1.09090909090909,12,NA,0.571334112617871
"243",23,1,0.1123,11,1,10,9,0.9,0.818181818181818,0.9,9,NA,1.1,11,NA,0
"244",23,2,0.2256,19,5,14,14,0.2,0.736842105263158,1,2.8,0.576530612244898,1.35714285714286,3.8,NA,0.877623287355315
"245",23,3,0.2715,21,6,15,16,0.177777777777778,0.761904761904762,1.06666666666667,2.66666666666667,0.328125,1.4,3.5,NA,0.992156741649222
"246",23,4,0.3029,31,24,7,27,0.160714285714286,0.870967741935484,3.85714285714286,1.125,0.570644718792867,4.42857142857143,1.29166666666667,NA,1.88659992029557
"247",23,5,0.3518,36,21,15,32,0.101587301587302,0.888888888888889,2.13333333333333,1.52380952380952,0.40234375,2.4,1.71428571428571,NA,1.68465669553716
"248",23,6,0.4179,36,3,33,33,0.333333333333333,0.916666666666667,1,11,NA,1.09090909090909,12,NA,0.643383081403188
"249",23,7,0.4616,43,11,32,42,0.119318181818182,0.976744186046512,1.3125,3.81818181818182,0.509637188208617,1.34375,3.90909090909091,NA,0.766148893482283
"250",23,8,0.5536,46,5,41,49,0.239024390243902,1.06521739130435,1.19512195121951,9.8,0.479800083298625,1.1219512195122,9.2,NA,0.668824521327647
"251",23,9,0.5865,48,26,22,53,0.0926573426573427,1.10416666666667,2.40909090909091,2.03846153846154,0.414738341046636,2.18181818181818,1.84615384615385,NA,1.30123179124694
"252",23,10,0.6358,48,25,23,54,0.0939130434782609,1.125,2.34782608695652,2.16,0.47119341563786,2.08695652173913,1.92,NA,1.79043116007767
"253",23,11,0.7133,48,28,20,55,0.0982142857142857,1.14583333333333,2.75,1.96428571428571,0.52,2.4,1.71428571428571,NA,1.16315779632695
"254",24,1,0.0459,7,1,6,4,0.666666666666667,0.571428571428571,0.666666666666667,4,NA,1.16666666666667,7,NA,0
"255",24,2,0.0896,21,12,9,20,0.185185185185185,0.952380952380952,2.22222222222222,1.66666666666667,0.5075,2.33333333333333,1.75,NA,1.37477270848675
"256",24,3,0.2019,22,12,10,22,0.183333333333333,1,2.2,1.83333333333333,0.506198347107438,2.2,1.83333333333333,NA,1.13529242439509
"257",24,4,0.2794,22,20,2,23,0.575,1.04545454545455,11.5,1.15,NA,11,1.1,NA,0.676363008091481
"258",24,5,0.3714,28,24,4,31,0.322916666666667,1.10714285714286,7.75,1.29166666666667,0.382934443288242,7,1.16666666666667,NA,1.86204770189185
"259",24,6,0.4043,33,19,14,35,0.131578947368421,1.06060606060606,2.5,1.84210526315789,0.434285714285714,2.35714285714286,1.73684210526316,NA,0.972607558632114
"260",24,7,0.4704,34,9,25,36,0.16,1.05882352941176,1.44,4,0.545524691358025,1.36,3.77777777777778,NA,0.798201240576932
"261",24,8,0.5197,34,10,24,37,0.154166666666667,1.08823529411765,1.54166666666667,3.7,0.448502556610665,1.41666666666667,3.4,NA,1.12434377680708
"262",24,9,0.5511,39,6,33,45,0.227272727272727,1.15384615384615,1.36363636363636,7.5,0.423703703703704,1.18181818181818,6.5,NA,0.757833168389396
"263",24,10,0.6644,44,5,39,50,0.256410256410256,1.13636363636364,1.28205128205128,10,0.4668,1.12820512820513,8.8,NA,0.587083185474313
"264",24,11,0.7133,48,33,15,55,0.111111111111111,1.14583333333333,3.66666666666667,1.66666666666667,0.510743801652892,3.2,1.45454545454545,NA,1.15903184899777
"265",25,1,0.0437,19,1,18,17,0.944444444444444,0.894736842105263,0.944444444444444,17,NA,1.05555555555556,19,NA,0
"266",25,2,0.093,19,15,4,18,0.3,0.947368421052632,4.5,1.2,0.533950617283951,4.75,1.26666666666667,NA,1.82827585243381
"267",25,3,0.1259,25,14,11,22,0.142857142857143,0.88,2,1.57142857142857,0.518595041322314,2.27272727272727,1.78571428571429,NA,1.58910431540932
"268",25,4,0.2392,31,29,2,27,0.46551724137931,0.870967741935484,13.5,0.931034482758621,NA,15.5,1.06896551724138,NA,2.435590024087
"269",25,5,0.2881,37,27,10,33,0.122222222222222,0.891891891891892,3.3,1.22222222222222,0.528925619834711,3.7,1.37037037037037,NA,2.42497674063761
"270",25,6,0.3542,38,36,2,35,0.486111111111111,0.921052631578947,17.5,0.972222222222222,NA,19,1.05555555555556,NA,5.37401153701776
"271",25,7,0.4317,38,15,23,36,0.104347826086957,0.947368421052632,1.56521739130435,2.4,0.475308641975309,1.65217391304348,2.53333333333333,NA,0.817629817532677
"272",25,8,0.5237,42,26,16,44,0.105769230769231,1.04761904761905,2.75,1.69230769230769,0.539772727272727,2.625,1.61538461538462,NA,1.750397284847
"273",25,9,0.636,42,13,29,45,0.119363395225464,1.07142857142857,1.55172413793103,3.46153846153846,0.542222222222222,1.44827586206897,3.23076923076923,NA,0.83988727101875
"274",25,10,0.6819,43,8,35,47,0.167857142857143,1.09302325581395,1.34285714285714,5.875,0.426437301946582,1.22857142857143,5.375,NA,0.873343417588092
"275",25,11,0.7133,48,37,11,55,0.135135135135135,1.14583333333333,5,1.48648648648649,0.475702479338843,4.36363636363636,1.2972972972973,NA,1.56118200610894
"276",26,1,0.092,18,7,11,17,0.220779220779221,0.944444444444444,1.54545454545455,2.42857142857143,0.442906574394464,1.63636363636364,2.57142857142857,NA,0.714651414046468
"277",26,2,0.1409,24,1,23,23,1,0.958333333333333,1,23,NA,1.04347826086957,24,NA,0
"278",26,3,0.207,26,5,21,24,0.228571428571429,0.923076923076923,1.14285714285714,4.8,0.453125,1.23809523809524,5.2,NA,0.559430927785516
"279",26,4,0.3193,27,6,21,26,0.206349206349206,0.962962962962963,1.23809523809524,4.33333333333333,0.531065088757397,1.28571428571429,4.5,NA,0.639379485126553
"280",26,5,0.3522,31,23,8,30,0.16304347826087,0.967741935483871,3.75,1.30434782608696,0.51,3.875,1.34782608695652,NA,2.04813116519457
"281",26,6,0.4297,31,8,23,31,0.168478260869565,1,1.34782608695652,3.875,0.440166493236212,1.34782608695652,3.875,NA,0.771902411793961
"282",26,7,0.4756,33,16,17,33,0.121323529411765,1,1.94117647058824,2.0625,0.629935720844812,1.94117647058824,2.0625,NA,1.06262254195301
"283",26,8,0.5249,33,25,8,34,0.17,1.03030303030303,4.25,1.36,0.454152249134948,4.125,1.32,NA,1.3478851452571
"284",26,9,0.6382,37,17,20,39,0.114705882352941,1.05405405405405,1.95,2.29411764705882,0.49638395792242,1.85,2.17647058823529,NA,1.10050800955936
"285",26,10,0.6819,43,28,15,47,0.111904761904762,1.09302325581395,3.13333333333333,1.67857142857143,0.504300588501585,2.86666666666667,1.53571428571429,NA,1.4616498459095
"286",26,11,0.7133,48,25,23,55,0.0956521739130435,1.14583333333333,2.39130434782609,2.2,0.417520661157025,2.08695652173913,1.92,NA,1.27896061696217
"287",27,1,0.092,18,13,5,17,0.261538461538462,0.944444444444444,3.4,1.30769230769231,0.58477508650519,3.6,1.38461538461538,NA,1.20724456775203
"288",27,2,0.1695,19,3,16,19,0.395833333333333,1,1.1875,6.33333333333333,NA,1.1875,6.33333333333333,NA,0.660225291773525
"289",27,3,0.2356,21,18,3,20,0.37037037037037,0.952380952380952,6.66666666666667,1.11111111111111,NA,7,1.16666666666667,NA,2.42487113059643
"290",27,4,0.3489,27,14,13,25,0.137362637362637,0.925925925925926,1.92307692307692,1.78571428571429,0.504,2.07692307692308,1.92857142857143,NA,0.722042557295243
"291",27,5,0.3978,31,29,2,30,0.517241379310345,0.967741935483871,15,1.03448275862069,NA,15.5,1.06896551724138,NA,1.4613540144522
"292",27,6,0.4307,34,6,28,34,0.202380952380952,1,1.21428571428571,5.66666666666667,0.467128027681661,1.21428571428571,5.66666666666667,NA,0.669043382464133
"293",27,7,0.4621,39,3,36,42,0.388888888888889,1.07692307692308,1.16666666666667,14,NA,1.08333333333333,13,NA,0.582365572354638
"294",27,8,0.508,41,17,24,44,0.107843137254902,1.07317073170732,1.83333333333333,2.58823529411765,0.492252066115702,1.70833333333333,2.41176470588235,NA,1.05853733000967
"295",27,9,0.5573,41,29,12,45,0.129310344827586,1.09756097560976,3.75,1.55172413793103,0.515555555555556,3.41666666666667,1.41379310344828,NA,1.7428417008334
"296",27,10,0.6696,42,26,16,47,0.112980769230769,1.11904761904762,2.9375,1.80769230769231,0.515617926663649,2.625,1.61538461538462,NA,1.00407724710453
"297",27,11,0.7133,48,24,24,55,0.0954861111111111,1.14583333333333,2.29166666666667,2.29166666666667,0.476363636363636,2,2,NA,1.68949249416487
"298",28,1,0.0493,4,2,2,2,0.5,0.5,1,1,NA,2,2,NA,0
"299",28,2,0.0807,19,7,12,15,0.178571428571429,0.789473684210526,1.25,2.14285714285714,0.497777777777778,1.58333333333333,2.71428571428571,NA,0.633333333333333
"300",28,3,0.1582,21,1,20,19,0.95,0.904761904761905,0.95,19,NA,1.05,21,NA,0
"301",28,4,0.2071,27,20,7,25,0.178571428571429,0.925925925925926,3.57142857142857,1.25,0.4864,3.85714285714286,1.35,NA,1.85570933684592
"302",28,5,0.24,30,25,5,29,0.232,0.966666666666667,5.8,1.16,0.4589774078478,6,1.2,NA,2.24270517813919
"303",28,6,0.2837,39,28,11,39,0.126623376623377,1,3.54545454545455,1.39285714285714,0.525969756738988,3.54545454545455,1.39285714285714,NA,1.91643608626202
"304",28,7,0.396,39,18,21,40,0.105820105820106,1.02564102564103,1.9047619047619,2.22222222222222,0.498125,1.85714285714286,2.16666666666667,NA,1.1402278216629
"305",28,8,0.4621,40,8,32,41,0.16015625,1.025,1.28125,5.125,0.468173706127305,1.25,5,NA,0.837729483215143
"306",28,9,0.5541,43,5,38,48,0.252631578947368,1.11627906976744,1.26315789473684,9.6,0.413628472222222,1.13157894736842,8.6,NA,0.645810986688976
"307",28,10,0.6674,47,44,3,53,0.401515151515151,1.12765957446809,17.6666666666667,1.20454545454545,NA,15.6666666666667,1.06818181818182,NA,2.70919569387326
"308",28,11,0.7133,48,30,18,55,0.101851851851852,1.14583333333333,3.05555555555556,1.83333333333333,0.566280991735537,2.66666666666667,1.6,NA,1.28655588971684
"309",29,1,0.092,18,3,15,17,0.377777777777778,0.944444444444444,1.13333333333333,5.66666666666667,0.346020761245675,1.2,6,NA,0.552952554212217
"310",29,2,0.1249,23,8,15,21,0.175,0.91304347826087,1.4,2.625,0.464852607709751,1.53333333333333,2.875,NA,1.03377312244364
"311",29,3,0.1686,31,29,2,30,0.517241379310345,0.967741935483871,15,1.03448275862069,NA,15.5,1.06896551724138,NA,0
"312",29,4,0.2809,32,4,28,32,0.285714285714286,1,1.14285714285714,8,0.416015625,1.14285714285714,8,NA,0.679635756787974
"313",29,5,0.3302,32,18,14,33,0.130952380952381,1.03125,2.35714285714286,1.83333333333333,0.550964187327824,2.28571428571429,1.77777777777778,NA,1.2898175452338
"314",29,6,0.4077,32,12,20,34,0.141666666666667,1.0625,1.7,2.83333333333333,0.488754325259515,1.6,2.66666666666667,NA,0.758800729251628
"315",29,7,0.4391,37,16,21,42,0.125,1.13513513513514,2,2.625,0.433673469387755,1.76190476190476,2.3125,NA,0.906492521467547
"316",29,8,0.5052,38,33,5,43,0.260606060606061,1.13157894736842,8.6,1.3030303030303,0.420227149810708,7.6,1.15151515151515,NA,1.83252272424757
"317",29,9,0.6185,43,17,26,48,0.108597285067873,1.11627906976744,1.84615384615385,2.82352941176471,0.512152777777778,1.65384615384615,2.52941176470588,NA,0.772358663505882
"318",29,10,0.6674,47,8,39,53,0.169871794871795,1.12765957446809,1.35897435897436,6.625,0.44001423994304,1.20512820512821,5.875,NA,0.724686929157985
"319",29,11,0.7133,48,19,29,55,0.0998185117967332,1.14583333333333,1.89655172413793,2.89473684210526,0.461487603305785,1.6551724137931,2.52631578947368,NA,0.792345703577499
"320",30,1,0.092,18,16,2,17,0.53125,0.944444444444444,8.5,1.0625,NA,9,1.125,NA,0.748701297726933
"321",30,2,0.1249,23,20,3,21,0.35,0.91304347826087,7,1.05,NA,7.66666666666667,1.15,NA,1.89700802733734
"322",30,3,0.191,24,7,17,22,0.184873949579832,0.916666666666667,1.29411764705882,3.14285714285714,0.479338842975207,1.41176470588235,3.42857142857143,NA,0.819346490398703
"323",30,4,0.3043,29,24,5,27,0.225,0.931034482758621,5.4,1.125,0.444444444444444,5.8,1.20833333333333,NA,1.22463286399537
"324",30,5,0.4166,31,2,29,30,0.517241379310345,0.967741935483871,1.03448275862069,15,NA,1.06896551724138,15.5,NA,0.486154367860197
"325",30,6,0.4603,38,35,3,38,0.361904761904762,1,12.6666666666667,1.08571428571429,NA,12.6666666666667,1.08571428571429,NA,2.51661147842358
"326",30,7,0.5096,38,31,7,39,0.179723502304147,1.02631578947368,5.57142857142857,1.25806451612903,0.437212360289284,5.42857142857143,1.2258064516129,NA,2.68948628256507
"327",30,8,0.5555,39,8,31,41,0.165322580645161,1.05128205128205,1.32258064516129,5.125,0.478881618084473,1.25806451612903,4.875,NA,0.904978436026336
"328",30,9,0.5869,44,29,15,49,0.11264367816092,1.11363636363636,3.26666666666667,1.68965517241379,0.489379425239484,2.93333333333333,1.51724137931034,NA,1.49745359447522
"329",30,10,0.6644,44,10,34,50,0.147058823529412,1.13636363636364,1.47058823529412,5,0.5248,1.29411764705882,4.4,NA,0.669317739611867
"330",30,11,0.7133,48,41,7,55,0.191637630662021,1.14583333333333,7.85714285714286,1.34146341463415,0.433388429752066,6.85714285714286,1.17073170731707,NA,2.10353051176624
"331",31,1,0.0314,17,16,1,13,0.8125,0.764705882352941,13,0.8125,NA,17,1.0625,NA,NA
"332",31,2,0.0751,29,25,4,27,0.27,0.931034482758621,6.75,1.08,0.432098765432099,7.25,1.16,NA,2.21426042857245
"333",31,3,0.1244,29,27,2,28,0.518518518518518,0.96551724137931,14,1.03703703703704,NA,14.5,1.07407407407407,NA,1.46472118960071
"334",31,4,0.1573,32,18,14,32,0.126984126984127,1,2.28571428571429,1.77777777777778,0.5244140625,2.28571428571429,1.77777777777778,NA,1.32598708826359
"335",31,5,0.2706,38,36,2,37,0.513888888888889,0.973684210526316,18.5,1.02777777777778,NA,19,1.05555555555556,NA,3.63108887636335
"336",31,6,0.3481,39,23,16,39,0.105978260869565,1,2.4375,1.69565217391304,0.514792899408284,2.4375,1.69565217391304,NA,1.59463385855724
"337",31,7,0.4142,39,25,14,40,0.114285714285714,1.02564102564103,2.85714285714286,1.6,0.454375,2.78571428571429,1.56,NA,1.26010203668479
"338",31,8,0.5265,39,11,28,41,0.133116883116883,1.05128205128205,1.46428571428571,3.72727272727273,0.473527662105889,1.39285714285714,3.54545454545454,NA,0.756450442122298
"339",31,9,0.5754,44,24,20,46,0.0958333333333333,1.04545454545455,2.3,1.91666666666667,0.491020793950851,2.2,1.83333333333333,NA,0.980143116743962
"340",31,10,0.6674,47,20,27,53,0.0981481481481482,1.12765957446809,1.96296296296296,2.65,0.422926308294767,1.74074074074074,2.35,NA,1.22596671511635
"341",31,11,0.7133,48,36,12,55,0.127314814814815,1.14583333333333,4.58333333333333,1.52777777777778,0.471404958677686,4,1.33333333333333,NA,1.98518933838593
"342",32,1,0.1133,11,2,9,6,0.333333333333333,0.545454545454545,0.666666666666667,3,0.444444444444444,1.22222222222222,5.5,NA,0
"343",32,2,0.1626,14,1,13,8,0.615384615384615,0.571428571428571,0.615384615384615,8,NA,1.07692307692308,14,NA,0
"344",32,3,0.1955,20,10,10,14,0.14,0.7,1.4,1.4,0.474489795918367,2,2,NA,1.64957219768464
"345",32,4,0.2269,28,21,7,25,0.170068027210884,0.892857142857143,3.57142857142857,1.19047619047619,0.6256,4,1.33333333333333,NA,2.40710060723131
"346",32,5,0.2728,30,23,7,27,0.167701863354037,0.9,3.85714285714286,1.17391304347826,0.480109739368999,4.28571428571429,1.30434782608696,NA,2.35077882449979
"347",32,6,0.3389,31,11,20,30,0.136363636363636,0.967741935483871,1.5,2.72727272727273,0.474444444444445,1.55,2.81818181818182,NA,0.873326063219467
"348",32,7,0.4164,32,28,4,32,0.285714285714286,1,8,1.14285714285714,0.4501953125,8,1.14285714285714,NA,1.82574185835055
"349",32,8,0.5287,33,12,21,34,0.134920634920635,1.03030303030303,1.61904761904762,2.83333333333333,0.498269896193772,1.57142857142857,2.75,NA,1.04688579885277
"350",32,9,0.5724,40,6,34,43,0.21078431372549,1.075,1.26470588235294,7.16666666666667,0.473769605191996,1.17647058823529,6.66666666666667,NA,0.592788576335056
"351",32,10,0.6644,44,18,26,50,0.106837606837607,1.13636363636364,1.92307692307692,2.77777777777778,0.5256,1.69230769230769,2.44444444444444,NA,0.842535854825577
"352",32,11,0.7133,48,14,34,55,0.115546218487395,1.14583333333333,1.61764705882353,3.92857142857143,0.489586776859504,1.41176470588235,3.42857142857143,NA,0.763009146804757
"353",33,1,0.092,18,8,10,17,0.2125,0.944444444444444,1.7,2.125,0.387543252595156,1.8,2.25,NA,1.34395995985834
"354",33,2,0.1249,23,17,6,21,0.205882352941176,0.91304347826087,3.5,1.23529411764706,0.485260770975057,3.83333333333333,1.35294117647059,NA,2.37441960923625
"355",33,3,0.1708,25,10,15,23,0.153333333333333,0.92,1.53333333333333,2.3,0.591682419659735,1.66666666666667,2.5,NA,0.915105854501191
"356",33,4,0.2831,27,19,8,26,0.171052631578947,0.962962962962963,3.25,1.36842105263158,0.418639053254438,3.375,1.42105263157895,NA,1.54528021898899
"357",33,5,0.332,32,7,25,31,0.177142857142857,0.96875,1.24,4.42857142857143,0.448491155046826,1.28,4.57142857142857,NA,1.05064791343165
"358",33,6,0.3634,37,29,8,39,0.168103448275862,1.05405405405405,4.875,1.3448275862069,0.451676528599606,4.625,1.27586206896552,NA,1.99246903236483
"359",33,7,0.4295,38,14,24,40,0.119047619047619,1.05263157894737,1.66666666666667,2.85714285714286,0.530625,1.58333333333333,2.71428571428571,NA,1.02225241501304
"360",33,8,0.5428,42,38,4,45,0.296052631578947,1.07142857142857,11.25,1.18421052631579,0.442962962962963,10.5,1.10526315789474,NA,3.52325606979302
"361",33,9,0.5921,42,27,15,46,0.11358024691358,1.0952380952381,3.06666666666667,1.7037037037037,0.54773156899811,2.8,1.55555555555556,NA,1.11646891382553
"362",33,10,0.6358,48,39,9,54,0.153846153846154,1.125,6,1.38461538461538,0.457475994513032,5.33333333333333,1.23076923076923,NA,3.2659863237109
"363",33,11,0.7133,48,35,13,55,0.120879120879121,1.14583333333333,4.23076923076923,1.57142857142857,0.464462809917355,3.69230769230769,1.37142857142857,NA,1.34041771250322
"364",34,1,0.0437,19,1,18,17,0.944444444444444,0.894736842105263,0.944444444444444,17,NA,1.05555555555556,19,NA,0
