"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"339",33,6,0.3809,"mod3",0.821414125379765,0.148168148241664,5.54379693022841,0.00517767393989592,NA,NA,NA,NA,0.45360824742268
"359",35,6,0.3828,"mod3",0.584891746785587,0.163764366215489,3.57154465468976,0.0233434604047003,NA,NA,NA,NA,0.45360824742268
"369",36,6,0.5049,"mod3",0.858339546818689,0.0904474792876416,9.48992225741298,0.000688044576229946,NA,NA,NA,NA,0.45360824742268
"380",37,6,0.4471,"mod3",1.52295221059925,0.168014450267061,9.0644120680007,0.00283624139104065,NA,NA,NA,NA,0.45360824742268
"400",39,6,0.334,"mod3",1.51688329855821,0.155708049247933,9.7418425436882,0.0022978083843033,NA,NA,NA,NA,0.45360824742268
"432",42,6,0.4335,"mod3",1.38407368117758,0.220225158880509,6.28481181811092,0.00813509682134403,NA,NA,NA,NA,0.45360824742268
"463",45,6,0.3908,"mod3",1.19867296480742,0.21334819295981,5.61838817652054,0.0111480131794889,NA,NA,NA,NA,0.45360824742268
"495",48,6,0.4237,"mod3",0.864174511396246,0.191246661018187,4.51863842639358,0.0106694082970131,NA,NA,NA,NA,0.45360824742268
"556",54,6,0.4127,"mod3",1.33038642947712,0.229455278728519,5.79802058531489,0.01020878309364,NA,NA,NA,NA,0.45360824742268
"575",56,6,0.3959,"mod3",1.45232618249594,0.169206432202852,8.58316178403214,0.00101215979134598,NA,NA,NA,NA,0.45360824742268
"585",57,6,0.4296,"mod3",0.626290501473956,0.139831225844742,4.47890303249821,0.0109991192275089,NA,NA,NA,NA,0.45360824742268
"617",60,6,0.4763,"mod3",0.760483998035064,0.194188357487227,3.91621829380315,0.0173027805537618,NA,NA,NA,NA,0.45360824742268
"655",64,6,0.4167,"mod3",0.739453050744167,0.0975775049431485,7.57810984381076,0.00162592715278647,NA,NA,NA,NA,0.45360824742268
"665",65,6,0.464,"mod3",1.63593589571704,0.19863172853741,8.23602506892011,0.00374745157465937,NA,NA,NA,NA,0.45360824742268
"685",67,6,0.3794,"mod3",0.66865969002716,0.205413170883136,3.25519384736811,0.0312221477476491,NA,NA,NA,NA,0.45360824742268
"727",71,6,0.3413,"mod3",1.23459368756159,0.247852328600479,4.98116638456794,0.0155524443418392,NA,NA,NA,NA,0.45360824742268
"736",72,6,0.4176,"mod3",0.645050800512437,0.160850939411684,4.01023956012768,0.0278216047115456,NA,NA,NA,NA,0.45360824742268
"769",75,6,0.4754,"mod3",1.32686563528419,0.175069393116814,7.57908399441843,0.00476487000258094,NA,NA,NA,NA,0.45360824742268
"778",76,6,0.3154,"mod3",0.486506585649173,0.116306600237752,4.18296626893626,0.0248984568511294,NA,NA,NA,NA,0.45360824742268
"786",77,6,0.2837,"mod3",1.12531956192024,0.197959242807795,5.68460227448357,0.0107891306148153,NA,NA,NA,NA,0.45360824742268
"817",80,6,0.4094,"mod3",1.45969793644269,0.230374530713746,6.33619494273199,0.00794970530016097,NA,NA,NA,NA,0.45360824742268
"827",81,6,0.397,"mod3",1.52856140775495,0.140339723320662,10.8918656214131,0.00165630195836406,NA,NA,NA,NA,0.45360824742268
"849",83,6,0.4025,"mod3",1.18264758428798,0.326278240149531,3.62465968844867,0.036128778192092,NA,NA,NA,NA,0.45360824742268
"858",84,6,0.3639,"mod3",0.92097507840598,0.313098892568361,2.9414830274588,0.0604378797279589,NA,NA,NA,NA,0.45360824742268
"868",85,6,0.3139,"mod3",0.628606425309438,0.124380576086639,5.053895431965,0.00392028283547284,NA,NA,NA,NA,0.45360824742268
"878",86,6,0.4307,"mod3",1.07673884971802,0.160656647607522,6.70211202432443,0.00677765826538058,NA,NA,NA,NA,0.45360824742268
"889",87,6,0.4157,"mod3",0.854174745142159,0.172507240781712,4.95152980982996,0.00427928834748226,NA,NA,NA,NA,0.45360824742268
"908",89,6,0.3492,"mod3",0.792617497644524,0.213213477377692,3.71748309437522,0.033865939992766,NA,NA,NA,NA,0.45360824742268
"941",92,6,0.401,"mod3",1.28439085024799,0.124980215958703,10.2767533276818,0.00196468876012274,NA,NA,NA,NA,0.45360824742268
"970",95,6,0.3367,"mod3",1.06803102459787,0.132447989983123,8.0637767680277,0.00398399632593825,NA,NA,NA,NA,0.45360824742268
"992",97,6,0.3991,"mod3",1.34794828874086,0.20557149763167,6.55707772852842,0.00721308286419184,NA,NA,NA,NA,0.45360824742268
"1013",99,6,0.464,"mod3",0.983609205044993,0.163262433629715,6.02471237979863,0.00382446571672254,NA,NA,NA,NA,0.45360824742268
"6",1,7,0.493,"mod3",0.970561143337026,0.228549700424599,4.24660868744924,0.0131937302498373,NA,NA,NA,NA,0.53
"17",2,7,0.4105,"mod3",0.833315209135259,0.106647082044976,7.81376473839037,0.000550373751982006,NA,NA,NA,NA,0.53
"28",3,7,0.3951,"mod3",1.40909757489505,0.0748093340187496,18.8358524157144,4.67835625745523e-05,NA,NA,NA,NA,0.53
"39",4,7,0.4621,"mod3",1.03799746690276,0.195661625140929,5.30506411850112,0.00606638222813498,NA,NA,NA,NA,0.53
"70",7,7,0.4307,"mod3",0.748618905251903,0.197973526107065,3.78140916097562,0.0194121786019523,NA,NA,NA,NA,0.53
"91",9,7,0.4898,"mod3",1.28341027133152,0.238400842903006,5.38341331223259,0.0125550553396468,NA,NA,NA,NA,0.53
"133",13,7,0.4734,"mod3",0.833151972353359,0.078369802065835,10.6310332601512,0.000443257583296893,NA,NA,NA,NA,0.53
"150",15,7,0.4074,"mod3",1.29094065464661,0.174764475253514,7.38674523397258,0.00513068042327969,NA,NA,NA,NA,0.53
"160",16,7,0.4314,"mod3",0.689227234919283,0.127704778593969,5.39703558870451,0.0124673421296207,NA,NA,NA,NA,0.53
"169",17,7,0.3887,"mod3",0.908878488163969,0.22621098064163,4.01783541004952,0.0276840313321791,NA,NA,NA,NA,0.53
"180",18,7,0.4745,"mod3",1.57624042494966,0.137073179773572,11.4992621281086,0.00141176344206471,NA,NA,NA,NA,0.53
"190",19,7,0.3723,"mod3",1.09503690732741,0.249455232360692,4.38971312393268,0.0117852502087283,NA,NA,NA,NA,0.53
"210",21,7,0.477,"mod3",0.649881342644671,0.24020989129534,2.70547286433612,0.0734450573242149,NA,NA,NA,NA,0.53
"221",22,7,0.4413,"mod3",0.705018179623398,0.205025000293174,3.43869371352401,0.0263251938002734,NA,NA,NA,NA,0.53
"232",23,7,0.3816,"mod3",0.930220001678813,0.324290168318927,2.86848043066165,0.0641300004977292,NA,NA,NA,NA,0.53
"263",26,7,0.4749,"mod3",1.18326073961839,0.202415275692417,5.84570870736273,0.00427064435147948,NA,NA,NA,NA,0.53
"296",29,7,0.396,"mod3",0.950197267221986,0.209426372095305,4.53714237474149,0.0105199613003564,NA,NA,NA,NA,0.53
"307",30,7,0.4969,"mod3",0.770045637173171,0.139396111173454,5.52415437339556,0.00524449965231885,NA,NA,NA,NA,0.53
"401",39,7,0.4001,"mod3",0.682096681612102,0.0879663660136463,7.75406229133403,0.00149056615835252,NA,NA,NA,NA,0.53
"412",40,7,0.4071,"mod3",1.26088889993325,0.2663710713405,4.7335804657311,0.0178723453957932,NA,NA,NA,NA,0.53
"423",41,7,0.4235,"mod3",0.663995193713974,0.173982167474297,3.8164554641042,0.0188354705840273,NA,NA,NA,NA,0.53
"454",44,7,0.3976,"mod3",1.26990561587856,0.0976704087069784,13.001948417032,0.000201921202807631,NA,NA,NA,NA,0.53
"475",46,7,0.4422,"mod3",1.2933292732858,0.166041094885313,7.78921190672174,0.00440355252406083,NA,NA,NA,NA,0.53
"485",47,7,0.4582,"mod3",0.815835038756399,0.107013000066928,7.62370028170559,0.000617407228729977,NA,NA,NA,NA,0.53
"507",49,7,0.4138,"mod3",1.53469585736419,0.152116862476321,10.0889265817134,0.00207388703413687,NA,NA,NA,NA,0.53
"527",51,7,0.4764,"mod3",1.39915975689879,0.235417854248036,5.94330349908228,0.00952369414073091,NA,NA,NA,NA,0.53
"566",55,7,0.4779,"mod3",1.09657979347827,0.136128393809531,8.05548176093656,0.00399587950765586,NA,NA,NA,NA,0.53
"586",57,7,0.4785,"mod3",0.837029693601459,0.198562507061147,4.21544684336453,0.02439368853155,NA,NA,NA,NA,0.53
"596",58,7,0.479,"mod3",1.19451160830067,0.185009157861039,6.45649989498292,0.00753685400893146,NA,NA,NA,NA,0.53
"628",61,7,0.521,"mod3",1.11876751379976,0.331519971166123,3.37466098909362,0.0432615558687223,NA,NA,NA,NA,0.53
"646",63,7,0.493,"mod3",1.49689105555219,0.109392341991333,13.6836914568552,0.000165208169501265,NA,NA,NA,NA,0.53
"666",65,7,0.5415,"mod3",0.96130848808789,0.129334786291298,7.43271408762959,0.000694742813649245,NA,NA,NA,NA,0.53
"677",66,7,0.4138,"mod3",0.987957118939265,0.248147381880672,3.98133202716742,0.0283532849633006,NA,NA,NA,NA,0.53
"686",67,7,0.4917,"mod3",0.367296539868621,0.09167946016229,4.00631220142916,0.0160456694666803,NA,NA,NA,NA,0.53
"696",68,7,0.5542,"mod3",0.665717579567207,0.257587310334088,2.58443468625756,0.0814659060185953,NA,NA,NA,NA,0.53
"707",69,7,0.4973,"mod3",1.24576085666591,0.265084267738925,4.69948996706523,0.00931192642212213,NA,NA,NA,NA,0.53
"718",70,7,0.4536,"mod3",0.973598834107258,0.22688452565802,4.29116455290896,0.0232672881171995,NA,NA,NA,NA,0.53
"737",72,7,0.4665,"mod3",0.721309872964162,0.129384399894635,5.57493695956827,0.00507385522021185,NA,NA,NA,NA,0.53
"779",76,7,0.4277,"mod3",0.991091939952606,0.300162612908718,3.30185005503669,0.0456700650548964,NA,NA,NA,NA,0.53
"798",78,7,0.4292,"mod3",0.696437237225976,0.10176105157674,6.84384866739294,0.000478497268953216,NA,NA,NA,NA,0.53
"809",79,7,0.394,"mod3",1.40064267457238,0.241316198301426,5.80418009413051,0.0101784494254884,NA,NA,NA,NA,0.53
"818",80,7,0.5217,"mod3",1.02633823705229,0.216703801496449,4.73613397626119,0.0178461986795167,NA,NA,NA,NA,0.53
"828",81,7,0.4284,"mod3",2.09353019633129,0.165803480452047,12.6265756944515,0.00107125631831841,NA,NA,NA,NA,0.53
"839",82,7,0.3643,"mod3",1.06010793924453,0.103834930968071,10.2095501904895,0.000518616652726663,NA,NA,NA,NA,0.53
"850",83,7,0.4339,"mod3",1.11992889644377,0.177200953673091,6.32010648492258,0.00320652976485313,NA,NA,NA,NA,0.53
"869",85,7,0.4272,"mod3",0.974592571938325,0.240216092079984,4.05714939203082,0.0269858190754679,NA,NA,NA,NA,0.53
"920",90,7,0.4936,"mod3",0.479252229522398,0.117137257698426,4.09137313728351,0.0149582918971537,NA,NA,NA,NA,0.53
"931",91,7,0.3887,"mod3",0.654172276252308,0.184395897273006,3.5476509289346,0.023848844464295,NA,NA,NA,NA,0.53
"951",93,7,0.4474,"mod3",0.628095879312819,0.186265114603873,3.3720532191365,0.0279904656329717,NA,NA,NA,NA,0.53
"961",94,7,0.4098,"mod3",0.618418684496709,0.199007759171819,3.10751041602744,0.0529842126009312,NA,NA,NA,NA,0.53
"982",96,7,0.4559,"mod3",0.719858936790535,0.240064318687608,2.99860862591277,0.0577328555134662,NA,NA,NA,NA,0.53
"1014",99,7,0.4969,"mod3",1.10927410694436,0.360651096388943,3.07575415145298,0.0543164696671386,NA,NA,NA,NA,0.53
"1023",100,7,0.4314,"mod3",1.07336558336747,0.207882793289856,5.16332095783826,0.014090949300432,NA,NA,NA,NA,0.53
"7",1,8,0.5367,"mod3",0.62244855749332,0.147188430939166,4.22892311251408,0.0133815848942183,NA,NA,NA,NA,0.46
"29",3,8,0.4388,"mod3",0.831721115407194,0.317365324394263,2.62070570247286,0.0789534777507231,NA,NA,NA,NA,0.46
"40",4,8,0.5114,"mod3",0.719573751265806,0.153555157469789,4.68609301779641,0.00540397976585572,NA,NA,NA,NA,0.46
"50",5,8,0.5546,"mod3",1.09285051990463,0.172644077977311,6.33007823209695,0.00318790099027573,NA,NA,NA,NA,0.46
"60",6,8,0.5368,"mod3",1.11280973365283,0.16972903340935,6.55638997818935,0.0072152340685387,NA,NA,NA,NA,0.46
"82",8,8,0.4742,"mod3",1.13336235147343,0.217031637514107,5.22210662212676,0.00641821528543075,NA,NA,NA,NA,0.46
"124",12,8,0.5874,"mod3",0.957844857693868,0.17800218409343,5.38108485899876,0.00576445638034301,NA,NA,NA,NA,0.46
"143",14,8,0.4736,"mod3",0.654269392652235,0.195888937436232,3.34000174392298,0.0288357260458175,NA,NA,NA,NA,0.46
"170",17,8,0.502,"mod3",1.36741760742252,0.082782931064804,16.5181105553279,0.000482935333470615,NA,NA,NA,NA,0.46
"191",19,8,0.4216,"mod3",1.3038125093274,0.315457244335997,4.13308786764995,0.0257001564188031,NA,NA,NA,NA,0.46
"211",21,8,0.5207,"mod3",0.742541006557125,0.219573031088508,3.38174958407262,0.0277405596957554,NA,NA,NA,NA,0.46
"222",22,8,0.5188,"mod3",1.26660001198424,0.181730311605428,6.96966841026652,0.00606107891975266,NA,NA,NA,NA,0.46
"275",27,8,0.4732,"mod3",0.589272574246139,0.172051613594465,3.42497557526595,0.0416908884228967,NA,NA,NA,NA,0.46
"319",31,8,0.4761,"mod3",1.03443335948968,0.274127493181634,3.77354838613097,0.0325866583072817,NA,NA,NA,NA,0.46
"382",37,8,0.5244,"mod3",0.67764416310063,0.125659885167238,5.39268488267969,0.00295974350651682,NA,NA,NA,NA,0.46
"413",40,8,0.5204,"mod3",1.2151206493269,0.27942261927069,4.34868391291456,0.0224562052223271,NA,NA,NA,NA,0.46
"424",41,8,0.4896,"mod3",1.45624434637339,0.241768889183356,6.02329088449828,0.00917212750286141,NA,NA,NA,NA,0.46
"444",43,8,0.5462,"mod3",0.901603517593941,0.153422518455172,5.87660486004458,0.00983048161426885,NA,NA,NA,NA,0.46
"455",44,8,0.4305,"mod3",1.0665327623002,0.250954437570335,4.24990596949011,0.0238725241698984,NA,NA,NA,NA,0.46
"476",46,8,0.4911,"mod3",0.841368054258468,0.112042228155571,7.50938345397972,0.00489333295423002,NA,NA,NA,NA,0.46
"528",51,8,0.5093,"mod3",0.960645529421551,0.187472118925196,5.12420478804564,0.00686605785755527,NA,NA,NA,NA,0.46
"536",52,8,0.5231,"mod3",1.12067489537725,0.242724127816676,4.61707249896339,0.00990285188593848,NA,NA,NA,NA,0.46
"547",53,8,0.5114,"mod3",1.03000411533883,0.254704502394458,4.04391797418516,0.0272182490579299,NA,NA,NA,NA,0.46
"577",56,8,0.5368,"mod3",1.10435106620723,0.272116495787696,4.05837603858031,0.0153692509616762,NA,NA,NA,NA,0.46
"587",57,8,0.5222,"mod3",1.31520395647337,0.217464012467137,6.04791543001686,0.00906733151619343,NA,NA,NA,NA,0.46
"608",59,8,0.5665,"mod3",1.01402973293209,0.198219854710769,5.11568195028549,0.00690682239033025,NA,NA,NA,NA,0.46
"657",64,8,0.5546,"mod3",1.16122784774386,0.166524317656536,6.9733229601874,0.00222371579244057,NA,NA,NA,NA,0.46
"687",67,8,0.541,"mod3",0.742855935561332,0.207931476468814,3.57259972456718,0.0374827658674288,NA,NA,NA,NA,0.46
"708",69,8,0.5462,"mod3",1.515840755071,0.213839621220746,7.08868050933461,0.00577435917863786,NA,NA,NA,NA,0.46
"729",71,8,0.4563,"mod3",0.845053802046845,0.118729568156002,7.11746715810932,0.000849075571426693,NA,NA,NA,NA,0.46
"749",73,8,0.5395,"mod3",1.65095097259428,0.135109153279496,12.2193865664972,0.00118018324779943,NA,NA,NA,NA,0.46
"760",74,8,0.5395,"mod3",0.988237654701129,0.13176315049771,7.50010644833742,0.00169078086660338,NA,NA,NA,NA,0.46
"780",76,8,0.541,"mod3",1.35501031240373,0.240997669008887,5.62250381083049,0.0111252547362928,NA,NA,NA,NA,0.46
"788",77,8,0.4216,"mod3",0.898026191962024,0.136339616398647,6.58668562874828,0.00121138264884257,NA,NA,NA,NA,0.46
"819",80,8,0.5546,"mod3",1.30501943073943,0.218998446966197,5.95903509279619,0.00945317075653914,NA,NA,NA,NA,0.46
"829",81,8,0.5204,"mod3",0.599495016146429,0.150193424617675,3.99148642939913,0.0162447992433271,NA,NA,NA,NA,0.46
"870",85,8,0.4761,"mod3",0.887151318561498,0.129448597233938,6.85330963423459,0.00237295421737665,NA,NA,NA,NA,0.46
"880",86,8,0.5744,"mod3",1.20500144726423,0.225496746654598,5.34376422339245,0.00591032647728189,NA,NA,NA,NA,0.46
"921",90,8,0.5425,"mod3",1.63937923125149,0.218608883794918,7.49914277403947,0.00491259079020325,NA,NA,NA,NA,0.46
"932",91,8,0.4548,"mod3",1.08863844947214,0.157127780806841,6.92836393336718,0.00227822850159078,NA,NA,NA,NA,0.46
"952",93,8,0.4911,"mod3",1.43803066189515,0.112508355356499,12.7815454891198,0.000215923479606502,NA,NA,NA,NA,0.46
"972",95,8,0.5062,"mod3",0.728226327674817,0.191667097413634,3.79943317085479,0.0191129817922728,NA,NA,NA,NA,0.46
"994",97,8,0.5428,"mod3",0.582077586956106,0.117567855844635,4.95099262272264,0.00428127111427281,NA,NA,NA,NA,0.46
"1004",98,8,0.5893,"mod3",0.91167722388564,0.148486135160954,6.13981381424878,0.00868983005238335,NA,NA,NA,NA,0.46
"1015",99,8,0.5462,"mod3",1.16145305921132,0.286901796700981,4.04825997106537,0.0271416920296258,NA,NA,NA,NA,0.46
"1024",100,8,0.4751,"mod3",0.996722808962701,0.100455463060164,9.92203687683712,0.000579289900694722,NA,NA,NA,NA,0.46
"30",3,9,0.5521,"mod3",0.807594312165897,0.181154648778531,4.4580380222713,0.0210124381510387,NA,NA,NA,NA,0.51
"41",4,9,0.6237,"mod3",1.11735640090697,0.174626716427587,6.39854212325124,0.00773213774034004,NA,NA,NA,NA,0.51
"61",6,9,0.5697,"mod3",1.32136401112125,0.246180142110153,5.36746790295543,0.0126587544826583,NA,NA,NA,NA,0.51
"72",7,9,0.508,"mod3",0.676273892237983,0.133757463070238,5.05597128350782,0.0072008502999446,NA,NA,NA,NA,0.51
"83",8,9,0.5517,"mod3",0.708750283063508,0.175947172953774,4.02819932349647,0.010039045445873,NA,NA,NA,NA,0.51
"93",9,9,0.636,"mod3",0.791316132672983,0.198956715486295,3.97732808736227,0.016437743834503,NA,NA,NA,NA,0.51
"114",11,9,0.6044,"mod3",0.836038467273555,0.162366926822837,5.14906873975498,0.00674880017365226,NA,NA,NA,NA,0.51
"125",12,9,0.6203,"mod3",1.24885125379555,0.154537201701226,8.08123377444102,0.00395914004911696,NA,NA,NA,NA,0.51
"144",14,9,0.5225,"mod3",0.598930150288586,0.186064398631623,3.21894008038781,0.0323130382542346,NA,NA,NA,NA,0.51
"152",15,9,0.5686,"mod3",0.88715685268601,0.147101310943343,6.03092417733589,0.00381003676466911,NA,NA,NA,NA,0.51
"192",19,9,0.5349,"mod3",1.03995160494347,0.313543133046883,3.31677365993525,0.0451628111215717,NA,NA,NA,NA,0.51
"212",21,9,0.5521,"mod3",1.51304737220137,0.25043378371112,6.04170631366054,0.00909360723072741,NA,NA,NA,NA,0.51
"223",22,9,0.6311,"mod3",0.763406141477057,0.143719776767538,5.31176821066068,0.00316140435717954,NA,NA,NA,NA,0.51
"244",24,9,0.5438,"mod3",0.871906666082178,0.166017651215282,5.2518913482973,0.0134448819528994,NA,NA,NA,NA,0.51
"298",29,9,0.5754,"mod3",0.593042842444711,0.126995887664851,4.66977989090309,0.00951987804003848,NA,NA,NA,NA,0.51
"309",30,9,0.5899,"mod3",1.00919753968843,0.117489883337741,8.58965479425449,0.00100923404871481,NA,NA,NA,NA,0.51
"331",32,9,0.6151,"mod3",0.598507932856852,0.168129797083405,3.55979691428491,0.0235903298210414,NA,NA,NA,NA,0.51
"342",33,9,0.6311,"mod3",0.910206859095007,0.218153034283314,4.17233187741467,0.0250666478693707,NA,NA,NA,NA,0.51
"353",34,9,0.5869,"mod3",0.959845617807169,0.166672767286758,5.75886291103435,0.00451006770861702,NA,NA,NA,NA,0.51
"403",39,9,0.5696,"mod3",1.12933996498433,0.163245717156107,6.91803732838134,0.00229098140978717,NA,NA,NA,NA,0.51
"414",40,9,0.5979,"mod3",1.03728518780299,0.256015038681629,4.0516572508575,0.0270819853230876,NA,NA,NA,NA,0.51
"425",41,9,0.5671,"mod3",0.83549917432199,0.228774152651386,3.65206980176276,0.021731736748691,NA,NA,NA,NA,0.51
"456",44,9,0.5438,"mod3",0.737813578612285,0.253421431902065,2.91140955630546,0.0436165773749207,NA,NA,NA,NA,0.51
"498",48,9,0.5541,"mod3",0.736199566459513,0.104401117418107,7.05164450981085,0.000886237610395042,NA,NA,NA,NA,0.51
"518",50,9,0.6013,"mod3",0.522871833206249,0.188171102425998,2.77870420306369,0.0690652265065144,NA,NA,NA,NA,0.51
"529",51,9,0.6013,"mod3",0.879567205601851,0.175179578836798,5.02094599976906,0.00738043046348795,NA,NA,NA,NA,0.51
"568",55,9,0.5899,"mod3",0.628776560053055,0.175437644390675,3.58404584282297,0.0230841302720066,NA,NA,NA,NA,0.51
"578",56,9,0.5697,"mod3",1.40446413937906,0.202965612984606,6.91971471781076,0.00618701455070815,NA,NA,NA,NA,0.51
"588",57,9,0.5681,"mod3",1,0.222420431106863,4.49598984690189,0.0205395689092515,NA,NA,NA,NA,0.51
"609",59,9,0.5979,"mod3",1.03907772768624,0.15113807515237,6.87502289968089,0.00630262149011835,NA,NA,NA,NA,0.51
"620",60,9,0.6345,"mod3",0.733131791496901,0.143586966369216,5.10583801604767,0.00220870109709753,NA,NA,NA,NA,0.51
"630",61,9,0.633,"mod3",1.33357964444221,0.393751231839895,3.38685834253964,0.0428739809337996,NA,NA,NA,NA,0.51
"639",62,9,0.5573,"mod3",1.28408124140277,0.214047332795755,5.99905275450479,0.00927683636023094,NA,NA,NA,NA,0.51
"648",63,9,0.5696,"mod3",1.20476661115607,0.197353363604478,6.10461655759046,0.00364385903537384,NA,NA,NA,NA,0.51
"679",66,9,0.572,"mod3",1.30062692667742,0.028554279524578,45.549281870618,2.32955563110433e-05,NA,NA,NA,NA,0.51
"709",69,9,0.6237,"mod3",1.01402973293209,0.198219854710769,5.11568195028549,0.00690682239033025,NA,NA,NA,NA,0.51
"739",72,9,0.636,"mod3",0.759718549828782,0.188232348249745,4.03606796011912,0.00996131314322196,NA,NA,NA,NA,0.51
"750",73,9,0.6315,"mod3",0.981608256513373,0.115781916194265,8.47807920941969,0.00106100426289316,NA,NA,NA,NA,0.51
"781",76,9,0.5899,"mod3",0.933850058004922,0.196958992897826,4.74134257220418,0.0177930190944309,NA,NA,NA,NA,0.51
"800",78,9,0.5884,"mod3",0.992214572507877,0.190654082065548,5.20426608105223,0.0137873563202128,NA,NA,NA,NA,0.51
"811",79,9,0.509,"mod3",0.881170391826182,0.239709507006824,3.67599267475485,0.0212787370837897,NA,NA,NA,NA,0.51
"820",80,9,0.5983,"mod3",1.33434044348327,0.363813923895659,3.66764534241949,0.0350575813981075,NA,NA,NA,NA,0.51
"830",81,9,0.5979,"mod3",0.625167216437679,0.122447578074969,5.10559070474159,0.00375241559376541,NA,NA,NA,NA,0.51
"841",82,9,0.4877,"mod3",0.962210814667003,0.212649947577341,4.52485799140413,0.0106188906350766,NA,NA,NA,NA,0.51
"861",84,9,0.572,"mod3",0.871906666082178,0.166017651215282,5.2518913482973,0.0134448819528994,NA,NA,NA,NA,0.51
"881",86,9,0.6203,"mod3",1.07601526551866,0.234880891997956,4.5811102655725,0.0195280978617197,NA,NA,NA,NA,0.51
"892",87,9,0.572,"mod3",1.27114727569491,0.271830889695205,4.67624292853619,0.0184727894512843,NA,NA,NA,NA,0.51
"901",88,9,0.6013,"mod3",1.38092626852171,0.133718791475933,10.3270920510095,0.00193672361296583,NA,NA,NA,NA,0.51
"963",94,9,0.508,"mod3",1.29246036694861,0.237572974834883,5.44026679737832,0.0121942286521719,NA,NA,NA,NA,0.51
"973",95,9,0.5551,"mod3",1.26463776848395,0.220183316645019,5.74356762244074,0.00455392337942377,NA,NA,NA,NA,0.51
"995",97,9,0.5921,"mod3",1.42079589055687,0.14488612142317,9.80629391276991,0.0022538865327431,NA,NA,NA,NA,0.51
"9",1,10,0.6804,"mod3",0.835948839262116,0.135876120621223,6.15228662284566,0.00354109317524191,NA,NA,NA,NA,0.53
"20",2,10,0.6,"mod3",0.755838167646958,0.132171543034572,5.71861499301143,0.00228634978790264,NA,NA,NA,NA,0.53
"31",3,10,0.601,"mod3",1.01711586213149,0.270339886288855,3.76235958405603,0.0197345154675214,NA,NA,NA,NA,0.53
"42",4,10,0.6674,"mod3",1.16671385043004,0.152855043508024,7.63281226221886,0.00466886730234774,NA,NA,NA,NA,0.53
"52",5,10,0.6644,"mod3",1.13417826584367,0.255441952586105,4.44006262229522,0.0113334060055082,NA,NA,NA,NA,0.53
"73",7,10,0.6213,"mod3",1.15846292680266,0.16016510911552,7.23292940141609,0.00545031791375318,NA,NA,NA,NA,0.53
"84",8,10,0.601,"mod3",0.762434721373502,0.203688654389067,3.74313789670961,0.020066278034449,NA,NA,NA,NA,0.53
"105",10,10,0.6213,"mod3",1.20455157341938,0.176363738285553,6.82992765479415,0.00240345233298985,NA,NA,NA,NA,0.53
"126",12,10,0.6696,"mod3",1.02366955667319,0.241276800811744,4.24271854247563,0.0132347765127049,NA,NA,NA,NA,0.53
"136",13,10,0.6644,"mod3",1,0.111210215553432,8.99197969380379,0.00290334521779634,NA,NA,NA,NA,0.53
"153",15,10,0.6,"mod3",1.08853669447794,0.150932368205972,7.21208252024807,0.00195973961339804,NA,NA,NA,NA,0.53
"163",16,10,0.6696,"mod3",0.606505141062363,0.154170106453121,3.93399962558102,0.0170455542939243,NA,NA,NA,NA,0.53
"172",17,10,0.601,"mod3",1.5841771970247,0.199262383612209,7.95020699997106,0.00415084441992332,NA,NA,NA,NA,0.53
"193",19,10,0.601,"mod3",0.97966895208124,0.183033473481256,5.3524032159154,0.00305818721625884,NA,NA,NA,NA,0.53
"203",20,10,0.6674,"mod3",0.972448493601581,0.238652802849494,4.07474155757078,0.0266807301547231,NA,NA,NA,NA,0.53
"213",21,10,0.6644,"mod3",0.668570748294465,0.164761178338127,4.05781722999339,0.0153763268005056,NA,NA,NA,NA,0.53
"224",22,10,0.664,"mod3",0.934983927177668,0.222516662519521,4.20186028583655,0.0246032097201283,NA,NA,NA,NA,0.53
"245",24,10,0.6358,"mod3",1.34936384719339,0.282283678208207,4.7801695647388,0.0174030157627267,NA,NA,NA,NA,0.53
"266",26,10,0.6472,"mod3",1.01878849256283,0.263517363941269,3.86611522415611,0.0180530335124815,NA,NA,NA,NA,0.53
"277",27,10,0.6,"mod3",0.865084050572117,0.120481692633541,7.18021162935824,0.000368807584173734,NA,NA,NA,NA,0.53
"299",29,10,0.6213,"mod3",0.743625891014515,0.143804817352163,5.17107774764911,0.00355168093421287,NA,NA,NA,NA,0.53
"310",30,10,0.6358,"mod3",0.820295937330592,0.156546835280235,5.23993944599505,0.00634052419578641,NA,NA,NA,NA,0.53
"321",31,10,0.6804,"mod3",1.18214747837053,0.250062704752459,4.72740419064393,0.0179357936171235,NA,NA,NA,NA,0.53
"343",33,10,0.6804,"mod3",0.971416519744464,0.156468168890455,6.20839706013665,0.00342465466983751,NA,NA,NA,NA,0.53
"373",36,10,0.6674,"mod3",0.790343304570124,0.228020084501399,3.46611267291797,0.0256743378399546,NA,NA,NA,NA,0.53
"415",40,10,0.664,"mod3",1.45514858796617,0.0887863483898963,16.3893280257009,0.000494307469576712,NA,NA,NA,NA,0.53
"436",42,10,0.6644,"mod3",0.669627850978837,0.177412799779452,3.77440552097299,0.0195299490239272,NA,NA,NA,NA,0.53
"457",44,10,0.6213,"mod3",1.3038125093274,0.315457244335997,4.13308786764995,0.0257001564188031,NA,NA,NA,NA,0.53
