"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"665",65,2,0.0982,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091,0.482352941176471
"676",66,2,0.1581,"mod2",NA,NA,NA,NA,3.869873020633,2.46799217494595,1.56802483408107,0.361416562805607,0.482352941176471
"719",70,2,0.156,"mod2",NA,NA,NA,NA,2.48707017398679,2.28828605628986,1.08687030939621,0.473514671205246,0.482352941176471
"730",71,2,0.0803,"mod2",NA,NA,NA,NA,4.03001126192691,2.56435723367912,1.57154830419044,0.2566635416069,0.482352941176471
"783",76,2,0.1154,"mod2",NA,NA,NA,NA,8.07194801415136,2.82098136658036,2.86139713993798,0.214038671265841,0.482352941176471
"804",78,2,0.0818,"mod2",NA,NA,NA,NA,5.57002961726765,3.65061514335702,1.52577836844932,0.369344013117503,0.482352941176471
"826",80,2,0.1582,"mod2",NA,NA,NA,NA,11.0229488382204,10.4039092664871,1.05950066997675,0.481612645348853,0.482352941176471
"846",82,2,0.1612,"mod2",NA,NA,NA,NA,6.32208427521854,2.51758104518839,2.51117408406825,0.241260457983336,0.482352941176471
"868",84,2,0.0751,"mod2",NA,NA,NA,NA,7.22973542120234,2.52942106780878,2.85825697951722,0.0646693156349196,0.482352941176471
"879",85,2,0.1794,"mod2",NA,NA,NA,NA,3.869873020633,2.46799217494595,1.56802483408107,0.361416562805607,0.482352941176471
"952",92,2,0.1581,"mod2",NA,NA,NA,NA,3.869873020633,2.46799217494595,1.56802483408107,0.361416562805607,0.482352941176471
"963",93,2,0.0926,"mod2",NA,NA,NA,NA,4.38646418153559,1.40277672287841,3.12698671855264,0.0888509751550296,0.482352941176471
"973",94,2,0.1908,"mod2",NA,NA,NA,NA,4.7475845913935,1.47277528566682,3.22356345709859,0.0842504524354637,0.482352941176471
"984",95,2,0.0822,"mod2",NA,NA,NA,NA,5.50185039198585,2.89284969802233,1.90187910410525,0.308168934106316,0.482352941176471
"1015",98,2,0.157,"mod2",NA,NA,NA,NA,8.13229552220963,1.88368719348641,4.31722185633062,0.0228952382859287,0.482352941176471
"1034",100,2,0.0975,"mod2",NA,NA,NA,NA,9.41091770904617,2.81513423955575,3.34297298395663,0.185041791446195,0.482352941176471
"3",1,3,0.2542,"mod3",1.01250623211148,0.0492428612113073,20.5614825622477,5.03602678854804e-06,NA,NA,NA,NA,0.447916666666667
"32",4,3,0.1902,"mod3",0.853829537990196,0.0582480515643858,14.6585081399057,0.000688608925669041,NA,NA,NA,NA,0.447916666666667
"42",5,3,0.2123,"mod3",0.764504964343905,0.0654483423138495,11.6810439701867,0.00134798321788192,NA,NA,NA,NA,0.447916666666667
"83",9,3,0.2009,"mod3",0.626234920872037,0.0745401646153922,8.4013085308202,0.00109854402189597,NA,NA,NA,NA,0.447916666666667
"123",13,3,0.2546,"mod3",0.799378067252617,0.0607648837741477,13.1552636589212,0.000192843778478667,NA,NA,NA,NA,0.447916666666667
"156",16,3,0.1136,"mod3",0.655620377654005,0.0655826365084401,9.99685911635515,0.00213035896025179,NA,NA,NA,NA,0.447916666666667
"187",19,3,0.2024,"mod3",0.994060805873172,0.0428638328042751,23.191132029939,2.04879847147088e-05,NA,NA,NA,NA,0.447916666666667
"197",20,3,0.1686,"mod3",1.02732912369541,0.0867660361679639,11.8402219240105,0.00129523873041415,NA,NA,NA,NA,0.447916666666667
"216",22,3,0.1895,"mod3",0.7841257830774,0.0442188213134613,17.7328513014591,0.000391007664415451,NA,NA,NA,NA,0.447916666666667
"270",27,3,0.2009,"mod3",0.977775191952563,0.030920983863831,31.6217361083484,5.96099089773771e-06,NA,NA,NA,NA,0.447916666666667
"280",28,3,0.1936,"mod3",0.563827448612827,0.073535434896453,7.6674252271271,0.000601165433372805,NA,NA,NA,NA,0.447916666666667
"301",30,3,0.2059,"mod3",0.588162751376733,0.100359956856169,5.86053212656973,0.00423135020989829,NA,NA,NA,NA,0.447916666666667
"312",31,3,0.3176,"mod3",0.914870834987828,0.140404889680931,6.5159471088711,0.00286384430623161,NA,NA,NA,NA,0.447916666666667
