"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"363",33,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"374",34,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"385",35,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"396",36,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"407",37,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"418",38,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"429",39,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"440",40,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"451",41,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"462",42,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"473",43,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"484",44,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"495",45,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"506",46,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"517",47,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"528",48,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"539",49,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"550",50,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"561",51,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"572",52,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"583",53,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"594",54,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"605",55,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"616",56,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"627",57,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"638",58,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"649",59,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"660",60,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"671",61,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"682",62,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"693",63,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"704",64,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"715",65,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"726",66,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"737",67,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"748",68,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"759",69,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"770",70,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"781",71,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"792",72,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"803",73,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"814",74,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"825",75,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"836",76,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"847",77,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"858",78,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"869",79,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"880",80,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"891",81,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"902",82,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"913",83,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"924",84,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"935",85,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"946",86,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"957",87,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"968",88,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"979",89,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"990",90,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1001",91,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1012",92,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1023",93,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1034",94,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1045",95,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1056",96,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1067",97,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1078",98,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1089",99,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"1100",100,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
