"","replicate","areas","species","consumers","resources","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen","sd_vul"
"325",41,5,88,28,60,125,0.0744047619047619,1.42045454545455,4.46428571428571,2.08333333333333,0.445696,3.14285714285714,1.46666666666667,NA,1.65360530277164,0.90532830063779
"326",41,6,94,15,79,143,0.120675105485232,1.52127659574468,9.53333333333333,1.81012658227848,0.396302997701599,6.26666666666667,1.18987341772152,NA,2.01639512551805,0.815078388921609
"327",41,7,98,79,19,153,0.101932045303131,1.56122448979592,1.93670886075949,8.05263157894737,0.420094835319749,1.24050632911392,5.1578947368421,NA,0.84037798247129,1.4865051042015
"328",41,8,103,38,65,163,0.0659919028340081,1.58252427184466,4.28947368421053,2.50769230769231,0.409462155143212,2.71052631578947,1.58461538461538,NA,1.36959881298249,0.912894295238114
"329",42,1,35,16,19,47,0.154605263157895,1.34285714285714,2.9375,2.47368421052632,0.384336803983703,2.1875,1.84210526315789,NA,0.920868458232956,0.973113633047798
"330",42,2,53,40,13,77,0.148076923076923,1.45283018867925,1.925,5.92307692307692,0.438859841457244,1.325,4.07692307692308,NA,0.938243445665281,1.36109288187593
"331",42,3,64,56,8,95,0.212053571428571,1.484375,1.69642857142857,11.875,0.4398891966759,1.14285714285714,8,NA,0.513784216639101,2.01904662350987
"332",42,4,75,39,36,111,0.0790598290598291,1.48,2.84615384615385,3.08333333333333,0.442009577144712,1.92307692307692,2.08333333333333,NA,1.04432640715042,1.11966397557228
"333",42,5,80,57,23,124,0.0945842868039664,1.55,2.17543859649123,5.39130434782609,0.465855879292404,1.40350877192982,3.47826086956522,NA,0.829500810489527,1.34403076940284
"334",42,6,91,9,82,142,0.192411924119241,1.56043956043956,15.7777777777778,1.73170731707317,0.369817496528466,10.1111111111111,1.10975609756098,NA,2.73352120699142,0.585246917587814
"335",42,7,96,88,8,151,0.214488636363636,1.57291666666667,1.71590909090909,18.875,0.396780842945484,1.09090909090909,12,NA,0.655867980230469,2.552960805967
"336",42,8,103,80,23,163,0.0885869565217391,1.58252427184466,2.0375,7.08695652173913,0.435206443599684,1.2875,4.47826086956522,NA,0.765725932583873,1.46237585304802
"337",43,1,39,15,24,43,0.119444444444444,1.1025641025641,2.86666666666667,1.79166666666667,0.444564629529475,2.6,1.625,NA,1.67472311738237,1.03096779509239
"338",43,2,51,4,47,66,0.351063829787234,1.29411764705882,16.5,1.40425531914894,NA,12.75,1.08510638297872,NA,1.33840289675777,0.626406328064646
"339",43,3,64,28,36,85,0.0843253968253968,1.328125,3.03571428571429,2.36111111111111,0.478615916955017,2.28571428571429,1.77777777777778,NA,1.29916895846909,1.002494529429
"340",43,4,69,28,41,96,0.0836236933797909,1.39130434782609,3.42857142857143,2.34146341463415,0.446506076388889,2.46428571428571,1.68292682926829,NA,1.07965969828579,1.00183982537843
"341",43,5,78,24,54,121,0.0933641975308642,1.55128205128205,5.04166666666667,2.24074074074074,0.415750290280719,3.25,1.44444444444444,NA,1.05059083613203,0.911284223822747
"342",43,6,84,23,61,134,0.0955096222380613,1.5952380952381,5.82608695652174,2.19672131147541,0.44369570060147,3.65217391304348,1.37704918032787,NA,1.41000032231955,0.781261292141487
"343",43,7,93,65,28,148,0.0813186813186813,1.59139784946237,2.27692307692308,5.28571428571429,0.43695215485756,1.43076923076923,3.32142857142857,NA,0.850196412767403,1.09317161267292
"344",43,8,103,43,60,163,0.0631782945736434,1.58252427184466,3.7906976744186,2.71666666666667,0.442056532048628,2.3953488372093,1.71666666666667,NA,1.07306550728689,0.995680053888598
"345",44,1,39,37,2,42,0.567567567567568,1.07692307692308,1.13513513513514,21,NA,1.05405405405405,19.5,NA,0.47280542884465,2.62639661583575
"346",44,2,53,36,17,66,0.107843137254902,1.24528301886792,1.83333333333333,3.88235294117647,0.472681359044995,1.47222222222222,3.11764705882353,NA,1.13076125230132,1.52581972853988
"347",44,3,66,62,4,89,0.358870967741935,1.34848484848485,1.43548387096774,22.25,0.348188360055549,1.06451612903226,16.5,NA,0.556039943782704,2.79937681307792
"348",44,4,77,4,73,107,0.366438356164384,1.38961038961039,26.75,1.46575342465753,NA,19.25,1.05479452054795,NA,5.20175741448446,0.513750903765667
"349",44,5,83,43,40,118,0.0686046511627907,1.42168674698795,2.74418604651163,2.95,0.464378052283826,1.93023255813953,2.075,NA,1.11432492307791,1.00678600796657
"350",44,6,93,55,38,137,0.0655502392344498,1.47311827956989,2.49090909090909,3.60526315789474,0.465448345676381,1.69090909090909,2.44736842105263,NA,0.884986701444978,1.05329265952801
"351",44,7,100,16,84,148,0.110119047619048,1.48,9.25,1.76190476190476,0.461696493791088,6.25,1.19047619047619,NA,1.90311983552051,0.733961920632396
"352",44,8,103,15,88,163,0.123484848484848,1.58252427184466,10.8666666666667,1.85227272727273,0.419887839211111,6.86666666666667,1.17045454545455,NA,1.92358504025126,0.650205785758725
"353",45,1,31,18,13,31,0.132478632478632,1,1.72222222222222,2.38461538461538,0.542143600416233,1.72222222222222,2.38461538461538,NA,1.27988094684437,1.32801971507819
"354",45,2,51,3,48,61,0.423611111111111,1.19607843137255,20.3333333333333,1.27083333333333,NA,17,1.0625,NA,3.37891878853601,0.631050243697287
"355",45,3,68,4,64,93,0.36328125,1.36764705882353,23.25,1.453125,NA,17,1.0625,NA,1.62129240018675,0.585242549707854
"356",45,4,82,13,69,114,0.127090301003344,1.39024390243902,8.76923076923077,1.65217391304348,0.445213911972915,6.30769230769231,1.18840579710145,NA,2.51160858099612,0.616818077523686
"357",45,5,90,28,62,128,0.0737327188940092,1.42222222222222,4.57142857142857,2.06451612903226,0.46832275390625,3.21428571428571,1.45161290322581,NA,1.3453353237812,0.834146738439946
"358",45,6,96,37,59,147,0.0673385249656436,1.53125,3.97297297297297,2.49152542372881,0.414919709380351,2.59459459459459,1.6271186440678,NA,1.53255852934296,0.915447230708973
"359",45,7,98,49,49,154,0.0641399416909621,1.57142857142857,3.14285714285714,3.14285714285714,0.410187215382021,2,2,NA,1.05070929883449,1.23116139244877
"360",45,8,103,68,35,163,0.0684873949579832,1.58252427184466,2.39705882352941,4.65714285714286,0.429748955549701,1.51470588235294,2.94285714285714,NA,0.902636951062721,1.20620403341299
"361",46,1,31,2,29,31,0.53448275862069,1,15.5,1.06896551724138,NA,15.5,1.06896551724138,NA,2.12132034355964,0.503236279740196
"362",46,2,51,48,3,61,0.423611111111111,1.19607843137255,1.27083333333333,20.3333333333333,NA,1.0625,17,NA,0.600292501657869,1.74040927824218
"363",46,3,68,5,63,93,0.295238095238095,1.36764705882353,18.6,1.47619047619048,0.387906116314025,13.6,1.07936507936508,NA,1.83525425175217,0.597710202702459
"364",46,4,73,69,4,106,0.384057971014493,1.45205479452055,1.53623188405797,26.5,NA,1.05797101449275,18.25,NA,0.582569081449448,2.14119078891661
"365",46,5,85,58,27,124,0.0791826309067688,1.45882352941176,2.13793103448276,4.59259259259259,0.46988813735692,1.46551724137931,3.14814814814815,NA,0.870827961089815,1.63832806461198
"366",46,6,93,60,33,137,0.0691919191919192,1.47311827956989,2.28333333333333,4.15151515151515,0.425062603228728,1.55,2.81818181818182,NA,1.01134773642985,1.24616265912949
"367",46,7,98,39,59,154,0.0669274228596262,1.57142857142857,3.94871794871795,2.61016949152542,0.430131556754933,2.51282051282051,1.66101694915254,NA,0.969589200442734,1.04125082318671
"368",46,8,103,32,71,163,0.0717429577464789,1.58252427184466,5.09375,2.29577464788732,0.46256915954684,3.21875,1.45070422535211,NA,1.25725749951799,0.781251310805965
"369",47,1,34,11,23,36,0.142292490118577,1.05882352941176,3.27272727272727,1.56521739130435,0.503858024691358,3.09090909090909,1.47826086956522,NA,1.58548055714409,0.494084565792786
"370",47,2,51,19,32,65,0.106907894736842,1.27450980392157,3.42105263157895,2.03125,0.447573964497042,2.68421052631579,1.59375,NA,1.36691793929122,1.12111261304307
"371",47,3,63,9,54,82,0.168724279835391,1.3015873015873,9.11111111111111,1.51851851851852,0.435306365258775,7,1.16666666666667,NA,2.25453142740756,0.769915266957919
"372",47,4,75,2,73,103,0.705479452054795,1.37333333333333,51.5,1.41095890410959,NA,37.5,1.02739726027397,NA,1.54465073560168,0.364162526603728
"373",47,5,80,67,13,124,0.142365097588978,1.55,1.85074626865672,9.53846153846154,0.415322580645161,1.19402985074627,6.15384615384615,NA,0.709299440033887,1.279941699358
"374",47,6,85,5,80,134,0.335,1.57647058823529,26.8,1.675,0.367231009133437,17,1.0625,NA,3.36851651947731,0.499974452511006
"375",47,7,96,43,53,151,0.0662571303203159,1.57291666666667,3.51162790697674,2.84905660377358,0.410464453313451,2.23255813953488,1.81132075471698,NA,1.13874021503325,1.00088166758769
"376",47,8,103,18,85,163,0.106535947712418,1.58252427184466,9.05555555555556,1.91764705882353,0.424931310926267,5.72222222222222,1.21176470588235,NA,2.08423077689585,0.687264928240723
"377",48,1,43,6,37,51,0.22972972972973,1.18604651162791,8.5,1.37837837837838,0.383314109957709,7.16666666666667,1.16216216216216,NA,1.97733213404321,0.915682452624974
"378",48,2,61,12,49,79,0.134353741496599,1.29508196721311,6.58333333333333,1.61224489795918,0.491267425092133,5.08333333333333,1.24489795918367,NA,1.52517399822114,0.789068515356376
"379",48,3,72,56,16,97,0.108258928571429,1.34722222222222,1.73214285714286,6.0625,0.471357211180784,1.28571428571429,4.5,NA,0.795305170512165,1.76630162983286
"380",48,4,78,72,6,111,0.256944444444444,1.42307692307692,1.54166666666667,18.5,0.397857316776236,1.08333333333333,13,NA,0.608669230277974,2.90582649368389
"381",48,5,81,32,49,127,0.0809948979591837,1.5679012345679,3.96875,2.59183673469388,0.450988901977804,2.53125,1.6530612244898,NA,1.12120030065115,0.772665178843608
"382",48,6,90,21,69,141,0.0973084886128364,1.56666666666667,6.71428571428571,2.04347826086957,0.438911523565213,4.28571428571429,1.30434782608696,NA,1.1081935150701,0.693518341472411
"383",48,7,99,59,40,154,0.0652542372881356,1.55555555555556,2.61016949152542,3.85,0.416343396862877,1.67796610169492,2.475,NA,0.889398278265359,1.54443600533278
"384",48,8,103,10,93,163,0.175268817204301,1.58252427184466,16.3,1.75268817204301,0.39354134517671,10.3,1.10752688172043,NA,2.34646594926505,0.6888166488783
"385",49,1,31,6,25,31,0.206666666666667,1,5.16666666666667,1.24,0.422476586888658,5.16666666666667,1.24,NA,2.04124145231932,0.669113158068688
"386",49,2,52,5,47,59,0.251063829787234,1.13461538461538,11.8,1.25531914893617,0.441539787417409,10.4,1.1063829787234,NA,2.19455857320479,0.733271288043851
"387",49,3,63,60,3,88,0.488888888888889,1.3968253968254,1.46666666666667,29.3333333333333,NA,1.05,21,NA,0.524270580257479,1.65332122540666
"388",49,4,69,48,21,104,0.103174603174603,1.50724637681159,2.16666666666667,4.95238095238095,0.482433431952663,1.4375,3.28571428571429,NA,0.817691495519949,1.71060136094324
"389",49,5,80,74,6,126,0.283783783783784,1.575,1.7027027027027,21,0.339065255731922,1.08108108108108,13.3333333333333,NA,0.726815747708292,1.92580963658452
"390",49,6,91,38,53,140,0.0695134061569017,1.53846153846154,3.68421052631579,2.64150943396226,0.445969387755102,2.39473684210526,1.71698113207547,NA,1.20996925768877,0.890049155945895
"391",49,7,96,87,9,151,0.192848020434227,1.57291666666667,1.73563218390805,16.7777777777778,0.402701635893162,1.10344827586207,10.6666666666667,NA,0.689383437154338,2.4162658015346
"392",49,8,103,36,67,163,0.0675787728026534,1.58252427184466,4.52777777777778,2.43283582089552,0.435018254356581,2.86111111111111,1.53731343283582,NA,1.46829927118875,0.716337079875624
"393",50,1,39,18,21,42,0.111111111111111,1.07692307692308,2.33333333333333,2,0.430839002267574,2.16666666666667,1.85714285714286,NA,1.11814806803071,1.00717712558662
"394",50,2,59,27,32,70,0.0810185185185185,1.1864406779661,2.59259259259259,2.1875,0.49,2.18518518518519,1.84375,NA,1.11499519537722,0.947798808104949
"395",50,3,68,47,21,88,0.0891590678824721,1.29411764705882,1.87234042553191,4.19047619047619,0.462422520661157,1.4468085106383,3.23809523809524,NA,0.912627154865235,1.43775139820421
"396",50,4,77,21,56,107,0.0909863945578231,1.38961038961039,5.09523809523809,1.91071428571429,0.448947506332431,3.66666666666667,1.375,NA,1.0891052167867,0.803896384326614
"397",50,5,85,80,5,120,0.3,1.41176470588235,1.5,24,0.361805555555556,1.0625,17,NA,0.55439807549019,2.06512879609104
"398",50,6,96,14,82,139,0.121080139372822,1.44791666666667,9.92857142857143,1.69512195121951,0.435588220071425,6.85714285714286,1.17073170731707,NA,1.59031954139012,0.636284964790829
"399",50,7,99,54,45,154,0.0633744855967078,1.55555555555556,2.85185185185185,3.42222222222222,0.456232079608703,1.83333333333333,2.2,NA,0.904490597682761,1.04256323429235
"400",50,8,103,68,35,163,0.0684873949579832,1.58252427184466,2.39705882352941,4.65714285714286,0.421769731642139,1.51470588235294,2.94285714285714,NA,0.924112005521988,1.09387276380212
"401",51,1,43,27,16,51,0.118055555555556,1.18604651162791,1.88888888888889,3.1875,0.517108804306036,1.59259259259259,2.6875,NA,0.708770417196726,1.51510771580467
"402",51,2,56,6,50,75,0.25,1.33928571428571,12.5,1.5,0.407466666666667,9.33333333333333,1.12,NA,1.93269874642802,0.709993702021764
"403",51,3,66,30,36,101,0.0935185185185185,1.53030303030303,3.36666666666667,2.80555555555556,0.417606117047348,2.2,1.83333333333333,NA,1.00772766368897,1.14285692404104
"404",51,4,75,14,61,117,0.137002341920375,1.56,8.35714285714286,1.91803278688525,0.44904667981591,5.35714285714286,1.22950819672131,NA,1.45758711118422,0.560682227572782
"405",51,5,81,28,53,127,0.0855795148247979,1.5679012345679,4.53571428571429,2.39622641509434,0.454150908301816,2.89285714285714,1.52830188679245,NA,1.22106466273054,0.948719788815167
"406",51,6,91,16,75,140,0.116666666666667,1.53846153846154,8.75,1.86666666666667,0.445051020408163,5.6875,1.21333333333333,NA,1.54730949285095,0.669848467712639
"407",51,7,99,65,34,154,0.069683257918552,1.55555555555556,2.36923076923077,4.52941176470588,0.437215382020577,1.52307692307692,2.91176470588235,NA,0.904244574073062,1.25886422524056
"408",51,8,103,79,24,163,0.0859704641350211,1.58252427184466,2.06329113924051,6.79166666666667,0.426813203357296,1.30379746835443,4.29166666666667,NA,0.934830901921621,1.39416416188307
"409",52,1,35,6,29,47,0.270114942528736,1.34285714285714,7.83333333333333,1.62068965517241,0.43141693073789,5.83333333333333,1.20689655172414,NA,1.72513265925189,0.596460290335292
"410",52,2,60,9,51,80,0.174291938997821,1.33333333333333,8.88888888888889,1.56862745098039,0.46015625,6.66666666666667,1.17647058823529,NA,1.47372826531895,0.813591923621307
"411",52,3,67,3,64,99,0.515625,1.47761194029851,33,1.546875,NA,22.3333333333333,1.046875,NA,2.34439200216393,0.499677274382304
"412",52,4,81,18,63,120,0.105820105820106,1.48148148148148,6.66666666666667,1.9047619047619,0.415208333333333,4.5,1.28571428571429,NA,1.62066162959671,0.924088025701709
"413",52,5,90,36,54,134,0.0689300411522634,1.48888888888889,3.72222222222222,2.48148148148148,0.442414791713076,2.5,1.66666666666667,NA,1.37749608533207,0.862899549694047
"414",52,6,96,64,32,147,0.07177734375,1.53125,2.296875,4.59375,0.422509139710306,1.5,3,NA,0.939489091066821,1.26175466250953
"415",52,7,101,21,80,156,0.0928571428571429,1.54455445544554,7.42857142857143,1.95,0.412269888231427,4.80952380952381,1.2625,NA,1.49852291790108,0.831646468234088
"416",52,8,103,4,99,163,0.411616161616162,1.58252427184466,40.75,1.64646464646465,NA,25.75,1.04040404040404,NA,5.34632775087606,0.48492827745411
"417",53,1,39,35,4,42,0.3,1.07692307692308,1.2,10.5,0.404195011337868,1.11428571428571,9.75,NA,0.648126551848391,1.60833289274253
"418",53,2,60,30,30,71,0.0788888888888889,1.18333333333333,2.36666666666667,2.36666666666667,0.473517159293791,2,2,NA,1.1276630549654,0.979581401487654
"419",53,3,69,52,17,88,0.0995475113122172,1.27536231884058,1.69230769230769,5.17647058823529,0.444344008264463,1.32692307692308,4.05882352941177,NA,0.814114753018543,2.02265239939836
"420",53,4,80,60,20,115,0.0958333333333333,1.4375,1.91666666666667,5.75,0.49413988657845,1.33333333333333,4,NA,0.655534350105033,1.81789598064305
"421",53,5,83,51,32,127,0.0778186274509804,1.53012048192771,2.49019607843137,3.96875,0.436418872837745,1.62745098039216,2.59375,NA,0.88408056621025,1.23258150718225
"422",53,6,88,13,75,139,0.142564102564103,1.57954545454545,10.6923076923077,1.85333333333333,0.377930748926039,6.76923076923077,1.17333333333333,NA,1.55901804112217,0.74895902193204
"423",53,7,93,58,35,148,0.0729064039408867,1.59139784946237,2.55172413793103,4.22857142857143,0.425721329437546,1.60344827586207,2.65714285714286,NA,0.752420132190284,1.41681962268611
"424",53,8,103,44,59,163,0.062788906009245,1.58252427184466,3.70454545454545,2.76271186440678,0.416124054349053,2.34090909090909,1.74576271186441,NA,1.15004266309367,1.00933901652793
"425",54,1,39,17,22,43,0.114973262032086,1.1025641025641,2.52941176470588,1.95454545454545,0.479177934018388,2.29411764705882,1.77272727272727,NA,1.11624700706347,1.25794902142896
"426",54,2,59,46,13,77,0.12876254180602,1.30508474576271,1.67391304347826,5.92307692307692,0.445437679203913,1.28260869565217,4.53846153846154,NA,0.881539572597445,2.17763084697854
"427",54,3,72,34,38,97,0.075077399380805,1.34722222222222,2.85294117647059,2.55263157894737,0.437984908066745,2.11764705882353,1.89473684210526,NA,1.28986120422364,1.3361517785023
"428",54,4,84,19,65,115,0.0931174089068826,1.36904761904762,6.05263157894737,1.76923076923077,0.462684310018904,4.42105263157895,1.29230769230769,NA,1.81344210863348,0.723768204530404
"429",54,5,87,18,69,125,0.100644122383253,1.4367816091954,6.94444444444444,1.81159420289855,0.453952,4.83333333333333,1.26086956521739,NA,1.64482446765962,0.828419937725028
"430",54,6,90,46,44,141,0.0696640316205534,1.56666666666667,3.06521739130435,3.20454545454545,0.44529953221669,1.95652173913043,2.04545454545455,NA,0.800479300018185,1.05460052557878
"431",54,7,94,74,20,150,0.101351351351351,1.59574468085106,2.02702702702703,7.5,0.479777777777778,1.27027027027027,4.7,NA,0.645636215162632,1.41594264264181
"432",54,8,103,41,62,163,0.0641227380015736,1.58252427184466,3.97560975609756,2.62903225806452,0.421769731642139,2.51219512195122,1.66129032258065,NA,1.29876816795586,0.871340267283811
"433",55,1,35,8,27,47,0.217592592592593,1.34285714285714,5.875,1.74074074074074,0.466727025803531,4.375,1.2962962962963,NA,1.40379183195709,0.813487852888068
"434",55,2,51,45,6,67,0.248148148148148,1.31372549019608,1.48888888888889,11.1666666666667,0.380262864780575,1.13333333333333,8.5,NA,0.607670108078425,1.01174876010569
"435",55,3,65,25,40,88,0.088,1.35384615384615,3.52,2.2,0.437112603305785,2.6,1.625,NA,1.08974942307689,0.910508126144434
"436",55,4,73,3,70,107,0.509523809523809,1.46575342465753,35.6666666666667,1.52857142857143,NA,24.3333333333333,1.04285714285714,NA,3.99757911427111,0.471529919972576
"437",55,5,80,32,48,121,0.0787760416666667,1.5125,3.78125,2.52083333333333,0.418755549484325,2.5,1.66666666666667,NA,1.29792898057628,0.90062002167284
"438",55,6,92,79,13,141,0.137293086660175,1.53260869565217,1.78481012658228,10.8461538461538,0.450128263165837,1.16455696202532,7.07692307692308,NA,0.637286548754091,1.5948299089425
"439",55,7,101,73,28,156,0.076320939334638,1.54455445544554,2.13698630136986,5.57142857142857,0.444444444444444,1.38356164383562,3.60714285714286,NA,0.823496720958777,1.11176600964864
"440",55,8,103,12,91,163,0.149267399267399,1.58252427184466,13.5833333333333,1.79120879120879,0.421430991004554,8.58333333333333,1.13186813186813,NA,1.73489899351339,0.710004179043336
"441",56,1,42,25,17,45,0.105882352941176,1.07142857142857,1.8,2.64705882352941,0.432098765432099,1.68,2.47058823529412,NA,1.08654718964325,1.79876500843094
"442",56,2,59,37,22,70,0.085995085995086,1.1864406779661,1.89189189189189,3.18181818181818,0.509591836734694,1.59459459459459,2.68181818181818,NA,0.722524990847725,1.39347849388685
"443",56,3,68,64,4,88,0.34375,1.29411764705882,1.375,22,NA,1.0625,17,NA,0.692716199361216,3.15464588085712
"444",56,4,76,65,11,105,0.146853146853147,1.38157894736842,1.61538461538462,9.54545454545454,0.444897959183673,1.16923076923077,6.90909090909091,NA,0.737731512532791,2.34236295072944
"445",56,5,81,16,65,115,0.110576923076923,1.41975308641975,7.1875,1.76923076923077,0.437882797731569,5.0625,1.24615384615385,NA,2.26004939136687,0.848550253562298
"446",56,6,84,9,75,134,0.198518518518519,1.5952380952381,14.8888888888889,1.78666666666667,0.361383381599465,9.33333333333333,1.12,NA,1.83951817957631,0.745991724270367
"447",56,7,94,18,76,150,0.109649122807018,1.59574468085106,8.33333333333333,1.97368421052632,0.408311111111111,5.22222222222222,1.23684210526316,NA,1.5795159347836,0.725381254415886
"448",56,8,103,6,97,163,0.280068728522337,1.58252427184466,27.1666666666667,1.68041237113402,0.34295607663066,17.1666666666667,1.06185567010309,NA,2.47707670789056,0.595245388771219
"449",57,1,43,41,2,51,0.621951219512195,1.18604651162791,1.24390243902439,25.5,NA,1.04878048780488,21.5,NA,0.420717832179243,0.596188070412185
"450",57,2,61,17,44,79,0.105614973262032,1.29508196721311,4.64705882352941,1.79545454545455,0.432302515622496,3.58823529411765,1.38636363636364,NA,1.85037097082501,0.924557066271146
"451",57,3,69,22,47,96,0.0928433268858801,1.39130434782609,4.36363636363636,2.04255319148936,0.453776041666667,3.13636363636364,1.46808510638298,NA,1.24580939870449,0.870975110592964
"452",57,4,79,10,69,111,0.160869565217391,1.40506329113924,11.1,1.60869565217391,0.415956497037578,7.9,1.14492753623188,NA,2.49832325702141,0.850558116113362
"453",57,5,87,23,64,133,0.0903532608695652,1.52873563218391,5.78260869565217,2.078125,0.424614166996438,3.78260869565217,1.359375,NA,1.88808081532386,0.794765142519912
"454",57,6,96,34,62,147,0.0697343453510436,1.53125,4.32352941176471,2.37096774193548,0.398722754407886,2.82352941176471,1.54838709677419,NA,1.07514163402935,0.969146537706357
"455",57,7,98,42,56,154,0.0654761904761905,1.57142857142857,3.66666666666667,2.75,0.4324506662169,2.33333333333333,1.75,NA,1.27720656988825,0.984356505812694
"456",57,8,103,71,32,163,0.0717429577464789,1.58252427184466,2.29577464788732,5.09375,0.422748315706274,1.45070422535211,3.21875,NA,0.860155999212348,1.16139779763146
"457",58,1,42,4,38,45,0.296052631578947,1.07142857142857,11.25,1.18421052631579,0.392592592592593,10.5,1.10526315789474,NA,3.83878838910095,0.688171669653423
"458",58,2,59,13,46,70,0.117056856187291,1.1864406779661,5.38461538461539,1.52173913043478,0.467959183673469,4.53846153846154,1.28260869565217,NA,2.19084664011959,0.752377077403265
"459",58,3,67,30,37,99,0.0891891891891892,1.47761194029851,3.3,2.67567567567568,0.472094684215896,2.23333333333333,1.81081081081081,NA,1.1513186098179,1.15088156868309
"460",58,4,81,11,70,120,0.155844155844156,1.48148148148148,10.9090909090909,1.71428571428571,0.440486111111111,7.36363636363636,1.15714285714286,NA,2.36644151724598,0.626296726104459
"461",58,5,84,68,16,131,0.120404411764706,1.55952380952381,1.92647058823529,8.1875,0.409766330633413,1.23529411764706,5.25,NA,0.799359525022471,1.89087837069482
"462",58,6,93,16,77,144,0.116883116883117,1.54838709677419,9,1.87012987012987,0.416039737654321,5.8125,1.20779220779221,NA,1.43446741310469,0.759182009291792
"463",58,7,98,21,77,154,0.0952380952380952,1.57142857142857,7.33333333333333,2,0.45298532636195,4.66666666666667,1.27272727272727,NA,1.92318033203641,0.789918078091368
"464",58,8,103,24,79,163,0.0859704641350211,1.58252427184466,6.79166666666667,2.06329113924051,0.446309608942753,4.29166666666667,1.30379746835443,NA,1.66643791239788,0.794965711356931
"465",59,1,39,16,23,42,0.114130434782609,1.07692307692308,2.625,1.82608695652174,0.493197278911565,2.4375,1.69565217391304,NA,1.27512647289039,1.05873432330634
"466",59,2,51,3,48,61,0.423611111111111,1.19607843137255,20.3333333333333,1.27083333333333,NA,17,1.0625,NA,2.10405221966562,0.497079525516672
"467",59,3,68,61,7,93,0.217798594847775,1.36764705882353,1.52459016393443,13.2857142857143,0.440282113539137,1.11475409836066,9.71428571428572,NA,0.729855061181046,2.59249710576767
"468",59,4,82,24,58,114,0.0818965517241379,1.39024390243902,4.75,1.96551724137931,0.455755617112958,3.41666666666667,1.41379310344828,NA,1.48306011407508,0.783112695953447
"469",59,5,91,80,11,136,0.154545454545455,1.49450549450549,1.7,12.3636363636364,0.406412197231834,1.1375,8.27272727272727,NA,0.876603837010087,1.94557338081079
"470",59,6,96,70,26,147,0.0807692307692308,1.53125,2.1,5.65384615384615,0.434726271460965,1.37142857142857,3.69230769230769,NA,0.759463833116201,1.38155786825515
"471",59,7,98,47,51,154,0.064246975385899,1.57142857142857,3.27659574468085,3.01960784313725,0.401248102546804,2.08510638297872,1.92156862745098,NA,1.0410583323673,1.17122716269506
"472",59,8,103,85,18,163,0.106535947712418,1.58252427184466,1.91764705882353,9.05555555555556,0.403628288607023,1.21176470588235,5.72222222222222,NA,0.781251310805965,1.62876187982649
"473",60,1,36,16,20,39,0.121875,1.08333333333333,2.4375,1.95,0.439184746877055,2.25,1.8,NA,1.34220771692302,1.29606987695532
"474",60,2,49,29,20,58,0.1,1.18367346938776,2,2.9,0.486623067776457,1.68965517241379,2.45,NA,0.867391955970312,1.39494204919355
"475",60,3,60,51,9,80,0.174291938997821,1.33333333333333,1.56862745098039,8.88888888888889,0.4471875,1.17647058823529,6.66666666666667,NA,0.728279562055259,1.21191996435408
"476",60,4,73,70,3,111,0.528571428571429,1.52054794520548,1.58571428571429,37,NA,1.04285714285714,24.3333333333333,NA,0.441304079651877,1.31531531531532
"477",60,5,83,39,44,130,0.0757575757575758,1.56626506024096,3.33333333333333,2.95454545454545,0.437337278106509,2.12820512820513,1.88636363636364,NA,1.00524324196384,1.1412438745424
"478",60,6,88,12,76,139,0.152412280701754,1.57954545454545,11.5833333333333,1.82894736842105,0.431292376171006,7.33333333333333,1.15789473684211,NA,1.38856997068833,0.688779525201275
"479",60,7,98,55,43,153,0.0646934460887949,1.56122448979592,2.78181818181818,3.55813953488372,0.423469605707206,1.78181818181818,2.27906976744186,NA,0.891635176624747,0.88733998314307
"480",60,8,103,43,60,163,0.0631782945736434,1.58252427184466,3.7906976744186,2.71666666666667,0.379163687003651,2.3953488372093,1.71666666666667,NA,1.16934118429263,0.98245423225816
"481",61,1,42,17,25,45,0.105882352941176,1.07142857142857,2.64705882352941,1.8,0.524938271604939,2.47058823529412,1.68,NA,1.35819950020346,0.998595504924862
"482",61,2,56,13,43,70,0.125223613595707,1.25,5.38461538461539,1.62790697674419,0.457551020408163,4.30769230769231,1.30232558139535,NA,1.91940161615608,0.889150288361938
"483",61,3,70,63,7,97,0.219954648526077,1.38571428571429,1.53968253968254,13.8571428571429,0.426506536295037,1.11111111111111,10,NA,0.61712921319704,2.64917029171244
"484",61,4,79,40,39,111,0.0711538461538462,1.40506329113924,2.775,2.84615384615385,0.435760084408733,1.975,2.02564102564103,NA,0.932670349056469,1.20437864623253
"485",61,5,84,79,5,131,0.331645569620253,1.55952380952381,1.65822784810127,26.2,0.357380106054426,1.06329113924051,16.8,NA,0.552191173074987,1.23341393983236
"486",61,6,90,83,7,141,0.242685025817556,1.56666666666667,1.69879518072289,20.1428571428571,0.38207333635129,1.08433734939759,12.8571428571429,NA,0.586838094701865,2.34318709692499
"487",61,7,99,56,43,154,0.063953488372093,1.55555555555556,2.75,3.58139534883721,0.403778040141677,1.76785714285714,2.30232558139535,NA,0.960804965406374,1.15056200693699
"488",61,8,103,33,70,163,0.0705627705627706,1.58252427184466,4.93939393939394,2.32857142857143,0.410440739207347,3.12121212121212,1.47142857142857,NA,1.24329190148695,0.82164502527473
