"","replicate","region","area","species","links","links_per_sp","connectances","indegrees","outdegrees","maxsims","basals","tops","intermediates","sd_gen","sd_vul","overlaps","omnivorys","S_tops","S_intermediates","S_basals","modularities","normalised_indegree","normalised_outdegree","resources","consumers","potential_indegree"
"1893",1,"Anatolian",1893,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1894",1,"Anatolian",1894,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1895",1,"Anatolian",1895,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1896",1,"Anatolian",1896,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1897",1,"Anatolian",1897,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1898",1,"Anatolian",1898,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1899",1,"Anatolian",1899,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1900",1,"Anatolian",1900,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1901",1,"Anatolian",1901,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1902",1,"Anatolian",1902,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1903",1,"Anatolian",1903,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1904",1,"Anatolian",1904,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1905",1,"Anatolian",1905,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1906",1,"Anatolian",1906,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1907",1,"Anatolian",1907,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1908",1,"Anatolian",1908,446,14641,32.8273542600897,0.147538670831864,89.2743902439024,33.5802752293578,0,0.621076233183857,0.00672645739910314,0.356502242152466,2.04732636422704,0.807101769075383,0,0,3,159,277,0.00440658396109939,2.71951219512195,1.02293577981651,436,164,108.579268292683
"1909",1,"Anatolian",1909,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1910",1,"Anatolian",1910,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1911",1,"Anatolian",1911,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1912",1,"Anatolian",1912,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1913",1,"Anatolian",1913,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1914",1,"Anatolian",1914,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1915",1,"Anatolian",1915,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1916",1,"Anatolian",1916,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1917",1,"Anatolian",1917,447,14655,32.7852348993289,0.14701899057995,89.359756097561,33.5354691075515,0,0.621923937360179,0.00671140939597315,0.355704697986577,2.05095696738458,0.807689002405874,0,0,3,159,278,0.00440238043665886,2.72560975609756,1.02288329519451,437,164,108.579268292683
"1918",1,"Anatolian",1918,448,14671,32.7477678571429,0.146522451262384,89.4573170731707,33.4954337899543,0,0.622767857142857,0.00669642857142857,0.354910714285714,2.05450285638034,0.808071029123594,0,0,3,159,279,0.00439765304327011,2.73170731707317,1.02283105022831,438,164,108.579268292683
"1919",1,"Anatolian",1919,448,14671,32.7477678571429,0.146522451262384,89.4573170731707,33.4954337899543,0,0.622767857142857,0.00669642857142857,0.354910714285714,2.05450285638034,0.808071029123594,0,0,3,159,279,0.00439765304327011,2.73170731707317,1.02283105022831,438,164,108.579268292683
"1920",1,"Anatolian",1920,448,14671,32.7477678571429,0.146522451262384,89.4573170731707,33.4954337899543,0,0.622767857142857,0.00669642857142857,0.354910714285714,2.05450285638034,0.808071029123594,0,0,3,159,279,0.00439765304327011,2.73170731707317,1.02283105022831,438,164,108.579268292683
"1921",1,"Anatolian",1921,448,14671,32.7477678571429,0.146522451262384,89.4573170731707,33.4954337899543,0,0.622767857142857,0.00669642857142857,0.354910714285714,2.05450285638034,0.808071029123594,0,0,3,159,279,0.00439765304327011,2.73170731707317,1.02283105022831,438,164,108.579268292683
"1922",1,"Anatolian",1922,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1923",1,"Anatolian",1923,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1924",1,"Anatolian",1924,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1925",1,"Anatolian",1925,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1926",1,"Anatolian",1926,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1927",1,"Anatolian",1927,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1928",1,"Anatolian",1928,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1929",1,"Anatolian",1929,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1930",1,"Anatolian",1930,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1931",1,"Anatolian",1931,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1932",1,"Anatolian",1932,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1933",1,"Anatolian",1933,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1934",1,"Anatolian",1934,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1935",1,"Anatolian",1935,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1936",1,"Anatolian",1936,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1937",1,"Anatolian",1937,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1938",1,"Anatolian",1938,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1939",1,"Anatolian",1939,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1940",1,"Anatolian",1940,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1941",1,"Anatolian",1941,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1942",1,"Anatolian",1942,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1943",1,"Anatolian",1943,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1944",1,"Anatolian",1944,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1945",1,"Anatolian",1945,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1946",1,"Anatolian",1946,451,14747,32.6984478935698,0.145326435082533,89.9207317073171,33.4399092970522,0,0.625277161862528,0.00665188470066519,0.352549889135255,2.06361351057234,0.80874997179982,0,0,3,159,282,0.00437515415251255,2.75,1.02267573696145,441,164,108.579268292683
"1947",1,"Anatolian",1947,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1948",1,"Anatolian",1948,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1949",1,"Anatolian",1949,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1950",1,"Anatolian",1950,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1951",1,"Anatolian",1951,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1952",1,"Anatolian",1952,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1953",1,"Anatolian",1953,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1954",1,"Anatolian",1954,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1955",1,"Anatolian",1955,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1956",1,"Anatolian",1956,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1957",1,"Anatolian",1957,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1958",1,"Anatolian",1958,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1959",1,"Anatolian",1959,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1960",1,"Anatolian",1960,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1961",1,"Anatolian",1961,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1962",1,"Anatolian",1962,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1963",1,"Anatolian",1963,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1964",1,"Anatolian",1964,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1965",1,"Anatolian",1965,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1966",1,"Anatolian",1966,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1967",1,"Anatolian",1967,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1968",1,"Anatolian",1968,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1969",1,"Anatolian",1969,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1970",1,"Anatolian",1970,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1971",1,"Anatolian",1971,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1972",1,"Anatolian",1972,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1973",1,"Anatolian",1973,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1974",1,"Anatolian",1974,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1975",1,"Anatolian",1975,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1976",1,"Anatolian",1976,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1977",1,"Anatolian",1977,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1978",1,"Anatolian",1978,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1979",1,"Anatolian",1979,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1980",1,"Anatolian",1980,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1981",1,"Anatolian",1981,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1982",1,"Anatolian",1982,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1983",1,"Anatolian",1983,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1984",1,"Anatolian",1984,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1985",1,"Anatolian",1985,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1986",1,"Anatolian",1986,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1987",1,"Anatolian",1987,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1988",1,"Anatolian",1988,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1989",1,"Anatolian",1989,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
"1990",1,"Anatolian",1990,452,14777,32.6924778761062,0.144977728940604,90.1036585365854,33.4321266968326,0,0.626106194690266,0.00663716814159292,0.351769911504425,2.06712502795637,0.808009705906286,0,0,3,159,283,0.00436635036021471,2.75609756097561,1.02262443438914,442,164,108.579268292683
