"","replicate","area","area_original","species","links","connectances","links_per_sp","indegree","outdegree","basal","top","intermediate","S_basal","S_intermediate","S_top","sd_gen","sd_vul","modularity","normalised_indegree","normalised_outdegree","consumers","resources","potential_indegree"
"23",1,23,31.3,55,168,0.113131313131313,3.05454545454545,3.05454545454545,3.05454545454545,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.21472251914772,0.477415201945111,0.14663054049015,6.11111111111111,1.1,9,50,19.4444444444444
"24",1,24,32.9,55,168,0.113131313131313,3.05454545454545,3.05454545454545,3.05454545454545,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.21225195310537,0.477415201945111,0.14663054049015,6.11111111111111,1.1,9,50,19.4444444444444
"25",1,25,33.9,55,167,0.112457912457912,3.03636363636364,3.03636363636364,3.03636363636364,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.21375158088516,0.478369177211732,0.147351980209351,6.11111111111111,1.1,9,50,19.4444444444444
"26",1,26,34.6,55,168,0.113131313131313,3.05454545454545,3.05454545454545,3.05454545454545,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.21225195310537,0.477415201945111,0.14663054049015,6.11111111111111,1.1,9,50,19.4444444444444
"27",1,27,35.2,55,167,0.112457912457912,3.03636363636364,3.03636363636364,3.03636363636364,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.21375158088516,0.478369177211732,0.147351980209351,6.11111111111111,1.1,9,50,19.4444444444444
"28",1,28,37.1,55,170,0.114478114478114,3.09090909090909,3.09090909090909,3.09090909090909,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.2390501073381,0.462900162343157,0.135449826717377,6.11111111111111,1.1,9,50,19.4444444444444
"29",1,29,38.8,55,173,0.116498316498317,3.14545454545455,3.14545454545455,3.14545454545455,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.26425483990404,0.447176791201521,0.123742900788784,6.11111111111111,1.1,9,50,19.4444444444444
"30",1,30,39.5,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"31",1,31,40.5,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25395295650666,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"32",1,32,42.5,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"33",1,33,43.3,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"34",1,34,44.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"35",1,35,45.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"36",2,1,0.7,30,27,0.0620689655172414,0.9,0.9,0.9,0.766666666666667,0.0333333333333333,0.0666666666666667,23,2,1,4.31171540576544,0.53406718350047,0.28737998008728,10,1.2,3,25,15.6666666666667
"37",2,2,1.8,41,71,0.0865853658536585,1.73170731707317,1.73170731707317,1.73170731707317,0.878048780487805,0.024390243902439,0.0975609756097561,36,4,1,3.63166221479539,0.342227437712393,0.265522718429565,8.2,1.025,5,40,19
"38",2,3,3.7,41,93,0.113414634146341,2.26829268292683,2.26829268292683,2.26829268292683,0.75609756097561,0.0975609756097561,0.0487804878048781,31,2,4,3.35028295579899,0.59167637624976,0.0908197835087776,6.83333333333333,1.24242424242424,6,33,21.8333333333333
"39",2,4,4.7,42,101,0.117305458768873,2.4047619047619,2.4047619047619,2.4047619047619,0.880952380952381,0.0476190476190476,0.0714285714285714,37,3,2,3.36713273822968,0.390305016721327,0.126066029071808,8.4,1.05,5,40,26.2
"40",2,5,5.8,42,71,0.0824622531939605,1.69047619047619,1.69047619047619,1.69047619047619,0.833333333333333,0.0952380952380952,0.0714285714285714,35,3,4,3.6640390011444,0.442831009291683,0.285062491893768,6,1.10526315789474,7,38,14.2857142857143
"41",2,6,7.3,44,101,0.10676532769556,2.29545454545455,2.29545454545455,2.29545454545455,0.840909090909091,0.0909090909090909,0.0454545454545455,37,2,4,3.49220733460949,0.456225743059166,0.110528349876404,7.33333333333333,1.12820512820513,6,39,21.3333333333333
"42",2,7,9.3,45,105,0.106060606060606,2.33333333333333,2.33333333333333,2.33333333333333,0.844444444444444,0.0666666666666667,0.0888888888888889,38,4,3,3.22659978873434,0.438203449839039,0.201043084263802,6.42857142857143,1.07142857142857,7,42,18.5714285714286
"43",2,8,10,49,148,0.125850340136054,3.02040816326531,3.02040816326531,3.02040816326531,0.836734693877551,0.102040816326531,0.0612244897959184,41,3,5,3.1709331201281,0.46079479378256,0.094708725810051,6.125,1.11363636363636,8,44,21
"44",2,9,11,49,155,0.131802721088435,3.16326530612245,3.16326530612245,3.16326530612245,0.877551020408163,0.0612244897959184,0.0612244897959184,43,3,3,3.18383093088531,0.409886916208708,0.0499271526932716,8.16666666666667,1.06521739130435,6,46,28.1666666666667
"45",2,10,13,50,150,0.122448979591837,3,3,3,0.82,0.1,0.08,41,4,5,3.03718451792419,0.490268101951762,0.149977788329124,5.55555555555556,1.11111111111111,9,45,19.4444444444444
"46",2,11,13.9,50,149,0.121632653061224,2.98,2.98,2.98,0.84,0.08,0.08,42,4,4,3.06244240065462,0.481729651709805,0.158191069960594,6.25,1.08695652173913,8,46,21.625
"47",2,12,15.6,52,119,0.0897435897435897,2.28846153846154,2.28846153846154,2.28846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.56193615081857,0.476616753557584,0.205140873789787,6.5,1.1063829787234,8,47,16.625
"48",2,13,16.7,52,86,0.0648567119155355,1.65384615384615,1.65384615384615,1.65384615384615,0.846153846153846,0.0961538461538462,0.0384615384615385,44,2,5,4.15803058399239,0.560149898207063,0.283193618059158,7.42857142857143,1.1304347826087,7,46,13.7142857142857
"49",2,14,18.1,52,153,0.115384615384615,2.94230769230769,2.94230769230769,2.94230769230769,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.23929024129034,0.47787584812754,0.114507243037224,6.5,1.1063829787234,8,47,21
"50",2,15,19.3,53,162,0.117561683599419,3.05660377358491,3.05660377358491,3.05660377358491,0.830188679245283,0.0943396226415094,0.0754716981132075,44,4,5,3.19612599166939,0.468928016662665,0.135783404111862,5.88888888888889,1.10416666666667,9,48,19.4444444444444
"51",2,16,21.1,54,158,0.110412299091544,2.92592592592593,2.92592592592593,2.92592592592593,0.759259259259259,0.0740740740740741,0.0555555555555556,41,3,4,3.36367585469785,0.558842386787842,0.0760895758867264,7.71428571428571,1.22727272727273,7,44,24
"52",2,17,23,54,163,0.113906359189378,3.01851851851852,3.01851851851852,3.01851851851852,0.833333333333333,0.0925925925925926,0.0740740740740741,45,4,5,3.17401384166755,0.483695284155225,0.150306761264801,6,1.10204081632653,9,49,19.4444444444444
"53",2,18,24,54,164,0.114605171208945,3.03703703703704,3.03703703703704,3.03703703703704,0.833333333333333,0.0925925925925926,0.0740740740740741,45,4,5,3.17242423586584,0.482751087129184,0.149557545781136,6,1.10204081632653,9,49,19.4444444444444
"54",2,19,25.2,55,166,0.111784511784512,3.01818181818182,3.01818181818182,3.01818181818182,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.25162451608788,0.474989095268592,0.142999723553658,6.11111111111111,1.1,9,50,19.4444444444444
"55",2,20,25.8,55,166,0.111784511784512,3.01818181818182,3.01818181818182,3.01818181818182,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.25162451608788,0.474989095268592,0.142999723553658,6.11111111111111,1.1,9,50,19.4444444444444
"56",2,21,26.8,55,132,0.0888888888888889,2.4,2.4,2.4,0.836363636363636,0.0909090909090909,0.0545454545454545,46,3,5,3.65588341431926,0.504608392349582,0.192923575639725,6.875,1.12244897959184,8,49,17.25
"57",2,22,28.8,56,129,0.0837662337662338,2.30357142857143,2.30357142857143,2.30357142857143,0.857142857142857,0.0892857142857143,0.0535714285714286,48,3,5,3.71125945527255,0.467693120279019,0.204134359955788,7,1.09803921568627,8,51,16.625
"58",2,23,29.7,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"59",2,24,31.7,56,173,0.112337662337662,3.08928571428571,3.08928571428571,3.08928571428571,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25242250737677,0.467159189174544,0.143122047185898,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"60",2,25,32.7,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"61",2,26,33.9,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"62",2,27,35.4,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"63",2,28,36.4,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"64",2,29,38,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"65",2,30,38.8,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"66",2,31,40.8,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"67",2,32,42.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"68",2,33,43.6,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"69",2,34,44.9,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"70",2,35,45.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"71",3,1,1.7,36,86,0.136507936507936,2.38888888888889,2.38888888888889,2.38888888888889,0.833333333333333,0.0833333333333333,0.0833333333333333,30,3,3,2.9127146030206,0.42780585256063,0.166238501667976,6,1.09090909090909,6,33,22.8333333333333
"72",3,2,2.9,38,64,0.0910384068278805,1.68421052631579,1.68421052631579,1.68421052631579,0.842105263157895,0.105263157894737,0.0526315789473684,32,2,4,3.65518507822533,0.480291472596223,0.14306640625,6.33333333333333,1.11764705882353,6,34,15.1666666666667
