"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"444",13,24,32.4,"mod3",0.310399349784074,0.0338093175052334,9.18088186003834,1.60055061898655e-05,NA,NA,NA,NA,0.41
"549",16,24,30.2,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.41
"619",18,24,31.5,"mod3",0.321159676080712,0.0333187742143736,9.63900034300075,1.11618064555276e-05,NA,NA,NA,NA,0.41
"654",19,24,31.5,"mod3",0.326566674453582,0.0372203151369557,8.77388257600584,5.03194671159887e-05,NA,NA,NA,NA,0.41
"759",22,24,28.6,"mod3",0.344183530153023,0.0328746255101858,10.4695802556407,1.57970176755669e-05,NA,NA,NA,NA,0.41
"864",25,24,32.9,"mod3",0.35457500869489,0.0364459709976733,9.72878480086389,6.77373184290714e-05,NA,NA,NA,NA,0.41
"899",26,24,31.3,"mod3",0.341594845727567,0.0411887356752497,8.29340449827964,0.000416159988161271,NA,NA,NA,NA,0.41
"1074",31,24,31.6,"mod3",0.337940199121468,0.0335664503978344,10.0677967171432,2.04617914938179e-05,NA,NA,NA,NA,0.41
"1283",37,24,30.7,"mod3",0.312431661001536,0.0343932420570298,9.08410031492442,1.73055031183586e-05,NA,NA,NA,NA,0.41
"1318",38,24,28.7,"mod3",0.320075852117881,0.0331285088153838,9.66164380961356,1.09689104467725e-05,NA,NA,NA,NA,0.41
"1458",42,24,32.5,"mod3",0.315943220884286,0.0336887884794734,9.37828978554068,1.36779077199207e-05,NA,NA,NA,NA,0.41
"1493",43,24,29.6,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.41
"1598",46,24,32.4,"mod3",0.317017844343416,0.0338415954135477,9.36769796073222,1.37927375035358e-05,NA,NA,NA,NA,0.41
"1737",50,24,33.9,"mod3",0.310399349784074,0.0338093175052334,9.18088186003834,1.60055061898655e-05,NA,NA,NA,NA,0.41
"1877",54,24,29.9,"mod3",0.331944603384289,0.032677597810659,10.1581702947581,1.92896968646839e-05,NA,NA,NA,NA,0.41
"1912",55,24,30.6,"mod3",0.33380578023861,0.0385615661463834,8.65643731822123,0.000131030294831915,NA,NA,NA,NA,0.41
"2087",60,24,32.7,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.41
"2191",63,24,33.2,"mod3",0.341594845727567,0.0411887356752497,8.29340449827964,0.000416159988161271,NA,NA,NA,NA,0.41
"2226",64,24,30.5,"mod3",0.307950364526744,0.0368235140952136,8.36287280270116,0.000158942507254949,NA,NA,NA,NA,0.41
"2296",66,24,31.8,"mod3",0.340762983915537,0.0364039792989381,9.36059712366328,3.30158162581401e-05,NA,NA,NA,NA,0.41
"2401",69,24,30.7,"mod3",0.315565121463954,0.0336049529019546,9.39043486787924,1.35475484722237e-05,NA,NA,NA,NA,0.41
"2471",71,24,31.3,"mod3",0.345158851240947,0.042013948709653,8.21533947276049,0.000435101693210036,NA,NA,NA,NA,0.41
"2506",72,24,30.8,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.41
"2541",73,24,31.4,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.41
"2646",76,24,33.3,"mod3",0.311022243717917,0.0341397849080878,9.11025785766551,1.69429100106239e-05,NA,NA,NA,NA,0.41
"2681",77,24,32.5,"mod3",0.31735565361503,0.0340735306187085,9.31384707872868,1.43934307669929e-05,NA,NA,NA,NA,0.41
"2716",78,24,30.9,"mod3",0.317452087471631,0.033712281949756,9.41651140509425,1.32723102594231e-05,NA,NA,NA,NA,0.41
"2751",79,24,35.3,"mod3",0.342704813342957,0.0417593656195348,8.20665755474604,0.000437270924097184,NA,NA,NA,NA,0.41
"2926",84,24,32.7,"mod3",0.320030041037386,0.0333420027539726,9.59840485284751,1.15171798385221e-05,NA,NA,NA,NA,0.41
"2961",85,24,29.3,"mod3",0.334794236100561,0.0390541098719542,8.57257372394975,0.000138380773945062,NA,NA,NA,NA,0.41
"3031",87,24,31.8,"mod3",0.332232186518894,0.0381883217172418,8.69983732144198,0.000127404016056703,NA,NA,NA,NA,0.41
"3101",89,24,29.6,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.41
"3171",91,24,32,"mod3",0.311379974316279,0.0341621460063712,9.1147662169176,1.68812750196225e-05,NA,NA,NA,NA,0.41
"3241",93,24,33.3,"mod3",0.310399349784074,0.0338093175052334,9.18088186003834,1.60055061898655e-05,NA,NA,NA,NA,0.41
"3311",95,24,29.9,"mod3",0.287002814230006,0.0400378758213003,7.16828274084709,0.000372165097286227,NA,NA,NA,NA,0.41
"3346",96,24,30.5,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.41
"95",3,25,34.7,"mod3",0.310399349784074,0.0338093175052334,9.18088186003834,1.60055061898655e-05,NA,NA,NA,NA,0.4
"270",8,25,31.4,"mod3",0.350999567576748,0.0370142344053511,9.48282662645064,7.83396315070944e-05,NA,NA,NA,NA,0.4
"340",10,25,34.4,"mod3",0.329521368897338,0.0373984526550746,8.81109632894465,4.89576347432133e-05,NA,NA,NA,NA,0.4
"375",11,25,31.3,"mod3",0.311379974316279,0.0341621460063712,9.1147662169176,1.68812750196225e-05,NA,NA,NA,NA,0.4
"410",12,25,32.6,"mod3",0.314880040397204,0.0334730305712204,9.40697734933906,1.33722126364296e-05,NA,NA,NA,NA,0.4
"445",13,25,34.3,"mod3",0.310399349784074,0.0338093175052334,9.18088186003834,1.60055061898655e-05,NA,NA,NA,NA,0.4
"480",14,25,33.8,"mod3",0.311022243717917,0.0341397849080878,9.11025785766551,1.69429100106239e-05,NA,NA,NA,NA,0.4
"655",19,25,32.4,"mod3",0.315980417942358,0.0334780811159502,9.43842679775975,1.30458103478724e-05,NA,NA,NA,NA,0.4
"760",22,25,29.6,"mod3",0.331640971955137,0.03829105338727,8.66105637264583,0.000130638732681034,NA,NA,NA,NA,0.4
"795",23,25,32.7,"mod3",0.319627732366249,0.0350647918222795,9.11534664133279,9.79735897296832e-05,NA,NA,NA,NA,0.4
"865",25,25,34.2,"mod3",0.316307752073039,0.0337027583825563,9.38521851780392,1.36033676830201e-05,NA,NA,NA,NA,0.4
"900",26,25,33.1,"mod3",0.310399349784074,0.0338093175052334,9.18088186003834,1.60055061898655e-05,NA,NA,NA,NA,0.4
"1214",35,25,34,"mod3",0.310399349784074,0.0338093175052334,9.18088186003834,1.60055061898655e-05,NA,NA,NA,NA,0.4
