"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1043",33,13,15.5,"mod2",NA,NA,NA,NA,4.42894395724662,0.941105749785001,4.70610657543898,0.00330518382157373
"1044",33,14,17.5,"mod3",0.72603780900273,0.137601335801802,5.2763863429967,0.00325461404119688,NA,NA,NA,NA
"1045",33,15,18.7,"mod2",NA,NA,NA,NA,4.27850345435761,0.856988032667616,4.99248914951539,0.00247075887093634
"1046",33,16,19.7,"mod2",NA,NA,NA,NA,4.36379710592628,0.830431563964939,5.2548545783726,0.00191084352914649
"1047",33,17,20.6,"mod2",NA,NA,NA,NA,4.68057218166843,1.21466932097203,3.85337153153983,0.0119601334538868
"1048",33,18,21.4,"mod2",NA,NA,NA,NA,4.91724380842923,1.16114638300753,4.23481817657897,0.00821025630937881
"1049",33,19,23.4,"mod2",NA,NA,NA,NA,4.05594619987466,0.716830026544781,5.65817006777028,0.000767930847793179
"1050",33,20,24.5,"mod2",NA,NA,NA,NA,4.0329310410786,0.770388457006118,5.23493181186978,0.00120592176824064
"1051",33,21,26.5,"mod2",NA,NA,NA,NA,4.0333566511498,0.76775476864329,5.25344395877502,0.00118176783764547
"1052",33,22,28.3,"mod2",NA,NA,NA,NA,4.33278516015306,0.818495808082875,5.29359480814146,0.00184107486823561
"1053",33,23,28.9,"mod2",NA,NA,NA,NA,4.37091658112218,0.917840876866771,4.76217249774619,0.00311941234979977
"1054",33,25,31.8,"mod2",NA,NA,NA,NA,4.30771708253269,0.942498452047948,4.57052961007255,0.00380835297042665
"1055",33,26,33.7,"mod2",NA,NA,NA,NA,4.46123450715793,1.08775597568522,4.10131923600571,0.00634794829345646
"1056",33,27,35.2,"mod2",NA,NA,NA,NA,4.33771997426778,0.881507941280911,4.92079511837939,0.00171209181897618
"1057",33,28,36.5,"mod2",NA,NA,NA,NA,4.28792008032678,0.828373080509419,5.17631509426872,0.00206171367444621
"1058",33,29,38.5,"mod2",NA,NA,NA,NA,4.26865967032041,0.927866908779963,4.60050857502096,0.00369004736640578
"1059",33,30,39.4,"mod2",NA,NA,NA,NA,4.28478614725281,0.763474473021137,5.61221926687021,0.000805591975537062
