"","replicate","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"187998",76,1992,"Atlantic","mod1",-0.717218175161851,0.0749506002902785,-9.56921188601712,1.26294698322084e-10,10.9148776424173,1.02829500818267,10.6145391697538,1.12041162749162e-11,1
"189940",84,1992,"Atlantic","mod1",-0.82350059476483,0.083227647583481,-9.89455569964083,5.85303123795279e-11,10.3616103641497,0.955975564337767,10.8387816076946,6.78578516843297e-12,1
"67533",61,1993,"Atlantic","mod1",-0.618608199987296,0.0708165794494196,-8.73535836942158,9.66032097924186e-10,10.7475290784247,1.07351798213343,10.0115035400393,4.4543395862589e-11,1
"64817",49,1994,"Atlantic","mod1",-0.71531247835791,0.0751380056524363,-9.5199822266605,1.72348772701125e-11,14.5455890851184,1.39475159187403,10.4288026411746,1.44278862744541e-12,1
"187557",74,1994,"Atlantic","mod1",-0.780555116193434,0.0816360274337907,-9.56140494252354,2.70513294835108e-11,13.5604315174682,1.30649273225438,10.3792628789212,3.17232735984437e-12,1
"56013",13,1995,"Atlantic","mod1",-0.815353177079981,0.0740917230081141,-11.0046459169358,3.10415847507677e-12,10.0962784597957,0.837440372631848,12.0561162200311,3.08504039964043e-13,1
"56736",16,1995,"Atlantic","mod1",-0.733237180605319,0.0745494284623126,-9.83558419869036,4.47573651254132e-10,8.89068114251199,0.801725997284522,11.0894260291235,3.82367418722734e-11,1
"55276",10,1996,"Atlantic","mod1",-0.718843452990821,0.0759830646749408,-9.46057461706852,1.18455497106605e-10,11.5366130828944,1.10323072668252,10.457117268285,1.09030042954254e-11,1
"53917",4,1997,"Atlantic","mod1",-0.867754180353067,0.0892916234837836,-9.71820363990426,1.8021103171876e-10,10.1966240901741,0.967829081177162,10.5355628266222,3.00494635677123e-11,1
"56513",15,1997,"Atlantic","mod1",-0.679875841298294,0.0676189870073958,-10.0545108909119,4.03053760752272e-11,11.2718744114845,1.00281591435958,11.2402229063975,2.80875855389501e-12,1
"65512",52,1997,"Atlantic","mod1",-0.843884578479809,0.0805595227954417,-10.475292668039,4.99710203158975e-12,11.995973481204,1.05746843354399,11.3440487684354,6.28283446849961e-13,1
"66209",55,1997,"Atlantic","mod1",-0.764905473369416,0.0853488195500541,-8.96210958044739,7.45879557550441e-10,11.1449870311024,1.12780241543056,9.88203862539838,8.63282650799968e-11,1
"187257",73,1999,"Atlantic","mod1",-0.706449868270296,0.0744402662971164,-9.49015772526411,4.31050649049967e-10,9.14838229282991,0.858425888033673,10.6571602981189,3.56208482337613e-11,1
"57242",18,2001,"Atlantic","mod1",-0.667313862710776,0.0716105623444024,-9.31865133946875,3.19133892177167e-10,11.4105955941871,1.09292606922198,10.4404093886331,2.46033240734397e-11,1
"60167",30,2001,"Atlantic","mod1",-0.823048082588537,0.0806312921017435,-10.2075516977948,1.95766824278022e-11,10.8359771314753,0.976521900040783,11.0965019125764,2.52356276440459e-12,1
"65223",51,2002,"Atlantic","mod1",-0.694175543939519,0.0771587523099729,-8.99671810594838,9.41135425683411e-10,9.57858998825789,0.945387261139612,10.1319219985167,7.20106821260306e-11,1
"187030",72,2002,"Atlantic","mod1",-0.720794110607605,0.0774907887844411,-9.30167471404458,1.75372119092932e-10,12.1983413391115,1.19385724980613,10.2175878574196,1.91183140509433e-11,1
"57243",18,2003,"Atlantic","mod1",-0.702829046235226,0.0840334808020154,-8.3636788518984,4.24665282516567e-09,11.0590509934185,1.17901652088331,9.37989485095018,3.87886966181026e-10,1
"57244",18,2004,"Atlantic","mod1",-0.670689980117145,0.0833239728884139,-8.04918388871497,1.19550260096064e-08,11.5587193294533,1.28448431680721,8.99872359530582,1.29805484886569e-09,1
"67130",59,2004,"Atlantic","mod1",-0.714976533958155,0.0738143312436128,-9.68614795951324,4.917723152467e-11,12.3339992356651,1.14841088033122,10.7400578024023,3.84160826414627e-12,1
"68978",67,2004,"Atlantic","mod1",-0.853041822920226,0.0771382372657461,-11.0586118267318,6.41717164208393e-12,10.3297104151322,0.856537572491747,12.0598450632844,8.02849099767393e-13,1
"188712",79,2004,"Atlantic","mod1",-0.776611431040631,0.0761970464684581,-10.1921461137225,9.42371675933116e-11,9.36989718646445,0.827361402842798,11.3250354129038,9.22280568170254e-12,1
"59671",28,2005,"Atlantic","mod1",-0.796467993166992,0.0754235415186692,-10.5599389412104,5.87940238312805e-12,11.1102626126608,0.959910622465373,11.5742678043565,5.64513085611281e-13,1
"188713",79,2005,"Atlantic","mod1",-0.632651522108678,0.0731998744479406,-8.64279518072968,2.9422054841187e-09,10.9991911473135,1.11330125443998,9.87979767690678,1.83924651208006e-10,1
"187031",72,2008,"Atlantic","mod1",-0.757464462921927,0.0788418111610799,-9.60739551472718,8.26768731353267e-11,11.6908753410969,1.10791912118724,10.5521017893156,8.74404113391403e-12,1
"54573",7,2009,"Atlantic","mod1",-0.685309679330348,0.0697548606476313,-9.82454373742082,1.34451797856775e-11,13.0472948818018,1.19925814147566,10.8794715921189,8.92758456824248e-13,1
"188988",80,2009,"Atlantic","mod1",-0.723953215132635,0.081156331204306,-8.92047736004882,4.55652311584246e-10,12.3083714803942,1.25399888179144,9.81529701430886,4.99277860713677e-11,1
"63094",42,2010,"Atlantic","mod1",-0.698180404818549,0.0701527895066498,-9.95228286328326,5.11379151213363e-11,10.9446976952613,0.986517187428808,11.0942797902861,3.86177216697877e-12,1
"63574",44,2011,"Atlantic","mod1",-0.595749682785607,0.0751870295810509,-7.92356987774593,9.72564363633549e-09,11.9023166372988,1.28257644222978,9.28000565534045,3.49610588047289e-10,1
"54152",5,2013,"Atlantic","mod1",-0.766228874643167,0.0742987326141447,-10.3128121797504,7.44401671270372e-12,11.9994035088321,1.06453708885391,11.2719449932465,7.43570870477163e-13,1
"61843",37,2013,"Atlantic","mod1",-0.76383555196438,0.0786737263583821,-9.70890267082156,5.80062670981431e-10,8.63476027445931,0.796635668679977,10.8390329656806,6.15614026440271e-11,1
"188989",80,2013,"Atlantic","mod1",-0.734609159240836,0.0764950842820365,-9.60335119747486,8.34967292325278e-11,12.1613178532786,1.14662787835102,10.6061592281953,7.71604086379152e-12,1
"56014",13,2015,"Atlantic","mod1",-0.751378371465502,0.0779239251013741,-9.64246052143814,7.59045283203328e-11,10.842389049631,1.01725943579389,10.6584305518576,6.83951156159336e-12,1
"189941",84,2016,"Atlantic","mod1",-0.886300641670142,0.0811859452493154,-10.9169221217833,5.70629497116835e-12,9.73626131452018,0.82259006965909,11.8361036361103,7.86216880613126e-13,1
"60435",31,2017,"Atlantic","mod1",-0.684705056506947,0.0699246467088584,-9.79204170108744,4.62429725414746e-12,14.9679565177248,1.39614088885058,10.7209498964303,3.4356761742248e-13,1
"68032",63,2017,"Atlantic","mod1",-0.695678060289396,0.0787507842156176,-8.8339191440259,3.6790030670816e-09,9.28738154056113,0.936357650560781,9.91862621616746,3.7802726092808e-10,1
"58005",21,2018,"Atlantic","mod1",-0.744208520075381,0.0795031381701024,-9.36074395557941,6.15857919541468e-11,12.7774897265826,1.23499621497279,10.3461772365546,4.84500294282708e-12,1
