"","rep","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"25605",71,3,"Salgal","mod2",NA,NA,NA,NA,2.15478965780776,2.18066360453754,0.988134828922746,0.503799296065666,0.916666666666667
"25976",72,3,"Salgal","mod2",NA,NA,NA,NA,2.17029744983519,2.18518136058941,0.993188706886002,0.502175502488923,0.916666666666667
"26712",74,3,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.916666666666667
"28191",78,3,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.916666666666667
"32205",89,3,"Salgal","mod2",NA,NA,NA,NA,2.85074745277655,2.42476538317818,1.17567970598459,0.448706121907852,0.916666666666667
"36218",100,3,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.916666666666667
"727",3,4,"Salgal","mod2",NA,NA,NA,NA,2.28703467997029,2.22093412694928,1.02976250048074,0.490665884050944,0.956521739130435
"4019",12,4,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.956521739130435
"4745",14,4,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.956521739130435
"5114",15,4,"Salgal","mod2",NA,NA,NA,NA,2.18773974103178,2.19031118715343,0.998825990509144,0.500373918276243,0.956521739130435
"8023",23,4,"Salgal","mod2",NA,NA,NA,NA,2.03128487981604,2.14694133976044,0.946129659994666,0.517617617736584,0.956521739130435
"8393",24,4,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.956521739130435
"8762",25,4,"Salgal","mod2",NA,NA,NA,NA,2.48707060788409,2.2882866071851,1.0868702373535,0.473514692231281,0.956521739130435
"9859",28,4,"Salgal","mod2",NA,NA,NA,NA,3.50435132854389,2.69739380950664,1.29916192296179,0.417627221352185,0.956521739130435
"10964",31,4,"Salgal","mod2",NA,NA,NA,NA,2.24725188387299,2.20841119110433,1.01758761815966,0.494450629169399,0.956521739130435
"11700",33,4,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.956521739130435
"12792",36,4,"Salgal","mod2",NA,NA,NA,NA,2.48707060788409,2.2882866071851,1.0868702373535,0.473514692231281,0.956521739130435
"13162",37,4,"Salgal","mod2",NA,NA,NA,NA,2.10693120292477,2.16708275763156,0.972243074476523,0.508959058492753,0.956521739130435
"13534",38,4,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.956521739130435
"18280",51,4,"Salgal","mod2",NA,NA,NA,NA,2.33687591229114,2.23706408310979,1.04461733123112,0.486109983777434,0.956521739130435
"23399",65,4,"Salgal","mod2",NA,NA,NA,NA,2.57329674564496,2.31923279534546,1.10954654953543,0.466970667804896,0.956521739130435
"25606",71,4,"Salgal","mod2",NA,NA,NA,NA,2.0890324898466,2.16216843563836,0.966174723214765,0.510951069464131,0.956521739130435
"25977",72,4,"Salgal","mod2",NA,NA,NA,NA,2.18773974103178,2.19031118715343,0.998825990509144,0.500373918276243,0.956521739130435
"26713",74,4,"Salgal","mod2",NA,NA,NA,NA,2.18773974103178,2.19031118715343,0.998825990509144,0.500373918276243,0.956521739130435
"27450",76,4,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.956521739130435
"32206",89,4,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.956521739130435
"32934",91,4,"Salgal","mod2",NA,NA,NA,NA,2.81327833347917,2.41005403099298,1.16730923759417,0.450952296453217,0.956521739130435
"36219",100,4,"Salgal","mod2",NA,NA,NA,NA,2.07390520640209,2.1580849842646,0.960993298004344,0.512661523856039,0.956521739130435
"728",3,5,"Salgal","mod2",NA,NA,NA,NA,2.44075722566105,2.27210539646877,1.07422711528013,0.477228003112802,0.837837837837838
"1099",4,5,"Salgal","mod2",NA,NA,NA,NA,2.15478965780776,2.18066360453754,0.988134828922746,0.503799296065666,0.837837837837838
