"","rep","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"12559",37,201,"Galpar","mod1",-1.75041063234177,0.164829826315305,-10.6195017702281,2.16493878879732e-06,1.54719181139562,0.127151645000134,12.1680833259686,6.83892783816792e-07,0.505050505050505
"12904",38,201,"Galpar","mod1",-1.37088238725029,0.148851333689517,-9.20974205115125,7.0687749228779e-06,2.11421213582456,0.203556945583101,10.3863424054054,2.60772000389841e-06,0.505050505050505
"13934",41,201,"Galpar","mod1",-1.17259092669091,0.112205802873822,-10.4503590425668,1.05998397479028e-06,2.42625989108702,0.19832758090342,12.2335979697576,2.43647355511081e-07,0.505050505050505
"14274",42,201,"Galpar","mod1",-1.03306560095098,0.113085826731918,-9.13523498749285,9.4293615378083e-07,2.84864475887613,0.264672405718285,10.7629080226376,1.6092919178903e-07,0.505050505050505
"15305",45,201,"Galpar","mod1",-1.02001788361715,0.114604468497727,-8.90033256981929,1.24167927615019e-06,3.08443475989925,0.297155188156861,10.379878537645,2.39031734767584e-07,0.505050505050505
"16688",49,201,"Galpar","mod1",-1.28529413445605,0.139301588036968,-9.22670123555913,6.96274022932185e-06,2.22169966995504,0.207959421749977,10.6833326004634,2.0586804216403e-06,0.505050505050505
"17378",51,201,"Galpar","mod1",-1.08529510505098,0.406134879347276,-2.67225288996411,0.0255280458987816,2.23093461924292,0.627928727831208,3.55284687634583,0.00618822631949238,0.505050505050505
"17716",52,201,"Galpar","mod1",-1.14279017379319,0.266780128853071,-4.28364053464634,0.00129082611208381,2.37030655545871,0.452664859765939,5.23633877099348,0.000278391187865271,0.505050505050505
"18403",54,201,"Galpar","mod1",-1.15471767401383,0.279916906655181,-4.12521590000381,0.00168572800124284,2.30163901011689,0.450991344682736,5.10351038274592,0.000342165318978002,0.505050505050505
"19785",58,201,"Galpar","mod1",-1.28546478576877,0.494606173914513,-2.59896631616035,0.0287869900369131,1.94545200905356,0.590326933346372,3.29555014206353,0.00929565741608809,0.505050505050505
"21508",63,201,"Galpar","mod1",-1.06405841484049,0.541825016418395,-1.96384142960803,0.0779376201110615,2.06044765055238,0.727037525411816,2.83403205272696,0.0177288972229378,0.505050505050505
"22538",66,201,"Galpar","mod1",-1.03107770157851,0.258035205267623,-3.99587994401432,0.00253512705694119,2.60963315544872,0.525404223415868,4.96690555413206,0.000564238668998831,0.505050505050505
"22883",67,201,"Galpar","mod1",-1.19423671444814,0.377122793845909,-3.16670520566863,0.0100437146323751,2.11982717085617,0.526052375654441,4.02968842830331,0.00240071393551634,0.505050505050505
"23226",68,201,"Galpar","mod1",-1.38450788910359,0.108076074778228,-12.810493829875,1.57637473666916e-07,2.07413403270095,0.142644428231463,14.5405892008298,4.71267745668519e-08,0.505050505050505
"24603",72,201,"Galpar","mod1",-1.07487291407052,0.274064477740517,-3.92197092790772,0.00285720567752998,2.47233166389642,0.505588634892515,4.89000640693203,0.000632457631059085,0.505050505050505
"25294",74,201,"Galpar","mod1",-0.886141463275066,0.11993448096076,-7.38854628107317,8.40359246376221e-06,3.34995706876279,0.373072824304579,8.97936502077636,1.13117322990758e-06,0.505050505050505
"25977",76,201,"Galpar","mod1",-1.4901169600858,0.127039713291455,-11.7295365478916,9.3479216733057e-07,1.83736582111643,0.134917536775472,13.6184358611153,2.60319965306289e-07,0.505050505050505
"26321",77,201,"Galpar","mod1",-1.13101350262606,0.549274522504399,-2.05910424803473,0.0734621394019942,2.08049469313009,0.750718770659263,2.77133698322615,0.0242465884068539,0.505050505050505
"27017",79,201,"Galpar","mod1",-1.25648688721285,0.43827238371229,-2.86690864838448,0.0167572877025888,1.99143466428436,0.5456635313298,3.64956525394169,0.00446551243148768,0.505050505050505
"27362",80,201,"Galpar","mod1",-1.90908338971873,0.146074635108693,-13.0692326446558,3.70983723246641e-07,1.42363380508067,0.0963217071487836,14.7799893421911,1.28248771213476e-07,0.505050505050505
"28045",82,201,"Galpar","mod1",-0.935338092803436,0.226352213399275,-4.13222419501391,0.00203694668637745,2.88722839909928,0.555702232882817,5.19563936988556,0.000403834104689225,0.505050505050505
"29414",86,201,"Galpar","mod1",-1.19709256850876,0.161342960578581,-7.41955251233737,4.01933703607599e-05,2.47310569984872,0.29132869110694,8.48905643468154,1.37365173583756e-05,0.505050505050505
"30457",89,201,"Galpar","mod1",-1.13197241902094,0.302069304404739,-3.74739307342603,0.00322449111605534,2.26236317243984,0.473594244980376,4.77700731463404,0.000574170742720412,0.505050505050505
"31480",92,201,"Galpar","mod1",-1.00310982434354,0.390532044647729,-2.56857238244911,0.0302585794081362,2.3689448369219,0.679733423189029,3.48510865599014,0.00688295329383106,0.505050505050505
"31822",93,201,"Galpar","mod1",-0.98996367588925,0.333481063024903,-2.96857538748857,0.0140800809968839,2.42611258696261,0.600584169599129,4.03958797079512,0.002362788071111,0.505050505050505
"32168",94,201,"Galpar","mod1",-1.05837558601931,0.317118656853547,-3.33747498971053,0.00752245533652124,2.37402846180751,0.546076253456271,4.3474303209151,0.00144939844030278,0.505050505050505
"32512",95,201,"Galpar","mod1",-0.899916072345811,0.360798396528939,-2.49423523220573,0.0341836375883471,2.53372787327595,0.711065589959803,3.56328292221141,0.00608790805929556,0.505050505050505
"32863",96,201,"Galpar","mod1",-1.03625094861982,0.244366109519399,-4.2405673628714,0.00138754995609147,2.55338760313062,0.478486777368881,5.33638069827399,0.000238729087366044,0.505050505050505
"33193",97,201,"Galpar","mod1",-1.07889275555498,0.110952341866707,-9.72392954851834,4.84219697772544e-07,2.74969056813219,0.241469451655682,11.3873226997386,8.65165553614762e-08,0.505050505050505
"33547",98,201,"Galpar","mod1",-1.11732528365284,0.104146723027521,-10.7283767666659,8.31458259575895e-07,2.61711406178414,0.20833113338774,12.5622801509616,1.89702414303365e-07,0.505050505050505
"33886",99,201,"Galpar","mod1",-1.18613847749102,0.328740081415554,-3.60813464662875,0.00567580097565731,2.27049138217714,0.519396866886877,4.37139984264026,0.00179342999103321,0.505050505050505
"190",1,202,"Galpar","mod2",NA,NA,NA,NA,17.1536879771334,3.45278347370632,4.96807520881699,0.000206392201949682,0.5
"874",3,202,"Galpar","mod2",NA,NA,NA,NA,15.7003964290498,2.91101782615873,5.39343877868569,0.000122510941306433,0.5
"1560",5,202,"Galpar","mod2",NA,NA,NA,NA,5.09759719814079,1.1287227834454,4.5162525935558,0.00274441893855978,0.5
"2935",9,202,"Galpar","mod2",NA,NA,NA,NA,5.34703670192279,0.942212126024617,5.67498183714002,0.000303795711799551,0.5
"3283",10,202,"Galpar","mod2",NA,NA,NA,NA,20.1519675895616,3.91595599350992,5.14611696938381,0.000148549314009945,0.5
"4315",13,202,"Galpar","mod2",NA,NA,NA,NA,6.18239694781988,1.29917911569761,4.75869483516149,0.00142919518087866,0.5
"4654",14,202,"Galpar","mod2",NA,NA,NA,NA,11.295360520942,2.09942518155018,5.38021579440218,0.000165297244855563,0.5
"5689",17,202,"Galpar","mod2",NA,NA,NA,NA,20.1067888039791,3.55293497907156,5.65920539565666,4.53808006551839e-05,0.5
"6027",18,202,"Galpar","mod2",NA,NA,NA,NA,52.4244792100653,11.8638371963753,4.41884681509977,0.000837277454203604,0.5
"7060",21,202,"Galpar","mod2",NA,NA,NA,NA,5.33098523229172,1.03754661338312,5.13806817306167,0.000887236805782655,0.5
"7745",23,202,"Galpar","mod2",NA,NA,NA,NA,30.6702846626633,7.28106395501116,4.21233556691321,0.00101594369271391,0.5
"8089",24,202,"Galpar","mod2",NA,NA,NA,NA,22.2500247510782,4.5158416859929,4.92710469016057,0.000222744956205267,0.5
"9810",29,202,"Galpar","mod2",NA,NA,NA,NA,13.4973621488273,2.42939458682608,5.55585421241145,7.0808847296325e-05,0.5
"10483",31,202,"Galpar","mod2",NA,NA,NA,NA,16.7233664204245,3.45554132289389,4.83957934741734,0.000405341104015789,0.5
"13244",39,202,"Galpar","mod2",NA,NA,NA,NA,27.4195958476455,5.95198605346998,4.60679773126484,0.00049158584689221,0.5
"13935",41,202,"Galpar","mod2",NA,NA,NA,NA,31.2900920317563,6.21179048807358,5.03720981765759,0.000181561735382484,0.5
"14275",42,202,"Galpar","mod2",NA,NA,NA,NA,5.18113669987032,1.17105006314689,4.4243511553617,0.00306510958756641,0.5
"14969",44,202,"Galpar","mod2",NA,NA,NA,NA,44.0887505151177,7.88741756787757,5.58975737441292,3.25374033033292e-05,0.5
"15306",45,202,"Galpar","mod2",NA,NA,NA,NA,20.0739133472139,4.06100650255148,4.94308820599073,0.000268711813987912,0.5
"15999",47,202,"Galpar","mod2",NA,NA,NA,NA,16.9883307762437,3.29012879169105,5.16342424623203,0.000143907049925094,0.5
"16343",48,202,"Galpar","mod2",NA,NA,NA,NA,5.40668229463682,0.882552508068121,6.1261876717929,0.000111767685204048,0.5
"17028",50,202,"Galpar","mod2",NA,NA,NA,NA,5.98959993552325,1.02363837365359,5.85128507262293,0.000243368774568242,0.5
"17379",51,202,"Galpar","mod2",NA,NA,NA,NA,19.2138761137853,3.72509270767305,5.15795917621271,0.000145356417848123,0.5
"18062",53,202,"Galpar","mod2",NA,NA,NA,NA,5.34973482302206,0.956028163316534,5.59579207840847,0.000336078612921467,0.5
"19102",56,202,"Galpar","mod2",NA,NA,NA,NA,33.6540609312801,6.68939248512746,5.03095923973713,0.000230036225832868,0.5
"19436",57,202,"Galpar","mod2",NA,NA,NA,NA,19.0424662166549,3.77119335293143,5.04945369662702,0.000284777628831464,0.5
"20470",60,202,"Galpar","mod2",NA,NA,NA,NA,5.68239751421381,1.03409833779148,5.49502625287036,0.000263621517509346,0.5
"21509",63,202,"Galpar","mod2",NA,NA,NA,NA,14.6451669791026,2.70907905640132,5.40595777170007,9.26125478470281e-05,0.5
"21845",64,202,"Galpar","mod2",NA,NA,NA,NA,17.1805010178212,3.25299305192365,5.2814441173373,0.000148553506351842,0.5
"22539",66,202,"Galpar","mod2",NA,NA,NA,NA,5.61245756658522,0.981844462411856,5.71623895784723,0.00028832262098729,0.5
"23227",68,202,"Galpar","mod2",NA,NA,NA,NA,6.12758162021885,1.40591468968567,4.35843061116947,0.00332053205849957,0.5
"23906",70,202,"Galpar","mod2",NA,NA,NA,NA,15.8601448465523,2.98779238922186,5.30831556562166,0.000110489553740234,0.5
"24258",71,202,"Galpar","mod2",NA,NA,NA,NA,5.497703585432,0.992897692010258,5.53702927267476,0.000362433670452974,0.5
"25633",75,202,"Galpar","mod2",NA,NA,NA,NA,5.69555917813536,1.11398269311229,5.11278964507326,0.000634112595371946,0.5
"27018",79,202,"Galpar","mod2",NA,NA,NA,NA,12.0542599750526,2.13236157323049,5.65300938001364,4.59048765363695e-05,0.5
"27363",80,202,"Galpar","mod2",NA,NA,NA,NA,18.7431965807951,4.33867507140482,4.32002772098032,0.00121461447805093,0.5
"27702",81,202,"Galpar","mod2",NA,NA,NA,NA,5.2668419052429,0.956084191440297,5.50876371808704,0.000567846574684338,0.5
"28046",82,202,"Galpar","mod2",NA,NA,NA,NA,5.74169292657016,1.00863748185877,5.69252385504165,0.000297109369248485,0.5
"28391",83,202,"Galpar","mod2",NA,NA,NA,NA,25.9548657738015,5.96280371768872,4.35279559795103,0.00115001026963456,0.5
"29415",86,202,"Galpar","mod2",NA,NA,NA,NA,6.38715910451201,1.22043348348544,5.23351677165634,0.000539395768156864,0.5
"29763",87,202,"Galpar","mod2",NA,NA,NA,NA,5.28770706769121,1.06933683177529,4.94484704030317,0.0011281664348986,0.5
"30458",89,202,"Galpar","mod2",NA,NA,NA,NA,25.9235831743436,5.02010249902226,5.16395495498201,0.000115455075632825,0.5
"30792",90,202,"Galpar","mod2",NA,NA,NA,NA,4.97335179060626,1.16108645902609,4.28336042673159,0.0036402943590418,0.5
"31481",92,202,"Galpar","mod2",NA,NA,NA,NA,5.46235618687564,1.24445437187062,4.38935834880374,0.00319789156194995,0.5
"31823",93,202,"Galpar","mod2",NA,NA,NA,NA,17.7535412504601,3.41619153068537,5.19688111482973,0.00017202173691518,0.5
"32169",94,202,"Galpar","mod2",NA,NA,NA,NA,30.7278769060289,6.98438369232405,4.39951157606065,0.000866133686321054,0.5
"191",1,203,"Galpar","mod2",NA,NA,NA,NA,15.8498634756232,2.67491469185019,5.92537157312485,2.13358593269063e-05,0.526315789473684
"1561",5,203,"Galpar","mod2",NA,NA,NA,NA,18.8174344889849,3.38122235303902,5.56527566785778,6.96312798787049e-05,0.526315789473684
"1906",6,203,"Galpar","mod2",NA,NA,NA,NA,33.6038730078153,5.97924998658774,5.6200816295009,4.87974723364101e-05,0.526315789473684
"2590",8,203,"Galpar","mod2",NA,NA,NA,NA,27.0386026048171,5.39520867205122,5.01159533363094,0.00030336639874436,0.526315789473684
"2936",9,203,"Galpar","mod2",NA,NA,NA,NA,6.25101195211238,1.19581822702247,5.2273931027771,0.000543812967382559,0.526315789473684
"3284",10,203,"Galpar","mod2",NA,NA,NA,NA,13.3882636619219,2.25993421359616,5.9241829170848,2.79079800317747e-05,0.526315789473684
"6028",18,203,"Galpar","mod2",NA,NA,NA,NA,17.7199397127896,3.69775033188116,4.79208657220916,0.000439416174543208,0.526315789473684
"6370",19,203,"Galpar","mod2",NA,NA,NA,NA,5.6616196917219,1.11488412391074,5.07821357421643,0.000664439206557744,0.526315789473684
"7061",21,203,"Galpar","mod2",NA,NA,NA,NA,15.5958081801378,3.00593888695803,5.1883317547818,0.000226207136219675,0.526315789473684
"7397",22,203,"Galpar","mod2",NA,NA,NA,NA,26.1535858151929,5.86909139034599,4.45615582988069,0.000647264783107708,0.526315789473684
"7746",23,203,"Galpar","mod2",NA,NA,NA,NA,21.7578624963676,4.68500483344337,4.64414942350788,0.000459365185135257,0.526315789473684
"8090",24,203,"Galpar","mod2",NA,NA,NA,NA,26.5583983690411,6.28932482021065,4.22277416547101,0.00099639120881848,0.526315789473684
"8429",25,203,"Galpar","mod2",NA,NA,NA,NA,5.2100996771194,0.973462976705698,5.35212925585617,0.00068409963367409,0.526315789473684
"9112",27,203,"Galpar","mod2",NA,NA,NA,NA,39.5887280752937,8.27031474909246,4.78684660455492,0.000738085369299107,0.526315789473684
"9811",29,203,"Galpar","mod2",NA,NA,NA,NA,11.7636247341939,2.15401109424931,5.4612646915329,0.000109105264504289,0.526315789473684
"10484",31,203,"Galpar","mod2",NA,NA,NA,NA,4.89756166118753,1.05136859173038,4.65827275011795,0.00231920869464942,0.526315789473684
"10840",32,203,"Galpar","mod2",NA,NA,NA,NA,15.0688659832185,2.50659208322039,6.01169455696138,3.19001709333779e-05,0.526315789473684
"11179",33,203,"Galpar","mod2",NA,NA,NA,NA,17.1581178217248,3.73146972459251,4.59821976007015,0.000982795400306587,0.526315789473684
"13245",39,203,"Galpar","mod2",NA,NA,NA,NA,63.2268100219884,14.4547205227817,4.3741288475511,0.00110989222292689,0.526315789473684
"13589",40,203,"Galpar","mod2",NA,NA,NA,NA,5.12834836170269,1.11937061924049,4.58145700231292,0.00253936328874969,0.526315789473684
"14625",43,203,"Galpar","mod2",NA,NA,NA,NA,5.81501535426041,0.92403771472908,6.29304979825994,8.98890317231236e-05,0.526315789473684
"14970",44,203,"Galpar","mod2",NA,NA,NA,NA,13.3464643748494,2.5619382683443,5.20951833217856,0.000290172115692805,0.526315789473684
"15307",45,203,"Galpar","mod2",NA,NA,NA,NA,5.05630130014137,1.00762099404914,5.01805870461527,0.00102936467109263,0.526315789473684
"15657",46,203,"Galpar","mod2",NA,NA,NA,NA,15.1385746897906,2.57871858914813,5.8705803547147,3.0768461803414e-05,0.526315789473684
"17029",50,203,"Galpar","mod2",NA,NA,NA,NA,35.6338610672773,7.13684193747553,4.99294525217996,0.000197077419299719,0.526315789473684
"17718",52,203,"Galpar","mod2",NA,NA,NA,NA,39.4214690214037,8.75039365967555,4.5051080619458,0.000591733765872157,0.526315789473684
"18063",53,203,"Galpar","mod2",NA,NA,NA,NA,6.00453676700833,1.09868720867655,5.46519220355833,0.000397734419028465,0.526315789473684
"18752",55,203,"Galpar","mod2",NA,NA,NA,NA,5.65710546171676,0.925907768403401,6.10979371246841,0.000177128223322705,0.526315789473684
"19103",56,203,"Galpar","mod2",NA,NA,NA,NA,30.1171200306595,7.46371176308504,4.03513975172736,0.00196469588288819,0.526315789473684
"19437",57,203,"Galpar","mod2",NA,NA,NA,NA,5.63164808861641,1.16109096907227,4.85030737351801,0.00185566567704702,0.526315789473684
"20824",61,203,"Galpar","mod2",NA,NA,NA,NA,12.649715365318,2.44141803085953,5.18129841158933,0.00022884563662187,0.526315789473684
"21510",63,203,"Galpar","mod2",NA,NA,NA,NA,46.9835325051713,8.38636735534376,5.60236995523856,5.04310964361407e-05,0.526315789473684
"21846",64,203,"Galpar","mod2",NA,NA,NA,NA,5.22320639338243,1.11220726134965,4.69625273534371,0.00221821828780499,0.526315789473684
"22195",65,203,"Galpar","mod2",NA,NA,NA,NA,5.63145071916983,0.924862197145921,6.08896194108507,0.000117392869550733,0.526315789473684
"22885",67,203,"Galpar","mod2",NA,NA,NA,NA,5.97258761720191,1.28998998327802,4.62994883264509,0.00168816244106746,0.526315789473684
"23228",68,203,"Galpar","mod2",NA,NA,NA,NA,5.76713931054667,1.12120490990962,5.14369787322068,0.000881118195182583,0.526315789473684
"23573",69,203,"Galpar","mod2",NA,NA,NA,NA,37.6891769670803,7.52624049601473,5.00770298092884,0.000239670812743598,0.526315789473684
"24605",72,203,"Galpar","mod2",NA,NA,NA,NA,14.4736641108756,2.69520115134081,5.37016100029313,0.000127500392546004,0.526315789473684
"25979",76,203,"Galpar","mod2",NA,NA,NA,NA,16.5494327953707,3.12532210618985,5.29527268968335,0.000145046233679599,0.526315789473684
"27019",79,203,"Galpar","mod2",NA,NA,NA,NA,23.103916406051,4.2543913236587,5.43060443865845,6.95553218886148e-05,0.526315789473684
"27703",81,203,"Galpar","mod2",NA,NA,NA,NA,4.77437268288776,0.97190300033166,4.91239627952431,0.00117523012249314,0.526315789473684
"29088",85,203,"Galpar","mod2",NA,NA,NA,NA,21.4569035530949,4.42336594832152,4.85080904536892,0.000397695910188793,0.526315789473684
"29764",87,203,"Galpar","mod2",NA,NA,NA,NA,5.41796513465844,0.915105449190169,5.9205910525974,0.000223304760896362,0.526315789473684
"30459",89,203,"Galpar","mod2",NA,NA,NA,NA,5.68399730065472,1.02905304412597,5.52352216739462,0.000253302117869714,0.526315789473684
"31482",92,203,"Galpar","mod2",NA,NA,NA,NA,13.0788831783534,2.48498902301926,5.263155312639,0.000200038556708516,0.526315789473684
"32170",94,203,"Galpar","mod2",NA,NA,NA,NA,16.3739592989407,2.89510572756799,5.65573793835001,5.93119859009271e-05,0.526315789473684
"32865",96,203,"Galpar","mod2",NA,NA,NA,NA,13.7637912650625,2.45289707133012,5.61123881875682,6.41724746850173e-05,0.526315789473684
"33195",97,203,"Galpar","mod2",NA,NA,NA,NA,17.9570743464418,3.54015205336769,5.07240199735477,0.00017013304538368,0.526315789473684
"33549",98,203,"Galpar","mod2",NA,NA,NA,NA,5.49824100397977,1.31812950973787,4.17124490678704,0.00418264755960149,0.526315789473684
"33888",99,203,"Galpar","mod2",NA,NA,NA,NA,5.29086551155282,0.991333404099205,5.33712017538688,0.000696541166823513,0.526315789473684
"537",2,204,"Galpar","mod2",NA,NA,NA,NA,36.7236216400309,6.77629644269559,5.4194237147958,5.67504473141569e-05,0.597938144329897
"1223",4,204,"Galpar","mod2",NA,NA,NA,NA,36.5082635913276,7.76657984041734,4.70068734777416,0.000414702487267648,0.597938144329897
"1562",5,204,"Galpar","mod2",NA,NA,NA,NA,17.8546722838553,3.86187480684762,4.62331721685968,0.000736380701597763,0.597938144329897
"1907",6,204,"Galpar","mod2",NA,NA,NA,NA,5.52343504224989,0.964863916684365,5.72457415676865,0.000285301615312201,0.597938144329897
"2256",7,204,"Galpar","mod2",NA,NA,NA,NA,5.4415043232499,1.32513529601963,4.10637641272919,0.00453652222057917,0.597938144329897
"3974",12,204,"Galpar","mod2",NA,NA,NA,NA,5.3534206323727,1.08626445308892,4.92828483630265,0.00115192461466209,0.597938144329897
"4998",15,204,"Galpar","mod2",NA,NA,NA,NA,13.8315239634408,2.77731210133999,4.98018352232268,0.000251617545559775,0.597938144329897
"5343",16,204,"Galpar","mod2",NA,NA,NA,NA,49.2024307588366,10.7230943222667,4.58845453375028,0.000508258928150263,0.597938144329897
"6371",19,204,"Galpar","mod2",NA,NA,NA,NA,32.0395493975316,6.40534613071969,5.00200125702367,0.000193794805345755,0.597938144329897
"6717",20,204,"Galpar","mod2",NA,NA,NA,NA,34.1587647223225,7.28981208080562,4.68582239757098,0.000425989743042795,0.597938144329897
"7062",21,204,"Galpar","mod2",NA,NA,NA,NA,5.14198244892929,1.15834656386538,4.43907083539023,0.0030110791896287,0.597938144329897
"7398",22,204,"Galpar","mod2",NA,NA,NA,NA,5.34850198966089,0.937274209785705,5.70644314526029,0.000291917442845248,0.597938144329897
"7747",23,204,"Galpar","mod2",NA,NA,NA,NA,19.4847050149859,3.05570844270738,6.37649349743667,1.720534258048e-05,0.597938144329897
"8091",24,204,"Galpar","mod2",NA,NA,NA,NA,5.26679676504419,1.10114146071886,4.78303374536989,0.00200522625755945,0.597938144329897
"8430",25,204,"Galpar","mod2",NA,NA,NA,NA,25.9999565092322,5.33281311147978,4.87546740636062,0.000381433499953564,0.597938144329897
"8784",26,204,"Galpar","mod2",NA,NA,NA,NA,16.5586218429889,2.98714110918874,5.54330084777482,7.24102333514548e-05,0.597938144329897
"9463",28,204,"Galpar","mod2",NA,NA,NA,NA,5.37540401843876,0.943229995108724,5.69893244098874,0.000294706615832598,0.597938144329897
"10155",30,204,"Galpar","mod2",NA,NA,NA,NA,24.8876667560663,4.74992841006906,5.23958775953519,0.00012520058695364,0.597938144329897
"10485",31,204,"Galpar","mod2",NA,NA,NA,NA,14.6944486440575,3.05411080643777,4.81136722776495,0.000425234663342366,0.597938144329897
"10841",32,204,"Galpar","mod2",NA,NA,NA,NA,10.0501732360071,3.82393162006652,2.62823037505893,0.0582941754121677,0.597938144329897
"11180",33,204,"Galpar","mod2",NA,NA,NA,NA,19.0617025596933,4.28997238348838,4.44331591342164,0.000989572010040952,0.597938144329897
"11528",34,204,"Galpar","mod2",NA,NA,NA,NA,13.4749364738763,2.21399751238123,6.08624734152639,2.08278039990234e-05,0.597938144329897
"12562",37,204,"Galpar","mod2",NA,NA,NA,NA,5.51852779095092,1.11615703553591,4.94422165990404,0.00112905375699543,0.597938144329897
"12906",38,204,"Galpar","mod2",NA,NA,NA,NA,31.33669744862,6.13460264233567,5.10818699688248,0.000128510502312395,0.597938144329897
"14626",43,204,"Galpar","mod2",NA,NA,NA,NA,9.49591529505461,1.76191108502855,5.38955420380975,0.000220129461168521,0.597938144329897
"14971",44,204,"Galpar","mod2",NA,NA,NA,NA,6.43491590538135,1.23833828313338,5.19641199260918,0.000566767624726856,0.597938144329897
"16345",48,204,"Galpar","mod2",NA,NA,NA,NA,30.664257652114,7.01060666094277,4.37398061753336,0.0011101658613215,0.597938144329897
"16690",49,204,"Galpar","mod2",NA,NA,NA,NA,21.2494081886661,4.0076205414504,5.30225054215731,0.000111712230497549,0.597938144329897
"17030",50,204,"Galpar","mod2",NA,NA,NA,NA,20.8512994013024,3.6792733240197,5.66723305528218,3.49989268882649e-05,0.597938144329897
"17381",51,204,"Galpar","mod2",NA,NA,NA,NA,5.40107545609686,1.30769151113299,4.13023668817528,0.00440268102570751,0.597938144329897
"18753",55,204,"Galpar","mod2",NA,NA,NA,NA,15.1516328296211,3.21005036295443,4.72006078299531,0.000496924899429981,0.597938144329897
"19438",57,204,"Galpar","mod2",NA,NA,NA,NA,45.1765568329115,8.69364037067183,5.19650628582654,0.00013544822960464,0.597938144329897
"20137",59,204,"Galpar","mod2",NA,NA,NA,NA,5.57132014157336,1.1356751379694,4.9057340037706,0.00084097160500714,0.597938144329897
"20825",61,204,"Galpar","mod2",NA,NA,NA,NA,5.85704801074307,1.32558539128966,4.41846149575078,0.00308702667496163,0.597938144329897
"21161",62,204,"Galpar","mod2",NA,NA,NA,NA,4.90944279128349,0.968664837608525,5.06825746189374,0.000967095021074357,0.597938144329897
"22540",66,204,"Galpar","mod2",NA,NA,NA,NA,27.7709358387195,6.12533904288236,4.53377937846384,0.000561522529003866,0.597938144329897
"22886",67,204,"Galpar","mod2",NA,NA,NA,NA,19.0033941801554,3.67032603033195,5.17757660303457,0.000112479810382383,0.597938144329897
"23908",70,204,"Galpar","mod2",NA,NA,NA,NA,29.9617860794739,5.87466631997177,5.10016815382595,0.000261730164726978,0.597938144329897
"24606",72,204,"Galpar","mod2",NA,NA,NA,NA,14.6786682287556,2.81764053580808,5.20956028358169,0.000168269421937026,0.597938144329897
"24949",73,204,"Galpar","mod2",NA,NA,NA,NA,19.4767676348323,4.06834154729071,4.78739737272126,0.000354771338498704,0.597938144329897
"25635",75,204,"Galpar","mod2",NA,NA,NA,NA,12.07733249535,2.40377727033847,5.02431429250074,0.000296983168504697,0.597938144329897
"26674",78,204,"Galpar","mod2",NA,NA,NA,NA,28.417796365175,6.38028133968246,4.4540036484644,0.000972240965772645,0.597938144329897
"27365",80,204,"Galpar","mod2",NA,NA,NA,NA,17.5977884070535,2.97018210390871,5.92481800489442,2.78757997656578e-05,0.597938144329897
"27704",81,204,"Galpar","mod2",NA,NA,NA,NA,5.23517974935433,0.868710437351,6.02638062611313,0.000127548164078165,0.597938144329897
"28393",83,204,"Galpar","mod2",NA,NA,NA,NA,11.8731496833782,2.02699597778484,5.85751023361848,4.16416612566789e-05,0.597938144329897
"28741",84,204,"Galpar","mod2",NA,NA,NA,NA,42.8614661735384,8.33864060135686,5.1401023527221,0.000189929205860413,0.597938144329897
"29089",85,204,"Galpar","mod2",NA,NA,NA,NA,5.98794097857915,1.27021698534495,4.7141087291893,0.00217242672163801,0.597938144329897
"29765",87,204,"Galpar","mod2",NA,NA,NA,NA,5.54928681745962,1.09347266842321,5.07492046002551,0.000667408146454085,0.597938144329897
"30116",88,204,"Galpar","mod2",NA,NA,NA,NA,5.77414038713744,1.039960518077,5.552268847489,0.000355390236638395,0.597938144329897
"30460",89,204,"Galpar","mod2",NA,NA,NA,NA,16.2896419151072,3.02146458231926,5.39130659033023,0.000122959338615677,0.597938144329897
"30794",90,204,"Galpar","mod2",NA,NA,NA,NA,4.91003417646549,1.11449351879058,4.4056193182655,0.00313541691865877,0.597938144329897
"31147",91,204,"Galpar","mod2",NA,NA,NA,NA,6.43347845182114,1.24477438994498,5.16838915050742,0.000588433224957649,0.597938144329897
"31483",92,204,"Galpar","mod2",NA,NA,NA,NA,6.5545333622837,1.33818402185768,4.89808072374428,0.00119666913379201,0.597938144329897
"31825",93,204,"Galpar","mod2",NA,NA,NA,NA,5.28140076288852,1.05925955038425,4.98593641282035,0.00107150095775013,0.597938144329897
"32171",94,204,"Galpar","mod2",NA,NA,NA,NA,6.09772419911548,1.02927280287107,5.92430323827307,0.000222282025753773,0.597938144329897
"33196",97,204,"Galpar","mod2",NA,NA,NA,NA,44.6131997906379,10.470136343005,4.26099511306205,0.00110556643653104,0.597938144329897
"33550",98,204,"Galpar","mod2",NA,NA,NA,NA,18.0322536171216,3.36435776726769,5.3597907429941,0.000129791265950071,0.597938144329897
"34239",100,204,"Galpar","mod2",NA,NA,NA,NA,5.79278641329594,0.998427491922977,5.80190996357582,0.00017250923139201,0.597938144329897
"2592",8,205,"Galpar","mod2",NA,NA,NA,NA,5.04250207412862,1.01514866501038,4.96725479521469,0.00109686974494352,0.552631578947368
"4317",13,205,"Galpar","mod2",NA,NA,NA,NA,5.31621787827003,1.10716293765524,4.80165809156218,0.00135266705515465,0.552631578947368
