"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"117",10,9,17.36,"mod3",1.09175110144668,0.194737370144321,5.60627423815765,0.00137292047847982,NA,NA,NA,NA,1
"129",11,9,14.28,"mod3",1.16506126377143,0.156841835034157,7.42825575534553,0.000145880486810746,NA,NA,NA,NA,1
"141",12,9,18.5,"mod3",1.05365260248578,0.198727862075568,5.30198730807622,0.00318685478485927,NA,NA,NA,NA,1
"153",13,9,16.42,"mod3",1.11425212036974,0.16524808457058,6.74290490728093,0.000518428960067812,NA,NA,NA,NA,1
"165",14,9,13.74,"mod3",1.12801868832333,0.184656022883712,6.10875654477681,0.000877592229022302,NA,NA,NA,NA,1
"177",15,9,16.23,"mod3",1.09826971709243,0.19122202844444,5.74342676953423,0.0012115992387597,NA,NA,NA,NA,1
"189",16,9,18.16,"mod3",1.10091199672507,0.160708248378956,6.85037642952267,0.000476039080405952,NA,NA,NA,NA,1
"201",17,9,15.49,"mod3",1.14370721753359,0.178386912052123,6.41138525453824,0.000679204672359893,NA,NA,NA,NA,1
"213",18,9,19.01,"mod3",1.14200327410975,0.163165924418006,6.99903045432522,0.000211737199509521,NA,NA,NA,NA,1
"225",19,9,16.27,"mod3",1.16775589135211,0.171739834185192,6.79956340293707,0.000253307044825173,NA,NA,NA,NA,1
"237",20,9,16.69,"mod3",1.11438320620145,0.179074463683709,6.2230157403667,0.000795766606451314,NA,NA,NA,NA,1
"249",21,9,17.01,"mod3",1.00882484282538,0.214824552323845,4.69604070816164,0.00933578399964213,NA,NA,NA,NA,1
"261",22,9,12.22,"mod3",1.17607025153456,0.192105738582313,6.12199437775069,0.000867635016418332,NA,NA,NA,NA,1
"273",23,9,15.49,"mod3",1.09857172240225,0.198140473529645,5.54440848370078,0.00145361056907817,NA,NA,NA,NA,1
"285",24,9,16.99,"mod3",1.09788673622863,0.194926394935,5.63231437484249,0.00134049343025749,NA,NA,NA,NA,1
"297",25,9,18.37,"mod3",1.11567038750211,0.178759281780127,6.24118857713011,0.00154653933502089,NA,NA,NA,NA,1
"309",26,9,18.98,"mod3",1.1126369357414,0.178565646133119,6.23096860922476,0.000790404433359554,NA,NA,NA,NA,1
"321",27,9,14,"mod3",1.06179672493159,0.191204119158424,5.55321051452785,0.00144180695889676,NA,NA,NA,NA,1
