"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"99",9,3,4.54,"mod3",1.21724973010349,0.0211330579577143,57.5993182122111,4.8548878806458e-18,NA,NA,NA,NA,0.96
"111",10,3,7.61,"mod3",1.25283577490837,0.0244984981257367,51.1392889669513,1.97677306874748e-13,NA,NA,NA,NA,0.96
"123",11,3,2.35,"mod3",1.2427541705433,0.0260781904816504,47.6549234279792,3.9927936903387e-13,NA,NA,NA,NA,0.96
"135",12,3,2.08,"mod3",1.74339579562409,0.0441696398892174,39.4704552719182,1.8665201047987e-10,NA,NA,NA,NA,0.96
"159",14,3,4.06,"mod3",1.21169089749981,0.0471815482357761,25.681456900158,3.60376783636077e-11,NA,NA,NA,NA,0.96
"171",15,3,7.52,"mod3",1.26047761068807,0.0319450188880743,39.4577200002418,4.53144783828963e-14,NA,NA,NA,NA,0.96
"183",16,3,2.62,"mod3",1.48365207012196,0.0150056140520296,98.873132747359,5.61734724607305e-15,NA,NA,NA,NA,0.96
"195",17,3,6.24,"mod3",1.15611965061455,0.0310868887321941,37.1899439848819,9.17042855750447e-14,NA,NA,NA,NA,0.96
"207",18,3,4.31,"mod3",1.36507055307377,0.016310200362732,83.6942847246002,2.51378033466042e-14,NA,NA,NA,NA,0.96
"219",19,3,1.84,"mod3",1.36593563296449,0.02296108745319,59.4891524954632,4.37628927938733e-14,NA,NA,NA,NA,0.96
"231",20,3,4.37,"mod3",1.236659558652,0.0249663633975918,49.5330272558351,2.71678497987856e-13,NA,NA,NA,NA,0.96
"243",21,3,6.48,"mod3",1.67720383497513,0.0246255810991018,68.108193192497,2.40397015170417e-12,NA,NA,NA,NA,0.96
"255",22,3,7.96,"mod3",1.45194301670196,0.0226157306964059,64.200579507816,2.04591478162105e-14,NA,NA,NA,NA,0.96
"267",23,3,4.54,"mod3",1.30214598174061,0.0150290377029187,86.6420064597833,6.03676919757033e-17,NA,NA,NA,NA,0.96
"279",24,3,3.8,"mod3",1.26144149444209,0.0168408891664697,74.9034971950071,2.13405017483354e-17,NA,NA,NA,NA,0.96
"291",25,3,6.24,"mod3",1.21119696622498,0.0340576541006264,35.5631354598409,1.56152284798276e-13,NA,NA,NA,NA,0.96
"303",26,3,6.25,"mod3",1.18481612333756,0.025323848931533,46.7865736579339,5.20787493978291e-14,NA,NA,NA,NA,0.96
"315",27,3,4.51,"mod3",1.33190905162826,0.0113746768426144,117.094232219271,2.20489480546243e-18,NA,NA,NA,NA,0.96
"327",28,3,4.18,"mod3",1.16874843508624,0.0407452103545772,28.684314669514,3.70459533908374e-10,NA,NA,NA,NA,0.96
"339",29,3,7.27,"mod3",1.38791083190019,0.0347884345526487,39.8957541420764,2.34081248540352e-12,NA,NA,NA,NA,0.96
"351",30,3,7.19,"mod3",1.33019378794697,0.028964081257116,45.925633757852,6.38219792246236e-14,NA,NA,NA,NA,0.96
"363",31,3,7.86,"mod3",1.29256737931915,0.0358565930914402,36.048248533342,9.01019772434399e-13,NA,NA,NA,NA,0.96
"375",32,3,8.34,"mod3",1.25011647886966,0.0198867798331742,62.861684463579,1.73952436220739e-16,NA,NA,NA,NA,0.96
"387",33,3,6.5,"mod3",1.36159302779861,0.0232975129172739,58.4437073877126,4.54822420450856e-15,NA,NA,NA,NA,0.96
"399",34,3,5.06,"mod3",1.2968723883677,0.0235358681345984,55.1019567645036,9.39474769095187e-14,NA,NA,NA,NA,0.96
"411",35,3,5.68,"mod3",1.18837048676993,0.0253833547907489,46.8169198502887,1.12303834145979e-17,NA,NA,NA,NA,0.96
"423",36,3,4.88,"mod3",1.54261742299543,0.0196537653132926,78.4896633497554,2.75262772697247e-15,NA,NA,NA,NA,0.96
"435",37,3,1.97,"mod3",1.48441377646898,0.0697108955891809,21.2938560597027,1.26850554184335e-07,NA,NA,NA,NA,0.96
"447",38,3,4.75,"mod3",1.32346621701113,0.0315045606956205,42.0087183502644,1.22398987160901e-11,NA,NA,NA,NA,0.96
"459",39,3,5.5,"mod3",1.31849775777781,0.0183241733186347,71.9540104129536,4.64260721777296e-16,NA,NA,NA,NA,0.96
"471",40,3,7.17,"mod3",1.21602658071604,0.0154024803933055,78.9500489313771,1.1363622480186e-17,NA,NA,NA,NA,0.96
"483",41,3,4.37,"mod3",1.31332068248282,0.039818333340372,32.9828140031979,2.37518777067155e-12,NA,NA,NA,NA,0.96
"507",43,3,6.01,"mod3",1.23070588626958,0.0188639948831888,65.2409997930162,1.3602822418945e-15,NA,NA,NA,NA,0.96
"519",44,3,4.84,"mod3",1.34636653511464,0.0259214689001011,51.9402098817552,1.82566124792576e-12,NA,NA,NA,NA,0.96
"531",45,3,2.08,"mod3",1.25352723908335,0.0483200613450276,25.9421698605179,3.23018466321215e-11,NA,NA,NA,NA,0.96
"543",46,3,7.42,"mod3",1.36379758282986,0.0229183173853168,59.5068808892408,4.36330239933566e-14,NA,NA,NA,NA,0.96
"555",47,3,3.93,"mod3",1.13670386291578,0.0447792714668072,25.3845992951977,2.06415056515179e-10,NA,NA,NA,NA,0.96
"567",48,3,5.06,"mod3",1.21093107234809,0.0122062388770029,99.2059130212126,4.1570990152644e-20,NA,NA,NA,NA,0.96
"579",49,3,4.83,"mod3",1.21135798354235,0.0200811523552954,60.3231309692699,3.21416969432929e-15,NA,NA,NA,NA,0.96
"591",50,3,5.81,"mod3",1.22540022689019,0.0234429883277148,52.2715026668122,1.54622540349197e-14,NA,NA,NA,NA,0.96
"603",51,3,1.61,"mod3",1.17182234039974,0.0257120891427301,45.5747618909865,6.22724399002124e-13,NA,NA,NA,NA,0.96
"615",52,3,6.94,"mod3",1.26767591399156,0.0228857808113722,55.3914207446065,8.3724644074283e-18,NA,NA,NA,NA,0.96
"627",53,3,3.13,"mod3",1.39235195914195,0.040722073978737,34.1915777636712,7.72631930706175e-11,NA,NA,NA,NA,0.96
"639",54,3,4.15,"mod3",1.31491640751262,0.0220323895553595,59.6810620204722,5.24636233831856e-13,NA,NA,NA,NA,0.96
"651",55,3,5.54,"mod3",1.25497397198051,0.0212404379368995,59.0841853500738,4.68483361938791e-14,NA,NA,NA,NA,0.96
"663",56,3,7.29,"mod3",1.18688082345842,0.0202239943658671,58.6867659269906,3.76971028748469e-17,NA,NA,NA,NA,0.96
"675",57,3,7.65,"mod3",1.14481341335237,0.0338840217131388,33.7862318423807,2.87222043511066e-13,NA,NA,NA,NA,0.96
"687",58,3,8.2,"mod3",1.268099492757,0.0310001976508658,40.9061744392326,2.26423582100513e-13,NA,NA,NA,NA,0.96
"699",59,3,4.61,"mod3",1.41757464649938,0.0737145134462658,19.2306043983146,2.56143950207213e-07,NA,NA,NA,NA,0.96
"723",61,3,5.13,"mod3",1.54040095045887,0.0309362003755883,49.7928294928682,2.66643981509953e-12,NA,NA,NA,NA,0.96
"735",62,3,6.24,"mod3",1.35616872658905,0.0328086297689279,41.3357319748062,3.50794397900446e-15,NA,NA,NA,NA,0.96
"747",63,3,4.44,"mod3",1.47213570748771,0.0525557247718567,28.0109486431444,2.84927034108864e-09,NA,NA,NA,NA,0.96
"759",64,3,8.07,"mod3",1.38892329204251,0.0202864847682381,68.4654491850213,8.01110535897614e-16,NA,NA,NA,NA,0.96
"771",65,3,3.8,"mod3",1.43746418503774,0.0377181526562432,38.1106730793139,2.46749745184307e-10,NA,NA,NA,NA,0.96
"783",66,3,5.55,"mod3",1.48074628887746,0.0187726452956784,78.8778707291899,7.43990754398763e-13,NA,NA,NA,NA,0.96
"795",67,3,3.8,"mod3",1.19545989159064,0.0265441672988067,45.0366318948112,9.3612783934137e-15,NA,NA,NA,NA,0.96
"807",68,3,3.94,"mod3",1.36410950344067,0.0271293574772552,50.2816738134812,2.71019610234043e-11,NA,NA,NA,NA,0.96
"819",69,3,8.24,"mod3",1.321490553701,0.0216679590306578,60.9882339093977,2.84989557797358e-15,NA,NA,NA,NA,0.96
"831",70,3,1.95,"mod3",1.21831730801249,0.0294897393541584,41.3132613137423,2.03187656660328e-13,NA,NA,NA,NA,0.96
"843",71,3,5.4,"mod3",1.36148101811391,0.0362246595667275,37.584370271472,4.23628873562147e-12,NA,NA,NA,NA,0.96
"855",72,3,6.48,"mod3",1.32104340093293,0.0242360923194377,54.5072771435778,9.77009581321062e-15,NA,NA,NA,NA,0.96
"867",73,3,2.9,"mod3",1.26689883262727,0.0338947659181334,37.3774179673413,6.06807969676085e-13,NA,NA,NA,NA,0.96
"879",74,3,8.34,"mod3",1.26997278246976,0.028302422988826,44.871521529134,7.26993822217648e-13,NA,NA,NA,NA,0.96
"891",75,3,7.62,"mod3",1.22871396610592,0.0183423656460453,66.9877588211113,6.78724940778152e-18,NA,NA,NA,NA,0.96
"915",77,3,5.97,"mod3",1.24907448233207,0.0125872611916024,99.2332218517394,2.43654915450835e-21,NA,NA,NA,NA,0.96
"927",78,3,6.16,"mod3",1.33135731353843,0.0165078794621523,80.6498082682785,2.09898458109718e-15,NA,NA,NA,NA,0.96
"939",79,3,5.32,"mod3",1.34111890848123,0.0410252506176397,32.6900844794496,1.15405197447796e-10,NA,NA,NA,NA,0.96
"951",80,3,3.49,"mod3",1.27181585262662,0.0263578987251161,48.2517922194885,3.5272376448013e-13,NA,NA,NA,NA,0.96
"963",81,3,5.59,"mod3",1.36266798462064,0.0261329338908694,52.143704580248,2.0277268054148e-11,NA,NA,NA,NA,0.96
"975",82,3,4.98,"mod3",1.23182311036069,0.0274282923795409,44.9106744712814,8.15096056323762e-14,NA,NA,NA,NA,0.96
"987",83,3,2.92,"mod3",1.3685241943005,0.0235103663803818,58.2093946201732,4.75309169649949e-15,NA,NA,NA,NA,0.96
"999",84,3,4.15,"mod3",1.15387343324408,0.0378989581988132,30.4460462261523,3.4231950056494e-11,NA,NA,NA,NA,0.96
"1011",85,3,4.95,"mod3",1.22636086782715,0.0235704280064961,52.0296393213209,1.79214642197287e-16,NA,NA,NA,NA,0.96
"1023",86,3,4.31,"mod3",1.22941736060968,0.0492962712021395,24.9393581021261,2.45751436972418e-10,NA,NA,NA,NA,0.96
"1035",87,3,6.94,"mod3",1.2219363827591,0.0108101207625705,113.036330453402,1.53996727878442e-19,NA,NA,NA,NA,0.96
"1047",88,3,5.87,"mod3",1.34484888711705,0.0345349333470744,38.9416963282189,3.87745329830912e-13,NA,NA,NA,NA,0.96
"1059",89,3,7.05,"mod3",1.25426830847417,0.0146671735655734,85.5153382392754,1.94964831123164e-20,NA,NA,NA,NA,0.96
"1071",90,3,5.27,"mod3",1.42260538719379,0.0448412954382055,31.7253409673287,2.27697032360159e-11,NA,NA,NA,NA,0.96
"1083",91,3,7.63,"mod3",1.32238658549479,0.0215235016926696,61.4391935093518,2.28756521508134e-16,NA,NA,NA,NA,0.96
"1095",92,3,1.95,"mod3",1.35311323332819,0.0270093757806239,50.097908382573,2.5242637011733e-12,NA,NA,NA,NA,0.96
"1107",93,3,7.15,"mod3",1.35949501820655,0.0589360061868529,23.0673081901132,5.29743725172382e-10,NA,NA,NA,NA,0.96
"1119",94,3,6.6,"mod3",1.14348099173543,0.0365730978351121,31.2656312815161,4.25239503491152e-12,NA,NA,NA,NA,0.96
"1131",95,3,4.85,"mod3",1.47052925010979,0.039158772920623,37.5529961853155,2.77470398584644e-10,NA,NA,NA,NA,0.96
"1143",96,3,3.93,"mod3",1.38582265903276,0.0289773832356956,47.8242858494428,3.85417471695896e-13,NA,NA,NA,NA,0.96
"1155",97,3,6.71,"mod3",1.2854225132983,0.0117128565636766,109.744579070881,2.19478982121003e-19,NA,NA,NA,NA,0.96
"1167",98,3,6.27,"mod3",1.34239068492209,0.02311454857558,58.075574373981,5.56252983288762e-14,NA,NA,NA,NA,0.96
"1179",99,3,4.89,"mod3",1.20711190003922,0.0236658976702785,51.0063855112162,2.02870366252688e-13,NA,NA,NA,NA,0.96
"1191",100,3,1.95,"mod3",1.62326335013545,0.0710814373272978,22.8366703202844,7.8221891612413e-08,NA,NA,NA,NA,0.96
"4",1,4,7.07,"mod3",1.29597963239467,0.0400332483161572,32.3725824634525,1.86389884321057e-11,NA,NA,NA,NA,0.93
"16",2,4,7.18,"mod3",1.26776838959882,0.0291393767120533,43.5070524028887,1.81112039067023e-15,NA,NA,NA,NA,0.93
"28",3,4,4.06,"mod3",1.17949429663682,0.0333677677606746,35.3483129317063,1.11600062523984e-12,NA,NA,NA,NA,0.93
"40",4,4,4.44,"mod3",1.13132246497766,0.0278554453102417,40.614050587865,2.44879217470048e-13,NA,NA,NA,NA,0.93
"52",5,4,6.11,"mod3",1.20440139507147,0.0250656147434147,48.0499444119117,4.32056947483501e-15,NA,NA,NA,NA,0.93
"64",6,4,6.68,"mod3",1.39479980716223,0.0161774772872549,86.2186224956774,3.9562495897143e-18,NA,NA,NA,NA,0.93
"76",7,4,6.23,"mod3",1.19388565089277,0.0211494537206312,56.4499521672346,6.23595747934595e-17,NA,NA,NA,NA,0.93
"88",8,4,9.74,"mod3",1.14896924364029,0.0353852868426009,32.470253773866,7.86417186650565e-14,NA,NA,NA,NA,0.93
"100",9,4,8.12,"mod3",1.1797699106683,0.0177471548874026,66.4765658582115,5.98313982497424e-20,NA,NA,NA,NA,0.93
"112",10,4,9.83,"mod3",1.23849733049259,0.023125614285671,53.5552186935842,1.33943118556253e-17,NA,NA,NA,NA,0.93
"124",11,4,2.92,"mod3",1.21773224374105,0.0433773084176797,28.0730245412077,4.48840462642581e-10,NA,NA,NA,NA,0.93
"136",12,4,4.3,"mod3",1.2498824630505,0.0207377440540637,60.2708983094804,3.84195044236765e-14,NA,NA,NA,NA,0.93
"148",13,4,8.05,"mod3",1.30625115753565,0.0169587780895173,77.0250751935413,1.10986956439814e-18,NA,NA,NA,NA,0.93
"160",14,4,5.31,"mod3",1.18003376413168,0.0420192802366339,28.0831503416112,7.61307325202682e-11,NA,NA,NA,NA,0.93
"172",15,4,8.77,"mod3",1.18664984141885,0.0204454494234565,58.0398022484867,4.35182241699782e-17,NA,NA,NA,NA,0.93
"184",16,4,4.14,"mod3",1.2522994904501,0.0301476194140581,41.5389179905244,1.91437769183318e-13,NA,NA,NA,NA,0.93
"196",17,4,7.02,"mod3",1.22857179698655,0.0271594715259469,45.2354824287662,8.88178270209471e-15,NA,NA,NA,NA,0.93
"208",18,4,5.45,"mod3",1.32850370338407,0.0131437943979044,101.074595597439,5.88646880357245e-19,NA,NA,NA,NA,0.93
"220",19,4,5.08,"mod3",1.21541548650454,0.0589516874106232,20.6171449858367,3.20799390909265e-08,NA,NA,NA,NA,0.93
"232",20,4,7.95,"mod3",1.24699102661398,0.0154019282179387,80.9633059555238,5.81151626295183e-19,NA,NA,NA,NA,0.93
"244",21,4,6.61,"mod3",1.12445861104807,0.0227568874780153,49.4117928971778,2.86416573983861e-14,NA,NA,NA,NA,0.93
"256",22,4,9.21,"mod3",1.1622000434505,0.0234321044865328,49.5986198814731,2.74817089209296e-14,NA,NA,NA,NA,0.93
"268",23,4,5.11,"mod3",1.25543462430412,0.0313725886487897,40.0169281011036,2.87919402032673e-13,NA,NA,NA,NA,0.93
"280",24,4,4.37,"mod3",1.17379315203766,0.0375521314683209,31.2576971303981,4.26416104453714e-12,NA,NA,NA,NA,0.93
"292",25,4,9.72,"mod3",1.19191236361765,0.0238598646697378,49.9546992456077,2.5410244999072e-14,NA,NA,NA,NA,0.93
"304",26,4,9.49,"mod3",1.27484707717051,0.0360488287224165,35.3644521154098,7.75492958775135e-12,NA,NA,NA,NA,0.93
"328",28,4,7.42,"mod3",1.49152976008815,0.0287387802138991,51.8995499804405,1.70642923893545e-13,NA,NA,NA,NA,0.93
"340",29,4,10.75,"mod3",1.27288416407105,0.0368570354140214,34.5357175305209,2.21286072811466e-13,NA,NA,NA,NA,0.93
"352",30,4,8.71,"mod3",1.32423622065689,0.0243251686371924,54.438932794578,9.72089885549228e-16,NA,NA,NA,NA,0.93
"364",31,4,10.75,"mod3",1.21792486567229,0.0258711216639451,47.0766162168236,8.06867808923991e-17,NA,NA,NA,NA,0.93
"376",32,4,10.56,"mod3",1.16890909467725,0.0446592777335635,26.1739363912453,2.93334093951859e-11,NA,NA,NA,NA,0.93
"388",33,4,7.07,"mod3",1.23959269599338,0.0329381615167165,37.6339370175311,7.9621132627064e-14,NA,NA,NA,NA,0.93
"400",34,4,7.95,"mod3",1.36078652861033,0.0296172871858877,45.9456843589216,5.48415383290929e-12,NA,NA,NA,NA,0.93
"412",35,4,6.46,"mod3",1.36205253395582,0.0219693562073006,61.9978355807805,1.69729674928931e-19,NA,NA,NA,NA,0.93
"424",36,4,6.13,"mod3",1.17365967235813,0.0186684647946287,62.8685692835234,1.43177914735657e-18,NA,NA,NA,NA,0.93
"436",37,4,3.49,"mod3",1.35221331553012,0.0144820525303527,93.371662110467,1.52226495522665e-18,NA,NA,NA,NA,0.93
"448",38,4,7.64,"mod3",1.40201624068943,0.0408885188857912,34.2887509475582,1.05371815401801e-11,NA,NA,NA,NA,0.93
"472",40,4,8.31,"mod3",1.26432422953589,0.0225613230695836,56.0394541417834,6.874552129736e-16,NA,NA,NA,NA,0.93
"484",41,4,5.89,"mod3",1.20502116776269,0.0277129138058963,43.4822976826893,1.16096269769706e-13,NA,NA,NA,NA,0.93
"496",42,4,8.54,"mod3",1.2408677162474,0.0298801063072223,41.528222941679,1.91977612449162e-13,NA,NA,NA,NA,0.93
"508",43,4,9.49,"mod3",1.20983918693916,0.0149222193653934,81.0763571633948,3.06863312043252e-21,NA,NA,NA,NA,0.93
"532",45,4,5.32,"mod3",1.44668118578113,0.0338467288954922,42.7421270235009,1.1794321921596e-12,NA,NA,NA,NA,0.93
"544",46,4,8.94,"mod3",1.243972189531,0.0202287635899959,61.4952161557815,2.05720419951908e-17,NA,NA,NA,NA,0.93
"580",49,4,4.96,"mod3",1.40994906494718,0.0352250606360711,40.0268740347708,2.2656768388642e-12,NA,NA,NA,NA,0.93
"592",50,4,5.94,"mod3",1.16699644018246,0.0253340377452667,46.0643681009948,7.15109650203102e-15,NA,NA,NA,NA,0.93
"604",51,4,2.75,"mod3",1.35529327824614,0.0142251161996464,95.2746718708586,1.64445128439901e-13,NA,NA,NA,NA,0.93
"616",52,4,7.72,"mod3",1.33817472994109,0.0234355294080005,57.1002560532838,6.58603755555448e-14,NA,NA,NA,NA,0.93
"628",53,4,3.7,"mod3",1.22673883528705,0.0204878665406449,59.8763581778209,3.11350492991839e-16,NA,NA,NA,NA,0.93
"640",54,4,5.67,"mod3",1.28385215333736,0.0213294767722693,60.1914508754621,3.29214827343708e-15,NA,NA,NA,NA,0.93
"652",55,4,6.79,"mod3",1.18302866859368,0.0383481591502626,30.8496860033913,2.83720488227436e-14,NA,NA,NA,NA,0.93
"664",56,4,7.42,"mod3",1.23846481468288,0.0341922571119751,36.220621839239,8.55304999641455e-13,NA,NA,NA,NA,0.93
"676",57,4,9.87,"mod3",1.25867329293468,0.030953297267334,40.6636256571929,2.41634976612955e-13,NA,NA,NA,NA,0.93
"688",58,4,8.33,"mod3",1.13869627981162,0.0232917648765958,48.8883640138326,3.51410807823676e-15,NA,NA,NA,NA,0.93
"700",59,4,5.18,"mod3",1.2551607040932,0.0224606804347698,55.882577010008,7.43452046889375e-15,NA,NA,NA,NA,0.93
"712",60,4,9.72,"mod3",1.24879037573181,0.029576283511045,42.2226942497849,1.60131963887913e-13,NA,NA,NA,NA,0.93
"724",61,4,7.35,"mod3",1.28491924755039,0.0171114138770745,75.0913546233545,2.07098191805895e-17,NA,NA,NA,NA,0.93
"736",62,4,9.13,"mod3",1.31302108543722,0.0242462852113542,54.1534950196145,1.03514366631407e-15,NA,NA,NA,NA,0.93
"748",63,4,4.57,"mod3",1.33575430219045,0.0400681964303757,33.3370209091272,1.39316056779707e-11,NA,NA,NA,NA,0.93
"760",64,4,11.55,"mod3",1.25602784291816,0.0387502715038673,32.4133946466105,2.87151301848515e-12,NA,NA,NA,NA,0.93
"772",65,4,4.5,"mod3",1.34182019074167,0.0214130797680358,62.6635778354805,1.8064836795708e-16,NA,NA,NA,NA,0.93
"784",66,4,6.8,"mod3",1.6430735744305,0.0342595918170135,47.9595198683756,3.95176252210334e-11,NA,NA,NA,NA,0.93
"796",67,4,6.02,"mod3",1.27199443225032,0.00977831037992167,130.083253939472,2.57815374109117e-24,NA,NA,NA,NA,0.93
"808",68,4,5.08,"mod3",1.26618324977052,0.0402696639004963,31.4426078374822,1.63343646660647e-10,NA,NA,NA,NA,0.93
"820",69,4,8.94,"mod3",1.23284105164062,0.0314424193075083,39.2094844732962,3.59769067409838e-13,NA,NA,NA,NA,0.93
"832",70,4,5.53,"mod3",1.19271968284873,0.0245573027753184,48.5688389218171,3.80039675574986e-15,NA,NA,NA,NA,0.93
"844",71,4,7.62,"mod3",1.44652794020634,0.0336596435919355,42.9751413218443,9.47810473296052e-11,NA,NA,NA,NA,0.93
"856",72,4,7.73,"mod3",1.22774940771527,0.0324191828798141,37.871078128861,1.65970004709306e-15,NA,NA,NA,NA,0.93
"868",73,4,3.47,"mod3",1.22112627048745,0.0400976088201717,30.4538426708664,3.41452694279266e-11,NA,NA,NA,NA,0.93
"880",74,4,9.48,"mod3",1.51956072086806,0.025785784729897,58.9301716734735,4.80839203606554e-14,NA,NA,NA,NA,0.93
"892",75,4,8.76,"mod3",1.31774646180591,0.0181307746253353,72.6800971848465,2.35710480008588e-18,NA,NA,NA,NA,0.93
"904",76,4,6.97,"mod3",1.1274556944005,0.0236796461484271,47.6128607384357,4.81874115509516e-15,NA,NA,NA,NA,0.93
"916",77,4,8.19,"mod3",1.29111857797221,0.019421001566403,66.4805351854643,8.90234817642504e-17,NA,NA,NA,NA,0.93
"928",78,4,6.73,"mod3",1.2980997985793,0.0414751556152187,31.2982502253223,2.60424419003272e-11,NA,NA,NA,NA,0.93
"940",79,4,6.84,"mod3",1.26642653967063,0.0388416958960165,32.6048209393583,1.73637976812701e-11,NA,NA,NA,NA,0.93
"952",80,4,7.07,"mod3",1.14735269356125,0.0304957287324236,37.6233899385839,7.98872941567988e-14,NA,NA,NA,NA,0.93
"964",81,4,8.48,"mod3",1.22220580336382,0.0147823694779113,82.6799658329548,6.53660506560124e-18,NA,NA,NA,NA,0.93
"976",82,4,5.11,"mod3",1.21195071611781,0.0309856816636527,39.1132500899428,5.03044668468802e-14,NA,NA,NA,NA,0.93
"988",83,4,3.62,"mod3",1.11993367101422,0.0230747157948632,48.5351014058226,5.27657237391123e-17,NA,NA,NA,NA,0.93
"1000",84,4,7.04,"mod3",1.26705372982696,0.0230219888687743,55.0366754605427,8.53112248260061e-16,NA,NA,NA,NA,0.93
"1012",85,4,7.17,"mod3",1.43610097093745,0.0403660171027677,35.5769796975829,5.41701661443637e-11,NA,NA,NA,NA,0.93
"1024",86,4,5.09,"mod3",1.32775418237023,0.0222137685437935,59.7716762805294,3.55482684263062e-15,NA,NA,NA,NA,0.93
"1036",87,4,8.08,"mod3",1.37251400510422,0.0359165759503593,38.2139435285029,3.59167551759578e-12,NA,NA,NA,NA,0.93
"1048",88,4,6,"mod3",1.29499347180485,0.0299373262239763,43.2568179975842,1.22891552034788e-13,NA,NA,NA,NA,0.93
"1072",90,4,5.97,"mod3",1.31572364219987,0.0203864078965639,64.5392581604153,1.09985302014417e-17,NA,NA,NA,NA,0.93
"1084",91,4,10.52,"mod3",1.40087366746433,0.0323912654587007,43.2485007185182,1.51800237349184e-14,NA,NA,NA,NA,0.93
"1096",92,4,4.17,"mod3",1.44086984376016,0.0404688773010319,35.6043937923482,1.5401336270878e-13,NA,NA,NA,NA,0.93
"1108",93,4,7.72,"mod3",1.25694876397168,0.0162860372157961,77.1795340583248,1.49109068155605e-17,NA,NA,NA,NA,0.93
"1120",94,4,7.85,"mod3",1.246523576535,0.021076223266045,59.1435932709643,3.35684618919445e-18,NA,NA,NA,NA,0.93
"1132",95,4,6.1,"mod3",1.34675625864769,0.0202990874866998,66.34565516948,9.12141355019603e-17,NA,NA,NA,NA,0.93
"1144",96,4,4.71,"mod3",1.18586729161856,0.020205549901111,58.6901765813046,3.76687337519236e-17,NA,NA,NA,NA,0.93
"1156",97,4,7.41,"mod3",1.23758399356936,0.0384693914496027,32.1706153108938,3.11660172160749e-12,NA,NA,NA,NA,0.93
"1168",98,4,9.16,"mod3",1.34671381877593,0.0241200497086785,55.8337911837461,7.50605618232373e-15,NA,NA,NA,NA,0.93
"1192",100,4,5.53,"mod3",1.25538390783726,0.020566694773669,61.0396527809854,2.26528463651237e-17,NA,NA,NA,NA,0.93
"5",1,5,9.29,"mod3",1.23570618405935,0.0163455081963787,75.5991290826382,1.09097672358224e-19,NA,NA,NA,NA,0.84
"29",3,5,7.3,"mod3",1.31116046657914,0.0328559960324545,39.9062766285948,3.96040946456686e-14,NA,NA,NA,NA,0.84
"41",4,5,7.92,"mod3",1.33922467420341,0.0174263691589626,76.8504708001452,5.41186138415196e-14,NA,NA,NA,NA,0.84
"53",5,5,7.36,"mod3",1.23536154609614,0.0169419950361731,72.9171236007628,1.80682241886352e-19,NA,NA,NA,NA,0.84
"65",6,5,7.25,"mod3",1.36287479212586,0.011987121280649,113.69491975742,1.43635440324903e-19,NA,NA,NA,NA,0.84
"77",7,5,7.37,"mod3",1.24923309300919,0.0217386166478166,57.466080443286,5.08960343637487e-16,NA,NA,NA,NA,0.84
"89",8,5,10.52,"mod3",1.15041065717925,0.0203724094865804,56.4690523198565,6.20869623087674e-17,NA,NA,NA,NA,0.84
"101",9,5,8.69,"mod3",1.17940219533726,0.0207714870451771,56.7798633180238,5.78265457866985e-17,NA,NA,NA,NA,0.84
"113",10,5,9.96,"mod3",1.23456200776494,0.0188515166596532,65.4887365326527,8.098461613074e-19,NA,NA,NA,NA,0.84
"125",11,5,6.4,"mod3",1.33170217068539,0.0332437745009853,40.0586934147902,2.24784581902e-12,NA,NA,NA,NA,0.84
"137",12,5,5.08,"mod3",1.22892422165202,0.0307138576079871,40.0120439880024,2.88303796986174e-13,NA,NA,NA,NA,0.84
"149",13,5,10.27,"mod3",1.20168250395214,0.0140620337110943,85.4558116301531,1.96871337380513e-20,NA,NA,NA,NA,0.84
"161",14,5,5.44,"mod3",1.10163372077312,0.0363670557440254,30.2920788673992,1.04956928085687e-12,NA,NA,NA,NA,0.84
"173",15,5,10.99,"mod3",1.34472273217559,0.0111978241532468,120.087859370938,7.45414215970431e-20,NA,NA,NA,NA,0.84
"209",18,5,8.93,"mod3",1.38402314130192,0.0338508230476175,40.8859524436092,1.83437038025726e-12,NA,NA,NA,NA,0.84
"221",19,5,6.6,"mod3",1.31211741858832,0.0225031172091322,58.3082515366289,4.66545570345947e-15,NA,NA,NA,NA,0.84
"233",20,5,11.43,"mod3",1.30149006656064,0.0231596576719324,56.1964293685539,6.99171804325082e-15,NA,NA,NA,NA,0.84
"245",21,5,7.75,"mod3",1.24093373657116,0.0336092583229504,36.922377895015,9.99349090883966e-14,NA,NA,NA,NA,0.84
"257",22,5,9.99,"mod3",1.41250276180026,0.0309014798545997,45.7098743635092,5.74306694290554e-12,NA,NA,NA,NA,0.84
"281",24,5,5.62,"mod3",1.24091939353188,0.0184106279316663,67.4023394605404,7.54947941876708e-17,NA,NA,NA,NA,0.84
"293",25,5,9.85,"mod3",1.30834223066187,0.0302166662992011,43.2986954188412,1.49714249163284e-14,NA,NA,NA,NA,0.84
"305",26,5,10.19,"mod3",1.25395769507494,0.0248948367997091,50.3701914241747,2.45979455204931e-15,NA,NA,NA,NA,0.84
"329",28,5,10.31,"mod3",1.33015682131572,0.02764378588741,48.1177515530361,3.8303396180286e-14,NA,NA,NA,NA,0.84
"341",29,5,10.88,"mod3",1.16042836837528,0.0185715264919662,62.484274993618,1.55966635289e-18,NA,NA,NA,NA,0.84
