"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"724",61,0,8.94,"mod3",1.27628578783637,0.0214220266286737,59.5782000442499,3.305099634289e-16,NA,NA,NA,NA
"725",61,0,10.08,"mod3",1.28157387859572,0.0250995810539194,51.0595725021312,2.28637697434667e-16,NA,NA,NA,NA
"726",61,0,13.66,"mod3",1.17906878115471,0.0251848518026909,46.8165860332255,8.71525436878313e-17,NA,NA,NA,NA
"727",61,0,15.88,"mod3",1.21222191828828,0.0208559047921065,58.1236791389211,4.45110760174275e-19,NA,NA,NA,NA
"728",61,0,16.01,"mod3",1.33176678151485,0.0244990112664898,54.3600215955029,1.01637916719629e-16,NA,NA,NA,NA
"729",61,0,17.26,"mod3",1.16067110251787,0.0186990515783275,62.0711215034619,1.66759252353035e-19,NA,NA,NA,NA
"730",61,0,18.04,"mod3",1.18438436485706,0.0207122962769467,57.1826681610048,6.22028947154539e-20,NA,NA,NA,NA
"731",61,0,20.93,"mod3",1.17035974765145,0.0187883505740412,62.2917771860438,1.58145589153397e-19,NA,NA,NA,NA
"732",61,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"733",62,0,3.24,"mod3",1.46432571556575,0.0417004488074964,35.115346655514,3.9413733920636e-09,NA,NA,NA,NA
"734",62,0,3.37,"mod3",1.32149860847371,0.0664030825727298,19.9011635796621,4.23564156650042e-08,NA,NA,NA,NA
"735",62,0,6.26,"mod3",1.29453801663976,0.0312659685108367,41.4040593750062,1.98367863082678e-13,NA,NA,NA,NA
"736",62,0,9.84,"mod3",1.23659207661811,0.018991359747192,65.1134038362338,8.77490232572306e-19,NA,NA,NA,NA
"737",62,0,10.41,"mod3",1.16940838687543,0.0205371424474301,56.941144069523,6.05066417783217e-19,NA,NA,NA,NA
"738",62,0,11.93,"mod3",1.28856090450433,0.026982619165871,47.7552196316867,5.4326160133796e-16,NA,NA,NA,NA
"739",62,0,12.71,"mod3",1.25342114793856,0.0221245572306457,56.6529370451035,5.95270898749766e-17,NA,NA,NA,NA
"740",62,0,13.41,"mod3",1.19272052753141,0.025720181377847,46.3729438766208,1.29439327568956e-17,NA,NA,NA,NA
"741",62,0,15.63,"mod3",1.19792101135981,0.0200915598552872,59.6230964637902,2.99928665709042e-18,NA,NA,NA,NA
"742",62,0,19.11,"mod3",1.20901544129089,0.0216904313973663,55.7395756286199,8.32004833042524e-19,NA,NA,NA,NA
"743",62,0,20.25,"mod3",1.15886274417934,0.020460563822019,56.638847016142,6.55131865808184e-19,NA,NA,NA,NA
"744",62,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
