"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction","fraction"
"21162",29,308,"mod2",NA,NA,NA,NA,7.88389429971904,0.491269949774933,16.0479880833967,1.66833768910465e-12,0.97,1
"21163",30,308,"mod2",NA,NA,NA,NA,7.83414214277916,0.46351066690939,16.9017515713627,2.61278418697215e-13,0.97,1
"21164",31,308,"mod2",NA,NA,NA,NA,8.07004751513005,0.464567317885819,17.3711046912549,4.05812514074095e-13,0.97,1
"21165",32,308,"mod2",NA,NA,NA,NA,8.01512286619458,0.450849686535137,17.7778162114125,1.01002638488221e-13,0.97,1
"21166",33,308,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.97,1
"21167",34,308,"mod2",NA,NA,NA,NA,7.76494669410293,0.425899902558303,18.2318583485469,2.3674166332665e-14,0.97,1
"21168",35,308,"mod2",NA,NA,NA,NA,7.90845104658949,0.450596791009099,17.5510594047479,1.28653405832311e-13,0.97,1
"21169",36,308,"mod2",NA,NA,NA,NA,8.04808625264208,0.469046187315748,17.1584088524407,1.96907100681722e-13,0.97,1
"21170",37,308,"mod2",NA,NA,NA,NA,7.85558026613155,0.47371663561597,16.5828676375635,9.30935530730976e-13,0.97,1
"21171",38,308,"mod2",NA,NA,NA,NA,7.88988315998611,0.426851217872597,18.4839185871575,1.80333915539312e-14,0.97,1
"21172",39,308,"mod2",NA,NA,NA,NA,7.95167811359789,0.455427102619149,17.4598263209809,1.41919334726747e-13,0.97,1
"21173",40,308,"mod2",NA,NA,NA,NA,7.91909998832619,0.455775647001498,17.3749958788389,1.5554195504952e-13,0.97,1
"21174",41,308,"mod2",NA,NA,NA,NA,8.00300172248619,0.516663664772252,15.4897707505984,7.52069952647275e-12,0.97,1
"21175",42,308,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.97,1
"21176",43,308,"mod2",NA,NA,NA,NA,7.72213543796434,0.435777882093748,17.7203473495773,4.15576565026884e-14,0.97,1
"21177",44,308,"mod2",NA,NA,NA,NA,8.01802234514832,0.452876676968071,17.7046484239982,1.09172029225028e-13,0.97,1
"21178",45,308,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.97,1
"21179",46,308,"mod2",NA,NA,NA,NA,7.92883205084066,0.456071171098462,17.3850761751588,1.5385389440783e-13,0.97,1
"21180",47,308,"mod2",NA,NA,NA,NA,8.00072293858045,0.486850792076746,16.4336241591638,1.0936718669191e-12,0.97,1
"21181",48,308,"mod2",NA,NA,NA,NA,8.04012441137669,0.477412828670624,16.8410313433863,2.79514682228479e-13,0.97,1
"21182",49,308,"mod2",NA,NA,NA,NA,7.94312785753476,0.46041411407723,17.2521380528364,4.58997749293248e-13,0.97,1
"21183",50,308,"mod2",NA,NA,NA,NA,7.89104957498543,0.424970202175848,18.5684773534315,1.64720072511018e-14,0.97,1
"21184",51,308,"mod2",NA,NA,NA,NA,8.08515673723939,0.485920476125108,16.638847577927,8.76632872648604e-13,0.97,1
"21185",52,308,"mod2",NA,NA,NA,NA,8.02479746607,0.485811670919783,16.5183299340601,9.97947730402373e-13,0.97,1
"21186",53,308,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.97,1
"21187",54,308,"mod2",NA,NA,NA,NA,7.92043023563763,0.448267551613844,17.6689796241612,1.13402626780699e-13,0.97,1
"21188",55,308,"mod2",NA,NA,NA,NA,7.94171443000997,0.457168936242663,17.3715093052485,1.56130325080825e-13,0.97,1
"21189",56,308,"mod2",NA,NA,NA,NA,7.91102954164989,0.427694718308287,18.4969072635298,1.77838417268289e-14,0.97,1
"21190",57,308,"mod2",NA,NA,NA,NA,8.14577021292275,0.515457155528714,15.8030015211788,5.36961895513751e-12,0.97,1
"21191",58,308,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.97,1
"21192",59,308,"mod2",NA,NA,NA,NA,8.07921419750083,0.49964131018191,16.1700284441239,1.45825472249076e-12,0.97,1
"21193",60,308,"mod2",NA,NA,NA,NA,8.00977113728317,0.448430568051295,17.8617866576102,3.55190362753275e-14,0.97,1
"21194",61,308,"mod2",NA,NA,NA,NA,8.01767100827308,0.490618757791855,16.3419577440506,1.20819708859332e-12,0.97,1
"21195",62,308,"mod2",NA,NA,NA,NA,8.02602668407313,0.491423398643606,16.3322029562004,1.22110452444969e-12,0.97,1
"21196",63,308,"mod2",NA,NA,NA,NA,8.10457466006376,0.470963153656277,17.2085111056878,1.8641019129537e-13,0.97,1
"21197",64,308,"mod2",NA,NA,NA,NA,7.95319605532686,0.422584258531851,18.8203793557242,1.26042721376629e-14,0.97,1
"21198",65,308,"mod2",NA,NA,NA,NA,7.93545836450007,0.454082324748711,17.4758142565702,1.39494948192847e-13,0.97,1
"21199",66,308,"mod2",NA,NA,NA,NA,7.87748808167982,0.454602512531363,17.3282986004974,1.63618746532041e-13,0.97,1
"21200",67,308,"mod2",NA,NA,NA,NA,7.85316042996295,0.398044235439716,19.729366062261,4.92464337079568e-15,0.97,1
"21201",68,308,"mod2",NA,NA,NA,NA,8.01085150570158,0.388591249374869,20.6151103983652,2.04488877190504e-15,0.97,1
"21202",69,308,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.97,1
"21203",70,308,"mod2",NA,NA,NA,NA,7.96512429418099,0.423378758017598,18.8132355328273,1.26997388041343e-14,0.97,1
"21204",71,308,"mod2",NA,NA,NA,NA,8.00338228065699,0.503008530459002,15.9110269429304,4.78706218998234e-12,0.97,1
"21205",72,308,"mod2",NA,NA,NA,NA,7.92384884559428,0.445188394927645,17.7988665829488,9.8772813766931e-14,0.97,1
"21206",73,308,"mod2",NA,NA,NA,NA,8.05392733812915,0.452439506196706,17.801114243608,9.85377879039237e-14,0.97,1
"21207",74,308,"mod2",NA,NA,NA,NA,7.91343713072553,0.453764011647295,17.4395433035719,1.45058658844544e-13,0.97,1
"21208",75,308,"mod2",NA,NA,NA,NA,8.02060375530087,0.452439415918012,17.7274646573991,1.06552779017738e-13,0.97,1
"21209",76,308,"mod2",NA,NA,NA,NA,7.90714728391037,0.460063146336397,17.1870912653557,1.90824304079636e-13,0.97,1
"21210",77,308,"mod2",NA,NA,NA,NA,7.85274168798117,0.422542707589356,18.5844922819323,4.36413605266565e-14,0.97,1
"21211",78,308,"mod2",NA,NA,NA,NA,7.91721490729661,0.456483096245834,17.3439388498909,1.60865783483383e-13,0.97,1
"21212",79,308,"mod2",NA,NA,NA,NA,8.07340852867468,0.453351080748164,17.8082922298347,3.76873362845874e-14,0.97,1
"21213",80,308,"mod2",NA,NA,NA,NA,7.90936153025698,0.428530899488469,18.4569223355848,1.85638442077705e-14,0.97,1
"21214",81,308,"mod2",NA,NA,NA,NA,8.08645811945684,0.511017520841653,15.8242286999051,5.24952018529353e-12,0.97,1
"21215",82,308,"mod2",NA,NA,NA,NA,7.93545836450007,0.454082324748711,17.4758142565702,1.39494948192847e-13,0.97,1
"21216",83,308,"mod2",NA,NA,NA,NA,8.04967716846995,0.448618381975494,17.9432620059462,8.48018507825969e-14,0.97,1
"21217",84,308,"mod2",NA,NA,NA,NA,8.11262068322188,0.488074438559031,16.6216872720752,8.92916631481672e-13,0.97,1
"21218",85,308,"mod2",NA,NA,NA,NA,7.91944493218177,0.457221957144042,17.3207887513741,1.64958097690536e-13,0.97,1
"21219",86,308,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.97,1
"21220",87,308,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.97,1
"21221",88,308,"mod2",NA,NA,NA,NA,7.92260838147477,0.432866791725043,18.3026476803682,5.82902550257647e-14,0.97,1
"21222",89,308,"mod2",NA,NA,NA,NA,7.85060847981309,0.451213128178978,17.3988919859155,1.51571374102665e-13,0.97,1
"21223",91,308,"mod2",NA,NA,NA,NA,7.94704842402629,0.438872197201397,18.1078876144424,1.92381288600984e-13,0.97,1
"21224",92,308,"mod2",NA,NA,NA,NA,8.03813817285129,0.419348246035795,19.1681692932731,8.75607466664813e-15,0.97,1
"21225",93,308,"mod2",NA,NA,NA,NA,7.87768797681334,0.424495115977231,18.5577823638279,4.48473726786509e-14,0.97,1
"21226",94,308,"mod2",NA,NA,NA,NA,8.00880113974356,0.456727396636196,17.535188821009,1.30864327086765e-13,0.97,1
"21227",95,308,"mod2",NA,NA,NA,NA,7.99284719277916,0.457044747701646,17.4881064337201,1.37660482244095e-13,0.97,1
"21228",96,308,"mod2",NA,NA,NA,NA,7.93245935271747,0.45519688913846,17.4264357731685,1.47125990726076e-13,0.97,1
"21229",97,308,"mod2",NA,NA,NA,NA,7.88198864652973,0.461583759293913,17.0759661444476,2.15547802797403e-13,0.97,1
"21230",98,308,"mod2",NA,NA,NA,NA,8.28445629072788,0.480756048492673,17.2321415751343,1.81664279845773e-13,0.97,1
"21231",99,308,"mod2",NA,NA,NA,NA,7.94812039728374,0.457379197938874,17.3775292647786,1.55115894693317e-13,0.97,1
"21232",100,308,"mod2",NA,NA,NA,NA,7.95424622641771,0.461679401163583,17.228938970139,4.70195527022139e-13,0.97,1
"21233",1,309,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.98,1
"21234",2,309,"mod2",NA,NA,NA,NA,7.73176272967826,0.488493982901264,15.8277542821669,2.13180883945382e-12,0.98,1
"21235",3,309,"mod2",NA,NA,NA,NA,8.0162170018993,0.508134111480757,15.7757899357301,2.25972589274969e-12,0.98,1
"21236",4,309,"mod2",NA,NA,NA,NA,8.14520357791459,0.501505830894506,16.241493271148,3.38309830920568e-12,0.98,1
"21237",5,309,"mod2",NA,NA,NA,NA,8.08954770893842,0.477312457835321,16.9481176871554,6.30943139118957e-13,0.98,1
"21238",6,309,"mod2",NA,NA,NA,NA,8.15454228300955,0.502306755322357,16.2341879670249,3.4089292989523e-12,0.98,1
"21239",7,309,"mod2",NA,NA,NA,NA,8.06434248320827,0.452561374318129,17.8193344391327,9.66540755940942e-14,0.98,1
"21240",8,309,"mod2",NA,NA,NA,NA,7.94354824248601,0.456011015454812,17.4196411342462,1.48209763983106e-13,0.98,1
"21241",9,309,"mod2",NA,NA,NA,NA,7.95479894999822,0.47519969901592,16.7399073830889,7.8684847408843e-13,0.98,1
"21242",10,309,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.98,1
"21243",11,309,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.98,1
"21244",12,309,"mod2",NA,NA,NA,NA,8.23457188837279,0.530585753887127,15.5197756970394,1.80112822744136e-11,0.98,1
"21245",13,309,"mod2",NA,NA,NA,NA,7.97754126484729,0.516066041882693,15.4583728000082,7.78155081877101e-12,0.98,1
"21246",14,309,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.98,1
"21247",15,309,"mod2",NA,NA,NA,NA,7.92433649388878,0.457184113772285,17.332921803656,1.62799882621845e-13,0.98,1
"21248",16,309,"mod2",NA,NA,NA,NA,8.03915900596808,0.471814176363464,17.0388246235634,5.73502638767881e-13,0.98,1
"21249",17,309,"mod2",NA,NA,NA,NA,7.92971097934082,0.461165566469679,17.1949329175733,1.89195766346016e-13,0.98,1
"21250",18,309,"mod2",NA,NA,NA,NA,7.98567949962382,0.450734994781179,17.7170168548832,1.0774390003852e-13,0.98,1
"21251",19,309,"mod2",NA,NA,NA,NA,7.92374204592747,0.458002029518399,17.3006701613517,1.68603031159049e-13,0.98,1
"21252",20,309,"mod2",NA,NA,NA,NA,8.01272885324523,0.465680238952286,17.2065039119391,1.27078432385707e-12,0.98,1
"21253",21,309,"mod2",NA,NA,NA,NA,8.09003387450957,0.4628393477629,17.4791402537666,5.44569156899051e-14,0.98,1
"21254",22,309,"mod2",NA,NA,NA,NA,7.85813287660496,0.473322852994643,16.6020567713723,9.1193432015214e-13,0.98,1
"21255",23,309,"mod2",NA,NA,NA,NA,7.92580372181263,0.457180899168591,17.3362529716927,1.62212524571581e-13,0.98,1
"21256",24,309,"mod2",NA,NA,NA,NA,8.07071082904833,0.432194907879402,18.6737758402752,5.56184273828262e-15,0.98,1
"21257",25,309,"mod2",NA,NA,NA,NA,7.94224434870421,0.458903500674601,17.3070031870075,1.67446654656347e-13,0.98,1
"21258",26,309,"mod2",NA,NA,NA,NA,7.93151994115463,0.484587029857307,16.3675861144905,1.17496327475998e-12,0.98,1
"21259",28,309,"mod2",NA,NA,NA,NA,8.13285109514893,0.473386206048308,17.1801607043848,1.92275844389024e-13,0.98,1
"21260",29,309,"mod2",NA,NA,NA,NA,7.88389429971904,0.491269949774933,16.0479880833967,1.66833768910465e-12,0.98,1
"21261",30,309,"mod2",NA,NA,NA,NA,7.83414214277916,0.46351066690939,16.9017515713627,2.61278418697215e-13,0.98,1
"21262",31,309,"mod2",NA,NA,NA,NA,8.07004751513005,0.464567317885819,17.3711046912549,4.05812514074095e-13,0.98,1
"21263",32,309,"mod2",NA,NA,NA,NA,8.01512286619458,0.450849686535137,17.7778162114125,1.01002638488221e-13,0.98,1
"21264",33,309,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.98,1
"21265",34,309,"mod2",NA,NA,NA,NA,7.78182767743597,0.427437760997995,18.2057562234715,2.43555170138477e-14,0.98,1
"21266",35,309,"mod2",NA,NA,NA,NA,7.90845104658949,0.450596791009099,17.5510594047479,1.28653405832311e-13,0.98,1
"21267",36,309,"mod2",NA,NA,NA,NA,8.04808625264208,0.469046187315748,17.1584088524407,1.96907100681722e-13,0.98,1
"21268",37,309,"mod2",NA,NA,NA,NA,7.85558026613155,0.47371663561597,16.5828676375635,9.30935530730976e-13,0.98,1
"21269",38,309,"mod2",NA,NA,NA,NA,7.88988315998611,0.426851217872597,18.4839185871575,1.80333915539312e-14,0.98,1
"21270",39,309,"mod2",NA,NA,NA,NA,7.95167811359789,0.455427102619149,17.4598263209809,1.41919334726747e-13,0.98,1
"21271",40,309,"mod2",NA,NA,NA,NA,7.91909998832619,0.455775647001498,17.3749958788389,1.5554195504952e-13,0.98,1
"21272",41,309,"mod2",NA,NA,NA,NA,8.00300172248619,0.516663664772252,15.4897707505984,7.52069952647275e-12,0.98,1
"21273",42,309,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.98,1
"21274",43,309,"mod2",NA,NA,NA,NA,7.72213543796434,0.435777882093748,17.7203473495773,4.15576565026884e-14,0.98,1
"21275",44,309,"mod2",NA,NA,NA,NA,7.93188381363557,0.456016961492668,17.3938350619072,1.52402691412417e-13,0.98,1
"21276",45,309,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.98,1
"21277",46,309,"mod2",NA,NA,NA,NA,7.94945161099756,0.456778216489755,17.4033071718862,1.50849435062402e-13,0.98,1
"21278",47,309,"mod2",NA,NA,NA,NA,8.00072293858045,0.486850792076746,16.4336241591638,1.0936718669191e-12,0.98,1
"21279",48,309,"mod2",NA,NA,NA,NA,8.04012441137669,0.477412828670624,16.8410313433863,2.79514682228479e-13,0.98,1
"21280",49,309,"mod2",NA,NA,NA,NA,7.94312785753476,0.46041411407723,17.2521380528364,4.58997749293248e-13,0.98,1
"21281",50,309,"mod2",NA,NA,NA,NA,7.89104957498543,0.424970202175848,18.5684773534315,1.64720072511018e-14,0.98,1
"21282",51,309,"mod2",NA,NA,NA,NA,8.08515673723939,0.485920476125108,16.638847577927,8.76632872648604e-13,0.98,1
"21283",52,309,"mod2",NA,NA,NA,NA,8.02479746607,0.485811670919783,16.5183299340601,9.97947730402373e-13,0.98,1
"21284",53,309,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.98,1
"21285",54,309,"mod2",NA,NA,NA,NA,7.92043023563763,0.448267551613844,17.6689796241612,1.13402626780699e-13,0.98,1
"21286",55,309,"mod2",NA,NA,NA,NA,7.94171443000997,0.457168936242663,17.3715093052485,1.56130325080825e-13,0.98,1
"21287",56,309,"mod2",NA,NA,NA,NA,7.91102954164989,0.427694718308287,18.4969072635298,1.77838417268289e-14,0.98,1
"21288",57,309,"mod2",NA,NA,NA,NA,8.14577021292275,0.515457155528714,15.8030015211788,5.36961895513751e-12,0.98,1
"21289",58,309,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.98,1
"21290",59,309,"mod2",NA,NA,NA,NA,8.07921419750083,0.49964131018191,16.1700284441239,1.45825472249076e-12,0.98,1
"21291",60,309,"mod2",NA,NA,NA,NA,8.00977113728317,0.448430568051295,17.8617866576102,3.55190362753275e-14,0.98,1
"21292",61,309,"mod2",NA,NA,NA,NA,8.01767100827308,0.490618757791855,16.3419577440506,1.20819708859332e-12,0.98,1
"21293",62,309,"mod2",NA,NA,NA,NA,8.02602668407313,0.491423398643606,16.3322029562004,1.22110452444969e-12,0.98,1
"21294",63,309,"mod2",NA,NA,NA,NA,8.10457466006376,0.470963153656277,17.2085111056878,1.8641019129537e-13,0.98,1
"21295",64,309,"mod2",NA,NA,NA,NA,7.95319605532686,0.422584258531851,18.8203793557242,1.26042721376629e-14,0.98,1
"21296",65,309,"mod2",NA,NA,NA,NA,7.93545836450007,0.454082324748711,17.4758142565702,1.39494948192847e-13,0.98,1
"21297",66,309,"mod2",NA,NA,NA,NA,7.87748808167982,0.454602512531363,17.3282986004974,1.63618746532041e-13,0.98,1
"21298",67,309,"mod2",NA,NA,NA,NA,7.85316042996295,0.398044235439716,19.729366062261,4.92464337079568e-15,0.98,1
"21299",68,309,"mod2",NA,NA,NA,NA,8.01085150570158,0.388591249374869,20.6151103983652,2.04488877190504e-15,0.98,1
"21300",69,309,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.98,1
"21301",70,309,"mod2",NA,NA,NA,NA,7.96996821708787,0.423833528296177,18.804477902273,1.28178035011428e-14,0.98,1
"21302",71,309,"mod2",NA,NA,NA,NA,8.00338228065699,0.503008530459002,15.9110269429304,4.78706218998234e-12,0.98,1
"21303",72,309,"mod2",NA,NA,NA,NA,7.92384884559428,0.445188394927645,17.7988665829488,9.8772813766931e-14,0.98,1
"21304",73,309,"mod2",NA,NA,NA,NA,8.05392733812915,0.452439506196706,17.801114243608,9.85377879039237e-14,0.98,1
"21305",74,309,"mod2",NA,NA,NA,NA,7.91343713072553,0.453764011647295,17.4395433035719,1.45058658844544e-13,0.98,1
"21306",75,309,"mod2",NA,NA,NA,NA,8.02060375530087,0.452439415918012,17.7274646573991,1.06552779017738e-13,0.98,1
"21307",76,309,"mod2",NA,NA,NA,NA,7.90714728391037,0.460063146336397,17.1870912653557,1.90824304079636e-13,0.98,1
"21308",77,309,"mod2",NA,NA,NA,NA,7.85274168798117,0.422542707589356,18.5844922819323,4.36413605266565e-14,0.98,1
"21309",78,309,"mod2",NA,NA,NA,NA,7.91721490729661,0.456483096245834,17.3439388498909,1.60865783483383e-13,0.98,1
"21310",79,309,"mod2",NA,NA,NA,NA,8.09582136413889,0.453271253691738,17.8608753548813,3.55548621901085e-14,0.98,1
"21311",80,309,"mod2",NA,NA,NA,NA,7.90936153025698,0.428530899488469,18.4569223355848,1.85638442077705e-14,0.98,1
"21312",81,309,"mod2",NA,NA,NA,NA,8.08645811945684,0.511017520841653,15.8242286999051,5.24952018529353e-12,0.98,1
"21313",82,309,"mod2",NA,NA,NA,NA,7.93545836450007,0.454082324748711,17.4758142565702,1.39494948192847e-13,0.98,1
"21314",83,309,"mod2",NA,NA,NA,NA,8.04967716846995,0.448618381975494,17.9432620059462,8.48018507825969e-14,0.98,1
"21315",84,309,"mod2",NA,NA,NA,NA,8.11262068322188,0.488074438559031,16.6216872720752,8.92916631481672e-13,0.98,1
"21316",85,309,"mod2",NA,NA,NA,NA,7.91944493218177,0.457221957144042,17.3207887513741,1.64958097690536e-13,0.98,1
"21317",86,309,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.98,1
"21318",87,309,"mod2",NA,NA,NA,NA,7.94742460043876,0.460295896898609,17.2659036371758,1.75101874059595e-13,0.98,1
"21319",88,309,"mod2",NA,NA,NA,NA,7.92260838147477,0.432866791725043,18.3026476803682,5.82902550257647e-14,0.98,1
"21320",89,309,"mod2",NA,NA,NA,NA,7.85060847981309,0.451213128178978,17.3988919859155,1.51571374102665e-13,0.98,1
"21321",91,309,"mod2",NA,NA,NA,NA,7.94704842402629,0.438872197201397,18.1078876144424,1.92381288600984e-13,0.98,1
"21322",92,309,"mod2",NA,NA,NA,NA,8.03813817285129,0.419348246035795,19.1681692932731,8.75607466664813e-15,0.98,1
"21323",93,309,"mod2",NA,NA,NA,NA,7.87768797681334,0.424495115977231,18.5577823638279,4.48473726786509e-14,0.98,1
"21324",94,309,"mod2",NA,NA,NA,NA,8.00880113974356,0.456727396636196,17.535188821009,1.30864327086765e-13,0.98,1
"21325",95,309,"mod2",NA,NA,NA,NA,7.99284719277916,0.457044747701646,17.4881064337201,1.37660482244095e-13,0.98,1
"21326",96,309,"mod2",NA,NA,NA,NA,7.93245935271747,0.45519688913846,17.4264357731685,1.47125990726076e-13,0.98,1
"21327",97,309,"mod2",NA,NA,NA,NA,7.88198864652973,0.461583759293913,17.0759661444476,2.15547802797403e-13,0.98,1
"21328",98,309,"mod2",NA,NA,NA,NA,8.28445629072788,0.480756048492673,17.2321415751343,1.81664279845773e-13,0.98,1
"21329",99,309,"mod2",NA,NA,NA,NA,7.94812039728374,0.457379197938874,17.3775292647786,1.55115894693317e-13,0.98,1
"21330",100,309,"mod2",NA,NA,NA,NA,7.95424622641771,0.461679401163583,17.228938970139,4.70195527022139e-13,0.98,1
"21331",1,310,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21332",2,310,"mod2",NA,NA,NA,NA,7.73176272967826,0.488493982901264,15.8277542821669,2.13180883945382e-12,0.99,1
"21333",3,310,"mod2",NA,NA,NA,NA,8.0162170018993,0.508134111480757,15.7757899357301,2.25972589274969e-12,0.99,1
"21334",4,310,"mod2",NA,NA,NA,NA,8.14520357791459,0.501505830894506,16.241493271148,3.38309830920568e-12,0.99,1
"21335",5,310,"mod2",NA,NA,NA,NA,8.08954770893842,0.477312457835321,16.9481176871554,6.30943139118957e-13,0.99,1
"21336",6,310,"mod2",NA,NA,NA,NA,8.15454228300955,0.502306755322357,16.2341879670249,3.4089292989523e-12,0.99,1
"21337",7,310,"mod2",NA,NA,NA,NA,8.06434248320827,0.452561374318129,17.8193344391327,9.66540755940942e-14,0.99,1
"21338",8,310,"mod2",NA,NA,NA,NA,7.94354824248601,0.456011015454812,17.4196411342462,1.48209763983106e-13,0.99,1
"21339",9,310,"mod2",NA,NA,NA,NA,7.95479894999822,0.47519969901592,16.7399073830889,7.8684847408843e-13,0.99,1
"21340",10,310,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.99,1
"21341",11,310,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21342",12,310,"mod2",NA,NA,NA,NA,8.23457188837279,0.530585753887127,15.5197756970394,1.80112822744136e-11,0.99,1
"21343",13,310,"mod2",NA,NA,NA,NA,7.97754126484729,0.516066041882693,15.4583728000082,7.78155081877101e-12,0.99,1
"21344",14,310,"mod2",NA,NA,NA,NA,7.94866972756379,0.456552843574438,17.4101855665429,1.49731894012639e-13,0.99,1
"21345",15,310,"mod2",NA,NA,NA,NA,7.92433649388878,0.457184113772285,17.332921803656,1.62799882621845e-13,0.99,1
"21346",16,310,"mod2",NA,NA,NA,NA,8.03915900596808,0.471814176363464,17.0388246235634,5.73502638767881e-13,0.99,1
"21347",17,310,"mod2",NA,NA,NA,NA,7.99973782858902,0.492907574806482,16.2296914015366,1.36583381743567e-12,0.99,1
"21348",18,310,"mod2",NA,NA,NA,NA,8.00977296127347,0.450328056141848,17.7865288472067,1.00073399962385e-13,0.99,1
"21349",19,310,"mod2",NA,NA,NA,NA,7.92374204592747,0.458002029518399,17.3006701613517,1.68603031159049e-13,0.99,1
"21350",20,310,"mod2",NA,NA,NA,NA,8.01272885324523,0.465680238952286,17.2065039119391,1.27078432385707e-12,0.99,1
"21351",21,310,"mod2",NA,NA,NA,NA,8.09003387450957,0.4628393477629,17.4791402537666,5.44569156899051e-14,0.99,1
"21352",22,310,"mod2",NA,NA,NA,NA,7.85813287660496,0.473322852994643,16.6020567713723,9.1193432015214e-13,0.99,1
"21353",23,310,"mod2",NA,NA,NA,NA,7.92580372181263,0.457180899168591,17.3362529716927,1.62212524571581e-13,0.99,1
"21354",24,310,"mod2",NA,NA,NA,NA,8.07071082904833,0.432194907879402,18.6737758402752,5.56184273828262e-15,0.99,1
"21355",25,310,"mod2",NA,NA,NA,NA,7.94224434870421,0.458903500674601,17.3070031870075,1.67446654656347e-13,0.99,1
"21356",26,310,"mod2",NA,NA,NA,NA,7.93151994115463,0.484587029857307,16.3675861144905,1.17496327475998e-12,0.99,1
"21357",27,310,"mod2",NA,NA,NA,NA,8.02168533371548,0.467548910163634,17.1568902404414,1.97234763602998e-13,0.99,1
"21358",28,310,"mod2",NA,NA,NA,NA,8.13285109514893,0.473386206048308,17.1801607043848,1.92275844389024e-13,0.99,1
"21359",29,310,"mod2",NA,NA,NA,NA,7.88389429971904,0.491269949774933,16.0479880833967,1.66833768910465e-12,0.99,1
"21360",30,310,"mod2",NA,NA,NA,NA,7.85732904580662,0.463398008736112,16.9558973014083,2.46066591732757e-13,0.99,1
"21361",31,310,"mod2",NA,NA,NA,NA,8.07004751513005,0.464567317885819,17.3711046912549,4.05812514074095e-13,0.99,1
"21362",32,310,"mod2",NA,NA,NA,NA,8.01512286619458,0.450849686535137,17.7778162114125,1.01002638488221e-13,0.99,1
"21363",33,310,"mod2",NA,NA,NA,NA,7.96712343194782,0.455545646630964,17.4891879460808,1.37500292363469e-13,0.99,1
"21364",34,310,"mod2",NA,NA,NA,NA,7.78182767743597,0.427437760997995,18.2057562234715,2.43555170138477e-14,0.99,1
"21365",35,310,"mod2",NA,NA,NA,NA,7.90845104658949,0.450596791009099,17.5510594047479,1.28653405832311e-13,0.99,1
"21366",36,310,"mod2",NA,NA,NA,NA,8.04808625264208,0.469046187315748,17.1584088524407,1.96907100681722e-13,0.99,1
"21367",37,310,"mod2",NA,NA,NA,NA,7.85956831720331,0.455606561601425,17.2507794654613,1.78010363416421e-13,0.99,1
"21368",38,310,"mod2",NA,NA,NA,NA,7.89446407043152,0.427322042904938,18.4742729786764,1.82210772459326e-14,0.99,1
"21369",39,310,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
"21370",40,310,"mod2",NA,NA,NA,NA,7.91909998832619,0.455775647001498,17.3749958788389,1.5554195504952e-13,0.99,1
"21371",41,310,"mod2",NA,NA,NA,NA,8.00300172248619,0.516663664772252,15.4897707505984,7.52069952647275e-12,0.99,1
"21372",42,310,"mod2",NA,NA,NA,NA,7.97233686232705,0.456077851880551,17.4802105154956,1.38835934795219e-13,0.99,1
