"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1052",48,18,71,20,51,113,0.11078431372549,1.59154929577465,2.2156862745098,5.65,0.445218889498003,1.3921568627451,1.15387573507095,2.31372549019608
"1053",48,19,72,24,48,111,0.0963541666666667,1.54166666666667,2.3125,4.625,0.409950491031572,1.5,1.1829256344282,2.39583333333333
"1054",48,20,72,23,49,102,0.0905057675244011,1.41666666666667,2.08163265306122,4.43478260869565,0.442714340638216,1.46938775510204,1.18674981135528,2.44897959183673
"1055",48,21,73,22,51,118,0.105169340463458,1.61643835616438,2.31372549019608,5.36363636363636,0.431844297615628,1.43137254901961,1.21538100052995,2.33333333333333
"1056",48,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1057",49,1,23,13,10,10,0.0769230769230769,0.434782608695652,1,0.769230769230769,0.62,2.3,0,3
"1058",49,2,25,16,9,17,0.118055555555556,0.68,1.88888888888889,1.0625,0.342560553633218,2.77777777777778,1.7156862745098,2.33333333333333
"1059",49,3,38,23,15,26,0.0753623188405797,0.684210526315789,1.73333333333333,1.1304347826087,0.548816568047337,2.53333333333333,1.78716818806504,3
"1060",49,4,42,23,19,31,0.0709382151029748,0.738095238095238,1.63157894736842,1.34782608695652,0.485952133194589,2.21052631578947,1.1254612456674,3.05263157894737
"1061",49,5,46,18,28,40,0.0793650793650794,0.869565217391304,1.42857142857143,2.22222222222222,0.608125,1.64285714285714,0.729245460595362,2.07142857142857
"1062",49,6,47,21,26,38,0.0695970695970696,0.808510638297872,1.46153846153846,1.80952380952381,0.490304709141274,1.80769230769231,1.06286523410063,3
"1063",49,7,49,24,25,39,0.065,0.795918367346939,1.56,1.625,0.493754109138725,1.96,1.15151902078378,3.2
"1064",49,8,54,27,27,40,0.0548696844993141,0.740740740740741,1.48148148148148,1.48148148148148,0.61375,2,1.60480049083511,2.25925925925926
"1065",49,9,63,21,42,93,0.105442176870748,1.47619047619048,2.21428571428571,4.42857142857143,0.397849462365591,1.5,1.12497303335615,2.66666666666667
"1066",49,10,64,22,42,95,0.102813852813853,1.484375,2.26190476190476,4.31818181818182,0.415069252077563,1.52380952380952,1.11404860809097,2.52380952380952
"1067",49,11,66,23,43,87,0.0879676440849343,1.31818181818182,2.02325581395349,3.78260869565217,0.455013872374158,1.53488372093023,1.22198803077372,2.65116279069767
"1068",49,12,67,24,43,97,0.0939922480620155,1.44776119402985,2.25581395348837,4.04166666666667,0.401530449569561,1.55813953488372,1.22538124809015,2.3953488372093
"1069",49,13,69,23,46,95,0.0897920604914934,1.3768115942029,2.06521739130435,4.1304347826087,0.436454293628809,1.5,1.02031986728621,2.65217391304348
"1070",49,14,69,21,48,113,0.112103174603175,1.63768115942029,2.35416666666667,5.38095238095238,0.400971101887383,1.4375,1.17143614062944,2.47916666666667
"1071",49,15,71,24,47,116,0.102836879432624,1.63380281690141,2.46808510638298,4.83333333333333,0.372101664684899,1.51063829787234,1.19621695557342,2.5531914893617
"1072",49,16,73,22,51,97,0.0864527629233512,1.32876712328767,1.90196078431373,4.40909090909091,0.495908173025826,1.43137254901961,1.12891516636996,2.27450980392157
"1073",49,17,76,23,53,126,0.103363412633306,1.65789473684211,2.37735849056604,5.47826086956522,0.398463088939279,1.43396226415094,1.17833838092622,2.37735849056604
"1074",49,18,77,22,55,129,0.106611570247934,1.67532467532468,2.34545454545455,5.86363636363636,0.399375037557839,1.4,1.14423378027408,2.38181818181818
"1075",49,19,78,22,56,128,0.103896103896104,1.64102564102564,2.28571428571429,5.81818181818182,0.4102783203125,1.39285714285714,1.09449823664373,2.375
"1076",49,20,78,23,55,126,0.0996047430830039,1.61538461538462,2.29090909090909,5.47826086956522,0.41206853111615,1.41818181818182,1.15305164025018,2.29090909090909
"1077",49,21,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1078",49,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1079",50,1,33,23,10,18,0.0782608695652174,0.545454545454545,1.8,0.782608695652174,0.404320987654321,3.3,0.773001205818937,3.54545454545455
"1080",50,2,37,18,19,33,0.0964912280701754,0.891891891891892,1.73684210526316,1.83333333333333,0.449035812672176,1.94736842105263,1.04660513980575,3.10526315789474
"1081",50,3,40,19,21,43,0.107769423558897,1.075,2.04761904761905,2.26315789473684,0.442942130881558,1.9047619047619,1.36323321575425,2.76190476190476
"1082",50,4,50,27,23,39,0.0628019323671498,0.78,1.69565217391304,1.44444444444444,0.57922419460881,2.17391304347826,1.51865566055809,2.54166666666667
"1083",50,5,52,22,30,71,0.107575757575758,1.36538461538462,2.36666666666667,3.22727272727273,0.420749851219996,1.73333333333333,1.41968773014033,2.6
"1084",50,6,53,23,30,60,0.0869565217391304,1.13207547169811,2,2.60869565217391,0.4675,1.76666666666667,1.15987349026088,2.6
"1085",50,7,56,23,33,80,0.105401844532279,1.42857142857143,2.42424242424242,3.47826086956522,0.38015625,1.6969696969697,1.22537872933352,2.72727272727273
"1086",50,8,56,21,35,81,0.110204081632653,1.44642857142857,2.31428571428571,3.85714285714286,0.407102575826856,1.6,1.1219642619154,2.77142857142857
"1087",50,9,58,23,35,65,0.0807453416149068,1.12068965517241,1.85714285714286,2.82608695652174,0.468639053254438,1.65714285714286,1.28294698295217,2.74285714285714
"1088",50,10,61,23,38,85,0.097254004576659,1.39344262295082,2.23684210526316,3.69565217391304,0.42242214532872,1.60526315789474,1.25341899535537,2.73684210526316
"1089",50,11,62,23,39,80,0.0891861761426979,1.29032258064516,2.05128205128205,3.47826086956522,0.40859375,1.58974358974359,0.973002642879213,2.51282051282051
"1090",50,12,69,28,41,96,0.0836236933797909,1.39130434782609,2.34146341463415,3.42857142857143,0.404296875,1.68292682926829,1.38822758540781,2.51219512195122
"1091",50,13,70,24,46,106,0.0960144927536232,1.51428571428571,2.30434782608696,4.41666666666667,0.424083303666786,1.52173913043478,1.33440219049041,2.3695652173913
"1092",50,14,72,22,50,108,0.0981818181818182,1.5,2.16,4.90909090909091,0.445644718792867,1.44,1.08052225551869,2.5
"1093",50,15,73,24,49,103,0.0875850340136054,1.41095890410959,2.10204081632653,4.29166666666667,0.447450278065793,1.48979591836735,1.07529122675156,2.44897959183673
"1094",50,16,74,23,51,121,0.103154305200341,1.63513513513514,2.37254901960784,5.26086956521739,0.398879857933201,1.45098039215686,1.20441014496182,2.37254901960784
"1095",50,17,76,23,53,128,0.105004101722724,1.68421052631579,2.41509433962264,5.56521739130435,0.42340087890625,1.43396226415094,1.18426400524779,2.41509433962264
"1096",50,18,77,23,54,124,0.0998389694041868,1.61038961038961,2.2962962962963,5.39130434782609,0.411615504682622,1.42592592592593,1.16722009487181,2.2962962962963
"1097",50,19,78,23,55,128,0.101185770750988,1.64102564102564,2.32727272727273,5.56521739130435,0.4326171875,1.41818181818182,1.17891007019131,2.32727272727273
"1098",50,20,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1099",50,21,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1100",50,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1101",51,1,36,19,17,28,0.086687306501548,0.777777777777778,1.64705882352941,1.47368421052632,0.494897959183673,2.11764705882353,1.570807745967,2.88235294117647
"1102",51,2,42,17,25,41,0.0964705882352941,0.976190476190476,1.64,2.41176470588235,0.510410469958358,1.68,0.881213807843391,2.56
"1103",51,3,47,22,25,62,0.112727272727273,1.31914893617021,2.48,2.81818181818182,0.370707596253902,1.88,1.53371520980257,2.72
"1104",51,4,54,24,30,59,0.0819444444444444,1.09259259259259,1.96666666666667,2.45833333333333,0.456765297328354,1.8,1.00500880335751,3.1
"1105",51,5,57,27,30,73,0.0901234567901235,1.28070175438596,2.43333333333333,2.7037037037037,0.389378870332145,1.9,1.30790517739172,2.83333333333333
"1106",51,6,58,23,35,77,0.0956521739130435,1.32758620689655,2.2,3.34782608695652,0.424017540900658,1.65714285714286,1.20906559453067,2.74285714285714
