"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1864",85,16,76,27,49,96,0.103114930182599,1.41176470588235,1.95918367346939,5.05263157894737,0.464735243055555,1.38775510204082,1.05221066616801,2.48979591836735
"1865",85,17,76,27,49,98,0.1,1.42028985507246,2,4.9,0.440024989587672,1.40816326530612,1.07550245902025,2.48979591836735
"1866",85,18,77,27,50,103,0.103,1.47142857142857,2.06,5.15,0.428409840701292,1.4,1.07596296200105,2.46
"1867",85,19,77,27,50,108,0.108,1.54285714285714,2.16,5.4,0.432013031550068,1.4,1.09055050846929,2.46
"1868",85,20,79,27,52,118,0.113461538461538,1.63888888888889,2.26923076923077,5.9,0.426888825050273,1.38461538461538,1.0747584560477,2.48076923076923
"1869",85,21,80,28,52,122,0.111721611721612,1.67123287671233,2.34615384615385,5.80952380952381,0.415614082235958,1.40384615384615,1.09812208698907,2.48076923076923
"1870",85,22,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408615,1.41071428571429,1.15823606166619,2.375
"1871",86,1,38,18,20,36,0.18,1.2,1.8,3.6,0.484567901234568,1.5,0.792877651822924,3.9
"1872",86,2,41,19,22,45,0.157342657342657,1.28571428571429,2.04545454545455,3.46153846153846,0.442469135802469,1.59090909090909,0.881174436521793,3.63636363636364
"1873",86,3,49,20,29,56,0.137931034482759,1.30232558139535,1.93103448275862,4,0.470344387755102,1.48275862068966,0.892901564693685,3.3448275862069
"1874",86,4,51,20,31,62,0.142857142857143,1.37777777777778,2,4.42857142857143,0.451352757544225,1.45161290322581,0.87899526409282,3.2258064516129
"1875",86,5,56,20,36,69,0.136904761904762,1.38,1.91666666666667,4.92857142857143,0.47153959252258,1.38888888888889,0.938838361657197,3.02777777777778
"1876",86,6,63,22,41,80,0.121951219512195,1.40350877192982,1.95121951219512,5,0.46765625,1.39024390243902,1.00701256895055,2.80487804878049
"1877",86,7,67,25,42,82,0.108465608465608,1.36666666666667,1.95238095238095,4.55555555555556,0.473676383105294,1.42857142857143,1.05914175286207,2.78571428571429
"1878",86,8,70,26,44,85,0.107323232323232,1.37096774193548,1.93181818181818,4.72222222222222,0.480415224913495,1.40909090909091,1.05991390470518,2.70454545454545
"1879",86,9,72,27,45,87,0.101754385964912,1.359375,1.93333333333333,4.57894736842105,0.483154974237019,1.42222222222222,1.0797881369228,2.71111111111111
"1880",86,10,73,27,46,92,0.105263157894737,1.41538461538462,2,4.84210526315789,0.46680056710775,1.41304347826087,1.08435679443389,2.67391304347826
"1881",86,11,74,27,47,96,0.107502799552072,1.45454545454545,2.04255319148936,5.05263157894737,0.457573784722222,1.40425531914894,1.0723528979505,2.63829787234043
"1882",86,12,76,27,49,100,0.107411385606874,1.47058823529412,2.04081632653061,5.26315789473684,0.4581,1.38775510204082,1.04757510730361,2.57142857142857
"1883",86,13,77,27,50,103,0.108421052631579,1.49275362318841,2.06,5.42105263157895,0.452540295975115,1.38,1.07772436257578,2.54
"1884",86,14,77,27,50,103,0.108421052631579,1.49275362318841,2.06,5.42105263157895,0.452540295975115,1.38,1.07772436257578,2.54
"1885",86,15,77,27,50,105,0.105,1.5,2.1,5.25,0.452244897959184,1.4,1.09627280316394,2.54
"1886",86,16,82,28,54,116,0.0976430976430976,1.52631578947368,2.14814814814815,5.27272727272727,0.440546967895363,1.40740740740741,1.16929191448265,2.42592592592593
"1887",86,17,82,28,54,117,0.0984848484848485,1.53947368421053,2.16666666666667,5.31818181818182,0.435970487252539,1.40740740740741,1.15477454333637,2.42592592592593
"1888",86,18,83,29,54,121,0.0974235104669887,1.57142857142857,2.24074074074074,5.26086956521739,0.422238918106687,1.42592592592593,1.16578704473566,2.42592592592593
"1889",86,19,84,29,55,125,0.0988142292490119,1.6025641025641,2.27272727272727,5.43478260869565,0.409152,1.41818181818182,1.17327823562095,2.4
"1890",86,20,84,29,55,126,0.0996047430830039,1.61538461538462,2.29090909090909,5.47826086956522,0.405265810027715,1.41818181818182,1.19535827543845,2.4
"1891",86,21,84,29,55,130,0.102766798418972,1.66666666666667,2.36363636363636,5.65217391304348,0.392662721893491,1.41818181818182,1.1852630445806,2.4
"1892",86,22,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1893",87,1,36,18,18,23,0.127777777777778,0.821428571428571,1.27777777777778,2.3,0.65406427221172,1.55555555555556,0.699407312994955,3.5
"1894",87,2,47,19,28,43,0.118131868131868,1.04878048780488,1.53571428571429,3.30769230769231,0.556517036235803,1.46428571428571,0.87934639980738,3.17857142857143
"1895",87,3,50,20,30,46,0.117948717948718,1.06976744186047,1.53333333333333,3.53846153846154,0.575614366729679,1.43333333333333,0.875987031800014,3.03333333333333
"1896",87,4,57,21,36,65,0.128968253968254,1.3,1.80555555555556,4.64285714285714,0.49491124260355,1.38888888888889,0.878395610475101,2.97222222222222
"1897",87,5,60,22,38,71,0.124561403508772,1.33962264150943,1.86842105263158,4.73333333333333,0.486411426304305,1.39473684210526,0.904658959191449,2.89473684210526
"1898",87,6,63,24,39,73,0.116987179487179,1.32727272727273,1.87179487179487,4.5625,0.489022330643648,1.41025641025641,0.933688170349375,2.87179487179487
"1899",87,7,66,24,42,82,0.12202380952381,1.41379310344828,1.95238095238095,5.125,0.479179060083284,1.38095238095238,0.896769048720869,2.76190476190476
"1900",87,8,66,24,42,83,0.123511904761905,1.43103448275862,1.97619047619048,5.1875,0.473218173900421,1.38095238095238,0.932284721705252,2.76190476190476
"1901",87,9,68,25,43,89,0.121751025991792,1.48333333333333,2.06976744186047,5.23529411764706,0.446660775154652,1.3953488372093,0.969110252867425,2.72093023255814
"1902",87,10,69,25,44,92,0.116161616161616,1.48387096774194,2.09090909090909,5.11111111111111,0.451323251417769,1.40909090909091,0.983792614332839,2.70454545454545
"1903",87,11,70,25,45,96,0.118518518518519,1.52380952380952,2.13333333333333,5.33333333333333,0.440212673611111,1.4,1.0526068491974,2.66666666666667
"1904",87,12,71,25,46,98,0.118357487922705,1.53125,2.1304347826087,5.44444444444444,0.443773427738442,1.39130434782609,1.05400741780016,2.6304347826087
"1905",87,13,71,25,46,98,0.118357487922705,1.53125,2.1304347826087,5.44444444444444,0.443773427738442,1.39130434782609,1.05400741780016,2.6304347826087
"1906",87,14,74,25,49,103,0.116780045351474,1.53731343283582,2.10204081632653,5.72222222222222,0.453200113111509,1.36734693877551,1.07251959436996,2.57142857142857
"1907",87,15,74,25,49,104,0.117913832199546,1.55223880597015,2.12244897959184,5.77777777777778,0.454604289940828,1.36734693877551,1.05721139196399,2.57142857142857
"1908",87,16,80,27,53,116,0.104222821203953,1.56756756756757,2.18867924528302,5.52380952380952,0.459423305588585,1.39622641509434,1.09107730119975,2.45283018867925
"1909",87,17,80,27,53,117,0.105121293800539,1.58108108108108,2.20754716981132,5.57142857142857,0.441230184819928,1.39622641509434,1.09097092754469,2.45283018867925
"1910",87,18,81,28,53,122,0.104631217838765,1.62666666666667,2.30188679245283,5.54545454545455,0.426229508196721,1.41509433962264,1.1022463948547,2.45283018867925
"1911",87,19,82,28,54,126,0.106060606060606,1.65789473684211,2.33333333333333,5.72727272727273,0.418934240362812,1.40740740740741,1.08659908707191,2.42592592592593
"1912",87,20,82,28,54,128,0.107744107744108,1.68421052631579,2.37037037037037,5.81818181818182,0.4110107421875,1.40740740740741,1.09601287080169,2.42592592592593
"1913",87,21,84,28,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1914",87,22,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1915",88,1,16,8,8,8,0.333333333333333,0.727272727272727,1,2.66666666666667,0.53125,1.375,0,4.375
"1916",88,2,33,17,16,24,0.15,0.923076923076923,1.5,2.4,0.598958333333333,1.625,0.968962790249909,3.5625
"1917",88,3,51,21,30,49,0.108888888888889,1.08888888888889,1.63333333333333,3.26666666666667,0.556434818825489,1.5,0.917839397859823,3.1
"1918",88,4,54,21,33,59,0.111742424242424,1.20408163265306,1.78787878787879,3.6875,0.512783682849756,1.48484848484848,1.05374753081377,3
"1919",88,5,55,21,34,62,0.107266435986159,1.2156862745098,1.82352941176471,3.64705882352941,0.504942767950052,1.5,1.06137900849714,2.97058823529412
"1920",88,6,61,23,38,72,0.105263157894737,1.28571428571429,1.89473684210526,4,0.480902777777778,1.47368421052632,1.05113955688684,2.81578947368421
"1921",88,7,64,24,40,76,0.105555555555556,1.31034482758621,1.9,4.22222222222222,0.468317174515235,1.45,1.07649733347789,2.725
"1922",88,8,65,24,41,84,0.113821138211382,1.42372881355932,2.04878048780488,4.66666666666667,0.44812925170068,1.4390243902439,1.17479612720251,2.68292682926829
"1923",88,9,66,24,42,85,0.112433862433862,1.41666666666667,2.02380952380952,4.72222222222222,0.436262975778547,1.42857142857143,1.17174702485938,2.64285714285714
"1924",88,10,68,24,44,90,0.113636363636364,1.45161290322581,2.04545454545455,5,0.427283950617284,1.40909090909091,1.11134176605219,2.63636363636364
"1925",88,11,70,24,46,94,0.113526570048309,1.46875,2.04347826086957,5.22222222222222,0.428021729289271,1.39130434782609,1.09272786531406,2.58695652173913
"1926",88,12,77,26,51,107,0.099906629318394,1.48611111111111,2.09803921568627,5.09523809523809,0.434710455061578,1.41176470588235,1.09543779824799,2.50980392156863
"1927",88,13,77,26,51,108,0.100840336134454,1.5,2.11764705882353,5.14285714285714,0.429441015089163,1.41176470588235,1.0803049678352,2.50980392156863
"1928",88,14,78,26,52,111,0.101648351648352,1.52054794520548,2.13461538461538,5.28571428571429,0.447934420907394,1.40384615384615,1.06625397403058,2.48076923076923
"1929",88,15,80,28,52,113,0.0987762237762238,1.52702702702703,2.17307692307692,5.13636363636364,0.441773044091158,1.42307692307692,1.07504936606797,2.48076923076923
"1930",88,16,81,29,52,113,0.0987762237762238,1.52702702702703,2.17307692307692,5.13636363636364,0.441773044091158,1.42307692307692,1.07504936606797,2.48076923076923
"1931",88,17,81,29,52,115,0.100524475524476,1.55405405405405,2.21153846153846,5.22727272727273,0.430850661625709,1.42307692307692,1.09124933662768,2.48076923076923
"1932",88,18,81,29,52,116,0.101398601398601,1.56756756756757,2.23076923076923,5.27272727272727,0.434081450653983,1.42307692307692,1.07650973433328,2.48076923076923
"1933",88,19,83,29,54,121,0.0974235104669887,1.57142857142857,2.24074074074074,5.26086956521739,0.432415818591626,1.42592592592593,1.1526042315569,2.42592592592593
"1934",88,20,83,29,54,122,0.0982286634460548,1.58441558441558,2.25925925925926,5.30434782608696,0.415479709755442,1.42592592592593,1.15134577909429,2.42592592592593
"1935",88,21,84,29,55,124,0.0980237154150198,1.58974358974359,2.25454545454545,5.39130434782609,0.416948491155047,1.41818181818182,1.1561967418816,2.4
"1936",88,22,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1937",89,1,20,11,9,12,0.222222222222222,0.8,1.33333333333333,2,0.576388888888889,1.66666666666667,0.625,4.22222222222222
"1938",89,2,27,14,13,19,0.182692307692308,0.904761904761905,1.46153846153846,2.375,0.590027700831025,1.61538461538462,0.72972269090758,4.15384615384615
"1939",89,3,46,20,26,44,0.130177514792899,1.12820512820513,1.69230769230769,3.38461538461538,0.519628099173554,1.5,0.860064383521172,3.38461538461538
"1940",89,4,52,22,30,58,0.107407407407407,1.20833333333333,1.93333333333333,3.22222222222222,0.51961950059453,1.6,1.08522406132302,3.1
"1941",89,5,55,23,32,61,0.105902777777778,1.22,1.90625,3.38888888888889,0.524052674012362,1.5625,1.04844002752556,3
"1942",89,6,57,23,34,64,0.104575163398693,1.23076923076923,1.88235294117647,3.55555555555556,0.530029296875,1.52941176470588,1.03481480901092,2.94117647058824
"1943",89,7,59,23,36,66,0.101851851851852,1.22222222222222,1.83333333333333,3.66666666666667,0.544765840220385,1.5,1.02564518813674,2.83333333333333
"1944",89,8,62,23,39,73,0.103988603988604,1.28070175438596,1.87179487179487,4.05555555555556,0.534058922874836,1.46153846153846,1.0624780026151,2.79487179487179
"1945",89,9,64,24,40,78,0.108333333333333,1.3448275862069,1.95,4.33333333333333,0.452005259697567,1.45,1.0509203848633,2.75
"1946",89,10,66,24,42,84,0.111111111111111,1.4,2,4.66666666666667,0.439767573696145,1.42857142857143,1.05828171069599,2.69047619047619
