"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1236",57,4,49,16,33,58,0.109848484848485,1.18367346938776,1.75757575757576,3.625,0.576991676575505,1.48484848484848,1.05667430982899,2.93939393939394
"1237",57,5,51,16,35,63,0.1125,1.23529411764706,1.8,3.9375,0.55076845553036,1.45714285714286,1.05366222369062,2.91428571428571
"1238",57,6,53,17,36,66,0.107843137254902,1.24528301886792,1.83333333333333,3.88235294117647,0.543617998163453,1.47222222222222,1.09434583712334,2.88888888888889
"1239",57,7,55,17,38,71,0.109907120743034,1.29090909090909,1.86842105263158,4.17647058823529,0.540765721087086,1.44736842105263,1.09804694128162,2.84210526315789
"1240",57,8,57,17,40,73,0.107352941176471,1.28070175438596,1.825,4.29411764705882,0.549821730155752,1.425,1.08838529273119,2.75
"1241",57,9,57,17,40,74,0.108823529411765,1.29824561403509,1.85,4.35294117647059,0.536705624543462,1.425,1.06888455306663,2.75
"1242",57,10,62,18,44,86,0.108585858585859,1.38709677419355,1.95454545454545,4.77777777777778,0.486208761492699,1.40909090909091,1.05399425986489,2.59090909090909
"1243",57,11,65,19,46,90,0.102974828375286,1.38461538461538,1.95652173913043,4.73684210526316,0.453456790123457,1.41304347826087,1.08687469125981,2.56521739130435
"1244",57,12,66,19,47,92,0.103023516237402,1.39393939393939,1.95744680851064,4.84210526315789,0.474125708884688,1.40425531914894,1.09879806468236,2.53191489361702
"1245",57,13,67,19,48,97,0.106359649122807,1.44776119402985,2.02083333333333,5.10526315789474,0.459878839409076,1.39583333333333,1.17918351566412,2.5
"1246",57,14,67,19,48,100,0.109649122807018,1.49253731343284,2.08333333333333,5.26315789473684,0.4463,1.39583333333333,1.15497413314193,2.5
"1247",57,15,75,22,53,113,0.0969125214408233,1.50666666666667,2.13207547169811,5.13636363636364,0.4309656198606,1.41509433962264,1.20737070027249,2.43396226415094
"1248",57,16,76,22,54,115,0.0968013468013468,1.51315789473684,2.12962962962963,5.22727272727273,0.430850661625709,1.40740740740741,1.19085505848725,2.42592592592593
"1249",57,17,77,22,55,118,0.0975206611570248,1.53246753246753,2.14545454545455,5.36363636363636,0.439313415685148,1.4,1.16065192826806,2.4
"1250",57,18,77,22,55,119,0.0983471074380165,1.54545454545455,2.16363636363636,5.40909090909091,0.421862862792176,1.4,1.15992725823354,2.4
"1251",57,19,78,23,55,123,0.0972332015810277,1.57692307692308,2.23636363636364,5.34782608695652,0.410271663692247,1.41818181818182,1.17034977756325,2.4
"1252",57,20,79,23,56,132,0.102484472049689,1.67088607594937,2.35714285714286,5.73913043478261,0.409148301193756,1.41071428571429,1.17183367472124,2.375
"1253",57,21,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408615,1.41071428571429,1.15823606166619,2.375
"1254",57,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408615,1.41071428571429,1.15823606166619,2.375
"1255",58,1,28,10,18,23,0.127777777777778,0.821428571428571,1.27777777777778,2.3,0.65406427221172,1.55555555555556,0.699407312994955,3.5
"1256",58,2,30,10,20,27,0.135,0.9,1.35,2.7,0.626886145404664,1.5,0.652381054013778,3.25
"1257",58,3,37,10,27,38,0.140740740740741,1.02702702702703,1.40740740740741,3.8,0.56578947368421,1.37037037037037,0.619310925182317,3.22222222222222
"1258",58,4,42,11,31,44,0.129032258064516,1.04761904761905,1.41935483870968,4,0.570247933884298,1.35483870967742,0.641475072985327,3.09677419354839
"1259",58,5,43,11,32,47,0.133522727272727,1.09302325581395,1.46875,4.27272727272727,0.53689452240833,1.34375,0.614141609936066,3.0625
"1260",58,6,50,14,36,66,0.130952380952381,1.32,1.83333333333333,4.71428571428571,0.502066115702479,1.38888888888889,0.799694943805678,2.97222222222222
"1261",58,7,53,15,38,73,0.128070175438597,1.37735849056604,1.92105263157895,4.86666666666667,0.492400075060987,1.39473684210526,0.816214043907928,2.89473684210526
"1262",58,8,53,15,38,76,0.133333333333333,1.43396226415094,2,5.06666666666667,0.470394736842105,1.39473684210526,0.888049226796098,2.89473684210526
"1263",58,9,54,15,39,80,0.136752136752137,1.48148148148148,2.05128205128205,5.33333333333333,0.4634375,1.38461538461538,0.966437016092034,2.84615384615385
"1264",58,10,58,16,42,86,0.12797619047619,1.48275862068966,2.04761904761905,5.375,0.48526230394808,1.38095238095238,0.998685999487439,2.76190476190476
"1265",58,11,59,16,43,89,0.129360465116279,1.50847457627119,2.06976744186047,5.5625,0.480368640323192,1.37209302325581,1.02694594762606,2.72093023255814
"1266",58,12,61,17,44,91,0.121657754010695,1.49180327868852,2.06818181818182,5.35294117647059,0.474701123052771,1.38636363636364,1.04646675955424,2.70454545454545
