"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"4501",49,37,"mod2",NA,NA,NA,NA,2.4704628661273,0.430607519337214,5.73715681957856,6.85469653398678e-05
"4502",49,38,"mod1",0.453498623719889,0.174444628064,2.59967090275494,0.0232399999534143,3.6977585964315,0.946557995764975,3.90653146767104,0.00208528969696842
"4503",49,39,"mod1",0.460094954265554,0.192320491255864,2.39233454147869,0.0357136221943921,3.92579128167852,1.17132218902703,3.35158961253822,0.00645937781862128
"4504",49,40,"mod2",NA,NA,NA,NA,2.51694578039693,0.399127863178102,6.30611393640989,1.9353976250049e-05
"4505",49,41,"mod2",NA,NA,NA,NA,2.50544567125296,0.419656490452741,5.97022976708878,3.42591744594996e-05
"4506",49,42,"mod1",0.463056734811796,0.198014593745301,2.33849801700681,0.0392761918356254,3.91379086135345,1.19974574748023,3.26218356645431,0.00756955966994601
"4507",49,43,"mod2",NA,NA,NA,NA,2.60860392481439,0.428253528341857,6.0912607887075,3.83413316403334e-05
"4508",49,44,"mod2",NA,NA,NA,NA,2.60987420525488,0.44704893995762,5.83800557832056,5.7990021356848e-05
"4509",49,45,"mod2",NA,NA,NA,NA,2.62380666548315,0.448813305022938,5.84609822418045,5.72204661448531e-05
"4510",49,46,"mod1",0.472313005759404,0.198014691531821,2.38524223685445,0.0344324683182223,3.75840326544409,1.10784536508483,3.39253417841064,0.00534292018160862
"4511",49,47,"mod2",NA,NA,NA,NA,2.51936558074661,0.425910332206721,5.91524879824658,3.76721341990831e-05
"4512",49,48,"mod2",NA,NA,NA,NA,2.60924661471832,0.441947121592674,5.9039792030214,5.20200121593334e-05
"4513",49,49,"mod2",NA,NA,NA,NA,2.49643618892962,0.396857707772066,6.2905070004674,1.98675165822551e-05
"4514",49,50,"mod1",0.463491296848327,0.201132007750624,2.30441341500947,0.0417067911049574,3.9178942505815,1.22286743986415,3.20385850735934,0.00839680927201005
"4515",49,51,"mod2",NA,NA,NA,NA,2.60498669164388,0.46066471461295,5.6548431191058,7.86558208487745e-05
"4516",49,52,"mod1",0.424464329155753,0.194343348656348,2.18409496435261,0.0538712404539342,4.0955116908513,1.29450485619404,3.16376695788727,0.010093982430287
"4517",49,53,"mod1",0.433209772700603,0.194065646838344,2.23228469210455,0.0473366259550431,3.85083459147456,1.1437566007426,3.36683048558965,0.00628740101439201
"4518",49,54,"mod2",NA,NA,NA,NA,2.52956977963174,0.414872084708179,6.0972282129106,2.75553927002208e-05
"4519",49,55,"mod1",0.437512122926254,0.181442419534883,2.41130009205009,0.0345348712307215,3.94093246519877,1.1173751691427,3.52695547031211,0.00474013617927248
"4520",49,56,"mod1",0.461926746052709,0.184588335139972,2.50246986464467,0.0277891905482915,3.73847090207353,1.03129658865558,3.625020137948,0.00348236492389863
"4521",49,57,"mod1",0.448803045637455,0.184704196664653,2.42984758192742,0.0334187194727797,3.87318082749262,1.09692980674867,3.53092860059372,0.00470714980006799
"4522",49,58,"mod2",NA,NA,NA,NA,2.67317876742685,0.440616805858879,6.06690151596945,3.98824295036123e-05
"4523",49,59,"mod2",NA,NA,NA,NA,2.61411838997408,0.46129492268273,5.66691342443417,7.70805186449039e-05
"4524",49,60,"mod2",NA,NA,NA,NA,2.45976043775121,0.36842980552745,6.67633400134328,7.39925460457494e-06
"4525",49,61,"mod1",0.447482664837096,0.200321612457824,2.23382120055223,0.0472094368635039,3.86052688744451,1.17309056518065,3.29090268222386,0.00719319127803785
"4526",49,62,"mod2",NA,NA,NA,NA,2.51115681638403,0.376359504510765,6.6722290424107,1.05716489173354e-05
"4527",49,63,"mod1",0.448098775106817,0.20712336487443,2.1634390469587,0.0533836922881039,3.86235371405643,1.2142580727272,3.18083428951942,0.00874815715201052
"4528",49,64,"mod1",0.433806543353793,0.192730454880696,2.25084584386171,0.0458218986542265,3.95145081628443,1.20356000414752,3.28313569964734,0.00729305758487447
"4529",49,65,"mod2",NA,NA,NA,NA,2.66502284359868,0.473892150599813,5.6236906229097,8.28797164248897e-05
"4530",49,66,"mod2",NA,NA,NA,NA,2.65123628200558,0.453627158421855,5.84452723516179,5.73690123332747e-05
"4531",49,67,"mod1",0.461759848473994,0.20520812122599,2.25020260268097,0.0439811248527893,3.78252971101883,1.18410788937626,3.19441306400831,0.00771209050638765
"4532",49,68,"mod2",NA,NA,NA,NA,2.46888067623463,0.388972017256882,6.34719354272767,1.31014297459401e-05
"4533",49,69,"mod1",0.431226068626416,0.19192470148693,2.24685027662154,0.0461439910729235,3.86567054964347,1.15024732936735,3.36072986300228,0.00635567139672535
"4534",49,70,"mod1",0.448195631124989,0.189820469649783,2.36115542202537,0.0359756518400488,3.72133343504042,1.0569699701151,3.52075606711435,0.00421755698640307
"4535",49,71,"mod1",0.450528835331165,0.180818446482844,2.49160881588434,0.0270127418087736,3.61555972551829,0.947607480398847,3.81546135958795,0.00214346921069307
