"","X","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"9124",9124,10,"pyrenees","mod2",NA,NA,NA,NA,2.49048050968344,0.402340385924917,6.18998389624303,4.65632018943768e-05,0.72
"9217",9217,10,"pyrenees","mod2",NA,NA,NA,NA,2.57137257593667,0.420266231071018,6.11843728053932,3.66957440591889e-05,0.72
"11",11,11,"pyrenees","mod2",NA,NA,NA,NA,2.47774432935742,0.336252211317679,7.36870791019582,5.43438158180359e-06,0.71
"104",104,11,"pyrenees","mod2",NA,NA,NA,NA,2.54674664169497,0.402579080251634,6.32607794747585,2.63341687846179e-05,0.71
"197",197,11,"pyrenees","mod2",NA,NA,NA,NA,2.56516060220887,0.419616065111745,6.11311342792789,5.23081342168832e-05,0.71
"290",290,11,"pyrenees","mod2",NA,NA,NA,NA,2.68246245133893,0.477439848389199,5.61843017584121,0.000155968065350653,0.71
"383",383,11,"pyrenees","mod2",NA,NA,NA,NA,2.57214589745805,0.40978499850568,6.27681810421959,4.08687538856086e-05,0.71
"476",476,11,"pyrenees","mod2",NA,NA,NA,NA,2.62955770196111,0.419463992854919,6.26885202723611,6.09712075270808e-05,0.71
"569",569,11,"pyrenees","mod2",NA,NA,NA,NA,2.57127263821278,0.43138018638618,5.96057194873324,3.48344061718177e-05,0.71
"662",662,11,"pyrenees","mod2",NA,NA,NA,NA,2.48877237858364,0.390984589131877,6.36539763398241,2.4747067556348e-05,0.71
"755",755,11,"pyrenees","mod2",NA,NA,NA,NA,2.76984051204656,0.48691957185043,5.68849697604143,0.00010094608293359,0.71
"941",941,11,"pyrenees","mod2",NA,NA,NA,NA,2.50738380373413,0.435721024238636,5.75456235584557,9.09801407396548e-05,0.71
"1034",1034,11,"pyrenees","mod2",NA,NA,NA,NA,2.58837999753644,0.44251431849625,5.84925705078259,7.84702283245128e-05,0.71
"1220",1220,11,"pyrenees","mod2",NA,NA,NA,NA,2.80871677771715,0.568022458592268,4.944728390983,0.000583069346857402,0.71
"1406",1406,11,"pyrenees","mod2",NA,NA,NA,NA,2.46541795324449,0.375018479869031,6.57412390478863,1.78548111102763e-05,0.71
"1499",1499,11,"pyrenees","mod2",NA,NA,NA,NA,2.52100082745305,0.394282932058832,6.39388779597713,2.36603256697807e-05,0.71
"1592",1592,11,"pyrenees","mod2",NA,NA,NA,NA,2.46134451202141,0.403296712135234,6.10306119033291,3.7617445778047e-05,0.71
"1685",1685,11,"pyrenees","mod2",NA,NA,NA,NA,2.57570390329867,0.419896163022063,6.13414489134859,5.06652584553895e-05,0.71
"1778",1778,11,"pyrenees","mod2",NA,NA,NA,NA,2.5056156254566,0.382223778651324,6.55536302397946,9.11242050472263e-06,0.71
"1964",1964,11,"pyrenees","mod2",NA,NA,NA,NA,2.60948788608941,0.437842975086438,5.95987153973235,4.74683314772123e-05,0.71
"2429",2429,11,"pyrenees","mod2",NA,NA,NA,NA,2.49202034072181,0.40971133781364,6.08238071716562,5.48111195854234e-05,0.71
"2522",2522,11,"pyrenees","mod2",NA,NA,NA,NA,2.75980199676069,0.49371327634673,5.58988815772195,0.000162750136539339,0.71
"2615",2615,11,"pyrenees","mod2",NA,NA,NA,NA,2.56133717018497,0.446656944990459,5.73446175843002,9.38973390554109e-05,0.71
"2708",2708,11,"pyrenees","mod2",NA,NA,NA,NA,2.50936848526255,0.452603527586496,5.54429723215755,0.000126925205166365,0.71
"2801",2801,11,"pyrenees","mod2",NA,NA,NA,NA,2.74071341250324,0.513149517238472,5.34096461252163,0.000237061839316962,0.71
"2894",2894,11,"pyrenees","mod2",NA,NA,NA,NA,2.80395083643715,0.582309567707772,4.81522370905692,0.000707276967247611,0.71
"3173",3173,11,"pyrenees","mod2",NA,NA,NA,NA,2.65961321378772,0.477851386054938,5.56577482330865,0.000168724295190927,0.71
"3452",3452,11,"pyrenees","mod2",NA,NA,NA,NA,2.65731598950553,0.486676042977452,5.46013313753486,0.000197783096840633,0.71
"3545",3545,11,"pyrenees","mod2",NA,NA,NA,NA,2.42851060591003,0.32997139967176,7.35976090147752,2.36805891604593e-06,0.71
"3731",3731,11,"pyrenees","mod2",NA,NA,NA,NA,2.44970148251708,0.391716071840158,6.25376812089726,2.11336425893089e-05,0.71
"3824",3824,11,"pyrenees","mod2",NA,NA,NA,NA,2.50003286228826,0.392698111715161,6.36629713183247,1.75004469974801e-05,0.71
"3917",3917,11,"pyrenees","mod2",NA,NA,NA,NA,2.54970776700204,0.435812334593331,5.85047178479068,5.68090463852622e-05,0.71
"4196",4196,11,"pyrenees","mod2",NA,NA,NA,NA,2.49645218824891,0.407776878064682,6.12210334263463,5.15990801784948e-05,0.71
"4289",4289,11,"pyrenees","mod2",NA,NA,NA,NA,2.6715574856257,0.517092006955886,5.16650315550829,0.000310182621618969,0.71
"4475",4475,11,"pyrenees","mod2",NA,NA,NA,NA,2.57039689133784,0.412909760099479,6.22508145779497,3.09232247769894e-05,0.71
"4754",4754,11,"pyrenees","mod2",NA,NA,NA,NA,2.47105645751676,0.398738949577989,6.19717853029416,2.32520355292562e-05,0.71
"4940",4940,11,"pyrenees","mod2",NA,NA,NA,NA,2.55650570795412,0.416728692392159,6.13470047689527,5.0622607479284e-05,0.71
"5033",5033,11,"pyrenees","mod2",NA,NA,NA,NA,2.5146219528969,0.438703161518534,5.73194399646619,9.42696497409006e-05,0.71
"5126",5126,11,"pyrenees","mod2",NA,NA,NA,NA,2.46115829710962,0.37631961132673,6.54007450856125,1.88237444401465e-05,0.71
"5219",5219,11,"pyrenees","mod2",NA,NA,NA,NA,2.52820864799691,0.431167915525075,5.86362889483107,7.67366080742612e-05,0.71
"5405",5405,11,"pyrenees","mod2",NA,NA,NA,NA,2.48215236688682,0.359356890015167,6.90720683491573,7.24041891226497e-06,0.71
"5591",5591,11,"pyrenees","mod2",NA,NA,NA,NA,2.58232173249656,0.465414415916502,5.54843520996531,0.000126088676173175,0.71
"5684",5684,11,"pyrenees","mod2",NA,NA,NA,NA,2.6923855801676,0.496081218610803,5.42730802772013,0.000207860648997368,0.71
"5777",5777,11,"pyrenees","mod2",NA,NA,NA,NA,2.62890716258843,0.433222838556605,6.06825616892063,5.60037602142595e-05,0.71
"5870",5870,11,"pyrenees","mod2",NA,NA,NA,NA,2.67692104888542,0.450578612731992,5.94107437247066,9.71669935586652e-05,0.71
"6056",6056,11,"pyrenees","mod2",NA,NA,NA,NA,2.49014985530375,0.365828269836291,6.80688197338632,1.24934935408501e-05,0.71
"6149",6149,11,"pyrenees","mod2",NA,NA,NA,NA,2.62927493030712,0.490995045368998,5.35499279494998,0.000321311750801063,0.71
"6242",6242,11,"pyrenees","mod2",NA,NA,NA,NA,2.45967924222562,0.39000143848628,6.30684658952137,2.7149196118249e-05,0.71
"6428",6428,11,"pyrenees","mod2",NA,NA,NA,NA,2.4362542996458,0.375485328235758,6.48828094320675,2.04055460508989e-05,0.71
"6521",6521,11,"pyrenees","mod2",NA,NA,NA,NA,2.56373238660921,0.408591870155017,6.27455555010565,2.04071864904166e-05,0.71
"6614",6614,11,"pyrenees","mod2",NA,NA,NA,NA,2.5489636512516,0.436981025342236,5.83312204289717,5.84596692222537e-05,0.71
"6707",6707,11,"pyrenees","mod2",NA,NA,NA,NA,2.62683549131313,0.423306203820357,6.20552089151028,4.54855426636473e-05,0.71
"6800",6800,11,"pyrenees","mod2",NA,NA,NA,NA,2.64926934816399,0.419535532766868,6.31476750179386,2.68103301945628e-05,0.71
"6893",6893,11,"pyrenees","mod2",NA,NA,NA,NA,2.68084773419008,0.51680088377715,5.18738999553663,0.000226558566941386,0.71
"7079",7079,11,"pyrenees","mod2",NA,NA,NA,NA,2.58026637356256,0.410109708595758,6.29164908677134,1.98294562669858e-05,0.71
"7172",7172,11,"pyrenees","mod2",NA,NA,NA,NA,2.56956693779939,0.440127672993551,5.83823080317207,7.98283505093906e-05,0.71
"7265",7265,11,"pyrenees","mod2",NA,NA,NA,NA,2.52814492517321,0.452197002962409,5.59080424817272,0.000117850624782702,0.71
"7358",7358,11,"pyrenees","mod2",NA,NA,NA,NA,2.54531045511587,0.414202009601743,6.14509441314202,2.5398893195916e-05,0.71
"7451",7451,11,"pyrenees","mod2",NA,NA,NA,NA,2.6108911209965,0.463408830181007,5.63409877186994,0.000217176674270625,0.71
"7544",7544,11,"pyrenees","mod2",NA,NA,NA,NA,2.58592890976456,0.432587464276933,5.97781748966517,6.43220508320494e-05,0.71
"7730",7730,11,"pyrenees","mod2",NA,NA,NA,NA,2.80554063940006,0.515201732164939,5.44551864686255,0.00020220424695213,0.71
"7823",7823,11,"pyrenees","mod2",NA,NA,NA,NA,2.86695803447678,0.485464447343408,5.90559834024004,0.000102284076004201,0.71
"7916",7916,11,"pyrenees","mod2",NA,NA,NA,NA,2.5447825492092,0.444813514148251,5.72100996994676,7.04166061260982e-05,0.71
"8009",8009,11,"pyrenees","mod2",NA,NA,NA,NA,2.49240406228406,0.422570501882259,5.89819699004573,7.2730622285209e-05,0.71
"8102",8102,11,"pyrenees","mod2",NA,NA,NA,NA,2.54990105443574,0.4242792334935,6.009959604763,4.37449421604586e-05,0.71
"8195",8195,11,"pyrenees","mod2",NA,NA,NA,NA,2.77290332761335,0.505064842351987,5.49019273386856,0.000189009054519753,0.71
"8474",8474,11,"pyrenees","mod2",NA,NA,NA,NA,2.617458988193,0.433483322059234,6.03819998370166,8.45048285419933e-05,0.71
"8567",8567,11,"pyrenees","mod2",NA,NA,NA,NA,2.55907944907045,0.424760595854683,6.02475717862009,4.2704745727165e-05,0.71
"8660",8660,11,"pyrenees","mod2",NA,NA,NA,NA,2.51116528505294,0.427833288945654,5.86949484749403,5.50554027723132e-05,0.71
"8753",8753,11,"pyrenees","mod2",NA,NA,NA,NA,2.51922181895787,0.386663049782217,6.51528978622805,1.95638787211784e-05,0.71
"8939",8939,11,"pyrenees","mod2",NA,NA,NA,NA,2.79785333787333,0.525148094710987,5.32774157623692,0.00024190518689154,0.71
"9032",9032,11,"pyrenees","mod2",NA,NA,NA,NA,2.63350131899858,0.454197713840253,5.79813864920688,8.49799144665081e-05,0.71
"9125",9125,11,"pyrenees","mod2",NA,NA,NA,NA,2.53678672111936,0.365575201319703,6.93916521679184,1.02317800632297e-05,0.71
"12",12,12,"pyrenees","mod2",NA,NA,NA,NA,2.59322976138857,0.434084633214859,5.97401880408193,6.46988926435652e-05,0.59
"198",198,12,"pyrenees","mod2",NA,NA,NA,NA,2.46583477947845,0.40349776486108,6.11114854707412,3.71296569804193e-05,0.59
"291",291,12,"pyrenees","mod2",NA,NA,NA,NA,2.65830171714929,0.515588503693927,5.15585917471767,0.000315356359866703,0.59
"384",384,12,"pyrenees","mod2",NA,NA,NA,NA,2.48299820910189,0.365254447585721,6.79799582322446,1.26632827478201e-05,0.59
"942",942,12,"pyrenees","mod2",NA,NA,NA,NA,2.67393085001618,0.462785195561722,5.77790922367472,8.77116314946912e-05,0.59
"1035",1035,12,"pyrenees","mod2",NA,NA,NA,NA,2.5701046356126,0.468701048171913,5.4834625304058,0.000139922805270818,0.59
"1221",1221,12,"pyrenees","mod2",NA,NA,NA,NA,2.63817302296841,0.496267675484443,5.31602833167221,0.000246283223211971,0.59
"1314",1314,12,"pyrenees","mod2",NA,NA,NA,NA,2.56514772119778,0.418690487078755,6.12659661578429,3.62163320547357e-05,0.59
"1407",1407,12,"pyrenees","mod2",NA,NA,NA,NA,2.47765225931665,0.397242706279433,6.23712460959267,3.0334277838402e-05,0.59
"1500",1500,12,"pyrenees","mod2",NA,NA,NA,NA,2.50119238525568,0.391230765824102,6.39313827987704,3.43718881762357e-05,0.59
"1593",1593,12,"pyrenees","mod2",NA,NA,NA,NA,2.6600279846315,0.485794043438361,5.4756290665985,0.000141695807875217,0.59
"1686",1686,12,"pyrenees","mod2",NA,NA,NA,NA,2.57554208878655,0.432055835070159,5.96113251975482,6.59947657947155e-05,0.59
"1872",1872,12,"pyrenees","mod2",NA,NA,NA,NA,2.45839272076057,0.378380370803092,6.49714655002522,1.00802425303206e-05,0.59
"2151",2151,12,"pyrenees","mod2",NA,NA,NA,NA,2.486308553128,0.379918550335033,6.54431996262208,1.30313501597237e-05,0.59
"2244",2244,12,"pyrenees","mod2",NA,NA,NA,NA,2.60168115120555,0.531935825355919,4.89096809650818,0.000631552213041668,0.59
"2337",2337,12,"pyrenees","mod2",NA,NA,NA,NA,2.53377802027075,0.427261456760104,5.93027519843287,4.98238981724843e-05,0.59
"2430",2430,12,"pyrenees","mod2",NA,NA,NA,NA,2.49357362361813,0.393236086920151,6.34116172589336,3.7128010498696e-05,0.59
"2616",2616,12,"pyrenees","mod2",NA,NA,NA,NA,2.65618173064381,0.524861017337564,5.06073349496918,0.000365861448540271,0.59
"2709",2709,12,"pyrenees","mod2",NA,NA,NA,NA,2.49421618351357,0.390387127921062,6.38908407865823,1.68481346855203e-05,0.59
"2802",2802,12,"pyrenees","mod2",NA,NA,NA,NA,2.57351732854753,0.435200071979102,5.91341200116141,7.10381010830062e-05,0.59
"2895",2895,12,"pyrenees","mod2",NA,NA,NA,NA,2.5643540636602,0.450653603528699,5.69029969710847,0.000100659351264408,0.59
"2988",2988,12,"pyrenees","mod2",NA,NA,NA,NA,2.66664024193295,0.490649755704832,5.43491606981898,0.000151300007659188,0.59
"3081",3081,12,"pyrenees","mod2",NA,NA,NA,NA,2.58878629858078,0.441310046874887,5.86613950195136,5.53605321114653e-05,0.59
"3174",3174,12,"pyrenees","mod2",NA,NA,NA,NA,2.5501838605728,0.451940018923072,5.64274849270847,0.000108519002952211,0.59
"3267",3267,12,"pyrenees","mod2",NA,NA,NA,NA,2.47576575528146,0.409507591020579,6.04571394906584,4.12759205277812e-05,0.59
"3546",3546,12,"pyrenees","mod2",NA,NA,NA,NA,2.53398425289587,0.452904029857484,5.59496954287036,8.69850602544017e-05,0.59
"3732",3732,12,"pyrenees","mod2",NA,NA,NA,NA,2.58763182270897,0.474877675306818,5.44904921259376,0.000111401123665868,0.59
"3918",3918,12,"pyrenees","mod2",NA,NA,NA,NA,2.54816451146494,0.403660098287777,6.31264898926995,2.6900523352624e-05,0.59
"4104",4104,12,"pyrenees","mod2",NA,NA,NA,NA,2.5503034466914,0.46073495390135,5.53529404508227,9.6212124346907e-05,0.59
"4383",4383,12,"pyrenees","mod2",NA,NA,NA,NA,2.7348421359767,0.5080387153711,5.38313725555152,0.00022229009622722,0.59
"4662",4662,12,"pyrenees","mod2",NA,NA,NA,NA,2.49243744250395,0.386624184479873,6.44666718368131,1.53109154007818e-05,0.59
"4848",4848,12,"pyrenees","mod2",NA,NA,NA,NA,2.49625502494812,0.399600101375265,6.24688286203382,2.13801994748654e-05,0.59
"4941",4941,12,"pyrenees","mod2",NA,NA,NA,NA,2.54014503160857,0.440510195822261,5.76637057597977,8.93112182116439e-05,0.59
"5127",5127,12,"pyrenees","mod2",NA,NA,NA,NA,2.56690436762865,0.424772899746029,6.04300408327226,5.82050283013191e-05,0.59
"5220",5220,12,"pyrenees","mod2",NA,NA,NA,NA,2.42138747314279,0.367045494430182,6.59696825022157,1.19530527953325e-05,0.59
"5685",5685,12,"pyrenees","mod2",NA,NA,NA,NA,2.49924869093947,0.412030409380294,6.06568989579777,3.99607660660265e-05,0.59
"5778",5778,12,"pyrenees","mod2",NA,NA,NA,NA,2.49549221616572,0.385962852384317,6.46562797624077,1.48375715559213e-05,0.59
"5964",5964,12,"pyrenees","mod2",NA,NA,NA,NA,2.54108736410934,0.44640943723892,5.69227967004054,7.38769181967244e-05,0.59
"6057",6057,12,"pyrenees","mod2",NA,NA,NA,NA,2.46666565372625,0.39264640288246,6.28215523080866,2.82348178950585e-05,0.59
"6150",6150,12,"pyrenees","mod2",NA,NA,NA,NA,2.57147654429231,0.419578606906162,6.12871224120207,3.60931061193583e-05,0.59
"6243",6243,12,"pyrenees","mod2",NA,NA,NA,NA,2.57034880451776,0.453495983997796,5.66785350965809,0.000104291735082928,0.59
"6336",6336,12,"pyrenees","mod2",NA,NA,NA,NA,2.47868153817884,0.405459172687518,6.11327034914347,2.68120382649857e-05,0.59
"6429",6429,12,"pyrenees","mod2",NA,NA,NA,NA,2.48681516958279,0.423691355471221,5.86940266179612,7.60515914142267e-05,0.59
"6708",6708,12,"pyrenees","mod2",NA,NA,NA,NA,2.5917331010604,0.467035710891459,5.54932533127585,0.000172933198732344,0.59
"6801",6801,12,"pyrenees","mod2",NA,NA,NA,NA,2.51486452247506,0.404699846057638,6.21414746502496,2.25943891590826e-05,0.59
"6894",6894,12,"pyrenees","mod2",NA,NA,NA,NA,2.43990229802429,0.347959176830309,7.01203606770851,4.19501791063618e-06,0.59
"7080",7080,12,"pyrenees","mod2",NA,NA,NA,NA,2.56181672209465,0.442855599845831,5.78476759238561,6.33315800330997e-05,0.59
"7266",7266,12,"pyrenees","mod2",NA,NA,NA,NA,2.53462762667896,0.43573151901185,5.81694808864636,8.2520579229297e-05,0.59
"7638",7638,12,"pyrenees","mod2",NA,NA,NA,NA,2.58656900206828,0.435111930673396,5.94460601911145,6.76970585403057e-05,0.59
"7824",7824,12,"pyrenees","mod2",NA,NA,NA,NA,2.53788707047673,0.436651693619992,5.81215441863233,8.31401193101308e-05,0.59
"8010",8010,12,"pyrenees","mod2",NA,NA,NA,NA,2.46165827438277,0.399365545200887,6.16392251150389,2.45997830008903e-05,0.59
"8103",8103,12,"pyrenees","mod2",NA,NA,NA,NA,2.52675747940982,0.458128553498321,5.51538964361688,9.95134900842124e-05,0.59
"8289",8289,12,"pyrenees","mod2",NA,NA,NA,NA,2.65630825821442,0.429240916619868,6.18838548554966,3.27932651883602e-05,0.59
"8475",8475,12,"pyrenees","mod2",NA,NA,NA,NA,2.50283567508215,0.412060732254031,6.0739485206253,5.55198378021452e-05,0.59
"8661",8661,12,"pyrenees","mod2",NA,NA,NA,NA,2.75839757692205,0.486891243618619,5.66532590814612,0.000145469230482417,0.59
"8754",8754,12,"pyrenees","mod2",NA,NA,NA,NA,2.49746635900885,0.423590173997908,5.89594969929869,3.89529522209514e-05,0.59
"8940",8940,12,"pyrenees","mod2",NA,NA,NA,NA,2.53849698373338,0.408759575545406,6.21024469052812,3.16654050281322e-05,0.59
"9126",9126,12,"pyrenees","mod2",NA,NA,NA,NA,2.43857577175746,0.36251649728622,6.72679944226679,1.41150172467521e-05,0.59
"9219",9219,12,"pyrenees","mod2",NA,NA,NA,NA,2.46895870371632,0.377027297108599,6.54848792819678,1.29423709449105e-05,0.59
"13",13,13,"pyrenees","mod2",NA,NA,NA,NA,2.41579319285684,0.368887069985447,6.54886925950573,9.21538668001115e-06,0.72
"106",106,13,"pyrenees","mod2",NA,NA,NA,NA,2.57681679480673,0.422947649209138,6.09251948704544,3.82634235537464e-05,0.72
"385",385,13,"pyrenees","mod2",NA,NA,NA,NA,2.42318931584397,0.366766538849282,6.60689855581332,1.17604024487758e-05,0.72
"478",478,13,"pyrenees","mod2",NA,NA,NA,NA,2.54197576137033,0.403087944067128,6.30625598900821,3.91099718767267e-05,0.72
"571",571,13,"pyrenees","mod2",NA,NA,NA,NA,2.62907744853077,0.46755284897833,5.62305941301753,8.29677213288695e-05,0.72
"664",664,13,"pyrenees","mod2",NA,NA,NA,NA,2.50959372287511,0.41598181055254,6.03294100658312,4.2140675100729e-05,0.72
"757",757,13,"pyrenees","mod2",NA,NA,NA,NA,2.62218252480972,0.465420966570672,5.63400171704888,8.14559040846559e-05,0.72
"850",850,13,"pyrenees","mod2",NA,NA,NA,NA,2.50969333485078,0.397852059428477,6.30810693416042,1.92894072052677e-05,0.72
"1129",1129,13,"pyrenees","mod2",NA,NA,NA,NA,2.67445326705563,0.476304649313813,5.61500558709341,0.00011340171886987,0.72
"1222",1222,13,"pyrenees","mod2",NA,NA,NA,NA,2.40515003102146,0.312785452436424,7.68945618246208,1.39734645402258e-06,0.72
"1408",1408,13,"pyrenees","mod2",NA,NA,NA,NA,2.57413990492814,0.39205348671749,6.56578755740806,2.66728460390764e-05,0.72
"1501",1501,13,"pyrenees","mod2",NA,NA,NA,NA,2.65687561215526,0.457515461886647,5.80718212494755,0.000118042667082219,0.72
"1594",1594,13,"pyrenees","mod2",NA,NA,NA,NA,2.47994159327681,0.376854179011327,6.58063975775168,1.76754741649166e-05,0.72
"1687",1687,13,"pyrenees","mod2",NA,NA,NA,NA,2.52196639857547,0.413875833495425,6.09353384389705,3.82007604944452e-05,0.72
"1873",1873,13,"pyrenees","mod2",NA,NA,NA,NA,2.54184212072363,0.428988407376643,5.92520002176176,3.70289960897736e-05,0.72
"2059",2059,13,"pyrenees","mod2",NA,NA,NA,NA,2.49940086100228,0.398877476518351,6.26608672622631,2.89658306224819e-05,0.72
"2152",2152,13,"pyrenees","mod2",NA,NA,NA,NA,2.50174041503364,0.389202984039405,6.42785517487283,1.57962384873014e-05,0.72
"2245",2245,13,"pyrenees","mod2",NA,NA,NA,NA,2.58343454342626,0.433409225825022,5.96072808212267,6.60358790397103e-05,0.72
"2338",2338,13,"pyrenees","mod2",NA,NA,NA,NA,2.64487854677546,0.418298448268298,6.32294611114366,2.64651170619731e-05,0.72
"2431",2431,13,"pyrenees","mod2",NA,NA,NA,NA,2.61049741150299,0.442740052262233,5.89623052661342,0.00010368271636483,0.72
"2524",2524,13,"pyrenees","mod2",NA,NA,NA,NA,2.62848453354229,0.408263495789112,6.43820611113374,3.21577977260128e-05,0.72
"2617",2617,13,"pyrenees","mod2",NA,NA,NA,NA,2.47376030151205,0.408841034381971,6.05066540165554,4.09457399501785e-05,0.72
"2803",2803,13,"pyrenees","mod2",NA,NA,NA,NA,2.61500532479543,0.461407908153844,5.66744799684605,0.000104358617142614,0.72
"2896",2896,13,"pyrenees","mod2",NA,NA,NA,NA,2.51077318250953,0.423721297238808,5.92552982083048,3.70078792023981e-05,0.72
"2989",2989,13,"pyrenees","mod2",NA,NA,NA,NA,2.49476635023263,0.420524121190354,5.93251664891621,3.65634644229953e-05,0.72
"3175",3175,13,"pyrenees","mod2",NA,NA,NA,NA,2.43941256101475,0.373643248568594,6.5287211005685,1.33701056183335e-05,0.72
"3361",3361,13,"pyrenees","mod2",NA,NA,NA,NA,2.53456122829656,0.411684541260564,6.15656157633664,2.49090154907112e-05,0.72
"3454",3454,13,"pyrenees","mod2",NA,NA,NA,NA,2.68284550279617,0.455752064419336,5.88663379114766,7.40454334023209e-05,0.72
"3547",3547,13,"pyrenees","mod2",NA,NA,NA,NA,2.46182097333701,0.376234041662052,6.54332330605085,1.3052722209944e-05,0.72
"3640",3640,13,"pyrenees","mod2",NA,NA,NA,NA,2.46846717479992,0.421346150704807,5.85852551559043,5.60595492299246e-05,0.72
"3826",3826,13,"pyrenees","mod2",NA,NA,NA,NA,2.6550436547077,0.471135111370297,5.63541878036961,0.000109787052521284,0.72
"3919",3919,13,"pyrenees","mod2",NA,NA,NA,NA,2.4974790372357,0.411926964633137,6.06291709856857,2.9218695554902e-05,0.72
"4012",4012,13,"pyrenees","mod2",NA,NA,NA,NA,2.66854444981441,0.446605630164895,5.97516974613404,4.62969653269652e-05,0.72
"4105",4105,13,"pyrenees","mod2",NA,NA,NA,NA,2.54964140046814,0.411280198265488,6.19928071232427,3.22259083997214e-05,0.72
"4198",4198,13,"pyrenees","mod2",NA,NA,NA,NA,2.54250122897386,0.41200982987942,6.17097225500167,3.37220025771435e-05,0.72
"4384",4384,13,"pyrenees","mod2",NA,NA,NA,NA,2.49347988267777,0.367865530160695,6.77823736730251,8.90396540221938e-06,0.72
"4570",4570,13,"pyrenees","mod2",NA,NA,NA,NA,2.45106796562618,0.410968182926607,5.96413072216812,2.59571725892032e-05,0.72
"4663",4663,13,"pyrenees","mod2",NA,NA,NA,NA,2.5422186946026,0.371264449823494,6.8474606060753,7.96622613479579e-06,0.72
"4756",4756,13,"pyrenees","mod2",NA,NA,NA,NA,2.57304303210553,0.451719675464349,5.69610573075116,7.34059773995234e-05,0.72
"4942",4942,13,"pyrenees","mod2",NA,NA,NA,NA,2.47263396734919,0.42210455592198,5.85787083474697,5.6120085223204e-05,0.72
"5221",5221,13,"pyrenees","mod2",NA,NA,NA,NA,2.56130972870534,0.410449719161799,6.24025211647344,3.01832754777501e-05,0.72
"5314",5314,13,"pyrenees","mod2",NA,NA,NA,NA,2.504510312545,0.406898364044893,6.1551250480542,1.84122623957537e-05,0.72
"5407",5407,13,"pyrenees","mod2",NA,NA,NA,NA,2.6577944905312,0.434144597137384,6.1219107828495,5.16141605515602e-05,0.72
"5686",5686,13,"pyrenees","mod2",NA,NA,NA,NA,2.60577482498686,0.442741973890617,5.88553825626353,7.41713006805595e-05,0.72
"5779",5779,13,"pyrenees","mod2",NA,NA,NA,NA,2.71777552956991,0.468195728351803,5.8047849755856,8.41021675600288e-05,0.72
"5872",5872,13,"pyrenees","mod2",NA,NA,NA,NA,2.59745058497158,0.428195106920497,6.06604452734637,5.61929816623719e-05,0.72
"5965",5965,13,"pyrenees","mod2",NA,NA,NA,NA,2.54401914222592,0.424790888225094,5.98887408544851,4.52734600532771e-05,0.72
"6058",6058,13,"pyrenees","mod2",NA,NA,NA,NA,2.65219705096881,0.443234325758675,5.98373568299138,6.373957086524e-05,0.72
"6244",6244,13,"pyrenees","mod2",NA,NA,NA,NA,2.56086920695626,0.406731505307466,6.29621549729813,3.97006458062468e-05,0.72
"6337",6337,13,"pyrenees","mod2",NA,NA,NA,NA,2.47952408999612,0.401573010903559,6.17452872247831,2.41612741527928e-05,0.72
"6430",6430,13,"pyrenees","mod2",NA,NA,NA,NA,2.44000592486122,0.350140961906519,6.96863889210614,6.566299402851e-06,0.72
"6616",6616,13,"pyrenees","mod2",NA,NA,NA,NA,2.54030959106487,0.431848871456713,5.88240414406062,5.38978441152141e-05,0.72
"6709",6709,13,"pyrenees","mod2",NA,NA,NA,NA,2.43143048911694,0.347750984835423,6.99187233148353,6.32886579786412e-06,0.72
"6802",6802,13,"pyrenees","mod2",NA,NA,NA,NA,2.52754521355102,0.438958206515826,5.75805435695823,6.62043275785742e-05,0.72
"6895",6895,13,"pyrenees","mod2",NA,NA,NA,NA,2.55988691516717,0.451784251964286,5.666171195736,7.7176425129867e-05,0.72
"6988",6988,13,"pyrenees","mod2",NA,NA,NA,NA,2.53786409954605,0.454661427427445,5.58187685704005,0.000119537934176857,0.72
"7081",7081,13,"pyrenees","mod2",NA,NA,NA,NA,2.56428741356917,0.439936671108178,5.82876486997518,5.88820723521262e-05,0.72
"7174",7174,13,"pyrenees","mod2",NA,NA,NA,NA,2.6955490822306,0.506224832266375,5.3248061146321,0.00024299456103444,0.72
"7267",7267,13,"pyrenees","mod2",NA,NA,NA,NA,2.61033771635964,0.446842293885861,5.84174271790488,5.76333016590343e-05,0.72
"7453",7453,13,"pyrenees","mod2",NA,NA,NA,NA,2.5598910307174,0.438112454491112,5.84299990670393,5.75138188608329e-05,0.72
"7639",7639,13,"pyrenees","mod2",NA,NA,NA,NA,2.72576774699042,0.446555786485099,6.10398035247803,5.30390639919527e-05,0.72
"7732",7732,13,"pyrenees","mod2",NA,NA,NA,NA,2.42767191970329,0.361909551256768,6.70795205949374,7.00957482500979e-06,0.72
"7918",7918,13,"pyrenees","mod2",NA,NA,NA,NA,2.68186226809859,0.47809809324057,5.60943937241166,0.000114409008120586,0.72
"8011",8011,13,"pyrenees","mod2",NA,NA,NA,NA,2.54031906088533,0.444990094900654,5.70870922745475,7.18768114249844e-05,0.72
"8104",8104,13,"pyrenees","mod2",NA,NA,NA,NA,2.50534452288216,0.415788103520496,6.02553199975972,4.2651002100086e-05,0.72
"8197",8197,13,"pyrenees","mod2",NA,NA,NA,NA,2.46302981029947,0.355910373437368,6.92036533386658,7.09012874591559e-06,0.72
