"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"5645",61,65,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5646",61,66,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5647",61,67,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5648",61,68,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5649",61,69,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5650",61,70,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5651",61,71,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5652",61,72,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5653",61,73,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5654",61,74,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
"5655",61,75,"mod1",0.11219059297106,0.0143846246085783,7.7993410341869,1.05620431138927e-08,1.84150688412925,0.0380464827127958,48.401501343248,4.90356736134044e-30
