"","X","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"2984",2984,8,"pyrenees","mod1",0.201789761745498,0.0355652336502476,5.67379266307992,3.45577329676189e-05,1.79039848837552,0.0898412976126881,19.928457579654,1.0112561621208e-12,1
"3077",3077,8,"pyrenees","mod1",0.165121089011279,0.02144427419375,7.70000828749917,2.09306733165927e-07,1.80029827039935,0.0528071232841838,34.0919587819804,3.40822539406451e-19,1
"3170",3170,8,"pyrenees","mod1",0.208749387436263,0.0355869428756037,5.8658982921337,1.48491260365633e-05,1.77729992259487,0.0889827766483862,19.9735273447112,9.8550031576683e-14,1
"3263",3263,8,"pyrenees","mod1",0.195201025992758,0.0318348191163855,6.13168321387721,6.79698605269337e-06,1.79084968390806,0.0807715875157746,22.1717777127793,4.85043618735157e-15,1
"3356",3356,8,"pyrenees","mod1",0.145730603748956,0.0206065558386932,7.07205051099883,4.28920017770126e-07,1.87987718928561,0.056187884416011,33.4569847009567,2.31539926386146e-20,1
"3449",3449,8,"pyrenees","mod1",0.145730603748956,0.0206065558386932,7.07205051099883,4.28920017770126e-07,1.87987718928561,0.056187884416011,33.4569847009567,2.31539926386146e-20,1
"3542",3542,8,"pyrenees","mod1",0.182418982270417,0.0282753129829477,6.4515283130705,1.72093320799895e-06,1.7730254941829,0.0697633433783805,25.4148584101885,8.45609630551726e-18,1
"3635",3635,8,"pyrenees","mod1",0.253325238254898,0.047560070396248,5.32642689853719,0.000106920606318026,1.73039282493232,0.115347959177947,15.0015036006216,5.08270742943009e-10,1
"3728",3728,8,"pyrenees","mod1",0.193612836580654,0.0320240395131403,6.04585928334275,1.3102480574753e-05,1.79937513462898,0.0817675964718305,22.0059682841342,6.2414584170466e-14,1
"3821",3821,8,"pyrenees","mod1",0.174410817680724,0.0295201860653715,5.90818829171662,8.8653234788818e-06,1.77178838686434,0.0759163224585854,23.3387014739933,5.5624666701307e-16,1
"3914",3914,8,"pyrenees","mod1",0.260575714759485,0.0458365517777851,5.68488912566444,5.63375749634915e-05,1.78199837006501,0.109859575429848,16.2206923073621,1.79999854016991e-10,1
"4007",4007,8,"pyrenees","mod1",0.177148319017653,0.0299879019650082,5.90732620189173,8.88219829402483e-06,1.81445955113192,0.0777058949285437,23.3503462356422,5.50910610308699e-16,1
"4100",4100,8,"pyrenees","mod1",0.174410817680724,0.0295201860653715,5.90818829171662,8.8653234788818e-06,1.77178838686434,0.0759163224585854,23.3387014739933,5.5624666701307e-16,1
"4193",4193,8,"pyrenees","mod1",0.168846936326638,0.0288692152488434,5.84868465842356,1.01108669855925e-05,1.74677620031199,0.0735136434021738,23.7612519183118,3.93182629588536e-16,1
"4286",4286,8,"pyrenees","mod1",0.175099088942247,0.0302253214114971,5.7931257887515,1.14356256145696e-05,1.73655186229438,0.0768924831458964,22.5841563602444,1.04896147788913e-15,1
"4379",4379,8,"pyrenees","mod1",0.208749387436263,0.0355869428756037,5.8658982921337,1.48491260365633e-05,1.77729992259487,0.0889827766483862,19.9735273447112,9.8550031576683e-14,1
"4472",4472,8,"pyrenees","mod1",0.181840600970342,0.0274158124682674,6.63269057522238,1.44548532503749e-06,1.80844465011797,0.0687074809768667,26.320927858305,1.45338529723768e-17,1
"4565",4565,8,"pyrenees","mod1",0.250857182082248,0.0432465920501728,5.80062312866675,3.49678775642176e-05,1.7718105605695,0.104113970171289,17.017990550687,3.22770739541024e-11,1
"4658",4658,8,"pyrenees","mod1",0.191883654231537,0.0250604439267876,7.65683380518369,4.54962723449984e-07,1.7788335948058,0.0602623392273635,29.5181637090861,1.06706019942948e-16,1
"4751",4751,8,"pyrenees","mod1",0.216632334991702,0.033593254212261,6.44868560880995,6.00371542869499e-06,1.79038794706858,0.0813058303458094,22.0204127976274,6.1744334678995e-14,1
"4844",4844,8,"pyrenees","mod1",0.175099088942247,0.0302253214114971,5.7931257887515,1.14356256145696e-05,1.73655186229438,0.0768924831458964,22.5841563602444,1.04896147788913e-15,1
"4937",4937,8,"pyrenees","mod1",0.161353149864521,0.0242349054158832,6.65788238475124,8.59330490157705e-07,1.75642121459339,0.0600650951316261,29.2419617540668,1.07352588019908e-19,1
"5030",5030,8,"pyrenees","mod1",0.183894327592178,0.0278142186336478,6.6115223301551,1.93748706456252e-06,1.78069923393397,0.0689436009075008,25.8283468007868,7.79653153596535e-17,1
"5123",5123,8,"pyrenees","mod1",0.184555744583315,0.0281730666606227,6.55078649429625,2.84403847562499e-06,1.81900969947835,0.0712708940867592,25.5224762195917,3.63495627355915e-16,1
"5216",5216,8,"pyrenees","mod1",0.247233711974671,0.0382590491391946,6.46209766152792,7.84710887562221e-06,1.80629477119935,0.0902411857122191,20.0163013921344,9.44957413122367e-13,1
"5309",5309,8,"pyrenees","mod1",0.186566850232485,0.0352569148800971,5.29163855847761,4.16187508520345e-05,1.7633529460344,0.0914124823566039,19.2900674019056,6.13718720667608e-14,1
"5402",5402,8,"pyrenees","mod1",0.36525487328144,0.0623323584281203,5.85979549775323,0.000159481139889119,1.87138198907442,0.145098064467982,12.8973601125283,1.47858546102551e-07,1
"5495",5495,8,"pyrenees","mod1",0.159024098438155,0.0240545062335958,6.61098992820123,1.19859545963346e-06,1.7753367189637,0.0603341813526239,29.4250568941629,3.67946997894399e-19,1
"5588",5588,8,"pyrenees","mod1",0.2073032602749,0.035985845718514,5.76068885240196,1.84657428899795e-05,1.78175360516222,0.0903041643878205,19.7305807239442,1.21717840975087e-13,1
"5681",5681,8,"pyrenees","mod1",0.181840600970342,0.0274158124682674,6.63269057522238,1.44548532503749e-06,1.80844465011797,0.0687074809768667,26.320927858305,1.45338529723768e-17,1
"5774",5774,8,"pyrenees","mod1",0.186566850232485,0.0352569148800971,5.29163855847761,4.16187508520345e-05,1.7633529460344,0.0914124823566039,19.2900674019056,6.13718720667608e-14,1
"5867",5867,8,"pyrenees","mod1",0.149455989016446,0.0226329325869538,6.60347431523726,1.21911739812624e-06,1.87226131055562,0.0615541507663669,30.4164916134074,1.80487386160887e-19,1
"5960",5960,8,"pyrenees","mod1",0.201789761745498,0.0355652336502476,5.67379266307992,3.45577329676189e-05,1.79039848837552,0.0898412976126881,19.928457579654,1.0112561621208e-12,1
"6053",6053,8,"pyrenees","mod1",0.166417720389935,0.0291027847146926,5.71827479814737,1.12363859330856e-05,1.75683271759804,0.0736572821488844,23.851446406167,1.07903169915909e-16,1
"6146",6146,8,"pyrenees","mod1",0.191014256499864,0.027936839840616,6.83736090372533,1.5886311323094e-06,1.74411715979832,0.067005498961601,26.0294630564251,2.52634286550025e-16,1
"6239",6239,8,"pyrenees","mod1",0.165121089011279,0.02144427419375,7.70000828749917,2.09306733165927e-07,1.80029827039935,0.0528071232841838,34.0919587819804,3.40822539406451e-19,1
"6332",6332,8,"pyrenees","mod1",0.165121089011279,0.02144427419375,7.70000828749917,2.09306733165927e-07,1.80029827039935,0.0528071232841838,34.0919587819804,3.40822539406451e-19,1
"6425",6425,8,"pyrenees","mod1",0.195227569807192,0.0339644364502784,5.74799967881085,2.36594923509893e-05,1.8591489981421,0.0883724785251631,21.0376468915345,1.30728010385294e-13,1
"6518",6518,8,"pyrenees","mod1",0.267054706179788,0.0440878460980027,6.05733166429027,2.94992635554399e-05,1.77490075966979,0.103764962637904,17.1050103478902,8.85242451103868e-11,1
"6611",6611,8,"pyrenees","mod1",0.191797298968823,0.0303619134558675,6.31703595518149,5.92636629190867e-06,1.81803263555698,0.077481584891858,23.464061016491,6.01179880954894e-15,1
"6704",6704,8,"pyrenees","mod1",0.197502162786731,0.0314071824516236,6.28843937500418,3.86590563840181e-06,1.7632157339255,0.0782253663753709,22.5402042281856,1.08910405470195e-15,1
"6797",6797,8,"pyrenees","mod1",0.149455989016446,0.0226329325869538,6.60347431523726,1.21911739812624e-06,1.87226131055562,0.0615541507663669,30.4164916134074,1.80487386160887e-19,1
"6890",6890,8,"pyrenees","mod1",0.177434025717716,0.0310682497690764,5.71110464981276,1.37240422612798e-05,1.73136324851953,0.079244159152298,21.8484651366172,1.98480980784403e-15,1
"6983",6983,8,"pyrenees","mod1",0.190578521186619,0.027591242212612,6.90721061842971,1.38071716526751e-06,1.80884371185714,0.0687875918907846,26.2960755295676,2.09202425599045e-16,1
"7076",7076,8,"pyrenees","mod1",0.216632334991702,0.033593254212261,6.44868560880995,6.00371542869499e-06,1.79038794706858,0.0813058303458094,22.0204127976274,6.1744334678995e-14,1
"7169",7169,8,"pyrenees","mod1",0.175099088942247,0.0302253214114971,5.7931257887515,1.14356256145696e-05,1.73655186229438,0.0768924831458964,22.5841563602444,1.04896147788913e-15,1
"7262",7262,8,"pyrenees","mod1",0.208749387436263,0.0355869428756037,5.8658982921337,1.48491260365633e-05,1.77729992259487,0.0889827766483862,19.9735273447112,9.8550031576683e-14,1
"7355",7355,8,"pyrenees","mod1",0.168846936326638,0.0288692152488434,5.84868465842356,1.01108669855925e-05,1.74677620031199,0.0735136434021738,23.7612519183118,3.93182629588536e-16,1
"7448",7448,8,"pyrenees","mod1",0.168161160877405,0.0294015956833892,5.71945695356968,1.12059309126833e-05,1.75746680500165,0.0754131960389269,23.3044997071133,1.72678749257747e-16,1
"7541",7541,8,"pyrenees","mod1",0.159024098438155,0.0240545062335958,6.61098992820123,1.19859545963346e-06,1.7753367189637,0.0603341813526239,29.4250568941629,3.67946997894399e-19,1
"7634",7634,8,"pyrenees","mod1",0.193573851281229,0.0324928621134753,5.95742691441609,9.82961694938848e-06,1.74417840055029,0.0808161414339317,21.5820548915489,7.94574526725601e-15,1
"7727",7727,8,"pyrenees","mod1",0.221068786415832,0.0388811722322859,5.68575415100943,2.68084656984764e-05,1.76350278752957,0.0963178862315952,18.3091931989584,1.26110157294378e-12,1
"7820",7820,8,"pyrenees","mod1",0.216632334991702,0.033593254212261,6.44868560880995,6.00371542869499e-06,1.79038794706858,0.0813058303458094,22.0204127976274,6.1744334678995e-14,1
"7913",7913,8,"pyrenees","mod1",0.193601891980805,0.0329181495089043,5.88131152173169,1.81348023681757e-05,1.79998660077765,0.084886518997219,21.2046226190124,1.14823653555529e-13,1
"8006",8006,8,"pyrenees","mod1",0.214361426313605,0.0314625450326357,6.81322588783743,4.16663101779246e-06,1.77652785724547,0.075209553548548,23.6210397938171,7.25261390300754e-14,1
"8099",8099,8,"pyrenees","mod1",0.169873539363822,0.0313261894438957,5.42273230097331,1.90499035135546e-05,1.76348527896354,0.0821588762938749,21.4643305570017,3.02754313815649e-16,1
"8192",8192,8,"pyrenees","mod1",0.237171791988969,0.0438060419861737,5.41413424348692,7.17477635221772e-05,1.76384277973193,0.107616267906795,16.3901128894338,5.52103283645751e-11,1
"8285",8285,8,"pyrenees","mod1",0.216632334991702,0.033593254212261,6.44868560880995,6.00371542869499e-06,1.79038794706858,0.0813058303458094,22.0204127976274,6.1744334678995e-14,1
"8378",8378,8,"pyrenees","mod1",0.206327856676699,0.0363579278537525,5.67490692832221,1.80203704478101e-05,1.75909670570093,0.090522781327128,19.4326409320541,5.37029491754927e-14,1
"8471",8471,8,"pyrenees","mod1",0.194973095459877,0.0310607395531736,6.27715560751855,3.96127177819892e-06,1.79365530844853,0.0784998979929423,22.8491419009206,8.37622350676057e-16,1
"8564",8564,8,"pyrenees","mod1",0.188045507463733,0.0286256670957331,6.56912227878745,3.58904058191738e-06,1.76849656293411,0.0718336954346574,24.6193176090015,2.59468346230224e-15,1
"8657",8657,8,"pyrenees","mod1",0.220312903565956,0.0418419666674686,5.26535727435694,5.24664890556093e-05,1.71810932815061,0.10373863212683,16.5619045954843,2.43052200120361e-12,1
"8750",8750,8,"pyrenees","mod1",0.195101092487774,0.0311569819588105,6.2618739114622,4.09429367053542e-06,1.760673919394,0.0770285595363388,22.8574171708792,8.31790208007907e-16,1
"8843",8843,8,"pyrenees","mod1",0.201789761745498,0.0355652336502476,5.67379266307992,3.45577329676189e-05,1.79039848837552,0.0898412976126881,19.928457579654,1.0112561621208e-12,1
"8936",8936,8,"pyrenees","mod1",0.154210508070533,0.0210466102092302,7.3270947928186,1.87166343230904e-07,1.88936967150448,0.0570061805024611,33.1432426247697,6.42370433572901e-21,1
"9029",9029,8,"pyrenees","mod1",0.237171791988969,0.0438060419861737,5.41413424348692,7.17477635221772e-05,1.76384277973193,0.107616267906795,16.3901128894338,5.52103283645751e-11,1
"9122",9122,8,"pyrenees","mod1",0.168161160877405,0.0294015956833892,5.71945695356968,1.12059309126833e-05,1.75746680500165,0.0754131960389269,23.3044997071133,1.72678749257747e-16,1
"9215",9215,8,"pyrenees","mod1",0.19338146643032,0.0320175722213792,6.03985414925345,1.32579916954283e-05,1.75761426640727,0.0819009183032689,21.4602510303859,9.43144341587485e-14,1
"9",9,9,"pyrenees","mod1",0.16840023367723,0.0279529760011431,6.02441162867035,5.59284450388578e-06,1.75361564646528,0.0700855087154499,25.021087505907,4.079590138226e-17,1
"102",102,9,"pyrenees","mod1",0.21359278949308,0.0348277932226413,6.13282581895615,1.10504130750772e-05,1.76546270009076,0.08681788641361,20.3352416537751,2.28034542792298e-13,1
"195",195,9,"pyrenees","mod1",0.194044924754559,0.0324180632453014,5.98570381229307,1.47495400364707e-05,1.79979772964495,0.0826128479248028,21.7859300926557,7.36330780792205e-14,1
"288",288,9,"pyrenees","mod1",0.209754205289489,0.0362958686154854,5.77901048495637,2.22356802594799e-05,1.77064984646416,0.0917252447492515,19.3038443375602,5.3354770691033e-13,1
"381",381,9,"pyrenees","mod1",0.267054706179788,0.0440878460980027,6.05733166429027,2.94992635554399e-05,1.77490075966979,0.103764962637904,17.1050103478902,8.85242451103868e-11,1
"474",474,9,"pyrenees","mod1",0.221193448110449,0.0409098677043172,5.40684828680358,3.88209640547613e-05,1.71610387725343,0.100594330140919,17.0596481416935,1.47027681028184e-12,1
"567",567,9,"pyrenees","mod1",0.142690343354264,0.0203030436584759,7.02802721377665,4.72576734898922e-07,1.88098040016702,0.0562460934629374,33.4419740885022,2.33794488045628e-20,1
"660",660,9,"pyrenees","mod1",0.207485822919448,0.0353181723358178,5.87476104217961,1.17252163516735e-05,1.75418143022529,0.0864047297062916,20.3019144459815,2.42498340406676e-14,1
"753",753,9,"pyrenees","mod1",0.177323273094408,0.0297649681814437,5.95744877042929,7.95366395040789e-06,1.7214220386646,0.0743397878553405,23.1561333214234,6.4737569275267e-16,1
"846",846,9,"pyrenees","mod1",0.180870032306983,0.0277613120911488,6.51518313374855,1.48898557836191e-06,1.77535575878639,0.0686851648424472,25.8477323721763,5.89952661889247e-18,1
"939",939,9,"pyrenees","mod1",0.165878053302889,0.0280487386479552,5.91392202640035,8.75392203077513e-06,1.75321953147364,0.0729374180355339,24.0373127908024,3.14414834388321e-16,1
"1032",1032,9,"pyrenees","mod1",0.20293839299955,0.0344271813365574,5.89471415088096,1.39919648063281e-05,1.76653720770134,0.085987398439158,20.5441406504616,6.05692763755548e-14,1
"1125",1125,9,"pyrenees","mod1",0.153225164256529,0.0236515419219105,6.47844291769337,1.61865093266184e-06,1.77783933779643,0.0603635839084922,29.4521832979886,3.60736532249805e-19,1
"1218",1218,9,"pyrenees","mod1",0.169873539363822,0.0313261894438957,5.42273230097331,1.90499035135546e-05,1.76348527896354,0.0821588762938749,21.4643305570017,3.02754313815649e-16,1
"1311",1311,9,"pyrenees","mod1",0.222971471415708,0.0359610506271463,6.2003603211579,1.27179181371188e-05,1.77301695104051,0.0877038336454751,20.215957243187,8.10816733600263e-13,1
"1404",1404,9,"pyrenees","mod1",0.155120418406706,0.0217635017961058,7.1275486757587,4.97911805734309e-07,1.86746290598482,0.0569793751876922,32.7743661602699,1.61543677469097e-19,1
"1497",1497,9,"pyrenees","mod1",0.181376152197541,0.0279290058023059,6.49418577522605,1.95905481836339e-06,1.80000284584589,0.0697580496868165,25.8035144893976,2.17898518379737e-17,1
"1590",1590,9,"pyrenees","mod1",0.207485822919448,0.0353181723358178,5.87476104217961,1.17252163516735e-05,1.75418143022529,0.0864047297062916,20.3019144459815,2.42498340406676e-14,1
"1683",1683,9,"pyrenees","mod1",0.145149875176057,0.020637489304296,7.0333107402673,6.08434844055978e-07,1.87770278643303,0.0558990431575116,33.5909647172683,9.7242815720589e-20,1
"1776",1776,9,"pyrenees","mod1",0.193157570762598,0.0275021514430475,7.0233621963211,1.09506113442914e-06,1.79203488629603,0.0674203449736658,26.5800313984747,1.71464523515637e-16,1
"1869",1869,9,"pyrenees","mod1",0.247179437992224,0.039885569412129,6.1972147229032,2.32506116905812e-05,1.80586373663661,0.0992068755157621,18.2030098947093,3.83757663399146e-11,1
"1962",1962,9,"pyrenees","mod1",0.195125448811305,0.0320090506110838,6.09594614917255,7.32890035884945e-06,1.84466497656428,0.0831391901611078,22.1876707361435,4.78715509331827e-15,1
"2055",2055,9,"pyrenees","mod1",0.177323273094408,0.0297649681814437,5.95744877042929,7.95366395040789e-06,1.7214220386646,0.0743397878553405,23.1561333214234,6.4737569275267e-16,1
"2148",2148,9,"pyrenees","mod1",0.17271414772164,0.0284715729364717,6.06619620584416,5.08907660004986e-06,1.75251291950865,0.0723811990890228,24.2122670191358,7.95601126971196e-17,1
"2241",2241,9,"pyrenees","mod1",0.193157570762598,0.0275021514430475,7.0233621963211,1.09506113442914e-06,1.79203488629603,0.0674203449736658,26.5800313984747,1.71464523515637e-16,1
"2334",2334,9,"pyrenees","mod1",0.145149875176057,0.020637489304296,7.0333107402673,6.08434844055978e-07,1.87770278643303,0.0558990431575116,33.5909647172683,9.7242815720589e-20,1
"2427",2427,9,"pyrenees","mod1",0.206521092685831,0.0331226391140044,6.23504340867914,6.98920110150023e-06,1.77247920807729,0.0818597622209812,21.6526307918225,2.43573894817643e-14,1
"2520",2520,9,"pyrenees","mod1",0.186566850232485,0.0352569148800971,5.29163855847761,4.16187508520345e-05,1.7633529460344,0.0914124823566039,19.2900674019056,6.13718720667608e-14,1
"2613",2613,9,"pyrenees","mod1",0.212719136092428,0.0348973209820438,6.09557209855395,5.87630272003304e-06,1.75446832043583,0.0852493329581981,20.5804345858768,6.25060341986045e-15,1
"2706",2706,9,"pyrenees","mod1",0.172338846024229,0.0274708571720535,6.27351541835219,3.19584576348637e-06,1.81741873160878,0.0724897702324793,25.0713821519948,3.91624664305169e-17,1
"2799",2799,9,"pyrenees","mod1",0.16587908871775,0.0216762271169696,7.65258122747241,2.29853702016988e-07,1.79534107892528,0.0533739491587409,33.6370290604825,4.43920640150716e-19,1
"2892",2892,9,"pyrenees","mod1",0.142690343354264,0.0203030436584759,7.02802721377665,4.72576734898922e-07,1.88098040016702,0.0562460934629374,33.4419740885022,2.33794488045628e-20,1
"2985",2985,9,"pyrenees","mod1",0.190113398806239,0.0306800437637972,6.19664692364537,5.92945192706478e-06,1.81027378002568,0.0787158419910008,22.9975788130761,2.47946434703155e-15,1
"3078",3078,9,"pyrenees","mod1",0.16587908871775,0.0216762271169696,7.65258122747241,2.29853702016988e-07,1.79534107892528,0.0533739491587409,33.6370290604825,4.43920640150716e-19,1
"3171",3171,9,"pyrenees","mod1",0.206521092685831,0.0331226391140044,6.23504340867914,6.98920110150023e-06,1.77247920807729,0.0818597622209812,21.6526307918225,2.43573894817643e-14,1
"3264",3264,9,"pyrenees","mod1",0.192959658000321,0.0316016738121781,6.10599486429612,7.17514402481849e-06,1.78720698786568,0.0801143343528451,22.308204921161,4.33457327806951e-15,1
"3357",3357,9,"pyrenees","mod1",0.145149875176057,0.020637489304296,7.0333107402673,6.08434844055978e-07,1.87770278643303,0.0558990431575116,33.5909647172683,9.7242815720589e-20,1
"3450",3450,9,"pyrenees","mod1",0.145149875176057,0.020637489304296,7.0333107402673,6.08434844055978e-07,1.87770278643303,0.0558990431575116,33.5909647172683,9.7242815720589e-20,1
"3543",3543,9,"pyrenees","mod1",0.180870032306983,0.0277613120911488,6.51518313374855,1.48898557836191e-06,1.77535575878639,0.0686851648424472,25.8477323721763,5.89952661889247e-18,1
"3636",3636,9,"pyrenees","mod1",0.21359278949308,0.0348277932226413,6.13282581895615,1.10504130750772e-05,1.76546270009076,0.08681788641361,20.3352416537751,2.28034542792298e-13,1
"3729",3729,9,"pyrenees","mod1",0.194044924754559,0.0324180632453014,5.98570381229307,1.47495400364707e-05,1.79979772964495,0.0826128479248028,21.7859300926557,7.36330780792205e-14,1
"3822",3822,9,"pyrenees","mod1",0.174410817680724,0.0295201860653715,5.90818829171662,8.8653234788818e-06,1.77178838686434,0.0759163224585854,23.3387014739933,5.5624666701307e-16,1
"3915",3915,9,"pyrenees","mod1",0.267054706179788,0.0440878460980027,6.05733166429027,2.94992635554399e-05,1.77490075966979,0.103764962637904,17.1050103478902,8.85242451103868e-11,1
"4008",4008,9,"pyrenees","mod1",0.159927264757658,0.0254033137219325,6.2955276822638,3.04274949696792e-06,1.86065999929898,0.0686177316770026,27.1163146001018,7.91200996201389e-18,1
"4101",4101,9,"pyrenees","mod1",0.174410817680724,0.0295201860653715,5.90818829171662,8.8653234788818e-06,1.77178838686434,0.0759163224585854,23.3387014739933,5.5624666701307e-16,1
"4194",4194,9,"pyrenees","mod1",0.168179806546839,0.0291596035904745,5.76756148364712,1.21036390517722e-05,1.7561448990872,0.0745279416011322,23.5635771142849,4.62133164388785e-16,1
"4287",4287,9,"pyrenees","mod1",0.163575558973371,0.0245709780385797,6.65726690718357,1.0797981929487e-06,1.75255115504028,0.0607197656924104,28.86294331105,5.56688938024303e-19,1
"4380",4380,9,"pyrenees","mod1",0.206521092685831,0.0331226391140044,6.23504340867914,6.98920110150023e-06,1.77247920807729,0.0818597622209812,21.6526307918225,2.43573894817643e-14,1
"4473",4473,9,"pyrenees","mod1",0.181840600970342,0.0274158124682674,6.63269057522238,1.44548532503749e-06,1.80844465011797,0.0687074809768667,26.320927858305,1.45338529723768e-17,1
"4566",4566,9,"pyrenees","mod1",0.222971471415708,0.0359610506271463,6.2003603211579,1.27179181371188e-05,1.77301695104051,0.0877038336454751,20.215957243187,8.10816733600263e-13,1
"4659",4659,9,"pyrenees","mod1",0.193519518347245,0.0286165616632158,6.76250070238166,3.31898628652819e-06,1.77601007558345,0.0709266549236227,25.0400935656129,7.39220205514967e-15,1
"4752",4752,9,"pyrenees","mod1",0.216759590628491,0.0316179884602917,6.85557814345825,2.05112870139988e-06,1.77694660404056,0.075256850191092,23.6117589233212,5.38788270866745e-15,1
"4845",4845,9,"pyrenees","mod1",0.163575558973371,0.0245709780385797,6.65726690718357,1.0797981929487e-06,1.75255115504028,0.0607197656924104,28.86294331105,5.56688938024303e-19,1
"4938",4938,9,"pyrenees","mod1",0.161353149864521,0.0242349054158832,6.65788238475124,8.59330490157705e-07,1.75642121459339,0.0600650951316261,29.2419617540668,1.07352588019908e-19,1
"5031",5031,9,"pyrenees","mod1",0.160854631941953,0.0203303284267248,7.9120527994277,9.82755777680386e-08,1.82291811478015,0.0512763688745506,35.5508425185094,3.01463987514097e-20,1
"5124",5124,9,"pyrenees","mod1",0.159187696537261,0.0238562322186101,6.67279288189858,8.30123597281024e-07,1.77864294529191,0.0602188721530147,29.5363045121871,8.57554902652758e-20,1
"5217",5217,9,"pyrenees","mod1",0.221194298850257,0.0388516769205163,5.69330120042906,3.32793112408432e-05,1.78779787217804,0.0960767267660258,18.6080222792335,2.90141788168311e-12,1
"5310",5310,9,"pyrenees","mod1",0.186566850232485,0.0352569148800971,5.29163855847761,4.16187508520345e-05,1.7633529460344,0.0914124823566039,19.2900674019056,6.13718720667608e-14,1
"5403",5403,9,"pyrenees","mod1",0.223939294384132,0.0395085371089722,5.66812417697126,5.80286192445291e-05,1.80670743852026,0.100933086484781,17.9000514245909,4.81016035221884e-11,1
"5496",5496,9,"pyrenees","mod1",0.159024098438155,0.0240545062335958,6.61098992820123,1.19859545963346e-06,1.7753367189637,0.0603341813526239,29.4250568941629,3.67946997894399e-19,1
"5589",5589,9,"pyrenees","mod1",0.20293839299955,0.0344271813365574,5.89471415088096,1.39919648063281e-05,1.76653720770134,0.085987398439158,20.5441406504616,6.05692763755548e-14,1
"5682",5682,9,"pyrenees","mod1",0.181840600970342,0.0274158124682674,6.63269057522238,1.44548532503749e-06,1.80844465011797,0.0687074809768667,26.320927858305,1.45338529723768e-17,1
"5775",5775,9,"pyrenees","mod1",0.186566850232485,0.0352569148800971,5.29163855847761,4.16187508520345e-05,1.7633529460344,0.0914124823566039,19.2900674019056,6.13718720667608e-14,1
"5868",5868,9,"pyrenees","mod1",0.148292379372018,0.0220630912141848,6.72128750828341,9.35031907773825e-07,1.87160065951425,0.0597435709715083,31.3272311828635,9.56446678770239e-20,1
"5961",5961,9,"pyrenees","mod1",0.190113398806239,0.0306800437637972,6.19664692364537,5.92945192706478e-06,1.81027378002568,0.0787158419910008,22.9975788130761,2.47946434703155e-15,1
"6054",6054,9,"pyrenees","mod1",0.165824843750342,0.0283221823869841,5.85494583307781,9.97177025829892e-06,1.7655755991236,0.0727767904459039,24.2601465151995,2.62960316819007e-16,1
"6147",6147,9,"pyrenees","mod1",0.194545233285862,0.0292390076863951,6.65361955414049,3.03949739140348e-06,1.73204039422226,0.0701384956322066,24.6945757620004,2.45966649065126e-15,1
"6240",6240,9,"pyrenees","mod1",0.16587908871775,0.0216762271169696,7.65258122747241,2.29853702016988e-07,1.79534107892528,0.0533739491587409,33.6370290604825,4.43920640150716e-19,1
"6333",6333,9,"pyrenees","mod1",0.16587908871775,0.0216762271169696,7.65258122747241,2.29853702016988e-07,1.79534107892528,0.0533739491587409,33.6370290604825,4.43920640150716e-19,1
"6426",6426,9,"pyrenees","mod1",0.195125448811305,0.0320090506110838,6.09594614917255,7.32890035884945e-06,1.84466497656428,0.0831391901611078,22.1876707361435,4.78715509331827e-15,1
"6519",6519,9,"pyrenees","mod1",0.247179437992224,0.039885569412129,6.1972147229032,2.32506116905812e-05,1.80586373663661,0.0992068755157621,18.2030098947093,3.83757663399146e-11,1
"6612",6612,9,"pyrenees","mod1",0.142690343354264,0.0203030436584759,7.02802721377665,4.72576734898922e-07,1.88098040016702,0.0562460934629374,33.4419740885022,2.33794488045628e-20,1
"6705",6705,9,"pyrenees","mod1",0.180870032306983,0.0277613120911488,6.51518313374855,1.48898557836191e-06,1.77535575878639,0.0686851648424472,25.8477323721763,5.89952661889247e-18,1
"6798",6798,9,"pyrenees","mod1",0.148292379372018,0.0220630912141848,6.72128750828341,9.35031907773825e-07,1.87160065951425,0.0597435709715083,31.3272311828635,9.56446678770239e-20,1
"6891",6891,9,"pyrenees","mod1",0.177323273094408,0.0297649681814437,5.95744877042929,7.95366395040789e-06,1.7214220386646,0.0743397878553405,23.1561333214234,6.4737569275267e-16,1
"6984",6984,9,"pyrenees","mod1",0.18222450214353,0.0292245869309967,6.23531489337341,4.33650113795718e-06,1.83647553485382,0.0769149206382274,23.8767136417103,3.57979729489151e-16,1
"7077",7077,9,"pyrenees","mod1",0.216759590628491,0.0316179884602917,6.85557814345825,2.05112870139988e-06,1.77694660404056,0.075256850191092,23.6117589233212,5.38788270866745e-15,1
"7170",7170,9,"pyrenees","mod1",0.163575558973371,0.0245709780385797,6.65726690718357,1.0797981929487e-06,1.75255115504028,0.0607197656924104,28.86294331105,5.56688938024303e-19,1
"7263",7263,9,"pyrenees","mod1",0.206521092685831,0.0331226391140044,6.23504340867914,6.98920110150023e-06,1.77247920807729,0.0818597622209812,21.6526307918225,2.43573894817643e-14,1
"7356",7356,9,"pyrenees","mod1",0.168179806546839,0.0291596035904745,5.76756148364712,1.21036390517722e-05,1.7561448990872,0.0745279416011322,23.5635771142849,4.62133164388785e-16,1
"7449",7449,9,"pyrenees","mod1",0.169593815668634,0.0292720387166857,5.79371383421822,6.66547997459298e-06,1.75743365965714,0.0742405955963563,23.6721384781482,1.19094892591409e-17,1
