"","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"12361",130,"Steppic","mod1",-0.0683019633940578,0.00612229680693288,-11.1562646418437,2.93586775813505e-18,31.8579728612528,0.725590365339663,43.906278780782,1.04008472285611e-59,1
"12362",131,"Steppic","mod1",-0.0320392325466595,0.00369172642355652,-8.67865840280592,1.37358721601179e-13,37.2214862944058,0.543940319813181,68.4293569323739,1.06227099873318e-80,1
"11786",132,"Steppic","mod1",-0.0858411044526587,0.00648257222804343,-13.2418276932284,2.98778244852565e-20,22.4960008754768,0.463847613576633,48.4986883990083,2.43510476070488e-53,1
"12094",132,"Steppic","mod1",-0.0470119094735935,0.00303781771501534,-15.4755531384331,2.39957412334701e-27,33.0674701558998,0.374869348487025,88.2106533632593,1.07857263177672e-90,1
"11787",134,"Steppic","mod1",-0.0607161608100319,0.00530445293568193,-11.4462625168388,7.18634682727467e-18,26.797147330163,0.493840411243124,54.2627673233701,3.79304877914685e-60,1
"11788",136,"Steppic","mod1",-0.0494813895219852,0.00822708939164706,-6.01444656383866,1.10525000697358e-07,20.5406909096129,0.532543273319245,38.5709329902648,1.49400500766764e-44,1
"12095",136,"Steppic","mod1",-0.0512060063685506,0.00841686225145087,-6.08374057205509,3.69830388718773e-08,25.1253993556128,0.724288157627708,34.6897834667172,2.24745706096435e-50,1
"12096",137,"Steppic","mod1",-0.033061421655748,0.00401150236367486,-8.24165578341104,8.72948927392739e-13,33.5515044768742,0.516546291972211,64.953528847864,3.84227127388562e-81,1
"11789",138,"Steppic","mod1",-0.0484040273283942,0.00475320203814783,-10.1834567392502,6.46584133611359e-16,30.1682941249745,0.533497595872707,56.5481350963252,1.81197295539109e-64,1
"11790",139,"Steppic","mod1",-0.0370212657853294,0.00672597267291814,-5.50422482898184,4.6904459049551e-07,24.1754394873606,0.539270233879248,44.829916373196,6.24812099258945e-57,1
"12097",140,"Steppic","mod1",-0.0465485189956161,0.00388687992750177,-11.975805752645,2.12146674354562e-20,30.9812959083069,0.444378424796072,69.7182720392522,8.92232109068681e-81,1
"12363",140,"Steppic","mod1",-0.0252972599873513,0.00573967373385497,-4.40743867341059,3.34259796214195e-05,26.7924012268182,0.548579751596282,48.8395737335482,1.06474406671485e-59,1
"11791",142,"Steppic","mod1",-0.0911869464292211,0.00720463835250923,-12.6567000267907,1.97196394097133e-19,21.5098805235495,0.483533010981499,44.4848232386195,1.79135485696739e-51,1
"11792",144,"Steppic","mod1",-0.0235565447900452,0.00542523567092168,-4.34203161280241,4.41581307418275e-05,26.2515034309404,0.507771639125788,51.6994282629425,7.87810417393012e-60,1
"11013",145,"Steppic","mod1",-0.088630518837739,0.00960656205647539,-9.22603927572578,7.79272642864873e-13,19.1289337469407,0.56783200883605,33.6876636915052,7.26400579362152e-39,1
"11400",145,"Steppic","mod1",-0.0464110826780544,0.00961047196065986,-4.82921992468597,1.1341221058662e-05,19.8817793289576,0.595862439017012,33.3663913465603,3.48292707943378e-38,1
"11793",145,"Steppic","mod1",-0.0701144235637372,0.00585685131987318,-11.9713511124703,4.47453782859014e-19,23.9522650785456,0.459799134370437,52.0928885856677,1.20541593206988e-60,1
"12098",145,"Steppic","mod1",-0.0905714136925726,0.00644831985099187,-14.0457383916279,1.29794359423575e-24,27.558439218774,0.613752416886828,44.9015571434492,2.30736877793567e-64,1
"11401",148,"Steppic","mod1",-0.0248522751423884,0.0117507250999364,-2.11495673084232,0.0393402238526312,17.4522593617271,0.612240213013497,28.5055750843703,5.323679457704e-33,1
"11794",157,"Steppic","mod1",-0.0505829593605249,0.0107625268393327,-4.69991481699859,1.3969279535083e-05,19.5945934779471,0.651103760602007,30.0944252876531,7.05005002879563e-40,1
"11795",158,"Steppic","mod1",-0.0460861970094433,0.00437030315881134,-10.5453089487682,1.82566030371618e-16,27.8178472135116,0.43330951762163,64.1985603413456,2.65140246559318e-67,1
"11796",159,"Steppic","mod1",-0.076556759262833,0.00691056968000499,-11.0782124785373,8.60398776178281e-17,23.222777601392,0.522804772004264,44.419597610717,1.9701413767267e-51,1
"11402",168,"Steppic","mod1",-0.0251900147341273,0.00775770423299289,-3.24709656073201,0.00198857364465399,20.9229307227046,0.520846261771806,40.1710298381125,1.91113549978721e-42,1
"11797",168,"Steppic","mod1",-0.0733486428201521,0.00648576259173823,-11.309177877338,1.03828122559173e-17,23.60401521374,0.499998120556299,47.2082078778178,1.87366981438767e-56,1
"12364",168,"Steppic","mod1",-0.0441305933122581,0.00406950939344722,-10.8442048034876,1.21180948193866e-17,31.7150315388862,0.491509222323167,64.5258117212573,2.40173990843459e-73,1
"12099",169,"Steppic","mod1",-0.0240271428788035,0.00360190885085826,-6.67066932387208,1.68218992147664e-09,36.9596562558255,0.543122504287022,68.0503127086288,2.09097681257984e-82,1
"11014",170,"Steppic","mod1",-0.0793191779896974,0.00954457426463198,-8.31039455406823,8.8001036433377e-11,14.7446043283369,0.3735488098451,39.4716940323034,1.08470402530949e-37,1
"11403",170,"Steppic","mod1",-0.0559542491389372,0.00555179759370892,-10.0785823320256,6.52066303122474e-15,23.7819519403678,0.440431877938041,53.9968906240556,1.00685377604091e-55,1
"12100",170,"Steppic","mod1",-0.0432645711400009,0.00509913489978842,-8.48468847956857,5.96066176289385e-13,30.1358110259918,0.57321218240935,52.5735703999236,1.31334858156759e-66,1
"11404",171,"Steppic","mod1",-0.0867083119858531,0.00846803398860229,-10.2394855881022,8.65954874914725e-15,18.4339831694908,0.454635451498945,40.5467349911088,2.62267693903003e-45,1
"11405",174,"Steppic","mod1",-0.0767838497954162,0.00895271981862646,-8.57659475008529,7.6416436523345e-12,18.9237262514227,0.508675807657833,37.201938772272,1.12513477919559e-41,1
"12365",174,"Steppic","mod1",-0.0364877447900555,0.00391232428448621,-9.32636001947555,2.51495653899578e-14,28.3347323249713,0.402246319916625,70.441246872922,2.26362419699876e-72,1
"11798",176,"Steppic","mod1",-0.0424792907914901,0.00406362579662524,-10.4535439328022,1.47199893118432e-16,28.6196413226621,0.419115737605603,68.285771100282,5.14389188132645e-72,1
"12366",176,"Steppic","mod1",-0.029047758266721,0.00405382522432164,-7.16551816108002,1.72384772598895e-10,33.8140709282215,0.526089549041248,64.2743635372432,1.74269371072477e-79,1
"11015",177,"Steppic","mod1",-0.115381271679001,0.0109762804587408,-10.5118734996534,5.84458318804467e-15,18.2675434431721,0.576528833860474,31.6853943294587,6.97645270362534e-38,1
"11016",180,"Steppic","mod1",-0.0250153754412084,0.0105754206143964,-2.36542605285644,0.0215625128694774,19.3392958977312,0.639487405620794,30.2418714234993,5.90263489850201e-36,1
