Site;spec_ID;nest_ID;Taxon;Genus.Species;cells;cells.para;P1.Species.Genus;P1.cells;P2.Species.Genus;P2.cells;P3.Species.Genus;P3.cells
8;2588;11;wasp;Ancistrocerus.nigricornis;13;;;;;;;
8;2590;11;wasp;Ancistrocerus.nigricornis;4;;;;;;;
8;2486;4;wasp;Ancistrocerus.trifasciatus;7;2;Chrysis.ignita.agg.;2;;;;
8;2481;5;wasp;Ancistrocerus.trifasciatus;4;;;;;;;
8;2485;5;wasp;Ancistrocerus.trifasciatus;1;;;;;;;
8;2550;2;wasp;Ancistrocerus.trifasciatus;4;;;;;;;
8;2554;2;wasp;Ancistrocerus.trifasciatus;3;;;;;;;
8;2614;3;wasp;Ancistrocerus.trifasciatus;4;;;;;;;
8;2647;6;wasp;Ancistrocerus.trifasciatus;1;;;;;;;
8;2585;11;bee;Chelostoma.spec;2;2;Melittobia.spec;2;;;;
8;2555;2;wasp;Eumenidae.spec;11;11;Melittobia.spec;11;;;;
8;2456;7;wasp;Eumenidae.spec;3;3;Melittobia.spec;3;;;;
8;2505;10;wasp;Eumenidae.spec;3;3;Melittobia.spec;3;;;;
8;2552;2;wasp;Eumenidae.spec;4;3;Chrysis.ignita.agg.;2;Melittobia.spec;4;;
8;2478;5;wasp;Eumenidae.spec;2;2;Chrysis.ignita.agg.;2;;;;
8;2475;5;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
8;2494;8;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
8;2498;1;wasp;Eumenidae.spec;5;1;Chrysis.ignita.agg.;1;Melittobia.spec;5;;
8;2553;2;wasp;Eumenidae.spec;1;1;Melittobia.spec;1;;;;
8;2553;2;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
8;2635;6;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;;;;
8;2638;6;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
8;2646;6;wasp;Eumenidae.spec;4;1;Chrysis.ignita.agg.;1;;;;
8;2476;5;wasp;Eumenidae.spec;1;;;;;;;
8;2502;1;wasp;Eumenidae.spec;2;;;;;;;
8;2549;2;wasp;Eumenidae.spec;1;;;;;;;
8;2589;11;wasp;Eumenidae.spec;4;;;;;;;
8;2507;10;bee;Heriades.truncorum;1;;;;;;;
8;2500;1;bee;Megachile.spec;9;3;Melittobia.spec;3;;;;
8;2496;8;bee;Megachile.spec;1;1;Melittobia.spec;1;;;;
8;2501;1;bee;Megachile.versicolor;8;;;;;;;
8;2617;9;wasp;Nitela.spinolae;1;;;;;;;
8;2477;5;bee;Osmia.rufa;2;2;Chrysis.ignita.agg.;2;;;;
8;2473;12;bee;Osmia.rufa;1;1;Cacoxenus.indagator;1;;;;
8;2462;12;bee;Osmia.rufa;5;;;;;;;
8;2479;5;bee;Osmia.rufa;5;;;;;;;
8;2480;5;bee;Osmia.rufa;6;;;;;;;
8;2482;5;bee;Osmia.rufa;3;;;;;;;
8;2483;5;bee;Osmia.rufa;5;;;;;;;
8;2484;5;bee;Osmia.rufa;4;;;;;;;
8;2499;1;bee;Osmia.rufa;5;;;;;;;
8;2582;11;bee;Osmia.rufa;4;;;;;;;
8;2584;11;bee;Osmia.rufa;2;;;;;;;
8;2636;6;bee;Osmia.rufa;6;;;;;;;
8;2637;6;bee;Osmia.rufa;3;;;;;;;
8;2639;6;bee;Osmia.rufa;7;;;;;;;
8;2640;6;bee;Osmia.rufa;7;;;;;;;
8;2641;6;bee;Osmia.rufa;2;;;;;;;
8;2642;6;bee;Osmia.rufa;2;;;;;;;
8;2643;6;bee;Osmia.rufa;2;;;;;;;
8;2644;6;bee;Osmia.rufa;5;;;;;;;
8;2645;6;bee;Osmia.rufa;4;;;;;;;
8;2497;1;bee;Osmia.uncinata;7;;;;;;;
8;2613;3;bee;Osmia.uncinata;3;;;;;;;
8;2616;9;bee;Osmia.uncinata;2;;;;;;;
8;2464;12;wasp;Passaloecus.corniger;2;1;Pseudomalus.auratus;1;;;;
8;2583;11;wasp;Passaloecus.corniger;3;;;;;;;
8;2506;10;wasp;Passaloecus.eremita;1;;;;;;;
8;2648;6;wasp;Passaloecus.gracilis;1;;;;;;;
8;2495;8;wasp;Trypoxylon.clavicerum;3;;;;;;;
8;2502;1;wasp;Trypoxylon.clavicerum;1;;;;;;;
8;2508;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
8;2459;12;wasp;Trypoxylon.spec;7;7;Melittobia.spec;7;;;;
8;2471;12;wasp;Trypoxylon.spec;6;6;Melittobia.spec;6;;;;
8;2466;12;wasp;Trypoxylon.spec;5;5;Melittobia.spec;5;;;;
8;2461;12;wasp;Trypoxylon.spec;4;4;Melittobia.spec;4;;;;
8;2469;12;wasp;Trypoxylon.spec;4;4;Melittobia.spec;4;;;;
8;2615;9;wasp;Trypoxylon.spec;5;4;Melittobia.spec;4;;;;
8;2458;12;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
8;2460;12;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
8;2463;12;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
8;2454;7;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
8;2455;7;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
8;2457;12;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
8;2487;4;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
8;2465;12;wasp;Trypoxylon.spec;3;1;Melittobia.spec;1;;;;
8;2467;12;wasp;Trypoxylon.spec;2;1;Melittobia.spec;1;;;;
8;2468;12;wasp;Trypoxylon.spec;2;1;Melittobia.spec;2;;;;
8;2470;12;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
8;2472;12;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
8;2474;12;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
8;2503;10;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
8;2493;8;wasp;Trypoxylon.spec;1;;;;;;;
8;2504;10;wasp;Trypoxylon.spec;1;;;;;;;
8;2509;10;wasp;Trypoxylon.spec;1;;;;;;;
9;200;8;wasp;Ancistrocerus.trifasciatus;9;3;Chrysis.ignita.agg.;3;;;;
9;196;8;wasp;Eumenidae.spec;5;5;Melittobia.spec;5;;;;
9;222;1;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;;;;
9;273;2;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
9;166;7;wasp;Eumenidae.spec;6;;;;;;;
9;198;8;wasp;Eumenidae.spec;5;;;;;;;
9;278;6;bee;Hylaeus.communis;4;2;Gasteruption.assector;2;;;;
9;271;4;bee;Hylaeus.communis;3;;;;;;;
9;295;10;bee;Hylaeus.spec;1;;;;;;;
9;199;8;bee;Megachile.versicolor;7;;;;;;;
9;201;8;bee;Megachile.versicolor;5;;;;;;;
9;275;2;bee;Osmia.leaiana;1;1;Megatoma.spec;1;;;;
9;161;7;bee;Osmia.leaiana;5;;;;;;;
9;276;6;bee;Osmia.leaiana;7;;;;;;;
9;277;6;bee;Osmia.leaiana;3;;;;;;;
9;294;10;bee;Osmia.leaiana;10;;;;;;;
9;230;1;bee;Osmia.rufa;6;6;Megatoma.spec;6;;;;
9;180;5;wasp;Passaloecus.corniger;4;1;Omalus.aeneus;1;;;;
9;195;8;wasp;Passaloecus.corniger;2;1;Ichneumonidae.spec;1;;;;
9;168;7;wasp;Passaloecus.corniger;3;;;;;;;
9;184;5;wasp;Passaloecus.corniger;2;;;;;;;
9;188;8;wasp;Passaloecus.corniger;1;;;;;;;
9;190;8;wasp;Passaloecus.corniger;1;;;;;;;
9;194;8;wasp;Passaloecus.corniger;2;;;;;;;
9;228;1;wasp;Passaloecus.corniger;1;;;;;;;
9;229;1;wasp;Passaloecus.corniger;1;;;;;;;
9;225;1;wasp;Passaloecus.spec;1;1;Ichneumonidae.spec;1;;;;
9;227;1;wasp;Passaloecus.spec;3;1;Pseudomalus.auratus;1;;;;
9;173;5;wasp;Passaloecus.spec;2;;;;;;;
9;179;5;wasp;Passaloecus.spec;1;;;;;;;
9;182;5;wasp;Passaloecus.spec;1;;;;;;;
9;189;8;wasp;Passaloecus.spec;2;;;;;;;
9;193;8;wasp;Passaloecus.spec;1;;;;;;;
9;223;1;wasp;Passaloecus.spec;1;;;;;;;
9;226;1;wasp;Passaloecus.spec;1;;;;;;;
9;157;7;wasp;Pompilidae/Sphecidae.spec;2;;;;;;;
9;165;7;wasp;Symmorphus.bifasciatus;2;;;;;;;
9;167;7;wasp;Symmorphus.bifasciatus;5;;;;;;;
9;156;7;wasp;Symmorphus.crassicornis;2;;;;;;;
9;291;10;wasp;Symmorphus.gracilis;6;;;;;;;
9;172;5;wasp;Trypoxylon.clavicerum;3;2;Trichrysis.cyanea;2;;;;
9;175;5;wasp;Trypoxylon.clavicerum;4;1;Trichrysis.cyanea;1;;;;
9;181;5;wasp;Trypoxylon.clavicerum;3;1;Trichrysis.cyanea;1;;;;
9;182;5;wasp;Trypoxylon.clavicerum;2;1;Ichneumonidae.spec;1;;;;
9;183;5;wasp;Trypoxylon.clavicerum;3;1;Trichrysis.cyanea;1;;;;
9;292;10;wasp;Trypoxylon.clavicerum;4;1;Ichneumonidae.spec;1;;;;
9;297;10;wasp;Trypoxylon.clavicerum;2;1;Trichrysis.cyanea;1;;;;
9;21;9;wasp;Trypoxylon.clavicerum;1;;;;;;;
9;158;7;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;160;7;wasp;Trypoxylon.clavicerum;4;;;;;;;
9;163;7;wasp;Trypoxylon.clavicerum;3;;;;;;;
9;164;7;wasp;Trypoxylon.clavicerum;3;;;;;;;
9;169;7;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;170;7;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;176;5;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;185;5;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;187;5;wasp;Trypoxylon.clavicerum;1;;;;;;;
9;188;8;wasp;Trypoxylon.clavicerum;1;;;;;;;
9;197;8;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;224;1;wasp;Trypoxylon.clavicerum;4;;;;;;;
9;290;10;wasp;Trypoxylon.clavicerum;3;;;;;;;
9;293;10;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;296;10;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;298;10;wasp;Trypoxylon.clavicerum;5;;;;;;;
9;299;10;wasp;Trypoxylon.clavicerum;3;;;;;;;
9;300;10;wasp;Trypoxylon.clavicerum;2;;;;;;;
9;159;7;wasp;Trypoxylon.spec;6;6;Melittobia.spec;6;;;;
9;272;4;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
9;171;5;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
9;178;5;wasp;Trypoxylon.spec;2;1;Trichrysis.cyanea;1;;;;
9;186;5;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
9;162;7;wasp;Trypoxylon.spec;4;;;;;;;
9;174;5;wasp;Trypoxylon.spec;1;;;;;;;
9;177;5;wasp;Trypoxylon.spec;2;;;;;;;
9;192;8;wasp;Trypoxylon.spec;4;;;;;;;
9;279;6;wasp;Trypoxylon.spec;1;;;;;;;
9;280;6;wasp;Trypoxylon.spec;1;;;;;;;
10;2380;6;wasp;Ancistrocerus.nigricornis;5;5;Chrysis.ignita.agg.;5;;;;
10;2379;6;wasp;Ancistrocerus.nigricornis;3;1;Chrysis.ignita.agg.;1;;;;
10;2422;5;wasp;Ancistrocerus.nigricornis;12;;;;;;;
10;2423;5;wasp;Ancistrocerus.nigricornis;9;;;;;;;
10;2427;5;wasp;Ancistrocerus.nigricornis;4;;;;;;;
10;2446;3;wasp;Ancistrocerus.trifasciatus;3;1;Chrysis.ignita.agg.;1;;;;
10;2433;5;wasp;Ancistrocerus.trifasciatus;4;;;;;;;
10;2433;5;wasp;Crossocerus.cetratus;1;;;;;;;
10;2439;1;wasp;Crossocerus.cetratus;4;;;;;;;
10;2441;1;wasp;Crossocerus.cetratus;2;;;;;;;
10;2432;5;wasp;Crossocerus.spec;1;;;;;;;
10;2442;1;wasp;Crossocerus.spec;1;;;;;;;
10;2443;1;wasp;Crossocerus.spec;2;;;;;;;
10;939;7;wasp;Eumenidae.spec;5;5;Melittobia.spec;5;;;;
10;2429;5;wasp;Eumenidae.spec;11;3;Melittobia.spec;3;;;;
10;765;4;wasp;Eumenidae.spec;2;2;Melittobia.spec;2;;;;
10;766;4;wasp;Eumenidae.spec;10;;;;;;;
10;2438;1;wasp;Eumenidae.spec;1;;;;;;;
10;1007;10;bee;Heriades.truncorum;6;;;;;;;
10;2374;6;bee;Heriades.truncorum;2;;;;;;;
10;2375;6;bee;Heriades.truncorum;3;;;;;;;
10;2377;6;bee;Heriades.truncorum;2;;;;;;;
10;2435;5;bee;Heriades.truncorum;2;;;;;;;
10;941;7;bee;Hylaeus.communis;5;;;;;;;
10;2437;5;bee;Hylaeus.communis;3;;;;;;;
10;2491;2;bee;Hylaeus.communis;4;;;;;;;
10;2489;2;bee;Hylaeus.spec;3;2;Gasteruption.assector;2;;;;
10;938;7;bee;Megachile.lapponica;4;;;;;;;
10;2445;3;bee;Megachile.lapponica;3;;;;;;;
10;2448;3;bee;Megachile.lapponica;8;;;;;;;
10;937;7;bee;Megachile.spec;5;5;Melittobia.spec;5;;;;
10;767;4;bee;Megachile.spec;1;;;;;;;
10;2445;3;bee;Megachile.spec;5;;;;;;;
10;2431;5;bee;Megachile.versicolor;8;8;Melittobia.spec;8;;;;
10;2449;3;bee;Megachile.versicolor;4;1;Coelioxys.mandibularis;1;;;;
10;2451;3;bee;Megachile.versicolor;5;1;Coelioxys.mandibularis;1;;;;
10;2446;3;bee;Megachile.versicolor;6;;;;;;;
10;2450;3;bee;Megachile.versicolor;5;;;;;;;
10;2452;3;bee;Megachile.versicolor;14;;;;;;;
10;776;8;wasp;Nitela.spinolae;2;2;Melittobia.spec;2;;;;
10;2371;6;bee;Osmia.leaiana;1;;;;;;;
10;2430;5;bee;Osmia.leaiana;6;;;;;;;
10;2372;6;bee;Osmia.rufa;1;;;;;;;
10;2373;6;bee;Osmia.rufa;5;;;;;;;
10;2376;6;bee;Osmia.rufa;6;;;;;;;
10;2420;5;bee;Osmia.rufa;4;;;;;;;
10;2421;5;bee;Osmia.rufa;4;;;;;;;
10;2424;5;bee;Osmia.rufa;7;;;;;;;
10;2425;5;bee;Osmia.rufa;3;;;;;;;
10;2426;5;bee;Osmia.rufa;8;;;;;;;
10;2428;5;bee;Osmia.rufa;1;;;;;;;
10;2369;6;bee;Osmia.spec;8;1;Melittobia.spec;1;;;;
10;769;8;wasp;Passaloecus.corniger;1;;;;;;;
10;770;8;wasp;Passaloecus.corniger;1;;;;;;;
10;771;8;wasp;Passaloecus.corniger;2;;;;;;;
10;772;8;wasp;Passaloecus.corniger;1;;;;;;;
10;942;7;wasp;Passaloecus.corniger;1;;;;;;;
10;2378;6;wasp;Passaloecus.corniger;2;;;;;;;
10;2434;5;wasp;Passaloecus.corniger;2;;;;;;;
10;775;8;wasp;Passaloecus.spec;1;1;Omalus.aeneus;1;;;;
10;773;8;wasp;Passaloecus.spec;1;;;;;;;
10;774;8;wasp;Passaloecus.spec;1;;;;;;;
10;2370;6;wasp;Psenulus.pallipes;4;1;Melittobia.spec;1;;;;
10;2436;5;wasp;Trypoxylon.clavicerum;4;2;Trichrysis.cyanea;2;;;;
10;2440;1;wasp;Trypoxylon.clavicerum;1;1;Melittobia.spec;1;;;;
10;940;7;wasp;Trypoxylon.clavicerum;2;;;;;;;
10;2448;3;wasp;Trypoxylon.clavicerum;2;;;;;;;
10;2488;2;wasp;Trypoxylon.clavicerum;2;;;;;;;
10;2490;2;wasp;Trypoxylon.minus;2;;;;;;;
10;2492;2;wasp;Trypoxylon.minus;3;;;;;;;
10;768;8;wasp;Trypoxylon.spec;1;1;;1;;;;
10;2444;3;wasp;Trypoxylon.spec;2;;;;;;;
10;2447;3;wasp;Trypoxylon.spec;2;;;;;;;
10;2453;3;wasp;Trypoxylon.spec;2;;;;;;;
11;131;7;wasp;Ancistrocerus.antilope;7;;;;;;;
11;134;7;wasp;Ancistrocerus.antilope;7;;;;;;;
11;76;1;wasp;Ancistrocerus.gazella;6;;;;;;;
11;87;1;wasp;Ancistrocerus.gazella;8;;;;;;;
11;3209;3;wasp;Ancistrocerus.nigricornis;11;8;;;;;;
11;2158;10;wasp;Ancistrocerus.nigricornis;4;2;Chrysis.ignita.agg.;2;;;;
11;146;5;bee;Chelostoma.florisomne;2;;;;;;;
11;3210;6;bee;Chelostoma.florisomne;1;;;;;;;
11;3211;6;bee;Chelostoma.florisomne;3;;;;;;;
11;3214;6;bee;Chelostoma.spec;2;;;;;;;
11;3240;9;wasp;Dipogon.subintermedius;2;1;Trichrysis.cyanea;1;;;;
11;135;7;wasp;Dipogon.subintermedius;2;;;;;;;
11;3230;9;wasp;Dipogon.subintermedius;3;;;;;;;
11;3233;9;wasp;Dipogon.subintermedius;4;;;;;;;
11;137;7;wasp;Eumenidae.spec;7;7;Megatoma.spec;7;;;;
11;136;7;wasp;Eumenidae.spec;5;5;Melittobia.spec;5;;;;
11;132;7;wasp;Eumenidae.spec;3;3;Megatoma.spec;3;;;;
11;3288;8;wasp;Eumenidae.spec;3;2;Pseudomalus.auratus;1;Ichneumonidae.spec;1;;
11;133;7;wasp;Eumenidae.spec;1;1;Megatoma.spec;1;;;;
11;3287;8;wasp;Eumenidae.spec;2;1;Ichneumonidae.spec;1;;;;
11;143;5;bee;Heriades.truncorum;3;2;Sapygina.decemguttata;2;;;;
11;140;5;bee;Heriades.truncorum;3;;;;;;;
11;141;5;bee;Heriades.truncorum;3;;;;;;;
11;142;5;bee;Heriades.truncorum;3;;;;;;;
11;144;5;bee;Heriades.truncorum;2;;;;;;;
11;3215;6;bee;Heriades.truncorum;1;;;;;;;
11;3216;6;bee;Heriades.truncorum;1;;;;;;;
11;3204;3;bee;Hylaeus.communis;2;;;;;;;
11;3241;9;wasp;Nitela.spinolae;3;3;Melittobia.spec;3;;;;
11;2121;4;wasp;Nitela.spinolae;1;;;;;;;
11;3258;2;bee;Osmia.brevicornis;3;1;mites;1;;;;
11;3231;9;bee;Osmia.leaiana;3;;;;;;;
11;3232;9;bee;Osmia.leaiana;6;;;;;;;
11;2115;4;bee;Osmia.rufa;8;6;Cacoxenus.indagator;6;;;;
11;2111;4;bee;Osmia.rufa;7;4;Cacoxenus.indagator;4;;;;
11;3217;6;bee;Osmia.rufa;4;4;Cacoxenus.indagator;4;;;;
11;3274;8;bee;Osmia.rufa;9;4;Cacoxenus.indagator;4;;;;
11;2116;4;bee;Osmia.rufa;4;3;Cacoxenus.indagator;3;;;;
11;2157;10;bee;Osmia.rufa;7;3;Cacoxenus.indagator;3;;;;
11;67;1;bee;Osmia.rufa;6;2;Cacoxenus.indagator;2;;;;
11;70;1;bee;Osmia.rufa;9;2;Cacoxenus.indagator;2;;;;
11;3253;2;bee;Osmia.rufa;4;2;Cacoxenus.indagator;2;;;;
11;3275;8;bee;Osmia.rufa;6;2;Cacoxenus.indagator;2;;;;
11;66;1;bee;Osmia.rufa;3;1;Cacoxenus.indagator;1;;;;
11;139;5;bee;Osmia.rufa;4;1;Megatoma.spec;1;;;;
11;145;5;bee;Osmia.rufa;2;1;Cacoxenus.indagator;1;;;;
11;2108;4;bee;Osmia.rufa;1;1;Cacoxenus.indagator;1;;;;
11;3239;9;bee;Osmia.rufa;5;1;Cacoxenus.indagator;1;;;;
11;3260;2;bee;Osmia.rufa;7;1;Cacoxenus.indagator;1;;;;
11;3262;2;bee;Osmia.rufa;5;1;Cacoxenus.indagator;1;;;;
11;62;1;bee;Osmia.rufa;6;;;;;;;
11;63;1;bee;Osmia.rufa;8;;;;;;;
11;64;1;bee;Osmia.rufa;1;;;;;;;
11;65;1;bee;Osmia.rufa;4;;;;;;;
11;68;1;bee;Osmia.rufa;3;;;;;;;
11;69;1;bee;Osmia.rufa;1;;;;;;;
11;71;1;bee;Osmia.rufa;2;;;;;;;
11;72;1;bee;Osmia.rufa;6;;;;;;;
11;73;1;bee;Osmia.rufa;4;;;;;;;
11;74;1;bee;Osmia.rufa;1;;;;;;;
11;77;1;bee;Osmia.rufa;7;;;;;;;
11;138;5;bee;Osmia.rufa;4;;;;;;;
11;2109;4;bee;Osmia.rufa;8;;;;;;;
11;2110;4;bee;Osmia.rufa;3;;;;;;;
11;2112;4;bee;Osmia.rufa;3;;;;;;;
11;2113;4;bee;Osmia.rufa;5;;;;;;;
11;2114;4;bee;Osmia.rufa;3;;;;;;;
11;2117;4;bee;Osmia.rufa;7;;;;;;;
11;2118;4;bee;Osmia.rufa;4;;;;;;;
11;2119;4;bee;Osmia.rufa;6;;;;;;;
11;2120;4;bee;Osmia.rufa;7;;;;;;;
11;2159;10;bee;Osmia.rufa;2;;;;;;;
11;2160;10;bee;Osmia.rufa;4;;;;;;;
11;2161;10;bee;Osmia.rufa;2;;;;;;;
11;3202;3;bee;Osmia.rufa;5;;;;;;;
11;3203;3;bee;Osmia.rufa;3;;;;;;;
11;3205;3;bee;Osmia.rufa;4;;;;;;;
11;3206;3;bee;Osmia.rufa;3;;;;;;;
11;3207;3;bee;Osmia.rufa;6;;;;;;;
11;3208;3;bee;Osmia.rufa;3;;;;;;;
11;3218;6;bee;Osmia.rufa;7;;;;;;;
11;3234;9;bee;Osmia.rufa;4;;;;;;;
11;3235;9;bee;Osmia.rufa;4;;;;;;;
11;3236;9;bee;Osmia.rufa;5;;;;;;;
11;3237;9;bee;Osmia.rufa;4;;;;;;;
11;3238;9;bee;Osmia.rufa;3;;;;;;;
11;3246;2;bee;Osmia.rufa;6;;;;;;;
11;3247;2;bee;Osmia.rufa;4;;;;;;;
11;3249;2;bee;Osmia.rufa;8;;;;;;;
11;3250;2;bee;Osmia.rufa;4;;;;;;;
11;3252;2;bee;Osmia.rufa;5;;;;;;;
11;3254;2;bee;Osmia.rufa;6;;;;;;;
11;3255;2;bee;Osmia.rufa;3;;;;;;;
11;3256;2;bee;Osmia.rufa;5;;;;;;;
11;3257;2;bee;Osmia.rufa;6;;;;;;;
11;3259;2;bee;Osmia.rufa;2;;;;;;;
11;3261;2;bee;Osmia.rufa;4;;;;;;;
11;3263;2;bee;Osmia.rufa;2;;;;;;;
11;3264;2;bee;Osmia.rufa;9;;;;;;;
11;3265;2;bee;Osmia.rufa;4;;;;;;;
11;3266;2;bee;Osmia.rufa;5;;;;;;;
11;3267;2;bee;Osmia.rufa;5;;;;;;;
11;3268;2;bee;Osmia.rufa;3;;;;;;;
11;3269;2;bee;Osmia.rufa;5;;;;;;;
11;3270;2;bee;Osmia.rufa;5;;;;;;;
11;3272;8;bee;Osmia.rufa;5;;;;;;;
11;3273;8;bee;Osmia.rufa;4;;;;;;;
11;3276;8;bee;Osmia.rufa;4;;;;;;;
11;3278;8;bee;Osmia.rufa;7;;;;;;;
11;3279;8;bee;Osmia.rufa;5;;;;;;;
11;3280;8;bee;Osmia.rufa;9;;;;;;;
11;3281;8;bee;Osmia.rufa;5;;;;;;;
11;3282;8;bee;Osmia.rufa;3;;;;;;;
11;3283;8;bee;Osmia.rufa;4;;;;;;;
11;3284;8;bee;Osmia.rufa;6;;;;;;;
11;3285;8;bee;Osmia.rufa;4;;;;;;;
11;3286;8;bee;Osmia.rufa;4;;;;;;;
11;75;1;bee;Osmia.spec;7;7;mites;7;;;;
11;3213;6;wasp;Passaloecus.corniger;1;;;;;;;
11;3244;2;wasp;Passaloecus.corniger;2;;;;;;;
11;3248;2;wasp;Passaloecus.corniger;2;;;;;;;
11;3251;2;wasp;Passaloecus.corniger;1;;;;;;;
11;79;1;wasp;Passaloecus.insignis;6;;;;;;;
11;3219;6;wasp;Passaloecus.spec;2;1;Pseudomalus.auratus;1;;;;
11;3212;6;wasp;Passaloecus.spec;1;;;;;;;
11;3242;2;wasp;Passaloecus.spec;1;;;;;;;
11;3243;2;wasp;Passaloecus.spec;1;;;;;;;
11;3245;2;wasp;Passaloecus.spec;1;;;;;;;
11;3271;2;wasp;Passaloecus.spec;1;;;;;;;
11;88;1;wasp;Pemphredon.lethifer;7;;;;;;;
11;3287;8;wasp;Pemphredon.lugens;1;;;;;;;
11;3277;8;wasp;Symmorphus.bifasciatus;6;;;;;;;
11;146;5;wasp;Symmorphus.gracilis;2;;;;;;;
11;78;1;wasp;Trypoxylon.clavicerum;7;;;;;;;
12;1050;9;wasp;Agenioideus.cinctellus;2;;;;;;;
12;1236;10;wasp;Ancistrocerus.nigricornis;3;3;Megatoma.spec;1;Chrysis.ignita.agg.;2;;
12;1234;10;wasp;Dipogon.subintermedius;1;;;;;;;
12;1243;3;wasp;Dipogon.subintermedius;2;;;;;;;
12;1246;2;wasp;Dipogon.subintermedius;3;;;;;;;
12;1241;3;wasp;Eumenidae.spec;5;2;Chrysis.ignita.agg.;2;;;;
12;1177;5;wasp;Eumenidae.spec;4;;;;;;;
12;1231;4;wasp;Eumenidae.spec;2;;;;;;;
12;1558;8;wasp;Eumenidae.spec;2;;;;;;;
12;1051;9;bee;Heriades.truncorum;5;;;;;;;
12;1052;9;bee;Heriades.truncorum;7;;;;;;;
12;1053;9;bee;Heriades.truncorum;4;;;;;;;
12;1178;5;bee;Heriades.truncorum;2;;;;;;;
12;1180;5;bee;Heriades.truncorum;6;;;;;;;
12;1181;5;bee;Heriades.truncorum;10;;;;;;;
12;1182;5;bee;Heriades.truncorum;2;;;;;;;
12;1184;5;bee;Heriades.truncorum;5;;;;;;;
12;1185;5;bee;Heriades.truncorum;2;;;;;;;
12;1186;5;bee;Heriades.truncorum;2;;;;;;;
12;1187;5;bee;Heriades.truncorum;2;;;;;;;
12;1221;7;bee;Heriades.truncorum;7;;;;;;;
12;1223;7;bee;Heriades.truncorum;3;;;;;;;
12;1247;2;bee;Heriades.truncorum;6;;;;;;;
12;1248;2;bee;Heriades.truncorum;8;;;;;;;
12;1362;1;bee;Heriades.truncorum;6;;;;;;;
12;1364;1;bee;Heriades.truncorum;9;;;;;;;
12;1365;1;bee;Heriades.truncorum;3;;;;;;;
12;1366;1;bee;Heriades.truncorum;5;;;;;;;
12;1369;1;bee;Heriades.truncorum;11;;;;;;;
12;1545;8;bee;Heriades.truncorum;3;;;;;;;
12;1547;8;bee;Heriades.truncorum;3;;;;;;;
12;1549;8;bee;Heriades.truncorum;2;;;;;;;
12;1551;8;bee;Heriades.truncorum;5;;;;;;;
12;1553;8;bee;Heriades.truncorum;6;;;;;;;
12;1556;8;bee;Heriades.truncorum;3;;;;;;;
12;1690;6;bee;Heriades.truncorum;6;;;;;;;
12;1691;6;bee;Heriades.truncorum;6;;;;;;;
12;1693;6;bee;Heriades.truncorum;6;;;;;;;
12;1224;7;bee;Hylaeus.communis;11;;;;;;;
12;1225;7;bee;Hylaeus.communis;7;;;;;;;
12;1220;7;bee;Hylaeus.spec;1;1;Gasteruption.assector;1;;;;
12;1179;5;bee;Hylaeus.spec;1;;;;;;;
12;1548;8;bee;Hylaeus.spec;1;;;;;;;
12;1686;6;bee;Hylaeus.spec;1;;;;;;;
12;1232;10;bee;Megachile.spec;1;;;;;;;
12;1235;10;bee;Osmia.caerulescens;2;;;;;;;
12;1363;1;bee;Osmia.caerulescens;10;;;;;;;
12;1227;7;bee;Osmia.rufa;6;1;Cacoxenus.indagator;1;;;;
