Site;Transect;T_section;Family;Genus.Species;P.Genus.Species;logArea;logIsolation;Sh250;Flowercover;Flowerdiv 
28;1;D;Andrenidae;Andrena.minutula;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;1;B;Andrenidae;Andrena.nitida;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;C;Andrenidae;Andrena.subopaca;Veronica.chamaedrys;2.689308859;4.164696373;0.440430268;59.85;35
28;3;C;Andrenidae;Andrena.subopaca;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;3;A;Apidae;Anthophora.plumipes;Primula.veris;2.689308859;4.164696373;0.440430268;59.85;35
28;1;D;Apidae;Bombus.lapidarius;Lotus.corniculatus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Apidae;Bombus.lapidarius;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Apidae;Bombus.lapidarius;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Apidae;Bombus.lapidarius;Centaurea.jacea;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Apidae;Bombus.lapidarius;Centaurea.jacea;2.689308859;4.164696373;0.440430268;59.85;35
28;3;D;Apidae;Bombus.lapidarius;Lotus.corniculatus;2.689308859;4.164696373;0.440430268;59.85;35
28;3;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;1;C;Apidae;Bombus.pascuorum;Hippocrepis.comosa;2.689308859;4.164696373;0.440430268;59.85;35
28;1;E;Apidae;Bombus.pascuorum;Prunella.grandiflora;2.689308859;4.164696373;0.440430268;59.85;35
28;1;E;Apidae;Bombus.pascuorum;Prunella.grandiflora;2.689308859;4.164696373;0.440430268;59.85;35
28;2;D;Apidae;Bombus.pascuorum;Vicia.cracca;2.689308859;4.164696373;0.440430268;59.85;35
28;3;E;Apidae;Bombus.pascuorum;Vicia.cracca;2.689308859;4.164696373;0.440430268;59.85;35
28;4;A;Apidae;Bombus.pascuorum;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;4;F;Apidae;Bombus.pascuorum;Vicia.cracca;2.689308859;4.164696373;0.440430268;59.85;35
28;4;C;Apidae;Bombus.pratorum;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Apidae;Bombus.terrestris.agg;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;F;Apidae;Bombus.terrestris.agg;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;1;A;Apidae;Nomada.flava;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;B;Apidae;Nomada.flava;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;B;Apidae;Nomada.marshamella;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;A;Apidae;Nomada.ruficornis;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;3;A;Apidae;Nomada.ruficornis;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Apidae;Psithyrus.bohemicus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;1;E;Halictidae;Lasioglossum.leucopus;Prunella.grandiflora;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Halictidae;Lasioglossum.morio;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;4;D;Halictidae;Lasioglossum.pauxillum;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;4;D;Halictidae;Lasioglossum.pauxillum;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Halictidae;Lasioglossum.pauxillum;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Megachilidae;Anthidium.strigatum;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;1;A;Megachilidae;Osmia.bicolor;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;4;A;Megachilidae;Osmia.bicolor;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;3;E;Syrphidae;Xanthogramma.pedissequum;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Eristalis.pertinax;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;F;Syrphidae;Eristalis.pertinax;Heracleum.sphondylium;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Eristalis.tenax;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;4;F;Syrphidae;Eristalis.tenax;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;2;D;Syrphidae;Episyrphus.balteatus;Galium.mollugo;2.689308859;4.164696373;0.440430268;59.85;35
28;2;D;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;D;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.689308859;4.164696373;0.440430268;59.85;35
28;1;E;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Syrphidae;Episyrphus.balteatus;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;3;E;Syrphidae;Episyrphus.balteatus;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;3;E;Syrphidae;Episyrphus.balteatus;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;4;E;Syrphidae;Episyrphus.balteatus;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.689308859;4.164696373;0.440430268;59.85;35
28;3;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.689308859;4.164696373;0.440430268;59.85;35
28;1;E;Syrphidae;Sphaerophoria.spec;Prunella.grandiflora;2.689308859;4.164696373;0.440430268;59.85;35
28;3;E;Syrphidae;Sphaerophoria.spec;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Sphaerophoria.spec;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Syrphus.ribesii;Leontodon.hispidus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Syrphus.ribesii;Pimpinella.saxifraga;2.689308859;4.164696373;0.440430268;59.85;35
28;4;F;Syrphidae;Syrphus.vitripennis;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;4;C;Syrphidae;Cheilosia.soror;Aegopodium.podagraria;2.689308859;4.164696373;0.440430268;59.85;35
28;2;F;Syrphidae;Dasysyrphus.tricinctus;Knautia.arvensis;2.689308859;4.164696373;0.440430268;59.85;35
28;1;A;Syrphidae;Syrphus.torvus;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;2;C;Syrphidae;Syrphus.torvus;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;4;D;Syrphidae;Syrphus.torvus;Rubus.fruticosus;2.689308859;4.164696373;0.440430268;59.85;35
28;2;E;Syrphidae;Xanthandrus.comtus;Galium.verum;2.689308859;4.164696373;0.440430268;59.85;35
28;4;C;Syrphidae;Chrysotoxum.bicinctum;NA;2.689308859;4.164696373;0.440430268;59.85;35
28;1;A;Syrphidae;Melanostoma.spec;Taraxacum.officinale;2.689308859;4.164696373;0.440430268;59.85;35
28;1;F;Syrphidae;Melanostoma.spec;Trifolium.pratense;2.689308859;4.164696373;0.440430268;59.85;35
29;2;A;Andrenidae;Andrena.flavipes;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;B;Andrenidae;Andrena.flavipes;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;A;Andrenidae;Andrena.haemorrhoa;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;A;Andrenidae;Andrena.haemorrhoa;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;A;Andrenidae;Andrena.haemorrhoa;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;A;Andrenidae;Andrena.nigroaenea;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;B;Andrenidae;Andrena.nigroaenea;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;B;Andrenidae;Andrena.nigroaenea;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;B;Andrenidae;Andrena.subopaca;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;3;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;3;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;3;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;1;D;Apidae;Bombus.pascuorum;Lotus.corniculatus;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Apidae;Bombus.pascuorum;Cirsium.arvense;2.661812686;4.483852365;0.085501325;82.175;32
29;2;A;Apidae;Bombus.terrestris.agg;Primula.veris;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Apidae;Bombus.terrestris.agg;Rosa.NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Apidae;Bombus.terrestris.agg;Rosa.NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Apidae;Bombus.terrestris.agg;Rosa.NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Apidae;Bombus.terrestris.agg;Rosa.NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Apidae;Bombus.terrestris.agg;Rosa.NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Apidae;Bombus.terrestris.agg;Rosa.NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;C;Apidae;Bombus.terrestris.agg;Rosa.NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;B;Apidae;Nomada.marshamella;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;A;Apidae;Nomada.ruficornis;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;A;Apidae;Nomada.ruficornis;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;E;Halictidae;Lasioglossum.calceatum;Thymus.pulegioides;2.661812686;4.483852365;0.085501325;82.175;32
29;1;A;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;A;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;A;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;B;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;A;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;B;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;4;A;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;4;A;Megachilidae;Osmia.bicolor;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;B;Syrphidae;Xanthogramma.citrofasciatum;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;E;Syrphidae;Eristalis.arbustorum;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Eristalis.arbustorum;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;B;Syrphidae;Epistrophe.eligans;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Syrphidae;Episyrphus.balteatus;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Syrphidae;Episyrphus.balteatus;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;2;C;Syrphidae;Episyrphus.balteatus;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;C;Syrphidae;Episyrphus.balteatus;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;3;C;Syrphidae;Episyrphus.balteatus;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;1;D;Syrphidae;Episyrphus.balteatus;Plantago.media;2.661812686;4.483852365;0.085501325;82.175;32
29;2;D;Syrphidae;Episyrphus.balteatus;Plantago.media;2.661812686;4.483852365;0.085501325;82.175;32
29;2;D;Syrphidae;Episyrphus.balteatus;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;2;D;Syrphidae;Episyrphus.balteatus;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;2;D;Syrphidae;Episyrphus.balteatus;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;3;D;Syrphidae;Episyrphus.balteatus;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;4;D;Syrphidae;Episyrphus.balteatus;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;1;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Episyrphus.balteatus;Cichorium.intybus;2.661812686;4.483852365;0.085501325;82.175;32
29;1;F;Syrphidae;Episyrphus.balteatus;Cichorium.intybus;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;2;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;3;F;Syrphidae;Episyrphus.balteatus;Centaurea.scabiosa;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Cirsium.acaule;2.661812686;4.483852365;0.085501325;82.175;32
29;4;F;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Scaeva.pyrastri;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;3;D;Syrphidae;Sphaerophoria.spec;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;3;D;Syrphidae;Sphaerophoria.spec;NA;2.661812686;4.483852365;0.085501325;82.175;32
29;4;D;Syrphidae;Sphaerophoria.spec;Galium.mollugo;2.661812686;4.483852365;0.085501325;82.175;32
29;1;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;1;E;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;2.661812686;4.483852365;0.085501325;82.175;32
29;1;E;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
29;2;E;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;2.661812686;4.483852365;0.085501325;82.175;32
29;3;E;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;2.661812686;4.483852365;0.085501325;82.175;32
29;3;E;Syrphidae;Sphaerophoria.spec;Medicago.lupulina;2.661812686;4.483852365;0.085501325;82.175;32
29;4;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;2.661812686;4.483852365;0.085501325;82.175;32
