"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"2545",2,65,5,"mod1",0.104183121450346,0.0405457358501957,2.56952104249068,0.0182918032217842,48.1006736362991,8.78304875279385,5.47653496981882,2.32188166325725e-05
"2546",2,65,6,"mod1",0.0987148256327317,0.0400597055427153,2.46419249206595,0.0224450245210461,51.5136437649628,9.65241107787219,5.33686799592031,2.71746966530259e-05
"2547",2,65,7,"mod2",NA,NA,NA,NA,38.3326541607162,1.70572170061211,22.4729826365932,1.25119605569451e-17
"2548",2,65,8,"mod2",NA,NA,NA,NA,38.96852567596,1.58602566325694,24.5699212684473,1.60271003951541e-19
"2549",2,65,9,"mod2",NA,NA,NA,NA,39.385737628699,1.59266049815964,24.7295250144084,4.40803912934462e-20
"2550",2,65,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2551",2,66,1,"mod3",0.348854856618767,0.0462691819065662,7.5396806739144,0.000650101158598109,NA,NA,NA,NA
"2552",2,66,2,"mod3",0.360923513768832,0.0282326221617228,12.7839175440871,6.05438823330926e-08,NA,NA,NA,NA
"2553",2,66,3,"mod2",NA,NA,NA,NA,33.2107906959377,2.42569774458152,13.6912320465826,1.09876500480456e-08
"2554",2,66,4,"mod2",NA,NA,NA,NA,36.1920955886213,1.8183988595516,19.903276664805,4.03786609011777e-11
"2555",2,66,5,"mod1",0.126961207905263,0.0498063402294866,2.54909731010709,0.0207483440734058,53.1469559937865,12.6449598229609,4.20301501451048,0.000597721470013177
"2556",2,66,6,"mod1",0.0927301255631498,0.0505201175322288,1.83550890403201,0.0839866676326214,50.5678124793007,10.9229801124496,4.62948865224661,0.000239536832179374
"2557",2,66,7,"mod2",NA,NA,NA,NA,38.4399628791455,2.08116845549378,18.4703755131755,6.97984370738502e-15
"2558",2,66,8,"mod1",0.0718564687508657,0.0370400829375633,1.93996511487274,0.064742595686696,50.1189345104347,7.9736034675092,6.28560659113023,2.0554197002225e-06
"2559",2,66,9,"mod1",0.053346255034931,0.0342240478695214,1.558735986997,0.132149202926536,49.1621638597283,6.95623612337969,7.067351220942,2.63185525509401e-07
"2560",2,66,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2561",2,67,1,"mod3",0.309384661893717,0.0399706786694652,7.7402904377019,0.000244242677727519,NA,NA,NA,NA
"2562",2,67,2,"mod2",NA,NA,NA,NA,32.4280480774353,2.59803720913771,12.4817489000468,7.75418154848347e-08
"2563",2,67,3,"mod2",NA,NA,NA,NA,37.2515232319867,2.18589041872092,17.0418072712833,1.11124588580349e-11
"2564",2,67,4,"mod1",0.0872623650725159,0.0434185398126929,2.00979501956917,0.0574751297414964,49.1667499935741,9.88274741451082,4.97500825745912,6.35825551526776e-05
"2565",2,67,5,"mod2",NA,NA,NA,NA,38.6875476252161,2.01924185343278,19.1594422230531,3.26231131337038e-15
"2566",2,67,6,"mod2",NA,NA,NA,NA,37.6275368253085,1.96632300373823,19.135989740126,9.05397762882415e-15
"2567",2,67,7,"mod1",0.0688588125423913,0.0374677228986579,1.83781685181775,0.0796328688507921,49.4555762570877,8.10650838024784,6.10072474329271,3.85551010088871e-06
"2568",2,67,8,"mod2",NA,NA,NA,NA,38.96852567596,1.58602566325694,24.5699212684473,1.60271003951541e-19
"2569",2,67,9,"mod2",NA,NA,NA,NA,39.385737628699,1.59266049815964,24.7295250144084,4.40803912934462e-20
"2570",2,67,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
