"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"4916",4,1,16,"mod2",NA,NA,NA,NA,64.4537767059205,1.78190264751897,36.1713232738403,6.70642547317555e-30
"4917",4,1,17,"mod2",NA,NA,NA,NA,68.635463978262,1.75955211326918,39.007349347977,2.90439295654208e-32
"4918",4,1,18,"mod2",NA,NA,NA,NA,67.0559624794351,1.53904691021266,43.5697976679408,4.74864838174046e-34
"4919",4,1,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"4920",4,2,1,"mod2",NA,NA,NA,NA,43.0699552602633,3.74954301179133,11.486721215044,3.86573321347696e-09
"4921",4,2,2,"mod2",NA,NA,NA,NA,64.6270112154969,5.91665991935022,10.9228875913819,2.36607510225935e-10
"4922",4,2,3,"mod2",NA,NA,NA,NA,44.4691703743186,1.30363415526216,34.1116947533306,5.85531727112753e-25
"4923",4,2,4,"mod2",NA,NA,NA,NA,47.0067230078874,1.45700184505577,32.2626379420186,1.17851453210135e-20
"4924",4,2,5,"mod2",NA,NA,NA,NA,47.1899823355004,1.76295297153407,26.7675786577772,1.87513337333978e-20
"4925",4,2,6,"mod2",NA,NA,NA,NA,45.9890339801161,0.987724771286798,46.5605756958004,2.93503351171093e-30
"4926",4,2,7,"mod2",NA,NA,NA,NA,81.1073802102388,5.11209072950434,15.8657943494878,3.90914042132394e-16
"4927",4,2,8,"mod2",NA,NA,NA,NA,57.2014104995733,1.97909751353003,28.9027751833944,1.67792839859438e-24
"4928",4,2,9,"mod2",NA,NA,NA,NA,56.70029266901,1.28908997314478,43.9847441607877,7.04964344751319e-31
"4929",4,2,10,"mod2",NA,NA,NA,NA,63.3922456255938,1.72034067806215,36.8486581954226,2.39325899771312e-31
"4930",4,2,11,"mod2",NA,NA,NA,NA,97.424516652011,6.62875014640858,14.6972678861331,2.7086023479801e-16
"4931",4,2,12,"mod2",NA,NA,NA,NA,62.4865507769778,1.4100167907752,44.3161749461323,5.63623734173083e-35
"4932",4,2,13,"mod2",NA,NA,NA,NA,63.2217120236345,1.72644256514628,36.6196439429641,1.6883823092277e-29
"4933",4,2,14,"mod2",NA,NA,NA,NA,57.7095617609032,1.42781402722065,40.4181221508514,1.35382032653128e-31
"4934",4,2,15,"mod2",NA,NA,NA,NA,60.9260979909255,1.61070743502698,37.8256762624956,5.58140195813838e-30
"4935",4,2,16,"mod2",NA,NA,NA,NA,66.5328182144796,1.84008059714714,36.1575565318346,1.59554081556886e-27
"4936",4,2,17,"mod2",NA,NA,NA,NA,67.216079337142,1.48003225111148,45.4152801647828,1.092746936366e-36
"4937",4,2,18,"mod2",NA,NA,NA,NA,65.8084706256282,1.47629498736934,44.5767757722288,4.50356092044139e-35
"4938",4,2,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"4939",4,3,1,"mod2",NA,NA,NA,NA,43.9277368765446,5.37618444543938,8.17080167586299,5.34048395135311e-06
"4940",4,3,2,"mod2",NA,NA,NA,NA,54.0729836042899,3.46264977627399,15.6160706678443,6.56076747980342e-12
"4941",4,3,3,"mod1",0.0444381466840729,0.0265678056826202,1.67263142522692,0.109971454046121,47.7752130914772,5.79817959360986,8.2396918412341,7.36538273013484e-08
"4942",4,3,4,"mod2",NA,NA,NA,NA,42.3013795514549,1.2870354749619,32.8672988230625,4.30697706413732e-22
"4943",4,3,5,"mod2",NA,NA,NA,NA,54.6034291217643,1.64956201606134,33.1017740406879,9.36176524338056e-26
"4944",4,3,6,"mod2",NA,NA,NA,NA,55.2895406424587,1.38697670631694,39.8633519875599,1.70945146760892e-29
"4945",4,3,7,"mod2",NA,NA,NA,NA,60.2501451737633,1.74393149027001,34.5484587610921,4.08355879068901e-25
"4946",4,3,8,"mod2",NA,NA,NA,NA,52.4640392010782,1.30383463198798,40.2382617503305,2.51912072070017e-28
"4947",4,3,9,"mod2",NA,NA,NA,NA,56.7807910417793,1.12354356025887,50.5372404330248,7.69706027164177e-33
"4948",4,3,10,"mod2",NA,NA,NA,NA,58.0069402222515,1.31480931513752,44.1181390749305,6.38959487862204e-31
"4949",4,3,11,"mod2",NA,NA,NA,NA,60.2550062511393,1.48375103983701,40.6099167807548,4.90426496483922e-31
"4950",4,3,12,"mod2",NA,NA,NA,NA,62.5904795617038,1.47439159483033,42.4517338413793,2.39568348418317e-32
"4951",4,3,13,"mod2",NA,NA,NA,NA,65.0531051001164,1.75448922720723,37.0780875090735,7.26756146158263e-31
"4952",4,3,14,"mod2",NA,NA,NA,NA,69.8058514732809,1.87499350781664,37.2299163609198,6.27182203386506e-31
"4953",4,3,15,"mod2",NA,NA,NA,NA,66.698560813365,1.55572254512198,42.8730437972377,8.65853843304361e-34
"4954",4,3,16,"mod2",NA,NA,NA,NA,66.6026147776106,1.56861281861821,42.459562989088,5.4013288817214e-33
"4955",4,3,17,"mod2",NA,NA,NA,NA,68.4089207643309,1.78456290285459,38.3337122243793,2.18508978899377e-31
"4956",4,3,18,"mod2",NA,NA,NA,NA,68.4019128393389,1.51265283461618,45.2198358235286,2.60288915802629e-35
"4957",4,3,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"4958",4,4,1,"mod2",NA,NA,NA,NA,32.8459862635673,1.46010958770471,22.495562346934,4.34449067027696e-14
"4959",4,4,2,"mod2",NA,NA,NA,NA,64.0905139234446,5.94999307032237,10.7715274901946,5.19164724110032e-10
"4960",4,4,3,"mod2",NA,NA,NA,NA,65.7770456541004,4.31129565043504,15.2569090564371,1.73083582507412e-14
"4961",4,4,4,"mod2",NA,NA,NA,NA,39.1411783491384,1.15864972970139,33.7817179306,1.2556484890794e-23
"4962",4,4,5,"mod2",NA,NA,NA,NA,53.2951024315009,1.58509614299475,33.6226308208723,4.12790552727288e-27
"4963",4,4,6,"mod2",NA,NA,NA,NA,87.7009439486401,6.55173908141834,13.3859030188446,1.95659160917103e-13
"4964",4,4,7,"mod2",NA,NA,NA,NA,51.3966571484914,1.35460698790835,37.9421172393722,6.4978549509018e-27
"4965",4,4,8,"mod2",NA,NA,NA,NA,51.3474289304639,1.12247713280682,45.744743861344,9.88776430665726e-31
"4966",4,4,9,"mod2",NA,NA,NA,NA,56.3133682078702,1.56572230692197,35.9663830290415,1.20623136244811e-28
"4967",4,4,10,"mod2",NA,NA,NA,NA,59.0350177870314,1.66309674643939,35.4970436406798,4.88273064968914e-29
"4968",4,4,11,"mod2",NA,NA,NA,NA,62.7347573236298,1.59593785137811,39.3090227601643,3.6074021011009e-31
"4969",4,4,12,"mod2",NA,NA,NA,NA,101.538306128318,6.42165852481028,15.8118507447914,2.66251677104864e-18
"4970",4,4,13,"mod2",NA,NA,NA,NA,59.2627991075752,1.58247930414026,37.4493359581544,1.28622031288204e-28
"4971",4,4,14,"mod2",NA,NA,NA,NA,63.1066213546076,1.44285494199571,43.7373290396887,8.34879073083281e-33
"4972",4,4,15,"mod2",NA,NA,NA,NA,62.8740684133183,1.29163227885695,48.6779940719349,1.5435807747901e-36
"4973",4,4,16,"mod2",NA,NA,NA,NA,65.0706906961418,1.4604077601665,44.5565221378466,1.03229108659928e-35
"4974",4,4,17,"mod2",NA,NA,NA,NA,64.2372640069973,1.6472136858707,38.9975293175409,4.7731055422683e-31
"4975",4,4,18,"mod2",NA,NA,NA,NA,68.110692904123,1.71606698296614,39.6899967077025,1.52555503196387e-32
"4976",4,4,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"4977",4,5,1,"mod2",NA,NA,NA,NA,50.2442328043132,4.46497547584429,11.2529694902327,7.61113346239948e-10
"4978",4,5,2,"mod1",0.0668218432428396,0.0180611828902125,3.69974899479319,0.00152061380172117,41.4982229573352,3.43995239999086,12.0636038328453,2.36947236513982e-10
"4979",4,5,3,"mod2",NA,NA,NA,NA,69.83360832443,4.74741747444628,14.7098098493171,8.14793706735774e-14
"4980",4,5,4,"mod2",NA,NA,NA,NA,48.1528719935121,1.50833449745185,31.9245313787231,2.78875415716832e-25
"4981",4,5,5,"mod2",NA,NA,NA,NA,53.7995978589537,1.62513726303498,33.1046485011868,9.33726935936332e-26
"4982",4,5,6,"mod2",NA,NA,NA,NA,95.1085675557435,7.7859409662815,12.2154236678173,9.77915583157061e-13
"4983",4,5,7,"mod2",NA,NA,NA,NA,49.6272113223656,1.90530129064533,26.0469100430603,1.42553420631661e-18
"4984",4,5,8,"mod2",NA,NA,NA,NA,55.0463813181118,1.68777929601105,32.6146798033428,2.08384250455149e-24
"4985",4,5,9,"mod2",NA,NA,NA,NA,57.2963152612392,1.44791734435181,39.5715373427544,1.19159442390858e-30
"4986",4,5,10,"mod2",NA,NA,NA,NA,58.7526594239546,1.49341753298576,39.3410805258806,2.61867217095101e-29
"4987",4,5,11,"mod2",NA,NA,NA,NA,67.3625768474297,1.89860131741047,35.4801064497872,1.89391987020204e-28
"4988",4,5,12,"mod2",NA,NA,NA,NA,63.6664122879242,1.52203294695521,41.8298515911153,1.77629293590229e-31
"4989",4,5,13,"mod2",NA,NA,NA,NA,67.4087298633876,1.71416352390948,39.3245620520783,8.68902371456365e-32
"4990",4,5,14,"mod2",NA,NA,NA,NA,64.6047584702186,1.63915200575496,39.413524946677,4.94706322883213e-33
"4991",4,5,15,"mod2",NA,NA,NA,NA,70.2283621642183,1.77865906738235,39.4838805547896,7.50714562581147e-32
"4992",4,5,16,"mod2",NA,NA,NA,NA,66.0067906129835,1.53977723134293,42.8677533797635,8.69843131730169e-34
"4993",4,5,17,"mod2",NA,NA,NA,NA,67.436109292298,1.4860116778443,45.3806052117471,2.27215869984543e-35
"4994",4,5,18,"mod2",NA,NA,NA,NA,67.6724226672656,1.67193431061505,40.4755272008091,3.05967061250954e-32
"4995",4,5,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"4996",4,6,1,"mod2",NA,NA,NA,NA,56.4947502946573,7.98450926619645,7.07554445879796,3.7744518210076e-06
"4997",4,6,2,"mod2",NA,NA,NA,NA,30.9069818614516,1.03546254627638,29.8484788007021,1.73183275981542e-20
"4998",4,6,3,"mod2",NA,NA,NA,NA,37.7106900646834,0.869215356053771,43.3847490176537,2.53968836278477e-29
"4999",4,6,4,"mod2",NA,NA,NA,NA,71.8072848233154,6.80243253110906,10.5561186376968,1.06377709350519e-10
"5000",4,6,5,"mod1",0.0831778283986053,0.0234055242470479,3.55376908120725,0.00169091744353648,58.3899607368416,6.62086146275189,8.81908813004711,7.74203346374008e-09
"5001",4,6,6,"mod2",NA,NA,NA,NA,47.5231250840221,1.43084594654224,33.2133065749432,8.45816003458869e-26
"5002",4,6,7,"mod1",0.061373222390523,0.0177691908700681,3.4539120458155,0.00177681480043533,62.4554945079284,5.6530129550941,11.0481782023245,1.01971264578373e-11
"5003",4,6,8,"mod2",NA,NA,NA,NA,49.8830276286328,1.11769447596277,44.6302891366301,5.41186329978282e-29
"5004",4,6,9,"mod2",NA,NA,NA,NA,57.6195071433454,1.59278888024259,36.1752319206107,2.63753340068917e-26
"5005",4,6,10,"mod2",NA,NA,NA,NA,49.4747177884575,1.37092841087601,36.0884765360165,1.69381997495913e-27
"5006",4,6,11,"mod2",NA,NA,NA,NA,90.6911450440801,6.06540730204956,14.9521937320573,2.95877741598477e-16
"5007",4,6,12,"mod2",NA,NA,NA,NA,62.5195021638411,1.71420274616637,36.4714747445478,1.21768365946203e-27
"5008",4,6,13,"mod2",NA,NA,NA,NA,60.5418911253198,1.61844871492428,37.4073583963718,9.86272549274277e-27
"5009",4,6,14,"mod2",NA,NA,NA,NA,65.0229071588453,1.89706278628108,34.2755693849825,1.60857427255587e-28
"5010",4,6,15,"mod2",NA,NA,NA,NA,57.8376285686177,1.23382305162414,46.8767612118149,1.48077119776478e-34
"5011",4,6,16,"mod2",NA,NA,NA,NA,64.0175522288112,1.58107919055591,40.4897823026199,2.34996651772134e-30
"5012",4,6,17,"mod2",NA,NA,NA,NA,67.2648167102465,1.99663810259177,33.6890378997236,1.05113685132841e-27
"5013",4,6,18,"mod2",NA,NA,NA,NA,67.7440630659778,1.60768692769408,42.1375965052748,1.64915598010087e-33
"5014",4,6,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5015",4,7,1,"mod2",NA,NA,NA,NA,50.555574531865,6.54559972111501,7.72359702485032,1.32412643305148e-06
"5016",4,7,2,"mod2",NA,NA,NA,NA,72.9422992008148,7.04853625125316,10.3485740302246,1.77273788779406e-09
"5017",4,7,3,"mod2",NA,NA,NA,NA,58.5537652275781,4.09304100683519,14.3056874167144,3.03299220331616e-13
"5018",4,7,4,"mod2",NA,NA,NA,NA,45.8820853459226,1.51298343782746,30.3255701277248,2.15276565887746e-22
"5019",4,7,5,"mod2",NA,NA,NA,NA,61.0197147590927,2.81522584180617,21.6748915319504,2.86545427592822e-17
"5020",4,7,6,"mod2",NA,NA,NA,NA,46.412425400266,1.11289481005858,41.7042338420313,1.93093531920419e-27
"5021",4,7,7,"mod2",NA,NA,NA,NA,81.8019893610416,5.98435235743882,13.6693136491801,2.01540956059297e-14
"5022",4,7,8,"mod2",NA,NA,NA,NA,55.2939971868017,1.60054282024281,34.5470277255147,1.67070170312176e-24
"5023",4,7,9,"mod2",NA,NA,NA,NA,52.996867938509,1.54147271460532,34.3806720912854,4.68748301467902e-25
"5024",4,7,10,"mod2",NA,NA,NA,NA,58.6452518204854,1.68524589452483,34.7992254489491,1.36747059214766e-27
"5025",4,7,11,"mod2",NA,NA,NA,NA,61.3791108738479,1.72145093820051,35.6554517539777,2.46989940279142e-27
"5026",4,7,12,"mod2",NA,NA,NA,NA,91.3968880458237,5.97177597078211,15.3048085683384,2.46667221435401e-17
"5027",4,7,13,"mod2",NA,NA,NA,NA,54.9428470775878,1.75922750084026,31.2312347614765,7.08158749174781e-24
"5028",4,7,14,"mod2",NA,NA,NA,NA,60.6984742848959,1.47978170194344,41.0185328046556,1.52482241021091e-30
"5029",4,7,15,"mod2",NA,NA,NA,NA,55.9872849215427,1.53507736358877,36.4719630746514,1.31634091605412e-30
"5030",4,7,16,"mod2",NA,NA,NA,NA,59.5884937434035,1.42676628564272,41.7647195220627,1.87390832729254e-31
"5031",4,7,17,"mod2",NA,NA,NA,NA,64.2798791393188,1.68165442246189,38.2241905832323,1.59781195413639e-29
"5032",4,7,18,"mod2",NA,NA,NA,NA,66.1087201601145,1.54164075811035,42.8820526522319,3.77126070944876e-33
"5033",4,7,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5034",4,8,1,"mod2",NA,NA,NA,NA,42.9196204910212,1.77508596908396,24.1788968188229,7.37996269208997e-19
"5035",4,8,2,"mod2",NA,NA,NA,NA,58.281216748601,2.7428749338414,21.2482224506599,3.74550335457678e-16
"5036",4,8,3,"mod2",NA,NA,NA,NA,48.9428756345283,1.04593380907691,46.7934731718088,1.24695109381939e-26
"5037",4,8,4,"mod2",NA,NA,NA,NA,54.4167180878868,1.80529246249301,30.1428822301404,6.90442313193003e-23
"5038",4,8,5,"mod2",NA,NA,NA,NA,91.8469160418231,7.073367726722,12.9848920048142,3.9979080569548e-13
"5039",4,8,6,"mod2",NA,NA,NA,NA,45.9303819867862,1.26606274578686,36.2781245555413,1.02150695605052e-25
"5040",4,8,7,"mod2",NA,NA,NA,NA,58.332106586104,1.39705221482014,41.7537053857459,8.43096232894669e-31
"5041",4,8,8,"mod2",NA,NA,NA,NA,57.1957118029625,1.65228268905779,34.6161780800222,1.1490168309212e-28
"5042",4,8,9,"mod2",NA,NA,NA,NA,61.7244256992584,1.56698284535076,39.3906199307765,5.87763865430549e-30
"5043",4,8,10,"mod2",NA,NA,NA,NA,59.4312427383743,1.82706433986953,32.5282703194888,3.34386004916059e-27
"5044",4,8,11,"mod2",NA,NA,NA,NA,59.0213317189108,1.44913347647193,40.7287062766671,2.44128325057362e-32
"5045",4,8,12,"mod2",NA,NA,NA,NA,101.770309552584,6.83294953260471,14.8940525708506,3.29183070313067e-17
"5046",4,8,13,"mod2",NA,NA,NA,NA,62.0466580703351,1.61161942281348,38.4995720404123,5.26676784304845e-29
"5047",4,8,14,"mod2",NA,NA,NA,NA,62.8444458592609,1.41903032104393,44.2868943159923,1.16989288521689e-33
"5048",4,8,15,"mod2",NA,NA,NA,NA,69.5493675448101,1.84177392109347,37.762163286316,9.83412783043466e-29
"5049",4,8,16,"mod2",NA,NA,NA,NA,66.7437393919795,1.46332441582982,45.6110338008203,4.12206164158191e-36
"5050",4,8,17,"mod2",NA,NA,NA,NA,63.9159390432884,1.53289506507191,41.6962259841904,5.78519433733045e-34
"5051",4,8,18,"mod2",NA,NA,NA,NA,65.8533488441296,1.47553178732124,44.6302474877096,4.30161829688271e-35
"5052",4,8,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5053",4,9,1,"mod2",NA,NA,NA,NA,38.4150584885267,2.80114959520421,13.7140331791977,2.63411576456304e-11
"5054",4,9,2,"mod2",NA,NA,NA,NA,46.9075558335488,1.574606845589,29.7900113701097,1.26438494405739e-21
"5055",4,9,3,"mod2",NA,NA,NA,NA,81.3446485727266,6.75373383456242,12.0443965612685,2.28050934376151e-12
"5056",4,9,4,"mod2",NA,NA,NA,NA,76.01813028492,5.92360565170218,12.8330842319113,9.33554757423381e-13
"5057",4,9,5,"mod2",NA,NA,NA,NA,52.9128014319046,1.57765407512955,33.5389121519302,6.30060064418953e-26
"5058",4,9,6,"mod2",NA,NA,NA,NA,49.2534301032144,1.01144481781495,48.6961119733827,4.91084062066424e-33
"5059",4,9,7,"mod2",NA,NA,NA,NA,52.9690168469041,1.22840866165431,43.1200287822542,3.06109902482943e-29
"5060",4,9,8,"mod2",NA,NA,NA,NA,53.3850310147121,1.50198485020503,35.5429890038004,1.08953862316473e-26
"5061",4,9,9,"mod2",NA,NA,NA,NA,56.7741280159019,1.61163313949518,35.2276995456208,9.22569474934487e-28
"5062",4,9,10,"mod2",NA,NA,NA,NA,53.7707015846178,1.48503856579415,36.2082863187214,6.21245374801153e-27
"5063",4,9,11,"mod2",NA,NA,NA,NA,62.9325464445286,1.58974894733086,39.5864683855841,2.81613334553826e-31
"5064",4,9,12,"mod2",NA,NA,NA,NA,61.6888627562581,1.76559596388811,34.9393995104123,2.25756569559577e-29
"5065",4,9,13,"mod2",NA,NA,NA,NA,66.2779302364859,1.43987477916647,46.030343190575,6.11485652947073e-35
"5066",4,9,14,"mod2",NA,NA,NA,NA,65.1516420417562,1.58155771487565,41.1946029088662,3.8280531888524e-33
"5067",4,9,15,"mod2",NA,NA,NA,NA,63.8232432126652,1.42971001740242,44.6406910742802,8.76142273357804e-34
"5068",4,9,16,"mod2",NA,NA,NA,NA,68.558806782207,1.62776190027382,42.1184491237166,1.67729403794502e-33
"5069",4,9,17,"mod2",NA,NA,NA,NA,66.1918291094817,1.65713515004331,39.9435309230824,4.93905577518687e-32
"5070",4,9,18,"mod2",NA,NA,NA,NA,67.8185173687304,1.59153725268148,42.6119572472885,5.93437940007466e-35
"5071",4,9,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5072",4,10,1,"mod1",0.102991980124401,0.0460811946932052,2.23501106709778,0.0391271103616594,42.1147817478559,8.92280367575129,4.7199045589569,0.000197682092586632
"5073",4,10,2,"mod1",0.0557658298045881,0.0312961081873556,1.78187746127229,0.092639766123914,47.9667066395551,6.88639305711773,6.9654325917364,2.27851035426862e-06
"5074",4,10,3,"mod2",NA,NA,NA,NA,58.6358831854085,4.72624455510788,12.4064428959855,1.13364478829968e-11
"5075",4,10,4,"mod2",NA,NA,NA,NA,44.7650622031909,1.18483470110265,37.7816940722034,1.41279249984008e-23
"5076",4,10,5,"mod2",NA,NA,NA,NA,46.9723331384539,1.63236333436139,28.7756605099381,8.51768725886776e-22
"5077",4,10,6,"mod2",NA,NA,NA,NA,80.7934848631661,5.2660548810413,15.3423172922175,9.61008295336429e-16
"5078",4,10,7,"mod2",NA,NA,NA,NA,47.3496217406854,1.01306071704313,46.7391746063226,1.38061219575755e-29
"5079",4,10,8,"mod2",NA,NA,NA,NA,55.1779326421778,1.41992475071716,38.8597583176919,9.23256856119476e-30
"5080",4,10,9,"mod2",NA,NA,NA,NA,91.3329577680146,5.74689537218673,15.8925736163632,1.40103049667391e-17
"5081",4,10,10,"mod2",NA,NA,NA,NA,52.5422889097342,1.35111226194364,38.8881741285877,1.63300385200662e-28
"5082",4,10,11,"mod2",NA,NA,NA,NA,53.8571289354051,1.42303513772213,37.8466613421892,9.14965698756999e-29
"5083",4,10,12,"mod2",NA,NA,NA,NA,61.0349373616459,1.69948447007921,35.9137952927578,1.97116085552693e-27
"5084",4,10,13,"mod2",NA,NA,NA,NA,61.6620246205535,1.86704800348858,33.0264805753992,2.69003577832489e-26
"5085",4,10,14,"mod2",NA,NA,NA,NA,63.4507543653185,1.55394267242822,40.8321075745794,4.06726700729861e-31
"5086",4,10,15,"mod2",NA,NA,NA,NA,63.8208739083378,1.53888188613833,41.4722367474803,2.98179968542869e-33
"5087",4,10,16,"mod2",NA,NA,NA,NA,64.5377207362833,1.53951654441645,41.9207711475073,1.54500435572829e-29
"5088",4,10,17,"mod2",NA,NA,NA,NA,64.9383882671075,1.71511356479568,37.8624422312487,1.34871913178493e-30
"5089",4,10,18,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5090",4,10,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5091",4,11,1,"mod2",NA,NA,NA,NA,39.5845656378367,3.26553464046496,12.1219248901309,8.61916537044999e-10
"5092",4,11,2,"mod2",NA,NA,NA,NA,34.8912469190343,1.11976660816991,31.1593922023257,1.07375024810232e-19
"5093",4,11,3,"mod2",NA,NA,NA,NA,62.3223734956214,4.8492936924011,12.8518455364502,8.06726273548068e-11
"5094",4,11,4,"mod2",NA,NA,NA,NA,46.2559585213913,1.37438744699088,33.6556904842701,3.4161223647423e-24
"5095",4,11,5,"mod2",NA,NA,NA,NA,47.5717053189205,1.38105624232305,34.4458855918141,7.2525413935679e-27
"5096",4,11,6,"mod2",NA,NA,NA,NA,46.8825266372463,1.61159043333029,29.0908444649708,1.81216952081058e-22
"5097",4,11,7,"mod2",NA,NA,NA,NA,62.2584875278288,1.69678004887563,36.6921378932316,1.73902312661892e-26
"5098",4,11,8,"mod2",NA,NA,NA,NA,89.4079948290575,6.24073136455205,14.3265251468608,3.89179612884229e-14
"5099",4,11,9,"mod2",NA,NA,NA,NA,62.6459356421462,1.78367082559392,35.1219152902198,7.01231930707984e-29
"5100",4,11,10,"mod2",NA,NA,NA,NA,61.0050279798673,1.60391955903129,38.0349673001757,2.89839302831808e-31
"5101",4,11,11,"mod2",NA,NA,NA,NA,60.8681466263275,1.57938243104721,38.539207116524,2.94551667036644e-30
"5102",4,11,12,"mod2",NA,NA,NA,NA,61.4600151252803,1.54588912489287,39.7570654554799,1.0151613555179e-30
"5103",4,11,13,"mod2",NA,NA,NA,NA,64.2605712333734,1.62569285582245,39.5281131999953,1.77550464451257e-32
"5104",4,11,14,"mod2",NA,NA,NA,NA,108.530827590917,7.16584740728136,15.1455677775997,3.42158527968908e-17
"5105",4,11,15,"mod2",NA,NA,NA,NA,64.5433598619175,1.56827076549334,41.1557501944594,3.96476495668325e-33
"5106",4,11,16,"mod2",NA,NA,NA,NA,64.5706035182072,1.47232825736368,43.8561191740121,8.40132265815497e-35
"5107",4,11,17,"mod2",NA,NA,NA,NA,65.3152858263863,1.41443266483179,46.1777272615192,5.42666172028716e-35
"5108",4,11,18,"mod2",NA,NA,NA,NA,67.2206926198162,1.51470656320626,44.3786897427358,1.20761863201493e-35
"5109",4,11,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5110",4,12,1,"mod2",NA,NA,NA,NA,50.9146567970105,5.77882234710334,8.81055926949056,1.55142193187566e-07
"5111",4,12,2,"mod2",NA,NA,NA,NA,54.9740887050612,4.95225121709896,11.1008279457328,9.54203899428347e-10
"5112",4,12,3,"mod2",NA,NA,NA,NA,68.7350314967995,5.91962941280503,11.6113740748898,5.25114520466734e-12
"5113",4,12,4,"mod2",NA,NA,NA,NA,47.5290534487254,1.21612117370643,39.0824980901112,2.64810050093611e-25
"5114",4,12,5,"mod2",NA,NA,NA,NA,92.5230436691692,7.32854314146743,12.6250254495524,7.69804875067287e-13
"5115",4,12,6,"mod2",NA,NA,NA,NA,56.5835640476669,1.51979467249081,37.2310582948231,9.59193840100094e-30
"5116",4,12,7,"mod2",NA,NA,NA,NA,94.2638076971967,6.6958778499763,14.0778863965582,9.57729953058469e-16
"5117",4,12,8,"mod2",NA,NA,NA,NA,58.3626661702943,1.26958054186103,45.9700383283622,8.46864926187657e-31
"5118",4,12,9,"mod2",NA,NA,NA,NA,58.4801789247604,1.64898386691595,35.4643729984663,1.16509199210458e-26
"5119",4,12,10,"mod2",NA,NA,NA,NA,60.8069811400876,1.73693764743101,35.0081542823504,1.12804902864577e-27
"5120",4,12,11,"mod2",NA,NA,NA,NA,59.3105272201342,1.67585193976469,35.3912692480829,7.94824086337273e-28
"5121",4,12,12,"mod2",NA,NA,NA,NA,60.5916358358653,1.30459531567591,46.4447749488299,9.34977874366434e-36
"5122",4,12,13,"mod2",NA,NA,NA,NA,100.541148500728,7.84101278012826,12.8224696630431,6.2237215586109e-14
"5123",4,12,14,"mod2",NA,NA,NA,NA,58.4684670205379,1.41176177149678,41.4152502221024,3.13828215548588e-33
"5124",4,12,15,"mod2",NA,NA,NA,NA,65.5503735434043,1.5681334373913,41.8015278422045,2.22172174332664e-33
"5125",4,12,16,"mod2",NA,NA,NA,NA,64.9574618268807,1.62144478500764,40.061470132993,1.85011749819877e-31
"5126",4,12,17,"mod2",NA,NA,NA,NA,68.6160178053221,1.58417817490857,43.3133209964103,5.91737456367205e-34
"5127",4,12,18,"mod2",NA,NA,NA,NA,67.7243036148667,1.60878379263035,42.0965849638117,4.01694363537449e-34
"5128",4,12,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34
"5129",4,13,1,"mod2",NA,NA,NA,NA,41.1898239398061,3.10862452356862,13.2501766062507,4.77474289365388e-11
"5130",4,13,2,"mod2",NA,NA,NA,NA,44.7437554870417,1.3971401566975,32.025244763421,2.02223123102506e-22
"5131",4,13,3,"mod2",NA,NA,NA,NA,72.000230700559,6.54637520254455,10.9984882431689,7.42453633103941e-11
"5132",4,13,4,"mod2",NA,NA,NA,NA,45.1823313456358,0.950012256797745,47.5597351742958,8.21266474646099e-27
"5133",4,13,5,"mod2",NA,NA,NA,NA,46.290213165647,1.19600078817253,38.7041661037511,8.21615479365207e-28
"5134",4,13,6,"mod2",NA,NA,NA,NA,53.6908694874063,1.97500083716946,27.1852388500023,1.27064073894872e-20
"5135",4,13,7,"mod2",NA,NA,NA,NA,65.6508370460282,1.82618212016247,35.9497753927125,4.80154619064926e-28
"5136",4,13,8,"mod2",NA,NA,NA,NA,53.6545416759088,1.32605231810084,40.4618588147053,4.7027352605015e-29
"5137",4,13,9,"mod2",NA,NA,NA,NA,93.1575961520149,5.87413588026144,15.8589447113485,8.0537475438851e-18
"5138",4,13,10,"mod2",NA,NA,NA,NA,62.1842920025004,1.40027294750928,44.408693400176,4.8716627038694e-33
